name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,000,000","12,000,000",,,,"12,000,000",,,,,"12,000,000",,,,,,,,,,,,,,,,,,,,"7,154,000","7,079,000","7,284,000","7,977,000","5,092,000","2,356,000","5,370,000","5,239,000","5,633,000","5,684,000","5,432,000","5,178,000","4,935,000","5,884,000","4,248,000","3,826,000","4,076,000","4,011,000","3,489,000","3,961,000","3,637,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,000,000","12,000,000",,,,"12,000,000",,,,,"12,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,000,000","12,000,000",,,,"12,000,000",,,,,"12,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ProvisionForDoubtfulAccounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"860,000","259,000","232,000",,,"1,100,000",,"200,000",,"0","200,000","500,000",,,,,,,,,,,,,,,,,,,"200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherTaxes,,,,,,,,,,,,,,,"0","0",,,"0","-61,000,000",,,,,,,"0","0","0","0","0","0","0","-32,000,000","0","0","23,000,000",,,,,,,,,,,,,,,,,,,,,"-455,599,000",,,,,,,,,,"-381,405,000",,,,"-80,819,000",,,"-47,078,000","-52,289,000","-48,415,000","-50,486,000","-71,276,000","-58,036,000",,"-56,687,000","-61,082,000","-61,784,000","-49,397,000","-47,368,000","-59,669,000","-55,331,000","-57,727,000","-56,760,000",,"-9,400,000","-7,000,000","-6,100,000",,"-4,800,000","-3,600,000","-4,600,000",,"-3,900,000","-4,000,000","-5,400,000",,"-5,200,000","-5,200,000","-5,200,000",,"-5,400,000","-4,800,000","-4,900,000",,"-4,800,000","-4,400,000","-4,600,000","-6,900,000","-3,400,000","-3,400,000",,"-12,200,000","-4,000,000",,"-1,800,000",,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"523,000,000","128,000,000","139,000,000","130,000,000","126,000,000","118,000,000","118,000,000","127,000,000","107,000,000","135,000,000","109,000,000","141,000,000","137,000,000","131,000,000","39,000,000","173,000,000","162,000,000","255,000,000","255,000,000","254,000,000","278,000,000","254,000,000","257,000,000","342,000,000","314,000,000","246,000,000","159,000,000","168,000,000","161,000,000","155,000,000","155,000,000","166,000,000","163,000,000","129,000,000","186,000,000","113,000,000","105,000,000","100,000,000","93,000,000","111,000,000","108,000,000","106,000,000","117,000,000","106,000,000","93,000,000","98,000,000",,,,"14,000,000",,,,,,,,"448,458,000",,,,"-16,294,000","74,138,000","-69,877,000","28,534,000","60,756,000","899,208,000","440,291,000",,"63,981,000","382,990,000","146,987,000","60,107,000","37,300,000","79,011,000","94,564,000","70,318,000","89,576,000","99,216,000","99,897,000","39,303,000","92,962,000","94,695,000","103,878,000","85,293,000","86,622,000","98,455,000","90,686,000","92,367,000","93,698,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"69,000,000","160,000,000","-144,000,000","105,000,000","-52,000,000","-203,000,000","-185,000,000","-88,000,000","-72,000,000","-232,000,000","-61,000,000","92,000,000","155,000,000","95,000,000","48,000,000","162,000,000","105,000,000","146,000,000","0","214,000,000","145,000,000","221,000,000","91,000,000","118,000,000","240,000,000","107,000,000","-28,000,000","276,000,000","313,000,000","137,000,000","-33,000,000","92,000,000","244,000,000","328,000,000","159,000,000","88,000,000","372,000,000","401,000,000","252,000,000","466,000,000","236,000,000","114,000,000","13,000,000","98,000,000","107,000,000","74,000,000","183,000,000","48,000,000","102,000,000","-21,000,000","30,000,000","541,000,000","-29,000,000","117,000,000","-2,006,671,000","-501,787,000","-676,410,000","-16,534,000","-384,356,000","-64,475,000","-55,860,000","-19,186,000","-26,862,000","-13,387,000","24,488,000","39,107,000","64,534,000","23,684,000","51,657,000","44,831,000","26,544,000","38,666,000","37,446,000","24,708,000","42,336,000","15,690,000","34,219,000","13,769,000","28,410,000","18,092,000","27,180,000","21,732,000","19,056,000","22,496,000","19,785,000","15,178,000","19,885,000","23,532,000","24,820,000","18,607,000","-61,200,000","40,400,000","59,900,000","30,800,000","-15,219,000","33,900,000","26,300,000","29,200,000","-47,591,000","21,400,000","26,300,000","54,100,000","-35,517,396","34,800,000","26,700,000","25,200,000","-19,653,264","24,100,000","22,000,000","24,700,000","-19,487,393","19,000,000","20,900,000","21,300,000","23,900,000","18,000,000","16,100,000","14,900,000","32,000,000","18,800,000","13,700,000","14,900,000","22,500,000","14,000,000","14,300,000","14,300,000","23,000,000","14,700,000","14,900,000","15,000,000","26,300,000","15,000,000","14,600,000","14,500,000","24,400,000","14,900,000","14,800,000","14,500,000","20,100,000","15,000,000","15,000,000","14,500,000","5,900,000","4,600,000","4,600,000","4,600,000"
NetNonOperatingInterestIncomeExpense,"-452,000,000","-92,000,000","-112,000,000","-124,000,000","-124,000,000","-169,000,000","-137,000,000","-125,000,000","-148,000,000","-107,000,000","-89,000,000","-84,000,000","-93,000,000","-75,000,000","-68,000,000","-94,000,000","-88,000,000","-169,000,000","-158,000,000","-170,000,000","-185,000,000","-194,000,000","-179,000,000","-195,000,000","-174,000,000","-199,000,000","-243,000,000","-260,000,000","-240,000,000","-217,000,000","-202,000,000","-164,000,000","-153,000,000","-111,000,000","-95,000,000","-87,000,000","-74,000,000","-110,000,000","-107,000,000","-117,000,000","-111,000,000","-92,000,000","-75,000,000","-83,000,000","-85,000,000","-74,000,000","-64,000,000","-63,000,000","13,000,000","-27,000,000","-33,000,000","8,000,000","-29,000,000",,,,"26,879,000",,,"-36,252,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"153,000,000","42,000,000","43,000,000","34,000,000","34,000,000","26,000,000","34,000,000","46,000,000","26,000,000","64,000,000","73,000,000","69,000,000","58,000,000","64,000,000","49,000,000","36,000,000","37,000,000","28,000,000","37,000,000","37,000,000","33,000,000","29,000,000","34,000,000","27,000,000","28,000,000","42,000,000","58,000,000","36,000,000","47,000,000","53,000,000","52,000,000","62,000,000","44,000,000","59,000,000","74,000,000","44,000,000","52,000,000","24,000,000","32,000,000","21,000,000","17,000,000","25,000,000","34,000,000","22,000,000","28,000,000","35,000,000","39,000,000","33,000,000","108,000,000","68,000,000","37,000,000","81,000,000","38,000,000",,,,"62,982,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"605,000,000","134,000,000","155,000,000","158,000,000","158,000,000","195,000,000","171,000,000","171,000,000","174,000,000","171,000,000","162,000,000","153,000,000","151,000,000","139,000,000","117,000,000","130,000,000","125,000,000","197,000,000","195,000,000","207,000,000","218,000,000","223,000,000","213,000,000","222,000,000","202,000,000","241,000,000","301,000,000","296,000,000","287,000,000","270,000,000","254,000,000","226,000,000","197,000,000","170,000,000","169,000,000","131,000,000","126,000,000","134,000,000","139,000,000","138,000,000","128,000,000","117,000,000","109,000,000","105,000,000","113,000,000","109,000,000","103,000,000","96,000,000","95,000,000","95,000,000","70,000,000","73,000,000","67,000,000",,,,"36,103,000",,,"36,252,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"172,000,000","915,000,000","-705,000,000","-211,000,000","173,000,000","988,000,000","698,000,000","-1,253,000,000","1,212,000,000","-2,147,000,000","33,000,000","-407,000,000","-627,000,000","-678,000,000","-156,000,000","-449,000,000","404,000,000","502,000,000","-193,000,000","853,000,000","1,781,000,000","-161,000,000","-521,000,000","330,000,000","-301,000,000","-1,501,000,000","-1,995,000,000","-934,000,000","581,000,000","551,000,000","-1,136,000,000","-574,000,000","1,114,000,000","-37,000,000","-3,000,000","1,276,000,000","-125,000,000","524,000,000","-142,000,000","-139,000,000","237,000,000","49,000,000","677,000,000","-54,000,000","586,000,000","614,000,000","122,000,000","787,000,000","-264,000,000","-9,000,000","-15,000,000","-10,000,000","679,000,000",,"1,487,427,000","559,062,000","637,884,000","1,853,000",,,"-16,705,000","84,781,000","23,305,000","22,441,000","46,122,000","21,471,000","15,413,000","-126,430,000","-24,242,000","40,871,000","-36,776,000","-10,000","8,084,000","34,904,000","-25,734,000","7,015,000","-19,070,000","938,000","-52,477,000","14,068,000",,"20,768,000","7,124,000",,"1,362,000",,"7,761,000","357,000","1,109,000","997,000",,"5,300,000","1,000,000","2,700,000",,"2,700,000","2,500,000","4,600,000",,"2,000,000","8,000,000","3,000,000",,"13,600,000","5,300,000","100,000",,"400,000","-100,000","4,300,000",,"200,000","2,000,000","1,300,000","100,000","900,000","-200,000",,"4,700,000","200,000",,"100,000",,,,,,,,,,,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,"37,000,000","939,000,000","-931,000,000","-177,000,000","206,000,000","1,006,000,000","718,000,000","-1,259,000,000","1,232,000,000","-2,128,000,000","37,000,000","-657,000,000","-636,000,000","-676,000,000","-84,000,000","-515,000,000","423,000,000","491,000,000","-369,000,000","394,000,000","313,000,000","-166,000,000","-492,000,000","414,000,000","-309,000,000","-940,000,000","-1,202,000,000","-941,000,000","579,000,000","538,000,000","-1,063,000,000","-566,000,000","1,166,000,000","75,000,000","23,000,000","1,268,000,000","-112,000,000","560,000,000",,,,,,,,,,,,"-1,000,000",,,"688,000,000",,,,,,,,,,,,,,,,,,,"-10,000",,,"-4,264,000","7,015,000","-272,000","938,000","-44,001,000","14,068,000",,"20,768,000","7,124,000",,"1,362,000",,"7,761,000","357,000","1,109,000","997,000",,"5,300,000","1,000,000","2,700,000",,"2,700,000","2,500,000","4,600,000",,"2,000,000","8,000,000","3,000,000",,"13,600,000","5,300,000","100,000",,"400,000","-100,000","4,300,000",,"200,000","2,000,000","1,300,000","100,000","900,000","-200,000",,"4,700,000","200,000",,"100,000",,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,"2,000,000","2,000,000","-4,000,000",,,,"4,000,000","4,000,000","-1,000,000","3,000,000","2,000,000","22,000,000","18,000,000","17,000,000","18,000,000","18,000,000","16,000,000","12,000,000","21,000,000","15,000,000","19,000,000","11,000,000","18,000,000","14,000,000","11,000,000","13,000,000","13,000,000","13,000,000","2,000,000","7,000,000","9,000,000","8,000,000","-220,000,000","-81,000,000","278,000,000","58,000,000","747,000,000","-49,000,000","590,000,000","617,000,000","274,000,000","793,000,000","-252,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
