name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019
			AccumulatedDepreciation,"-2,570,000","-2,243,000","-2,139,000","-1,977,000","-1,856,000","-1,773,000","-1,656,000","-1,557,000","-1,440,000"
		GoodwillAndOtherIntangibleAssets,"2,580,000","2,610,000","2,641,000","2,672,000","2,703,000","2,733,000","2,764,000","2,795,000","2,857,000"
			Goodwill,"2,333,000","2,333,000","2,333,000","2,333,000","2,333,000","2,333,000","2,333,000","2,333,000","2,333,000"
			OtherIntangibleAssets,"247,000","277,000","308,000","339,000","370,000","400,000","431,000","462,000","524,000"
		InvestmentsAndAdvances,"6,379,000","10,941,000","2,798,000","2,024,000","2,498,000",,,,
			LongTermEquityInvestment,,,,"2,024,000","2,498,000",,,,
			InvestmentinFinancialAssets,"6,379,000","10,941,000","2,798,000","2,024,000","2,498,000",,,,
		NonCurrentDeferredAssets,,,,,,"0","1,680,000","0","1,563,000"
		OtherNonCurrentAssets,"729,000","731,000","558,000","560,000","522,000","536,000","525,000","411,000","579,000"
TotalLiabilitiesNetMinorityInterest,"40,704,000","41,934,000","43,990,000","39,020,000","38,655,000","37,574,000","278,133,000","31,926,000","240,911,000"
	CurrentLiabilities,"17,715,000","17,550,000","22,217,000","16,326,000","14,023,000","12,526,000","15,174,000","8,555,000","14,161,000"
		PayablesAndAccruedExpenses,"11,314,000","10,354,000","13,555,000","9,394,000","9,713,000","7,843,000","8,550,000","6,139,000","9,313,000"
			Payables,"3,457,000","2,459,000","5,050,000","2,676,000","2,325,000","2,087,000","2,882,000","1,139,000","3,676,000"
				AccountsPayable,"2,803,000","1,582,000","4,434,000","2,156,000","1,826,000","1,472,000","2,297,000","999,000","2,681,000"
				TotalTaxPayable,"654,000","877,000","616,000","520,000","499,000","615,000","585,000","140,000","995,000"
					IncomeTaxPayable,"143,000","147,000","0","5,000","120,000","94,000","158,000","140,000","233,000"
			CurrentAccruedExpenses,"7,857,000","7,895,000","8,505,000","6,718,000","7,388,000","5,756,000","5,668,000","5,000,000","5,637,000"
				InterestPayable,,,,,,"0","793,000","356,000","1,708,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"2,504,000","4,741,000","3,253,000","3,266,000","1,989,000","2,374,000","2,749,000","956,000","3,064,000"
		CurrentDebtAndCapitalLeaseObligation,"3,765,000","2,292,000","5,252,000","3,581,000","2,246,000","2,238,000","1,927,000","1,311,000","446,000"
			CurrentDebt,"798,000","91,000","3,306,000","1,889,000","472,000",,,,
				OtherCurrentBorrowings,"798,000","91,000","3,306,000","1,889,000","472,000",,,,
			CurrentCapitalLeaseObligation,"2,967,000","2,201,000","1,946,000","1,692,000","1,774,000","2,238,000","1,927,000","1,311,000","446,000"
		CurrentDeferredLiabilities,"132,000","163,000","157,000","85,000","75,000","71,000","92,000","50,000","173,000"
			CurrentDeferredRevenue,"132,000","163,000","157,000","85,000","75,000","71,000","92,000","50,000","173,000"
		OtherCurrentLiabilities,,,,,,,"1,856,000","1,055,000","1,165,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"22,989,000","24,384,000","21,773,000","22,694,000","24,632,000","25,048,000","262,959,000","23,371,000","226,750,000"
		LongTermDebtAndCapitalLeaseObligation,"22,757,000","24,168,000","21,524,000","22,623,000","24,561,000","24,986,000","55,306,000","23,307,000","21,368,000"
			LongTermDebt,"16,629,000","17,324,000","14,084,000","15,482,000","16,861,000","17,368,000","47,056,000","17,250,000","14,965,000"
			LongTermCapitalLeaseObligation,"6,128,000","6,844,000","7,440,000","7,141,000","7,700,000","7,618,000","8,250,000","6,057,000","6,403,000"
		NonCurrentDeferredLiabilities,"53,000","37,000","70,000","71,000","71,000","62,000","54,000","64,000","43,000"
			NonCurrentDeferredTaxesLiabilities,"53,000","37,000","70,000","71,000","71,000","62,000","54,000","64,000","43,000"
		DerivativeProductLiabilities,,,,,,,,"0","0"
		PreferredSecuritiesOutsideStockEquity,,,,,,"0","207,599,000","0","205,339,000"
		OtherNonCurrentLiabilities,"179,000","179,000","179,000",,,,,,
TotalEquityGrossMinorityInterest,"182,145,000","193,239,000","202,828,000","209,920,000","216,615,000","226,134,000","-206,889,000","34,795,000","-187,378,000"
	StockholdersEquity,"182,145,000","193,239,000","202,828,000","209,920,000","216,615,000","226,134,000","-206,889,000","34,795,000","-187,378,000"
		CapitalStock,"37,000","37,000","37,000","36,000","36,000","36,000","4,000","22,000","19,000"
			PreferredStock,"0","0",,"0",,"0",,,
			CommonStock,"37,000","37,000","37,000","36,000","36,000","36,000","4,000","22,000","19,000"
		AdditionalPaidInCapital,"487,888,000","482,885,000","479,636,000","475,561,000","469,948,000","467,147,000","24,896,000","259,435,000","21,733,000"
		RetainedEarnings,"-307,223,000","-291,395,000","-278,389,000","-267,156,000","-254,779,000","-242,734,000","-233,437,000","-226,277,000","-210,503,000"
		GainsLossesNotAffectingRetainedEarnings,"1,443,000","1,712,000","1,544,000","1,479,000","1,410,000","1,685,000","1,648,000","1,615,000","1,373,000"
TotalCapitalization,"198,774,000","210,563,000","216,912,000","225,402,000","233,476,000","243,502,000","-159,833,000","52,045,000","-172,413,000"
CommonStockEquity,"182,145,000","193,239,000","202,828,000","209,920,000","216,615,000","226,134,000","-206,889,000","34,795,000","-187,378,000"
CapitalLeaseObligations,"9,095,000","9,045,000","9,386,000","8,833,000","9,474,000","9,856,000","10,177,000","7,368,000","6,849,000"
NetTangibleAssets,"179,565,000","190,629,000","200,187,000","207,248,000","213,912,000","223,401,000","-209,653,000","32,000,000","-190,235,000"
WorkingCapital,"183,010,000","190,452,000","205,427,000","216,758,000","225,321,000","237,463,000","40,448,000","47,269,000","26,910,000"
InvestedCapital,"199,572,000","210,654,000","220,218,000","227,291,000","233,948,000","243,502,000","-159,833,000","52,045,000","-172,413,000"
TangibleBookValue,"179,565,000","190,629,000","200,187,000","207,248,000","213,912,000","223,401,000","-209,653,000","32,000,000","-190,235,000"
TotalDebt,"26,522,000","26,460,000","26,776,000","26,204,000","26,807,000","27,224,000","57,233,000","24,618,000","21,814,000"
NetDebt,,,,,,,"7,250,000","3,213,000","198,000"
ShareIssued,"37,098,421","36,931,762","36,820,407","36,580,617","35,803,664","35,693,753","33,925,419","30,718,953","30,718,953"
OrdinarySharesNumber,"37,098,421","36,931,762","36,820,407","36,580,617","35,803,664","35,693,753","33,925,419","30,718,953","30,718,953"
