name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990
MarketCap,"7,314,205,724","7,661,109,036","4,453,807,549","5,652,620,021","4,186,209,072","2,578,270,381","1,650,532,216","1,630,017,543","1,385,389,897","560,600,704","1,210,709,394","960,414,101","1,753,013,109","2,822,779,160","2,387,810,910","4,238,232,719","4,169,738,640","3,623,894,260","4,233,256,918","4,855,948,152","5,748,837,756","7,203,320,210","8,491,912,301","9,575,142,670","7,335,348,510","5,494,777,688","4,166,878,080","5,438,221,782","8,359,713,227","8,790,730,178","9,013,176,060","11,433,923,381","14,660,692,365","13,579,692,847","13,771,439,393","12,394,138,058","12,608,772,426","13,214,853,809","10,210,760,777","11,352,854,828","10,034,349,137","9,415,081,366","9,988,183,694","9,409,652,032","8,935,408,980","9,381,209,488","7,192,709,158","6,095,148,333","6,424,298,234","7,460,113,044","7,882,229,009","7,767,192,656","6,502,260,315","6,429,451,925","5,341,992,315","6,644,497,051","10,154,509,241","9,515,467,633","7,678,936,165","6,066,214,093","5,555,134,764","4,943,721,040","3,815,060,774","3,496,918,026","3,696,519,300","3,529,678,137","3,369,977,555","3,281,680,759","2,280,110,837","1,903,752,867","1,660,917,443","1,214,368,490","1,012,909,142","690,892,772","532,806,120","383,927,617","350,646,092","316,365,454","296,806,294","256,192,719","306,491,419","277,619,092","239,407,198","245,192,666","307,863,772","278,721,105","337,971,735","220,834,763","133,780,441","87,199,154","120,752,249","185,028,166","228,947,949","125,688,188","123,479,352","246,914,542","220,872,605","345,432,209","342,010,961","394,395,793","360,773,437","384,244,996","347,172,280","192,906,665","208,772,114","157,388,108","129,834,334","102,294,875","92,019,826","83,292,303","67,020,362","73,486,383","70,855,323","64,045,430","47,877,470","52,413,791","44,247,147","31,017,991","20,284,086","14,098,915","23,668,992","23,668,992","22,153,597","13,706,453","12,181,349","10,661,116","12,181,349","16,751,791","18,272,023"
EnterpriseValue,"9,804,404,724","10,397,335,036","7,429,548,549","8,721,583,021","7,324,380,072","5,706,575,381","4,769,719,216","4,889,020,543","4,608,658,897","3,774,059,704","4,384,695,394","4,792,259,101","5,584,933,109","6,659,095,160","6,548,353,910","8,444,979,719","8,250,905,640","7,732,252,260","8,214,689,918","8,704,017,152","9,487,087,756","10,976,523,210","12,318,079,301","12,141,721,670","9,923,884,510","8,145,609,688","7,753,388,080","8,901,700,782","11,621,194,227","11,863,282,178","12,011,708,060","14,263,631,381","17,895,312,365","16,719,860,847","16,838,354,393","15,342,689,058","15,545,083,426","16,092,786,809","13,088,693,777","13,976,258,828","12,299,711,137","11,389,956,366","11,723,977,694","11,145,446,032","10,433,967,980","11,546,344,488","9,150,397,158","7,787,852,333","8,117,002,234","8,911,793,044","9,589,295,009","9,547,813,656","8,286,242,315","8,333,465,925","7,131,907,315","8,291,691,051","11,457,792,241","10,955,134,633","8,825,576,165","7,093,087,093","6,521,653,764","5,990,121,040","4,794,203,774","4,384,832,026","4,584,433,300","4,121,454,137","3,995,262,555","3,906,965,759","2,887,668,837","2,494,402,867","2,263,096,443","1,767,354,490","1,580,760,142","1,088,590,772","940,355,120","710,748,617","622,958,092","605,298,454","578,673,294","535,635,719","606,807,419","576,730,092","538,518,198","564,427,666","642,107,772","641,929,105","722,706,735","632,879,763","545,825,441","531,365,154","565,852,249","641,628,166","809,747,949","727,088,188","720,879,352","840,414,542","640,772,605","754,232,209","700,610,961","873,395,793","735,373,437","767,244,996","456,572,280","311,106,665","304,572,114","238,888,108","240,834,334","168,794,875","158,519,826","144,192,303","115,820,362","122,286,383","116,555,323","108,845,430","77,177,470","69,213,791","60,147,147","49,017,991","31,084,086","25,898,915","34,968,992","34,968,992","33,453,597","16,706,453","15,181,349","13,661,116","15,181,349","20,151,791","21,672,023"
PeRatio,,"18.87",,,,,,,,,,,,,"9.969","70.792","19.682","10.851",,"150.538",,,,,,,,"16.06","13.168","13.731","23.546","44.612","63.467","118.529","98.035","185.098",,"1,013","785.375","258.778","294.619","223.615",,,,,,"100.342","167.292",,,"149.576","17.326","17.008","15.491","23.299","168.051","59.858","46.27","35.052","34.639","23.521","17.49","19.415","20.915","25.055","40.732","39.804","31.279","32","35.895","38.022","24.797","22.5","17.83","12.214","16.077","12.69","12.273",,,"47.182","41.364","4.279","6.593","9.684",,"48.053","31.192",,,,,,,,,,,"24.758","21.911","21.837","24.82","24.759","37.496","37.902","34.804","30.344","27.217","24.989","31.232","36.913","39.355","37.811","40.258","83.157","69.827","72.224","53.1",,,,,,,,,"167.519","182.721"
ForwardPeRatio,"6.631","8.396","5.489","11.338","12.595","8.688","8.251","19.231",,,"33.223","11.013","9.97","18.416","8.065","13.405","19.231","19.418","22.472","24.45","32.68","30.769","204.082","270.27",,,,,"166.667","93.458","40","34.965","32.051","30.212","44.843","37.453","35.587","38.76","62.5","68.027","44.444","30.864","44.643","37.879","35.336","39.841","50.251",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,"0.678","0.588","1.484","0.347","0.51","0.666","0.732","0.169",,,,"2.558","3.394",,,,,"36.211","20.34","0.646","0.595","0.248","0.233","0.346","0.271","0.258","0.896","1.447","1.219","0.766","2.855","3.235","1.428","1.644","2.806","3.004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.679","2.115","1.522","2.367","2.018","1.4","0.879","0.821","0.619","0.217","0.402","0.288","0.509","0.83","0.783","1.523","1.618","1.489","1.861","2.213","2.807","4.059","5.124","6.031","6.616","4.559","3.026","3.448","4.595","4.189","4.212","5.298","6.975","7.311","7.797","7.573","8.481","9.5","7.365","8.986","8.019","7.865","8.367","7.897","8.09","9.085","6.791","5.742","6.149","7.431","8.489","7.609","4.603","4.63","4.054","5.458","12.714","10.203","8.903","6.754","6.344","5.963","4.955","5.024","5.412","5.854","6.819","6.663","5.062","4.632","4.149","3.868","3.119","2.796","2.152","1.746","1.699","1.513","1.516","1.319","1.468","1.245","1.091","1.054","1.449","1.446","1.785","1.236","0.802","0.522","0.571","1.155","1.48","0.841","0.602","1.705","1.535","2.469","2.04","3.305","3.164","3.445","3.351","2.589","3.153","2.972","2.713","2.129","1.91","1.718","2.001","2.365","2.854","2.809","2.951","3.101","2.783","2.169","1.597","1.175","2.132","2.298","2.308","1.49","1.582","1.64","1.874","3.723","4.249"
PbRatio,"4.571","3.673","3.77","3.711","2.516","1.574","0.993","0.698","0.56","0.239","0.291","0.23","0.432","0.695","0.41","0.735","0.715","0.628","0.764","0.858","1.03","1.332","1.555","3.885","2.746","1.991","1.351","1.608","2.396","2.543","2.844","3.786","5.985","5.624","5.76","5.195","5.593","5.602","4.331","4.697","4.197","3.937","4.295","4.049","3.98","4.296","3.234","2.367","2.542","2.943","3.314","3.256","2.662","2.563","2.173","2.948","5.891","5.788","4.444","3.681","4.277","3.936","3.117","3.218","3.401","4.333","5.937","5.781","3.34","3.499","2.933","3.385","2.794","3.177","2.378","1.647","1.815","1.566","1.44","1.177","1.417","1.178","1.016","1.006","1.756","1.507","2.091","1.502","0.91","0.655","0.958","1.362","1.835","1.016","0.935","1.058","1.136","1.745","1.747","1.77","1.65","1.772","2.985","1.727","2.094","1.609","2.15","1.743","1.568","1.444","1.723","1.889","1.874","1.75","1.492","3.012","2.603","3.133","2.135","1.602","2.959","2.959","2.769","2.142","1.903","1.666","1.903","16.752","18.272"
EnterprisesValueRevenueRatio,"2.441","9.285","5.909","9.134","10.702","8.344","9.291","11.53","12.038","8.191","7.468","8.749","8.511","8.222","6.737","9.984","10.864","10.22","12.561","15.253","16.883","17.962","24.461","34.825","37.506","33.315","27.261","32.029","41.595","34.895","26.34","30.067","35.257","27.657","34.77","32.206","34.368","38.382","30.445","41.643","41.854","37.013","27.643","40.909","41.145","50.551","38.331","42.057","36.105","25.573","38.85","46.886","45.924","30.146","20.68","13.316","76.346","35.509","36.471","33.002","29.363","27.358","26.037","19.158","25.803","21.784","24.09","27.357","24.127","23.105","22.384","20.5","23.011","16.535","11.784","12.5","10.998","10.624","12.029","10.615","12.006","12.476","12.271","10.885","10.762","9.999","12.497","14.231","13.855","12.389","12.091","16.203","20.657","19.651","15.74","24.574","19.242","21.366","16.923","25.764","25.013","20.68","19.512","14.206","13.782","11.71","14.002","14.305","14.411","13.476","13.313","13.74","12.533","14.136","13.782","14.125","12.797","12.254","9.142","7","10.928","11.656","15.93","6.188","6.326","5.94","8.93","10.606","16.671"
EnterprisesValueEBITDARatio,"25.889","-23.624","7.018","-37.916","-746.015","32.59","26.122","-7.649","-440.893","8.929","-4.242","43.587","16.025","33.741","-4.002","28.946","67.721","24.635","94.965","106.25","28.942","22.895","-205.771","99.7","-51.081","124.186","-33.807","33.798","784.792","50.13","18.346","33.834","36.284","74.125","97.02","70.774","38.168","468.331","47.429","163.605","49.923","168.209","90.752","50.158","55.454","264.418","102.931","62.257","58.614","35.211","72.612","115.365","142.395","51.32","40.545","14.685","245.281","52.736","51.586","49.206","44.152","41.023","40.981","26.026","35.08","30.698","35.298","46.727","38.499","33.757","36.639","32.909","39.32","27.625","17.97","19.397","17.476","16.694","20.494","15.524","19.089","22.48","18.072","15.266","15.001","13.743","16.976","20.515","20.506","17.912","10.479","164.52","32.39","33.506","6.431","-10.788","30.083","31.558","23.59","37.809","36.225","29.062","37.12","27.532","26.717","22.326","26.465","28.609","29.909","30.04","28.955","30.572","27.751","32.983","36.751","40.714","33.415","37.706","38.855","19.922","10.928","11.656","-4.646","6.188","6.326","5.94","-3.3","10.606","16.671"
