name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TotalRevenue,"571,188,000","140,804,000","161,905,000","143,922,000","124,557,000","71,958,000","-309,109,000","106,989,000","68,070,000","40,813,000","98,202,000","56,376,000","57,068,000","18,593,000","59,820,000","53,165,000","39,927,000","29,080,000","33,663,000","61,427,000","22,604,000","15,235,000","32,578,000","17,559,000","20,459,000","15,332,000","38,431,000","31,432,000","24,009,000","9,415,539","21,453,107","19,881,094","17,321,242","5,574,441","8,032,231","4,626,816","7,497,274","6,445,107","5,921,564","4,775,654","7,659,097","7,752,142","11,867,245","5,470,254","4,346,689","5,941,754","6,244,908","5,752,804","3,103,786","2,747,316","3,907,688","2,542,253","3,221,215","2,621,400","5,277,412","4,054,280","4,832,739","3,736,886","5,098,312","4,535,031","4,007,102","2,630,177","1,040,346","1,755,539","2,764,157","2,275,708","2,728,359","3,880,675","3,656,684","3,220,687","4,541,861","4,628,823","3,685,014","3,285,605","2,980,584","3,465,104","3,104,174","2,952,355","3,376,535","2,993,687","2,543,689","2,904,266","2,504,974","920,225","1,289,077","1,027,249","1,479,852","1,547,791","2,417,764","2,932,793","4,300,000","3,000,000","1,900,000","1,900,000"
	OperatingRevenue,"570,336,000","140,553,000","161,795,000","143,553,000","124,435,000","71,770,000","-309,185,000","106,892,000","68,008,000","40,737,000","98,151,000","56,241,000","57,068,000","18,593,000","59,820,000","53,165,000","39,927,000","29,080,000","33,658,000","61,299,000","22,540,000","15,148,000","32,473,000","17,183,000","20,181,000","15,207,000","37,950,000","31,432,000","24,009,000","9,415,539","21,453,107","19,881,094","17,321,242","5,574,441","8,032,231","4,626,816","7,497,274","6,445,107","5,921,564","4,775,654","7,659,097","7,752,142","11,867,245","5,470,254","4,346,689","5,941,754","6,244,908","5,752,804","3,103,786","2,747,316","3,907,688","2,542,253","3,221,215","2,621,400","5,277,412","4,054,280","4,832,739","3,736,886","5,098,312","4,535,031","4,007,102","2,630,177","1,040,346","1,755,539","2,764,157","2,275,708","2,728,359","3,880,675","3,656,684","3,220,687","4,541,861","4,628,823","3,685,014","3,285,605","2,980,584","3,465,104","3,104,174","2,952,355","3,376,535","2,993,687","2,543,689","2,904,266","2,504,974","920,225","1,289,077","1,027,249","1,479,852","1,547,791","2,417,764","2,932,793","4,300,000","3,000,000","1,900,000","1,900,000"
CostOfRevenue,"765,676,000","176,153,000","249,668,000","175,000,000","164,855,000","84,129,000","159,622,000","108,279,000","62,994,000","45,284,000","78,882,000","51,114,000","46,914,000","25,363,000","55,313,000","48,756,000","38,316,000","31,179,000","32,530,000","54,780,000","24,327,000","19,714,000","29,567,000","17,178,000","20,075,000","15,162,000","47,848,000","31,356,000","22,447,000","11,526,951","23,111,122","20,974,799","17,125,268","7,881,263","11,181,789","8,542,504","9,506,087","8,618,288","9,520,596","11,640,182","9,475,091","9,826,647","12,208,428","9,261,165","7,404,686","8,027,533","9,016,430","9,074,406","6,221,745","5,169,367","8,351,001","4,149,441","4,476,650","2,702,722","12,121,964","5,628,862","8,584,676","6,611,656","7,839,045","7,161,657","9,105,063","4,337,856","2,927,340","2,097,416","3,687,207","3,757,693","4,159,672","4,160,933","4,230,649","3,622,124","5,039,537","5,499,646","4,818,074","3,484,730","5,446,900","3,606,186","3,340,875","1,765,983","3,614,958","3,142,867","2,891,668","1,691,164","4,712,124","2,409,624","2,198,345","951,670","997,279","1,721,577","2,074,082","2,427,247","5,346,000","4,300,000",,
GrossProfit,"-194,488,000","-35,349,000","-87,763,000","-31,078,000","-40,298,000","-12,171,000","-468,731,000","-1,290,000","5,076,000","-4,471,000","19,320,000","5,262,000","10,154,000","-6,770,000","4,507,000","4,409,000","1,611,000","-2,099,000","1,133,000","6,647,000","-1,723,000","-4,479,000","3,011,000","381,000","384,000","170,000","-9,417,000","76,000","1,562,000","-2,111,412","-1,658,015","-1,093,705","195,974","-2,306,822","-3,149,558","-3,915,688","-2,008,813","-2,173,181","-3,599,032","-6,864,528","-1,815,994","-2,074,505","-341,183","-3,790,911","-3,057,997","-2,085,779","-2,771,522","-3,321,602","-3,117,959","-2,422,051","-4,443,313","-1,607,188","-1,255,435","-81,322","-6,844,552","-1,574,582","-3,751,937","-2,874,770","-2,740,733","-2,626,626","-5,097,961","-1,707,679","-1,886,994","-341,877","-923,050","-1,481,985","-1,431,313","-280,258","-573,965","-401,437","-497,676","-870,823","-1,133,060","-199,125","-2,466,316","-141,082","-236,701","1,186,372","-238,423","-149,180","-347,979","1,213,102","-2,207,150","-1,489,399","-909,268","75,579","482,573","-173,786","343,682","505,546","-1,046,000","-1,300,000",,
OperatingExpense,"310,644,000","101,351,000","100,339,000","59,055,000","49,899,000","35,321,000","28,115,000","26,241,000","31,415,000","21,425,000","20,323,000","18,428,000","22,560,000","16,697,000","17,426,000","17,054,000","24,589,000","18,842,000","18,850,000","43,028,000","26,349,000","15,143,000","14,948,000","13,637,000","13,760,000","13,120,000","14,703,000","12,332,000","11,427,000","10,650,357","11,557,025","9,602,564","6,838,030","5,071,349","4,819,654","4,084,891","4,607,297","4,205,489","5,944,864","4,916,499","5,717,336","5,739,023","6,071,180","5,669,958","5,577,638","5,205,813","9,262,440","6,078,604","15,489,508","9,906,609","7,831,717","8,904,996","8,936,775","8,210,024","63,442,601","13,020,323","17,852,760","17,072,284","17,478,540","15,100,231","14,227,887","13,348,951","14,369,566","15,011,951","13,045,951","11,417,628","11,487,737","11,763,231","10,116,782","11,924,539","11,227,081","10,595,643","10,165,421","11,638,084","11,396,854","11,917,606","12,285,007","11,653,183","12,140,172","10,395,862","11,997,032","12,711,982","68,763,517","16,882,813","17,259,948","19,658,958","23,978,402","29,409,760","20,046,703","19,456,102","9,586,000","8,200,000",,
	SellingGeneralAndAdministration,"235,163,000","80,890,000","73,200,000","42,421,000","38,652,000","25,579,000","32,400,000","14,277,000","21,658,000","11,013,000","10,982,000","10,400,000","13,627,000","9,324,000","8,996,000","8,652,000","12,241,000","8,309,000","8,426,000","9,535,000","17,904,000","9,145,000","8,803,000","8,636,000","8,559,000","8,290,000","10,212,000","8,201,000","8,002,000","7,140,969","8,775,264","4,950,594","4,831,355","3,252,009","3,475,736","2,753,030","3,215,425","2,881,275","4,020,503","3,053,434","3,567,268","3,935,793","3,494,945","3,606,505","3,882,917","3,561,598","7,743,636","3,430,197","10,540,814","3,857,717","3,760,239","3,973,651","4,454,052","3,238,864","8,695,986","4,754,655","8,421,723","6,460,787","5,120,934","5,166,486","4,985,181","4,050,556","3,381,935","3,443,324","3,009,735","2,432,868","2,238,900","2,255,323","2,375,506","2,103,277","2,211,489","1,999,112","2,306,140","1,906,699","2,099,301","1,689,853","1,872,030","1,521,728","1,852,382","1,689,880","1,665,001","1,760,245","1,905,796","1,758,540","1,938,616","1,889,537","3,350,465","9,563,864","1,696,570","1,556,430","2,628,000","1,700,000",,
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,201,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,201,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"75,481,000","20,461,000","27,139,000","16,634,000","11,247,000","9,742,000","-4,285,000","11,964,000","9,757,000","10,412,000","9,341,000","8,028,000","8,933,000","7,373,000","8,430,000","8,402,000","8,427,000","8,648,000","8,634,000","7,436,000","6,625,000","5,998,000","6,145,000","5,001,000","5,201,000","4,830,000","4,491,000","4,131,000","3,425,000","2,900,944","2,173,317","1,643,526","1,398,231","1,253,396","777,977","768,965","823,581","750,484","1,344,726","1,284,975","1,577,077","1,227,457","2,007,927","1,478,847","1,106,248","1,062,726","947,017","2,085,622","4,381,814","5,486,717","3,514,611","4,387,231","3,957,569","4,464,962","8,389,608","7,703,000","8,858,104","10,036,495","11,771,667","9,361,831","8,786,456","9,298,395","10,987,631","11,568,627","10,036,216","8,984,760","9,248,837","9,507,907","7,741,276","9,821,262","9,015,592","8,596,531","7,859,281","9,731,385","9,297,553","10,227,753","10,412,977","10,131,455","10,363,434","8,681,085","10,306,261","10,926,760","13,535,290","15,069,212","15,245,054","16,750,293","19,002,043","18,525,509","16,932,662","16,428,172","6,606,000","6,100,000",,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"608,444","608,444","608,444","608,444","565,944","565,941","562,896","568,291","573,730","579,635","578,090","572,991","575,773","568,308","584,606","588,473","581,489","571,787","562,785","566,880","562,175","556,867","544,114","525,154","506,198","514,351","562,668","572,933","575,002","585,939","571,914","456,250",,,,,,,,,,,,,,,,,,,,,,,,,"1,019,128","1,625,894","1,320,387","1,417,471","1,471,500","352,000","400,000",,
