name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
TotalRevenue,"2,266,431,000","551,515,000","621,930,000","577,031,000","515,955,000","458,706,000","518,634,000","474,530,000","358,944,000","494,252,000","591,040,000","636,793,000","588,594,000","552,352,000","650,147,000","680,371,000","614,301,000","554,388,000","669,625,000","660,780,000","610,122,000","568,244,000","734,951,000","697,097,000","672,612,000","645,980,000","810,733,000","683,918,000","627,714,000","573,315,000","691,390,000","633,365,000","453,227,000","396,063,000","448,952,000","451,169,000","422,310,000","346,498,000","344,615,000","379,467,000","354,261,000","311,187,000","350,156,000","371,379,000","320,179,000","274,300,000","311,943,000","312,769,000","284,804,000","239,851,000","262,150,000","284,843,000","247,011,000","224,414,000","301,629,000","387,914,000","370,710,000","324,016,000","353,616,000","390,672,000","351,131,000","290,237,000","338,148,000","374,126,000","339,777,000","297,067,000","337,201,000","360,445,000","295,208,000","243,216,000","272,134,000","296,134,000","267,056,000","208,912,000","248,730,000","254,497,000","215,684,000","172,280,000","222,626,000","250,899,000","219,100,000","170,108,000","214,297,000","259,928,000","240,004,000","202,736,000","258,018,000","283,025,000","242,080,000","193,450,000","234,800,000","251,800,000","207,400,000","156,900,000","178,000,000","191,900,000","143,000,000","94,000,000","104,400,000","101,700,000","77,600,000","51,700,000","54,100,000","47,200,000","36,000,000","26,100,000"
	OperatingRevenue,"2,266,431,000","551,515,000","621,930,000","577,031,000","515,955,000","458,706,000","518,634,000","474,530,000","358,944,000","494,252,000","591,040,000","636,793,000","588,594,000","552,352,000","650,147,000","680,371,000","614,301,000","554,388,000","669,625,000","660,780,000","610,122,000","568,244,000","734,951,000","697,097,000","672,612,000","645,980,000","810,733,000","683,918,000","627,714,000","573,315,000","691,390,000","633,365,000","453,227,000","396,063,000","448,952,000","451,169,000","422,310,000","346,498,000","344,615,000","379,467,000","354,261,000","311,187,000","350,156,000","371,379,000","320,179,000","274,300,000","311,943,000","312,769,000","284,804,000","239,851,000","262,150,000","284,843,000","247,011,000","224,414,000","301,629,000","387,914,000","370,710,000","324,016,000","353,616,000","390,672,000","351,131,000","290,237,000","338,148,000","374,126,000","339,777,000","297,067,000","337,201,000","360,445,000","295,208,000","243,216,000","272,134,000","296,134,000","267,056,000","208,912,000","248,730,000","254,497,000","215,684,000","172,280,000","222,626,000","250,899,000","219,100,000","170,108,000","214,297,000","259,928,000","240,004,000","202,736,000","258,018,000","283,025,000","242,080,000","193,450,000","234,800,000","251,800,000","207,400,000","156,900,000","178,000,000","191,900,000","143,000,000","94,000,000","104,400,000","101,700,000","77,600,000","51,700,000","54,100,000","47,200,000","36,000,000","26,100,000"
CostOfRevenue,"1,676,840,000","411,670,000","455,154,000","430,529,000","379,487,000","348,132,000","397,837,000","364,066,000","275,719,000","368,093,000","440,697,000","467,671,000","430,277,000","403,976,000","477,717,000","496,053,000","448,717,000","411,120,000","501,880,000","488,761,000","454,842,000","428,815,000","554,064,000","518,702,000","502,688,000","495,468,000","625,729,000","515,051,000","475,748,000","443,479,000","533,152,000","473,766,000","333,644,000","296,504,000","328,689,000","327,641,000","310,437,000","259,859,000","250,231,000","274,237,000","260,725,000","231,952,000","258,323,000","271,528,000","234,847,000","204,269,000","230,034,000","228,181,000","208,974,000","178,726,000","189,228,000","202,220,000","174,181,000","161,743,000","213,193,000","272,736,000","260,167,000","225,661,000","241,705,000","265,168,000","239,244,000","197,446,000","228,035,000","253,262,000","230,326,000","204,150,000","227,263,000","247,572,000","202,535,000","167,078,000","186,811,000","204,766,000","187,297,000","148,185,000","174,842,000","177,943,000","150,710,000","121,383,000","157,345,000","177,829,000","156,141,000","121,346,000","150,666,000","180,328,000","168,555,000","142,362,000","182,625,000","199,012,000","167,720,000","134,736,000","162,900,000","175,400,000","143,200,000","105,900,000","122,100,000","134,500,000","100,600,000","65,700,000","48,900,000","80,400,000","63,700,000","43,700,000","44,800,000","37,400,000","29,000,000","22,000,000"
GrossProfit,"589,591,000","139,845,000","166,776,000","146,502,000","136,468,000","110,574,000","120,797,000","110,464,000","83,225,000","126,159,000","150,343,000","169,122,000","158,317,000","148,376,000","172,430,000","184,318,000","165,584,000","143,268,000","167,745,000","172,019,000","155,280,000","139,429,000","180,887,000","178,395,000","169,924,000","150,512,000","185,004,000","168,867,000","151,966,000","129,836,000","158,238,000","159,599,000","119,583,000","99,559,000","120,263,000","123,528,000","111,873,000","86,639,000","94,384,000","105,230,000","93,536,000","79,235,000","91,833,000","99,851,000","85,332,000","70,031,000","81,909,000","84,588,000","75,830,000","61,125,000","72,922,000","82,623,000","72,830,000","62,671,000","88,436,000","115,178,000","110,543,000","98,355,000","111,911,000","125,504,000","111,887,000","92,791,000","110,113,000","120,864,000","109,451,000","92,917,000","109,938,000","112,873,000","92,673,000","76,138,000","85,323,000","91,368,000","79,759,000","60,727,000","73,888,000","76,554,000","64,974,000","50,897,000","65,281,000","73,070,000","62,959,000","48,762,000","63,631,000","79,600,000","71,449,000","60,374,000","75,393,000","84,013,000","74,360,000","58,714,000","71,900,000","76,400,000","64,200,000","51,000,000","55,900,000","57,400,000","42,400,000","28,300,000","55,500,000","21,300,000","13,900,000","8,000,000","9,300,000","9,800,000","7,000,000","4,100,000"
OperatingExpense,"515,370,000","127,855,000","144,816,000","125,174,000","117,525,000","104,363,000","111,655,000","97,752,000","104,456,000","126,475,000","143,004,000","139,936,000","137,426,000","139,613,000","155,552,000","155,968,000","144,308,000","135,853,000","144,109,000","142,741,000","137,041,000","133,018,000","157,406,000","146,369,000","147,481,000","141,913,000","151,847,000","135,615,000","128,256,000","122,113,000","126,471,000","130,037,000","101,601,000","97,143,000","99,049,000","95,538,000","94,542,000","93,591,000","83,950,000","82,294,000","76,255,000","76,850,000","81,152,000","77,440,000","71,539,000","69,081,000","76,376,000","68,316,000","65,188,000","65,309,000","69,906,000","69,187,000","67,663,000","72,456,000","83,745,000","90,214,000","88,536,000","86,392,000","91,427,000","92,479,000","84,760,000","79,777,000","85,613,000","84,231,000","82,181,000","77,020,000","87,041,000","78,960,000","68,442,000","61,620,000","68,803,000","64,835,000","62,590,000","58,505,000","64,314,000","59,398,000","55,912,000","54,790,000","59,613,000","58,327,000","57,019,000","54,401,000","61,476,000","66,907,000","67,326,000","65,233,000","71,868,000","70,620,000","70,739,000","62,532,000","67,200,000","60,400,000","51,200,000","43,400,000","42,600,000","42,800,000","36,600,000","28,300,000","52,700,000","14,200,000","11,700,000","9,500,000","9,300,000","7,400,000","5,500,000","4,700,000"
	SellingGeneralAndAdministration,"487,489,000","120,568,000","137,665,000","118,748,000","110,508,000","97,401,000","103,626,000","90,100,000","97,200,000","117,381,000","133,983,000","131,187,000","127,599,000","129,661,000","145,280,000","145,382,000","134,207,000","125,763,000","132,644,000","131,552,000","124,754,000","121,844,000","145,387,000","134,679,000","135,787,000","130,624,000","141,419,000","125,117,000","117,859,000","111,593,000","117,123,000","120,318,000","96,354,000","91,982,000","93,710,000","90,767,000","89,339,000","88,432,000","79,216,000","77,634,000","71,526,000","72,082,000","76,757,000","73,235,000","67,677,000","65,159,000","71,796,000","64,442,000","61,269,000","61,214,000","65,538,000","64,950,000","63,383,000","68,311,000","78,834,000","86,226,000","84,569,000","82,484,000","87,865,000","89,077,000","81,902,000","77,376,000","83,158,000","81,790,000","79,509,000","74,224,000","84,302,000","76,491,000","66,253,000","59,414,000","65,215,000","62,635,000","60,310,000","56,446,000","62,171,000","57,261,000","53,868,000","52,719,000","57,443,000","56,144,000","54,347,000","52,282,000","59,473,000","64,903,000","65,198,000","63,165,000","70,016,000","68,668,000","68,928,000","60,767,000","65,500,000","59,100,000","50,100,000","42,700,000","41,000,000","41,400,000","34,900,000","26,900,000","51,900,000","13,100,000","10,500,000","8,600,000","8,100,000","7,200,000","5,300,000","4,500,000"
	DepreciationAmortizationDepletionIncomeStatement,"27,881,000","7,287,000","7,151,000","6,426,000","7,017,000","6,962,000","8,029,000","7,652,000","7,256,000","9,094,000","9,021,000","8,749,000","9,827,000","9,952,000","10,272,000","10,586,000","10,101,000","10,090,000","11,465,000","11,189,000","12,287,000","11,174,000","12,019,000","11,690,000","11,694,000","11,289,000","10,428,000","10,498,000","10,397,000","10,520,000","9,348,000","9,719,000","5,247,000","5,161,000","5,339,000","4,771,000","5,203,000","5,159,000","4,734,000","4,660,000","4,729,000","4,768,000","4,395,000","4,205,000","3,862,000","3,922,000","4,580,000","3,874,000","3,919,000","4,095,000","4,368,000","4,237,000","4,280,000","4,145,000","4,911,000","3,988,000","3,967,000","3,908,000","3,562,000","3,402,000","2,858,000","2,401,000","2,455,000","2,441,000","2,672,000","2,796,000","2,739,000","2,469,000","2,189,000","2,206,000","3,588,000","2,200,000","2,280,000","2,059,000","2,143,000","2,137,000","2,044,000","2,071,000","2,170,000","2,183,000","2,672,000","2,119,000","2,003,000","2,004,000","2,128,000","2,068,000","1,852,000","1,952,000","1,811,000","1,765,000","1,700,000","1,300,000","1,100,000","700,000","1,600,000","1,400,000","1,700,000","1,400,000","800,000","1,100,000","1,200,000","900,000","1,200,000","200,000","200,000","200,000"
		DepreciationAndAmortizationInIncomeStatement,"27,881,000","7,287,000","7,151,000","6,426,000","7,017,000","6,962,000","8,029,000","7,652,000","7,256,000","9,094,000","9,021,000","8,749,000","9,827,000","9,952,000","10,272,000","10,586,000","10,101,000","10,090,000","11,465,000","11,189,000","12,287,000","11,174,000","12,019,000","11,690,000","11,694,000","11,289,000","10,428,000","10,498,000","10,397,000","10,520,000","9,348,000","9,719,000","5,247,000","5,161,000","5,339,000","4,771,000","5,203,000","5,159,000","4,734,000","4,660,000","4,729,000","4,768,000","4,395,000","4,205,000","3,862,000","3,922,000","4,580,000","3,874,000","3,919,000","4,095,000","4,368,000","4,237,000","4,280,000","4,145,000","4,911,000","3,988,000","3,967,000","3,908,000","3,562,000","3,402,000","2,858,000","2,401,000","2,455,000","2,441,000","2,672,000","2,796,000","2,739,000","2,469,000","2,189,000","2,206,000","3,588,000","2,200,000","2,280,000","2,059,000","2,143,000","2,137,000","2,044,000","2,071,000","2,170,000","2,183,000","2,672,000","2,119,000","2,003,000","2,004,000","2,128,000","2,068,000","1,852,000","1,952,000","1,811,000","1,765,000","1,700,000","1,300,000","1,100,000","700,000","1,600,000","1,400,000","1,700,000","1,400,000","800,000","1,100,000","1,200,000","900,000","1,200,000","200,000","200,000","200,000"
OperatingIncome,"74,221,000","11,990,000","21,960,000","21,328,000","18,943,000","6,211,000","9,142,000","12,712,000","-21,231,000","-316,000","7,339,000","29,186,000","20,891,000","8,763,000","16,878,000","28,350,000","21,276,000","7,415,000","23,636,000","29,278,000","18,239,000","6,411,000","23,481,000","32,026,000","22,443,000","8,599,000","33,157,000","33,252,000","23,710,000","7,723,000","31,767,000","29,562,000","17,982,000","2,416,000","21,214,000","27,990,000","17,331,000","-6,952,000","10,434,000","22,936,000","17,281,000","2,385,000","10,681,000","22,411,000","13,793,000","950,000","5,533,000","16,272,000","10,642,000","-4,184,000","3,016,000","13,436,000","5,167,000","-9,785,000","4,691,000","24,964,000","22,007,000","11,963,000","20,484,000","33,025,000","27,127,000","13,014,000","24,500,000","36,633,000","27,270,000","15,897,000","22,897,000","33,913,000","24,231,000","14,518,000","16,520,000","26,533,000","17,169,000","2,222,000","9,574,000","17,156,000","9,062,000","-3,893,000","5,668,000","14,743,000","5,940,000","-5,639,000","2,155,000","12,693,000","4,123,000","-4,859,000","3,525,000","13,393,000","3,621,000","-3,818,000","4,700,000","16,000,000","13,000,000","7,600,000","13,300,000","14,600,000","5,800,000","0","2,800,000","7,100,000","2,200,000","-1,500,000","0","2,400,000","1,500,000","-600,000"
NetNonOperatingInterestIncomeExpense,"5,338,000","505,000","3,528,000","581,000","724,000","575,000","1,943,000","-174,000","-412,000","263,000","2,014,000","471,000","827,000","553,000","848,000","-340,000","-968,000","2,204,000","-24,000","-219,000","155,000","74,000","-572,000","-867,000","-887,000","-1,019,000","-293,000","-366,000","-202,000","-534,000","-269,000","-409,000","450,000","344,000","187,000","416,000","275,000","477,000","483,000","409,000","412,000","264,000","692,000","323,000","166,000","308,000","238,000","144,000","190,000","328,000","154,000","240,000","712,000","1,201,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
