name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
OperatingCashFlow,"63,376,000","16,783,000","17,445,000","18,285,000","10,863,000","10,256,000","22,857,000","9,358,000","16,149,000","9,722,000","17,060,000","15,675,000","4,598,000","13,010,000","15,014,000","16,883,000","4,241,000","12,434,000","12,255,000","11,986,000","4,713,000","12,404,000","7,728,000","3,236,000","6,968,000","7,967,000","12,518,000","8,788,000","5,889,000","1,299,000","7,544,000","2,465,000","4,095,000","5,280,000","8,211,000","4,475,000","104,000","3,473,000","4,417,000","4,290,000","8,481,000","-1,147,000","11,855,000","4,964,000","4,352,000","270,000","9,262,000","5,257,000","2,047,000","-685,000","8,764,000","-13,053,000","3,377,000","-1,066,000","5,842,000","4,030,000","6,372,000","4,240,000","7,876,000","6,338,000","7,405,000","12,912,000","8,691,000","12,303,000","8,714,000","44,555,000","-65,000","-369,000","3,003,000","6,983,000","-5,460,000","6,615,000","-4,063,000","6,419,000","8,944,000","420,000","-697,000","5,684,000","10,958,000","672,000","-4,616,000","-1,850,000","4,390,000","7,249,000","1,926,000","-1,928,000","7,693,000","-1,583,000","-459,000","-10,810,000","8,700,000","-3,900,000","2,300,000","1,000,000","3,500,000","-300,000","500,000","-1,500,000"
	CashFlowFromContinuingOperatingActivities,"63,376,000","16,783,000","17,445,000","18,285,000","10,863,000","10,256,000","22,857,000","9,358,000","16,149,000","9,722,000","17,060,000","15,675,000","4,598,000","13,010,000","15,014,000","16,883,000","4,241,000","12,434,000","12,255,000","11,986,000","4,713,000","12,404,000","7,728,000","3,236,000","6,968,000","7,967,000","12,518,000","8,788,000","5,889,000","1,299,000","7,544,000","2,465,000","4,095,000","5,280,000","8,211,000","4,475,000","104,000","3,473,000","4,417,000","4,290,000","8,481,000","-1,147,000","11,855,000","4,964,000","4,352,000","270,000","9,262,000","5,257,000","2,047,000","-685,000","8,764,000","-13,053,000","3,377,000","-1,066,000","5,842,000","4,030,000","6,372,000","4,240,000","7,876,000","6,338,000","7,405,000","12,912,000","8,691,000","12,303,000","8,714,000","44,555,000","-65,000","-369,000","3,003,000","6,983,000","-5,460,000","6,615,000","-4,063,000","6,419,000","8,944,000","420,000","-697,000","5,684,000","10,958,000","672,000","-4,616,000","-1,850,000","4,390,000","7,249,000","1,926,000","-1,928,000","7,693,000","-1,583,000","-459,000","-10,810,000","8,700,000","-3,900,000","2,300,000","1,000,000","3,500,000","-300,000","500,000","-1,500,000"
		NetIncomeFromContinuingOperations,"49,362,000","12,866,000","13,965,000","13,718,000","8,813,000","11,204,000","11,623,000","11,197,000","10,618,000","1,861,000","5,685,000","11,277,000","11,353,000","12,146,000","13,232,000","12,375,000","915,000","8,809,000","1,258,000","8,583,000","7,449,000","6,538,000","7,215,000","6,765,000","7,295,000","6,106,000","4,423,000","3,459,000","4,477,000","4,138,000","3,602,000","3,425,000","3,324,000","3,076,000","3,354,000","3,213,000","2,793,000","2,180,000","2,669,000","2,486,000","2,679,000","2,075,000","2,887,000","4,817,000","2,086,000","1,581,000","1,705,000","651,000","-54,093,000","-4,120,000","-574,000","-2,075,000","-5,381,000","-3,955,000","700,000","2,441,000","-3,083,000","1,704,000","2,808,000","3,240,000","4,015,000","4,033,000","4,352,000","4,353,000","4,189,000","4,376,000","4,257,000","4,195,000","3,340,000","2,654,000","2,783,000","2,888,000","800,000","2,007,000","2,042,000","1,940,000","1,871,000","1,929,000","2,292,000","1,811,000","1,561,000","1,513,000","1,374,000","1,823,000","1,890,000","2,181,000","2,171,000","1,411,000","809,000","1,038,000","900,000","800,000","700,000","600,000","600,000","600,000","500,000","500,000"
		OperatingGainsLosses,"-1,324,000","-156,000","-491,000","-594,000","-83,000","-550,000","-379,000","-400,000","-170,000","-167,000","-141,000","-486,000","-584,000","-139,000","-147,000","-236,000","-259,000","-322,000","-473,000","-147,000","-164,000","-318,000","-715,000","-69,000","-626,000","-485,000","-825,000","-267,000","-168,000","-331,000","-62,000","-306,000","-442,000","-258,000","-88,000","-103,000","-174,000","-365,000","-240,000","82,000","1,979,000","-4,083,000","2,011,000","241,000","3,560,000","1,491,000","-3,114,000","-6,600,000","7,569,000","-1,756,000","5,953,000","-15,414,000","304,000","297,000",,,,,"0","-60,000","-695,000","-1,011,000","-837,000","-832,000","-842,000","-1,497,000","-711,000","-702,000","-698,000","-760,000","-767,000","-919,000","-893,000","-949,000","-736,000","-625,000","-620,000","-982,000","1,324,000","-957,000","-695,000","-708,000","0","-181,000","-409,000","-142,000","0",,,,"0","0","-200,000","-800,000","-400,000","-300,000",,
			GainLossOnInvestmentSecurities,,,"0","0","0","0","-7,000","0","-170,000","-100,000","217,000","-330,000","-548,000","0","0","0","-179,000","-87,000","0","0","0","6,000","-572,000","0","-347,000","-180,000","-642,000","0","0","0","0","-47,000","0","-50,000","0","0","-7,000","-31,000","-396,000","-1,105,000","-32,000","-27,000","-459,000",,,,"-463,000",,,,"-238,000",,,,,,,,,,,,,,,,,,,,"0","0","-264,000","-212,000","-203,000","-74,000","-33,000","-425,000","-250,000","-361,000","-138,000","-287,000","0","-181,000","-409,000","-142,000",,,,,,,"-200,000","-800,000",,,,
		DepreciationAmortizationDepletion,"4,034,000","942,000","1,035,000","1,038,000","1,019,000","976,000","1,203,000","1,202,000","1,210,000","1,087,000","1,326,000","751,000","767,000","741,000","794,000","817,000","648,000","437,000","478,000","497,000","637,000","535,000","590,000","596,000","584,000","561,000","546,000","438,000","369,000","375,000","351,000","301,000","291,000","292,000","308,000","301,000","298,000","295,000","304,000","307,000","312,000","318,000","318,000","320,000","324,000","327,000","343,000","342,000","343,000","346,000","364,000","364,000","362,000","359,000","956,000","-275,000","534,000","548,000","563,000","362,000","187,000","265,000","-21,000","-233,000","74,000","-91,000","469,000","361,000","1,182,000","27,000","590,000","628,000","650,000","588,000","275,000","781,000","751,000","779,000","907,000","10,000","559,000","582,000","-355,000","470,000","324,000","420,000","955,000","252,000","199,000","233,000","0","200,000","200,000","200,000","200,000","300,000","200,000","100,000"
			DepreciationAndAmortization,"4,034,000","942,000","1,035,000","1,038,000","1,019,000","976,000","1,203,000","1,202,000","1,210,000","1,087,000","1,326,000","751,000","767,000","741,000","794,000","817,000","648,000","437,000","478,000","497,000","637,000","535,000","590,000","596,000","584,000","561,000","546,000","438,000","369,000","375,000","351,000","301,000","291,000","292,000","308,000","301,000","298,000","295,000","304,000","307,000","312,000","318,000","318,000","320,000","324,000","327,000","343,000","342,000","343,000","346,000","364,000","364,000","362,000","359,000","956,000","-275,000","534,000","548,000","563,000","362,000","187,000","265,000","-21,000","-233,000","74,000","-91,000","469,000","361,000","1,182,000","27,000","590,000","628,000","650,000","588,000","275,000","781,000","751,000","779,000","907,000","10,000","559,000","582,000","-355,000","470,000","324,000","420,000","955,000","252,000","199,000","233,000","0","200,000","200,000","200,000","200,000","300,000","200,000","100,000"
				Depreciation,"1,112,000","283,000","280,000","284,000","265,000","243,000","239,000","237,000","246,000","229,000","248,000","197,000","213,000","188,000","187,000","186,000","184,000","196,000","200,000","201,000","195,000","190,000","198,000","204,000","192,000","169,000","158,000","161,000","180,000","186,000","186,000","186,000","176,000","177,000","190,000","183,000","179,000","177,000","181,000","184,000","190,000","195,000","187,000","189,000","193,000","197,000","199,000","198,000","200,000","202,000","203,000","204,000","201,000","199,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"2,922,000","659,000","755,000","754,000","754,000","733,000","964,000","965,000","964,000","858,000","1,078,000","554,000","554,000","553,000","607,000","631,000","464,000","241,000","278,000","296,000","442,000","345,000","392,000","392,000","392,000","392,000","388,000","277,000","189,000","189,000","165,000","115,000","115,000","115,000","118,000","118,000","119,000","118,000","123,000","123,000","122,000","123,000","131,000","131,000","131,000","130,000","144,000","144,000","143,000","144,000","161,000","160,000","161,000","160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"2,922,000","659,000","755,000","754,000","754,000","733,000","964,000","965,000","964,000","858,000","1,078,000","554,000","554,000","553,000","607,000","631,000","464,000","241,000","278,000","296,000","442,000","345,000","392,000","392,000","392,000","392,000","388,000","277,000","189,000","189,000","165,000","115,000","115,000","115,000","118,000","118,000","119,000","118,000","123,000","123,000","122,000","123,000","131,000","131,000","131,000","130,000","144,000","144,000","143,000","144,000","161,000","160,000","161,000","160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
