name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,03/31/2000
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,616,000","-1,584,000","-1,586,000",,,,,,,,,,,,,,,,,,,,,,,,,"30,000","31,000",,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,616,000","-1,584,000","-1,586,000",,,,,,,,,,,,,,,,,,,,,,,,,"30,000","31,000",,,
		DeferredTax,,,,,,,,,,"-999,000","129,000","-30,000","272,000","-847,000","703,000","198,000","300,000","842,000","112,000","-129,000","-268,000","291,000","-3,458,000","427,000","2,106,000","456,000","1,432,000","258,000","903,000","-535,000","1,014,000","322,000","-923,000","3,054,000","-2,924,000","-2,468,000","-155,000","-1,192,000","139,000","-3,651,000","6,096,000","-1,042,000","221,000","2,643,000","2,038,000","-551,000","199,000","369,000","-2,917,000","616,000",,"-45,000","-1,902,000","2,967,000","-350,000",,,"585,000",,,,,,,,,,,,,,,,,,,,,,,,"54,000",,,,"0","741,000"
			DeferredIncomeTax,,,,,,,,,,"-999,000","129,000","-30,000","272,000","-847,000","703,000","198,000","300,000","842,000","112,000","-129,000","-268,000","291,000","-3,458,000","427,000","2,106,000","456,000","1,432,000","258,000","903,000","-535,000","1,014,000","322,000","-923,000","3,054,000","-2,924,000","-2,468,000","-155,000","-1,192,000","139,000","-3,651,000","6,096,000","-1,042,000","221,000","2,643,000","2,038,000","-551,000","199,000","369,000","-2,917,000","616,000",,"-45,000","-1,902,000","2,967,000","-350,000",,,"585,000",,,,,,,,,,,,,,,,,,,,,,,,"54,000",,,,"0","741,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,"1,462,000",,"2,552,000","1,413,000","1,470,000","1,531,000","1,578,000","1,568,000",,"1,797,000","1,948,000","2,017,000","2,147,000",,"2,248,000",,"1,954,000",,,"2,424,000","2,608,000","1,263,000","1,631,000","-1,173,000",,"-1,066,000","-1,740,000","-2,912,000","-4,064,000","-3,638,000","-2,717,000","-1,973,000","-1,955,000","-1,944,000","-1,960,000","-1,908,000","-1,856,000","-1,805,000","-1,754,000","-1,707,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"235,090,000","46,122,000","0","188,968,000","0","0","0","0","0","225,000,000","0","0","8,398,000","328,440,000",,,,,,,,,,,,,,"0","0","0","2,134,000","0","0","2,067,000","406,982,000","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"13,750,000","3,412,000","3,746,000","3,309,000","3,283,000","3,871,000","3,379,000","2,905,000","2,608,000","2,585,000","4,326,000","4,286,000","2,792,000","2,982,000","3,315,000","4,412,000","2,186,000","2,091,000","695,000","2,320,000","2,327,000","2,790,000","2,759,000","1,951,000","1,783,000","1,086,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-7,559,000","-1,637,000","-1,283,000","-4,831,000","192,000","3,964,000","-1,609,000","-661,000","5,114,000","8,770,000","640,000","587,000","1,016,000","652,000","1,259,000","1,758,000","13,391,000","-88,589,000","7,964,000","-10,563,000","5,288,000","5,285,000","3,044,000","-10,734,000","6,039,000","2,128,000","4,443,000","-5,476,000","7,430,000","-51,890,000","17,869,000","-5,910,000","10,970,000","4,484,000","18,365,000","5,159,000","10,802,000","-1,915,000","-9,983,000","-8,265,000","-5,686,000","2,250,000","-29,036,000","2,846,000","1,333,000","278,000","659,000","-109,000","75,000","-665,000","-5,087,000","-2,677,000","518,000","124,000",,,"5,636,000","-4,250,000","4,049,000","-7,947,000",,,,,"-1,582,000","-1,997,000",,"3,395,000","-39,000","115,000","155,000","288,000","205,000","57,000",,"462,000","-323,000","2,595,000",,,"-448,000","769,000",,,,"-669,000","-869,000"
		ChangeInWorkingCapital,"-15,522,000","20,494,000","-29,203,000","62,342,000","-69,155,000","25,100,000","10,001,000","-1,661,000","9,941,000","-6,534,000","-966,000","-11,304,000","12,320,000","-24,202,000","56,653,000","-10,688,000","745,000","10,691,000","-8,822,000","-2,327,000","23,798,000","-39,142,000","16,193,000","2,797,000","-2,784,000","-12,490,000","30,756,000","28,305,000","-728,000","-7,774,000","81,338,000","13,570,000","26,305,000","-38,795,000","-4,062,000","56,961,000","-13,709,000","73,586,000","-18,503,000","184,838,000","370,000","-76,458,000","-49,026,000","-14,691,000","31,163,000","-232,899,000","106,448,000","62,200,000","-157,089,000","-18,426,000","-98,414,000","177,911,000","-185,537,000","-53,600,000","207,374,000","24,037,000","-16,608,000","-81,786,000","21,770,000","-31,782,000","-16,602,000","5,288,000","5,833,000","12,011,000","-3,918,000","-4,576,000","-2,664,000","8,284,000","11,220,000","-12,433,000","5,907,000","-2,699,000","8,866,000","-14,725,000","10,459,000","-3,535,000","1,766,000","1,038,000","-1,766,000","5,392,000","2,229,000","-1,018,000","-1,476,000","-1,735,000","32,382,000","-11,087,000","52,000"
			ChangeInReceivables,"-28,041,000","-13,704,000","8,751,000","-914,000","-22,174,000","12,232,000","-16,698,000","5,901,000","17,608,000","7,778,000","-20,966,000","632,000","11,882,000","-15,028,000","10,952,000","-22,958,000","14,990,000","19,658,000","-25,527,000","-24,332,000","45,325,000","3,781,000","-8,351,000","-14,628,000","-12,278,000","11,706,000","-8,275,000","30,101,000","25,777,000","19,654,000","15,084,000","34,089,000","48,603,000","25,416,000","-63,957,000","87,633,000","71,330,000","71,309,000","-44,916,000","32,614,000","15,211,000","47,429,000","-90,034,000","-14,837,000","-39,873,000","-94,104,000","-4,562,000","-12,764,000","-48,674,000","-24,587,000","-1,653,000","67,821,000","-121,329,000","23,656,000","154,964,000","18,732,000","-154,773,000","-70,509,000","-7,234,000","-17,551,000","-9,753,000","11,673,000","-5,263,000","1,775,000","-1,868,000","33,831,000","-36,094,000","-12,554,000","-999,000","1,530,000","-588,000","470,000","2,770,000","-4,128,000","-911,000","-1,303,000","-5,168,000","-3,748,000","-1,037,000","58,000","-558,000","224,000","366,000","-2,513,000","25,514,000","-7,780,000","0"
				ChangesInAccountReceivables,"-28,041,000","-13,704,000","8,751,000","-914,000","-22,174,000","12,232,000","-16,698,000","5,901,000","17,608,000","7,778,000","-20,966,000","632,000","11,882,000","-15,028,000","10,952,000","-22,988,000","14,993,000","19,525,000","-25,403,000","-24,337,000","45,331,000","3,544,000","-8,034,000","-14,628,000","-12,278,000","11,706,000","-8,275,000","30,101,000","25,777,000","19,654,000","12,288,000","33,322,000","49,439,000","-22,751,000","-38,594,000","36,107,000","58,885,000","50,811,000","68,371,000","31,640,000","8,006,000","52,418,000","-85,769,000","-14,837,000","-39,873,000","-94,104,000","-4,562,000","-12,764,000","-48,674,000","-24,587,000","-1,653,000","67,821,000","-121,329,000","23,656,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-2,176,000","-3,062,000","-4,852,000","1,011,000","4,727,000","-6,471,000","-1,026,000","-1,810,000","2,528,000","1,648,000","-2,264,000","-153,000","3,853,000","-2,302,000","1,740,000","3,312,000","1,454,000","-2,687,000","-3,561,000","2,492,000","11,347,000","1,658,000","-2,827,000","3,668,000","2,497,000","-2,398,000","15,122,000","11,307,000","-21,650,000","11,997,000","62,210,000","-5,158,000","-10,453,000","35,476,000","-15,170,000","49,244,000","52,317,000","-54,416,000","51,711,000","137,656,000","109,357,000","-186,135,000","16,797,000","62,830,000","-55,001,000","-184,765,000","88,290,000","75,694,000","-74,658,000","-115,921,000","21,822,000","83,817,000","-143,899,000","-117,974,000","327,353,000","-982,000","-117,037,000","-15,342,000","-55,322,000","-20,254,000","-5,423,000","9,542,000","-8,415,000","9,971,000","-4,169,000","2,870,000",,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"10,295,000","23,989,000","-31,808,000","53,956,000","-35,842,000","8,947,000","16,956,000","9,324,000","-737,000","-26,218,000","15,282,000","-39,000","-10,295,000","-20,264,000","29,680,000","6,615,000","21,316,000","-9,504,000","18,049,000","15,949,000","-30,179,000","-44,888,000","24,052,000","14,012,000","7,546,000","-27,411,000","21,155,000","-13,052,000","4,397,000","-50,388,000","1,872,000","-17,720,000","-8,460,000","-102,350,000","73,366,000","-83,567,000","-139,053,000","38,015,000","-14,157,000","-13,981,000","-91,081,000","72,589,000","-2,376,000","-51,481,000","119,100,000","67,542,000","23,427,000","-3,958,000","-28,866,000","93,132,000","-82,588,000","1,696,000","106,817,000","48,934,000","-251,343,000","-26,612,000","228,152,000","33,494,000","73,118,000","17,965,000","-14,226,000","-3,939,000","19,488,000","1,752,000","-11,131,000","-27,314,000","50,170,000","13,232,000","9,447,000","-9,870,000","808,000","-4,606,000","5,475,000","-2,856,000","15,202,000","-4,063,000","5,092,000","1,630,000","250,000","3,183,000","1,307,000","-782,000","-1,843,000","790,000",,,
				ChangeInPayable,"6,832,000","199,000","-3,207,000","8,707,000","1,133,000","880,000","-1,777,000","-2,303,000","4,691,000","-22,094,000","5,498,000","-4,451,000","-13,973,000","15,592,000","-10,488,000","17,636,000","12,698,000","-7,037,000","19,844,000","10,353,000","-49,017,000","-17,581,000","9,998,000","15,447,000","-2,988,000","-4,163,000","10,286,000","-10,011,000","-10,021,000","-21,249,000","-26,215,000","-13,874,000","-22,343,000","-87,509,000","65,473,000","-80,495,000","-114,844,000","41,709,000","-46,444,000","15,211,000","-107,216,000","86,652,000","-19,978,000","-39,975,000","123,385,000","79,314,000","-7,142,000","-20,415,000","-10,140,000","119,741,000","-99,306,000","15,081,000","77,961,000","64,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,"-2,587,000","-4,085,000","-4,274,000","3,160,000","2,612,000","-4,187,000","-574,000","6,752,000","1,806,000","-4,012,000","-1,011,000","1,694,000","-3,826,000","-2,259,000","-409,000","4,703,000","-132,000","644,000","-2,657,000","5,441,000","-3,349,000","-5,427,000","3,545,000","2,915,000","-3,913,000","782,000","-1,573,000","5,196,000","-976,000","-618,000","-2,472,000","5,469,000","-709,000","605,000","-3,100,000","4,507,000","-178,000","22,000","-2,532,000","-420,000","-1,458,000","1,403,000","-5,227,000","6,605,000","-96,000","566,000","-80,000","-253,000","-2,117,000","3,514,000","-5,161,000","1,824,000","-3,779,000","-883,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,"-2,587,000","-4,085,000","-4,274,000","3,160,000","2,612,000","-4,187,000","-574,000","6,752,000","1,806,000","-4,012,000","-1,011,000","1,694,000","-3,826,000","-2,259,000","-409,000","4,703,000","-132,000","644,000","-2,657,000","5,441,000","-3,349,000","-5,427,000","3,545,000","2,915,000","-3,913,000","782,000","-1,573,000","5,196,000","-976,000","-618,000","-2,472,000","5,469,000","-709,000","605,000","-3,100,000","4,507,000","-178,000","22,000","-2,532,000","-420,000","-1,458,000","1,403,000","-5,227,000","6,605,000","-96,000","566,000","-80,000","-253,000","-2,117,000","3,514,000","-5,161,000","1,824,000","-3,779,000","-883,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"9,419,000","4,284,000","1,067,000","5,547,000","-1,479,000","5,067,000","-1,203,000","-9,055,000","2,885,000","-18,082,000","6,509,000","-6,145,000","-10,147,000","17,851,000","-10,079,000","12,933,000","12,830,000","-7,681,000","22,501,000","4,912,000","-45,668,000","-12,154,000","6,365,000","12,423,000","-1,347,000","-3,370,000","13,474,000","-10,775,000","-13,075,000","-21,776,000","-18,739,000","-19,205,000","-22,327,000","-93,400,000","79,831,000","-94,232,000","-113,247,000","31,318,000","-31,597,000","19,491,000","-108,028,000","76,683,000","-12,728,000","-48,603,000","125,307,000","76,922,000","5,635,000","-19,044,000","-11,882,000","106,271,000","-101,196,000","13,257,000","81,740,000","65,483,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"3,463,000","23,790,000","-28,601,000","45,249,000","-36,975,000","8,067,000","18,733,000","11,627,000","-5,428,000","-4,124,000","9,784,000","4,412,000","3,678,000","-35,856,000","40,168,000","-11,021,000","8,618,000","-2,467,000","-1,795,000","5,596,000","18,838,000","-27,307,000","14,054,000","-1,435,000","10,534,000","-23,248,000","10,869,000","-3,041,000","14,418,000","-29,139,000","28,087,000","-3,846,000","13,883,000","-14,841,000","7,893,000","-3,072,000","-24,209,000","-3,694,000","32,287,000","-29,192,000","16,135,000","-14,063,000","17,602,000","-11,506,000","-4,285,000","-11,772,000","30,569,000","16,457,000","-18,726,000","-26,609,000","16,718,000","-13,385,000","28,856,000","-15,666,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInInterestPayable,"-5,889,000","37,968,000","-40,249,000","35,227,000","-38,835,000","27,149,000","6,094,000","7,005,000","-2,857,000","2,680,000","-2,977,000","1,973,000","7,584,000","-4,948,000","5,421,000","-5,375,000","-7,877,000","3,552,000","-1,340,000","1,595,000","12,535,000","-6,301,000","6,416,000","-6,279,000","5,996,000","-6,389,000","6,365,000","-5,761,000","6,285,000","-5,948,000","5,914,000","-6,121,000","6,224,000","-5,714,000","6,727,000","692,000","-4,846,000","6,797,000","-225,000","-3,679,000","3,362,000","-5,550,000","6,218,000","-6,103,000","6,081,000","-6,070,000","5,121,000","3,031,000","-331,000","358,000","-292,000","-382,000","118,000","-413,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"11,730,000","13,933,000","1,478,000","7,701,000","-11,382,000","12,070,000","13,684,000","-18,984,000","-12,111,000","9,310,000","10,269,000","636,000","6,998,000","4,117,000","248,000","10,441,000","-16,942,000","3,224,000","2,217,000","3,564,000","-2,695,000","307,000","3,319,000","-255,000","-549,000","5,613,000","2,754,000","-51,000","-9,252,000","10,963,000","2,172,000","2,359,000","-3,385,000","2,663,000","1,699,000","3,651,000","1,697,000","18,678,000","-8,479,000","25,887,000","-33,781,000","-9,677,000","24,013,000","-8,079,000","3,813,000","-21,572,000","4,086,000","39,000","-1,708,000","28,956,000","-28,635,000","27,912,000","-30,461,000","-8,216,000","12,134,000","13,168,000","5,838,000","-24,220,000","-4,506,000","-3,689,000","8,345,000","-8,753,000","4,846,000","1,778,000","2,969,000","-3,412,000","-10,141,000","-918,000","456,000","-872,000","328,000","111,000","122,000","-821,000","197,000","104,000","312,000","-1,711,000","119,000","-5,000","169,000","-460,000","0","461,000","3,622,000","-555,000","0"
			ChangeInOtherCurrentLiabilities,"-5,620,000","-662,000","-1,062,000","588,000","-4,484,000","-1,678,000","411,000","3,908,000","2,653,000","948,000","1,816,000","-12,380,000","-118,000","9,275,000","10,339,000","-8,098,000",,,,,,,,,,,,,,,,,,"-747,000",,,,,,,,,,,,,,,,,,,,,,"16,851,000","22,808,000","-6,805,000","15,714,000","-8,253,000","8,214,000","-6,994,000","4,670,000","-3,265,000","10,281,000","-10,551,000","-8,527,000","10,452,000","2,316,000","-3,221,000","5,359,000","1,326,000","499,000","-6,920,000","-4,029,000","1,727,000","1,530,000","4,867,000","-1,098,000","2,156,000",,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,"2,627,000","-12,389,000","6,330,000","3,251,000","5,717,000","-9,451,000","15,146,000","9,201,000","9,634,000","802,000",,,,,,,,,,,,,,,,,,,,,,,,,,"-664,000",,,,,,,"-3,183,000","-6,000",,,,,,,,"1,596,000",,,,"3,759,000",,,,,,,,,,,,,,,,,,,,,,,,"-2,752,000","52,000"
InvestingCashFlow,"80,658,000","-41,102,000","202,697,000","-34,484,000","-46,453,000","-45,782,000","52,216,000","-44,220,000","-34,656,000","-71,424,000","-98,486,000","82,913,000","-163,725,000","-139,949,000","163,435,000","-92,386,000","-153,373,000","-71,454,000","-139,400,000","-90,290,000","-1,526,058,000","59,307,000","-150,160,000","-52,883,000","-49,196,000","-58,839,000","-74,594,000","-71,223,000","-76,376,000","-229,836,000","-133,387,000","-75,247,000","-55,266,000","-76,331,000","-113,243,000","-53,141,000","-141,459,000","-3,118,000","-323,770,000","160,389,000","-82,205,000","-100,214,000","-90,599,000","-90,522,000","-135,732,000","-126,401,000","-77,823,000","-72,114,000","-93,256,000","-57,022,000","-89,352,000","-48,659,000","-9,611,000","-20,083,000","-18,679,000","-48,332,000","-197,442,000","-692,064,000","-80,211,000","-45,980,000","-65,920,000","-46,285,000","-195,925,000","-28,210,000","-29,034,000","39,935,000","-21,934,000","-49,069,000","-11,758,000","-6,239,000","-5,608,000","-3,234,000","-10,220,000","-39,449,000","-15,809,000","-52,337,000","-7,282,000","-366,922,000","-1,292,000","-1,555,000","-11,962,000","-65,798,000","-5,598,000","-6,440,000","-2,746,000","-268,000","-1,081,000"
	CashFlowFromContinuingInvestingActivities,"80,658,000","-41,102,000","202,697,000","-34,484,000","-46,453,000","-45,782,000","52,216,000","-44,220,000","-34,656,000","-71,424,000","-98,486,000","82,913,000","-163,725,000","-139,949,000","163,435,000","-92,386,000","-153,373,000","-71,454,000","-139,400,000","-90,290,000","-1,526,058,000","59,307,000","-150,160,000","-52,883,000","-49,196,000","-58,839,000","-74,594,000","-71,223,000","-76,376,000","-229,836,000","-133,387,000","-75,247,000","-55,266,000","-76,331,000","-113,243,000","-53,141,000","-141,459,000","-3,118,000","-323,770,000","160,389,000","-82,205,000","-100,214,000","-90,599,000","-90,522,000","-135,732,000","-126,401,000","-77,823,000","-72,114,000","-93,256,000","-57,022,000","-89,352,000","-48,659,000","-9,611,000","-20,083,000","-18,679,000","-48,332,000","-197,442,000","-692,064,000","-80,211,000","-45,980,000","-65,920,000","-46,285,000","-195,925,000","-28,210,000","-29,034,000","39,935,000","-21,934,000","-49,069,000","-11,758,000","-6,239,000","-5,608,000","-3,234,000","-10,220,000","-39,449,000","-15,809,000","-52,337,000","-7,282,000","-366,922,000","-1,292,000","-1,555,000","-11,962,000","-65,798,000","-5,598,000","-6,440,000","-2,746,000","-268,000","-1,081,000"
