name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007
MarketCap,"1,812,764,719","2,081,721,600","1,930,384,217","2,298,027,504","2,625,215,346","2,440,013,703","2,064,409,883","1,181,611,530","1,359,224,582","1,197,515,766","3,965,583,555","4,526,677,816","4,227,364,511","4,679,611,404","4,182,532,974","4,696,528,975","4,096,600,374","4,399,085,497","4,055,377,597","4,217,307,873","4,524,791,434","5,162,171,566","4,457,347,531","4,448,137,186","4,237,513,914","4,161,286,275","3,875,341,292","3,766,494,157","4,656,845,033","5,222,464,436","4,116,621,904","3,938,656,816","4,091,324,556","3,356,163,418","3,845,699,991","3,660,648,408","3,219,560,542","3,384,140,099","2,986,392,348","2,577,299,994","2,624,863,473","2,594,748,110","2,111,609,845","2,156,148,939","2,365,140,070","2,208,923,185","1,961,064,550","1,826,344,055","1,491,570,599","2,058,070,380","1,593,878,798","1,132,716,463","1,237,464,444","1,022,200,686","805,671,136","1,462,433,785","1,403,396,047","1,370,215,325","1,818,722,628","1,975,990,400","1,904,657,025"
EnterpriseValue,"5,124,964,719","5,319,317,600","5,290,561,217","5,622,452,504","6,049,226,346","5,716,010,703","5,112,203,883","4,263,461,530","4,309,258,582","4,084,456,766","6,849,470,555","7,430,456,816","7,227,320,511","6,293,532,404","5,852,721,974","6,240,258,975","5,677,819,374","5,940,680,497","5,651,865,597","5,754,236,873","5,981,898,434","6,644,468,566","5,949,611,531","5,886,245,186","5,681,134,914","5,581,814,275","5,406,057,292","5,229,094,157","6,157,827,033","6,625,064,436","5,611,361,904","5,403,639,816","5,576,823,556","4,805,390,418","5,414,771,991","5,200,855,408","4,411,783,542","4,555,657,099","4,157,909,348","3,759,043,994","3,808,342,473","3,786,733,110","3,309,913,845","3,354,452,939","3,522,184,070","3,414,024,185","3,170,616,550","3,068,277,055","2,732,741,599","3,304,266,380","2,840,015,798","2,473,034,463","2,564,896,444","2,375,364,686","2,099,017,136","2,754,282,785","2,664,577,047","2,717,257,325","3,125,594,628","3,281,644,400","3,424,421,025"
PeRatio,"8.294",,,,,,,,"13.75","6.252","21.424","22.207","22.848","21.852","14.494","16.962","16.626","16.668","16.502","15.474","16.392","20.247","18.897","20.471","18.23","19.16","18.781","19.112","23.355","27.151","25.783","19.451","26.992","22.664","23.978","28.595","20.232","20.027","17.673","16.137","17.713","19.254","14.115","14.412","17.403","16.125","13.364","12.29","10.868","17.98","16.517",,,,,,,,"20","15.773","17.655"
ForwardPeRatio,"58.824","181.818","29.762","80",,,,"16.667",,,"14.025","14.993","19.608","16.051","13.908","16.42","15.528","15.432","16.208","15.408","17.301","19.121","16.26","17.094","18.051","17.153","16.051","14.43","16.978","18.018","17.361","16.26","16.287","12.092","14.684","14.025","12.804","12.707","13.21","11.655","11.848","12.658","11.588","11.087","12.469","12.151","11.891",,,,,,,,,"20.121",,,,,
PegRatio,"5.867","18.19",,,,,,"1.667",,,"0.934","1","1.308","1.071","0.927","1.094","1.035","1.029",,"1.027","1.154","1.092","1.084","1.295","1.416","1.143","1.07","1.178","0.978","1.202","1.157","1.084","1.062","0.806","0.978","0.951","0.856","0.847","1.101","0.971","0.987","0.944","0.866","0.792","1.134","1.104","1.082",,,,,,,,,"2.012",,,,,
PsRatio,"0.952","1.362","2.032","4.14","9.977","3.47","1.474","0.539","0.433","0.364","1.198","1.396","1.331","1.444","1.311","1.492","1.361","1.461","1.373","1.4","1.504","1.759","1.518","1.549","1.446","1.449","1.373","1.36","1.731","1.972","1.56","1.43","1.48","1.237","1.442","1.439","1.303","1.355","1.196","1.059","1.09","1.093","0.923","0.942","1.07","1.034","0.903","0.834","0.698","0.981","0.802","0.608","0.67","0.572","0.458","0.861","0.827","0.811","1.057","1.497","1.362"
PbRatio,"6.332","6.447","6.347","5.936","5.112","3.097","2.05","1.087","1.085","0.827","2.673","2.987","2.913","3.244","2.871","3.236","2.807","3.129","3.027","3.186","3.423","4.091","3.649","3.743","3.719","3.784","3.573","3.35","4.302","4.693","3.677","3.434","3.751","3.069","3.498","3.447","2.928","3.131","2.755","2.462","2.489","2.488","2.074","2.118","2.215","2.128","1.92","1.857","1.573","2.23","1.771","1.307","1.456","1.261","0.993","1.489","1.359","1.366","1.784","1.756","2.358"
EnterprisesValueRevenueRatio,"2.76","11.551","7.936","12.93","20.53","49.982","52.037","120.172","480.194","7.513","8.683","9.041","7.546","8.806","7.33","8.274","6.386","7.617","7.536","8.096","7.963","8.523","8.488","7.659","7.632","7.919","7.644","7.47","7.698","10.265","8.503","8.353","7.769","7.979","8.306","6.865","6.08","8.317","6.799","5.933","5.863","6.542","6.177","5.241","5.676","7.066","6.04","5.477","5.067","6.396","5.295","4.978","4.956","5.579","5.147","5.784","5.828","6.776","7.947","6.96","7.782"
EnterprisesValueEBITDARatio,"35.6","169.946","47.096","227.833","-247.767","-50.612","-23.8","-25.971","-25.189","122.719","46.816","51.816","30.849","45.117","37.637","38.076","28.61","32.328","34.04","39.001","35.838","31.896","38.475","31.327","34.305","32.855","32.668","34.228","32.661","46.387","38.337","39.405","33.12","37.679","39.104","26.534","42.937","39.505","31.375","25.893","25.271","27.081","34.081","22.396","26.294","33.214","26.592","26.99","23.869","28.246","24.109","25.071","29.261","25.026","-61.403","30.336","28.923","37.267","59.811","31.124","41.914"
