name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,12/31/2017
				AllowanceForDoubtfulAccountsReceivable,"-4,031,000","-3,410,000","-2,274,000","-1,886,000","-1,792,000","-1,661,000","-1,648,000","-2,075,000","-2,102,000","-2,215,000","-2,219,000","-2,195,000","-2,406,000","-2,832,000","-2,703,000",,
		PrepaidAssets,"18,152,000","17,243,000","12,156,000","12,526,000","10,742,000","9,090,000","8,487,000","9,009,000","8,387,000","7,885,000","7,606,000","6,554,000","6,681,000","6,253,000","5,326,000","5,246,000","4,574,000"
		RestrictedCash,"196,379,000","160,813,000","172,691,000","165,082,000","161,403,000","135,042,000","128,131,000","129,553,000","123,556,000","108,721,000","114,593,000","118,302,000","120,085,000","98,186,000","107,479,000","81,502,000","87,195,000"
	TotalNonCurrentAssets,"150,742,000","151,408,000","154,568,000","156,982,000","166,465,000","168,426,000","169,679,000","170,695,000","169,536,000","165,745,000","143,793,000","143,072,000","137,549,000","135,691,000","137,390,000","135,360,000","131,063,000"
		NetPPE,"30,860,000","32,011,000","35,080,000","37,357,000","46,686,000","47,868,000","48,342,000","48,929,000","47,609,000","43,362,000","20,668,000","19,207,000","12,604,000","10,815,000","6,260,000","6,044,000","3,514,000"
			GrossPPE,"57,739,000","56,922,000","57,943,000","57,795,000","64,588,000","63,242,000","61,690,000","60,287,000","57,158,000","51,277,000","27,753,000","25,294,000","19,898,000","17,804,000","15,163,000","14,336,000","11,442,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				MachineryFurnitureEquipment,"36,165,000","34,596,000","33,455,000","32,417,000","31,158,000","28,900,000","26,416,000","24,045,000","21,157,000","18,793,000","17,296,000","14,861,000","13,389,000","12,021,000","12,190,000","11,360,000","9,253,000"
				OtherProperties,"9,930,000","10,682,000","12,736,000","13,674,000","18,818,000","19,729,000","20,662,000","21,645,000","22,620,000","21,908,000","20,668,000",,"12,604,000","10,815,000",,,
				Leases,"11,644,000","11,644,000","11,752,000","11,704,000","14,612,000","14,613,000","14,612,000","14,597,000","13,381,000","10,576,000","10,457,000","10,433,000","6,509,000","5,783,000","2,973,000","2,976,000","2,189,000"
			AccumulatedDepreciation,"-26,879,000","-24,911,000","-22,863,000","-20,438,000","-17,902,000","-15,374,000","-13,348,000","-11,358,000","-9,549,000","-7,915,000","-7,085,000","-6,087,000","-7,294,000","-6,989,000","-8,903,000","-8,292,000","-7,928,000"
		GoodwillAndOtherIntangibleAssets,"118,219,000","118,219,000","118,219,000","118,219,000","118,219,000","118,886,000","119,553,000","120,220,000","120,887,000","121,554,000","122,221,000","122,889,000","123,556,000","124,223,000","124,890,000","125,557,000","126,891,000"
			Goodwill,"118,219,000","118,219,000","118,219,000","118,219,000","118,219,000","118,219,000","118,219,000","118,219,000","118,219,000","118,219,000","118,219,000","118,219,000","118,219,000","118,219,000","118,219,000","118,219,000","118,219,000"
			OtherIntangibleAssets,,,,,,"667,000","1,334,000","2,001,000","2,668,000","3,335,000","4,002,000","4,670,000","5,337,000","6,004,000","6,671,000","7,338,000","8,672,000"
		OtherNonCurrentAssets,"1,663,000","1,178,000","1,269,000","1,406,000","1,560,000","1,672,000","1,784,000","1,546,000","1,040,000","829,000","904,000","976,000","1,389,000","653,000","6,240,000","3,759,000","658,000"
TotalLiabilitiesNetMinorityInterest,"850,927,000","821,544,000","829,654,000","260,732,000","254,832,000","229,917,000","220,063,000","218,705,000","223,331,000","186,956,000","166,991,000","191,276,000","189,827,000","147,828,000","352,072,000","152,925,000","306,556,000"
	CurrentLiabilities,"263,287,000","233,634,000","241,851,000","232,426,000","225,988,000","198,747,000","186,073,000","182,675,000","185,644,000","149,098,000","148,591,000","172,659,000","170,693,000","127,600,000","160,172,000","130,755,000","114,643,000"
		PayablesAndAccruedExpenses,"223,188,000","181,176,000","196,414,000","189,885,000","186,622,000","156,431,000","147,263,000","148,886,000","139,055,000","118,713,000","133,345,000","134,740,000","131,142,000","111,071,000","121,578,000","111,003,000","94,443,000"
			Payables,"210,362,000","169,946,000","179,227,000","176,744,000","176,005,000","145,315,000","136,509,000","136,777,000","127,021,000","111,774,000","119,722,000","122,015,000","123,515,000","101,889,000","114,584,000","85,150,000","89,518,000"
				AccountsPayable,"10,327,000","4,996,000","3,370,000","8,625,000","12,080,000","6,455,000","5,708,000","5,180,000","1,719,000","652,000","2,934,000","1,521,000","1,542,000","2,073,000","5,471,000","1,920,000","462,000"
				TotalTaxPayable,"3,656,000","4,137,000","3,166,000","3,037,000","2,522,000","3,818,000","2,670,000","2,044,000","1,746,000","2,401,000","2,195,000","2,192,000","1,888,000","1,630,000","1,634,000","1,728,000","1,861,000"
				OtherPayable,"196,379,000","160,813,000","172,691,000","165,082,000","161,403,000","135,042,000","128,131,000","129,553,000","123,556,000","108,721,000","114,593,000","118,302,000","120,085,000","98,186,000","107,479,000","81,502,000","87,195,000"
			CurrentAccruedExpenses,"12,826,000","11,230,000","17,187,000","13,141,000","10,617,000","11,116,000","10,754,000","12,109,000","12,034,000","6,939,000","13,623,000","12,725,000","7,627,000","9,182,000","6,994,000","25,853,000","4,925,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"9,422,000","23,047,000","17,896,000","12,100,000","9,203,000","14,007,000","11,804,000","7,245,000","6,089,000","5,344,000","5,627,000","3,712,000","5,419,000","9,314,000","7,239,000","5,217,000","8,399,000"
		CurrentDebtAndCapitalLeaseObligation,"6,364,000","6,315,000","6,270,000","10,957,000","11,702,000","11,306,000","10,545,000","10,647,000","25,723,000","10,798,000","7,579,000","32,574,000","32,569,000","5,671,000","29,594,000","12,764,000","10,342,000"
			CurrentDebt,,,,"6,344,000","7,586,000","7,581,000","7,576,000","7,594,000","22,589,000","7,584,000","7,579,000","32,574,000","32,569,000","5,671,000","29,594,000","12,764,000","10,342,000"
				OtherCurrentBorrowings,,,,"6,344,000","7,586,000","7,581,000","7,576,000","7,594,000","22,589,000","7,584,000","7,579,000",,,,,,
			CurrentCapitalLeaseObligation,"6,364,000","6,315,000","6,270,000","4,613,000","4,116,000","3,725,000","2,969,000","3,053,000","3,134,000","3,214,000",,,,,,,
		CurrentDeferredLiabilities,"23,548,000","22,083,000","20,742,000","19,164,000","18,157,000","16,801,000","15,892,000","14,984,000","14,386,000","13,799,000","1,587,000","1,130,000","891,000","722,000","717,000","711,000","614,000"
			CurrentDeferredRevenue,"23,548,000","22,083,000","20,742,000","19,164,000","18,157,000","16,801,000","15,892,000","14,984,000","14,386,000","13,799,000","1,587,000","1,130,000","891,000","722,000","717,000","711,000","614,000"
		OtherCurrentLiabilities,"765,000","1,013,000","529,000","320,000","304,000","202,000","569,000","913,000","391,000","444,000","453,000","503,000","672,000","822,000","1,044,000","1,060,000","845,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"587,640,000","587,910,000","587,803,000","28,306,000","28,844,000","31,170,000","33,990,000","36,030,000","37,687,000","37,858,000","18,400,000","18,617,000","19,134,000","20,228,000","191,900,000","22,170,000","191,913,000"
		LongTermDebtAndCapitalLeaseObligation,"577,452,000","578,052,000","578,634,000","19,390,000","20,977,000","23,648,000","26,714,000","29,034,000","31,303,000","31,885,000","12,584,000","14,469,000","16,354,000","18,239,000","19,304,000","21,120,000","23,491,000"
			LongTermDebt,"562,040,000","561,299,000","560,559,000","633,000","1,263,000","3,142,000","5,021,000","6,929,000","8,814,000","10,699,000","12,584,000","14,469,000","16,354,000","18,239,000","19,304,000","21,120,000","23,491,000"
			LongTermCapitalLeaseObligation,"15,412,000","16,753,000","18,075,000","18,757,000","19,714,000","20,506,000","21,693,000","22,105,000","22,489,000","21,186,000",,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,"0","166,486,000","0","166,486,000"
		OtherNonCurrentLiabilities,"10,188,000","9,858,000","9,169,000","8,916,000","7,867,000","7,522,000","7,276,000","6,996,000","6,384,000","5,973,000","5,816,000","4,148,000","2,780,000","1,989,000","6,110,000","1,050,000","1,936,000"
TotalEquityGrossMinorityInterest,"249,349,000","259,517,000","264,833,000","308,528,000","305,501,000","299,310,000","281,574,000","270,143,000","258,736,000","259,424,000","262,599,000","257,633,000","243,972,000","243,745,000","-33,230,000","137,338,000","-31,367,000"
	StockholdersEquity,"249,349,000","259,517,000","264,833,000","308,528,000","305,501,000","299,310,000","281,574,000","270,143,000","258,736,000","259,424,000","262,599,000","257,633,000","243,972,000","243,745,000","-33,230,000","137,338,000","-31,367,000"
		CapitalStock,"13,000","13,000","13,000","13,000","13,000","12,000","12,000","12,000","11,000","11,000","11,000","11,000","11,000","11,000","4,000","10,000","3,000"
			CommonStock,"13,000","13,000","13,000","13,000","13,000","12,000","12,000","12,000","11,000","11,000","11,000","11,000","11,000","11,000","4,000","10,000","3,000"
		AdditionalPaidInCapital,"528,516,000","510,568,000","493,328,000","527,712,000","508,147,000","494,122,000","477,311,000","463,133,000","440,703,000","431,370,000","415,669,000","407,876,000","392,188,000","387,233,000","104,900,000","268,116,000","92,222,000"
		RetainedEarnings,"-275,802,000","-251,064,000","-228,508,000","-219,197,000","-202,659,000","-194,824,000","-195,749,000","-193,002,000","-181,978,000","-171,957,000","-153,081,000","-150,254,000","-148,227,000","-143,499,000","-138,134,000","-130,788,000","-123,592,000"
		GainsLossesNotAffectingRetainedEarnings,"-3,378,000",,,,,,,,,"-171,957,000","-153,081,000","-150,254,000","-148,227,000","-143,499,000","-138,134,000","-130,788,000","-123,592,000"
TotalCapitalization,"811,389,000","820,816,000","825,392,000","309,161,000","306,764,000","302,452,000","286,595,000","277,072,000","267,550,000","270,123,000","275,183,000","272,102,000","260,326,000","261,984,000","-13,926,000","158,458,000","-7,876,000"
PreferredStockEquity,,,,,,,,,,,,,,,"166,486,000","166,486,000","166,486,000"
CommonStockEquity,"249,349,000","259,517,000","264,833,000","308,528,000","305,501,000","299,310,000","281,574,000","270,143,000","258,736,000","259,424,000","262,599,000","257,633,000","243,972,000","243,745,000","-33,230,000","137,338,000","-31,367,000"
CapitalLeaseObligations,"21,776,000","23,068,000","24,345,000","23,370,000","23,830,000","24,231,000","24,662,000","25,158,000","25,623,000","24,400,000",,,,,,,
NetTangibleAssets,"131,130,000","141,298,000","146,614,000","190,309,000","187,282,000","180,424,000","162,021,000","149,923,000","137,849,000","137,870,000","140,378,000","134,744,000","120,416,000","119,522,000","-158,120,000","11,781,000","-158,258,000"
WorkingCapital,"686,247,000","696,019,000","698,068,000","179,852,000","167,880,000","162,054,000","145,885,000","135,478,000","126,887,000","131,537,000","137,206,000","133,178,000","125,557,000","128,282,000","21,280,000","24,148,000","29,483,000"
InvestedCapital,"811,389,000","820,816,000","825,392,000","315,505,000","314,350,000","310,033,000","294,171,000","284,666,000","290,139,000","277,707,000","282,762,000","304,676,000","292,895,000","267,655,000","15,668,000","171,222,000","2,466,000"
TangibleBookValue,"131,130,000","141,298,000","146,614,000","190,309,000","187,282,000","180,424,000","162,021,000","149,923,000","137,849,000","137,870,000","140,378,000","134,744,000","120,416,000","119,522,000","-158,120,000","11,781,000","-158,258,000"
TotalDebt,"583,816,000","584,367,000","584,904,000","30,347,000","32,679,000","34,954,000","37,259,000","39,681,000","57,026,000","42,683,000","20,163,000","47,043,000","48,923,000","23,910,000","48,898,000","33,884,000","33,833,000"
NetDebt,"440,866,000","374,094,000",,,,,,,,,,,,,"21,843,000","2,553,000","12,238,000"
ShareIssued,"129,651,218","129,130,478","128,233,545","127,616,789","125,962,107","124,795,222","121,775,309","119,267,694","114,866,938","113,604,398","111,899,493","110,708,530","106,729,758","106,454,321","104,079,498","104,079,498","104,079,498"
OrdinarySharesNumber,"129,651,218","129,130,478","128,233,545","127,616,789","125,962,107","124,795,222","121,775,309","119,267,694","114,866,938","113,604,398","111,899,493","110,708,530","106,729,758","106,454,321","104,079,498","104,079,498","104,079,498"
