name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,03/31/1991,12/31/1990,12/31/1989,01/31/1988,01/31/1987,01/31/1986
	TotalNonCurrentAssets,"1,153,761,000","1,124,461,000","1,110,060,000","1,109,622,000","996,909,000","999,902,000","1,003,566,000","1,005,258,000","991,450,000","1,009,431,000","1,002,232,000","937,340,000","908,559,000","719,227,000","728,903,000","704,167,000","704,554,000","709,480,000","709,278,000","702,677,000","634,778,000","634,493,000","608,588,000","612,766,000","614,965,000","607,177,000","614,965,000","625,145,000","616,169,000","633,732,000","633,652,000","644,621,000","637,690,000","648,429,000","656,218,000","652,025,000","660,383,000","666,604,000","658,847,000","657,280,000","439,651,000","439,971,000","438,035,000","435,213,000","397,385,000","399,223,000","400,224,000","401,950,000","402,078,000","405,315,000","391,922,000","262,352,000","257,875,000","259,358,000","260,564,000","259,869,000","259,768,000","260,941,000","257,575,000","188,631,000","191,586,000","193,563,000","188,461,000","185,833,000","185,775,000","184,740,000","184,523,000","184,486,000","185,196,000","150,590,000","151,462,000","156,499,000","156,674,000","157,567,000","158,500,000","160,187,000","156,122,000","158,158,000","159,341,000","161,710,000","162,738,000","163,621,000","165,358,000","168,532,000","169,310,000","170,935,000","175,535,000","176,177,000","173,726,000","173,800,000","158,600,000","176,800,000","172,100,000","161,000,000","160,700,000","138,100,000","113,400,000","107,900,000","110,800,000","73,600,000","60,600,000","44,600,000","42,100,000","41,200,000","38,200,000","32,500,000","28,800,000","28,900,000","28,200,000","26,100,000","24,100,000","22,800,000","22,600,000","23,000,000","25,200,000","24,700,000","18,500,000","19,200,000","19,200,000","19,300,000","19,100,000","19,300,000","20,500,000","20,800,000","11,300,000","7,900,000","3,400,000","2,900,000"
		NetPPE,"404,045,000","379,547,000","368,807,000","368,649,000","303,981,000","307,394,000","316,544,000","323,687,000","318,728,000","321,892,000","323,292,000","286,116,000","276,502,000","91,046,000","91,275,000","91,312,000","90,238,000","91,198,000","91,483,000","92,255,000","90,532,000","90,502,000","59,729,000","60,311,000","61,866,000","62,715,000","63,297,000","60,989,000","53,115,000","53,480,000","45,355,000","45,139,000","44,072,000","45,418,000","44,891,000","43,912,000","42,997,000","42,842,000","42,715,000","43,440,000","40,727,000","39,455,000","37,323,000","36,178,000","30,431,000","31,221,000","30,999,000","31,361,000","31,133,000","33,118,000","33,567,000","22,538,000","23,485,000","24,209,000","25,079,000","25,319,000","25,830,000","26,904,000","26,262,000","20,908,000","21,070,000","21,476,000","20,757,000","17,804,000","17,532,000","17,244,000","15,901,000","16,280,000","16,668,000","15,093,000","15,224,000","20,396,000","21,194,000","22,066,000","23,116,000","24,182,000","24,416,000","25,850,000","26,991,000","28,764,000","29,511,000","30,703,000","32,063,000","28,433,000","29,328,000","30,258,000","31,400,000","32,185,000","31,975,000","31,400,000","30,500,000","31,000,000","30,800,000","30,500,000","30,900,000","25,700,000","23,200,000","21,900,000","29,000,000","25,200,000","19,100,000","16,200,000","15,200,000","14,800,000","11,800,000","11,300,000","10,500,000","9,900,000","9,600,000","8,800,000","7,400,000","6,700,000","6,500,000","6,600,000","5,900,000","5,100,000","4,000,000","4,100,000","4,200,000","4,100,000","3,900,000","3,600,000","3,500,000","3,700,000","3,100,000","2,100,000","2,000,000","2,000,000"
			GrossPPE,"404,045,000","553,337,000","368,807,000","368,649,000","303,981,000","465,217,000","316,544,000","323,687,000","318,728,000","466,963,000","323,292,000","286,116,000","276,502,000","222,765,000","91,275,000","91,312,000","90,238,000","214,082,000","91,483,000","92,255,000","90,532,000","204,147,000","59,729,000","60,311,000","61,866,000","166,832,000","63,297,000","60,989,000","53,115,000","150,207,000","45,355,000","45,139,000","44,072,000","135,608,000","44,891,000","43,912,000","42,997,000","124,969,000",,,,"111,481,000",,,,"98,495,000",,,,"98,465,000",,,,"71,542,000","70,419,000","70,659,000","71,170,000","72,244,000","71,181,000","65,827,000","65,989,000","66,395,000","62,679,000","59,726,000","59,454,000","59,166,000","60,947,000","61,326,000","61,714,000","60,139,000","64,470,000","69,642,000","70,440,000","71,312,000","71,576,000","72,642,000","72,876,000","74,310,000","71,281,000","73,054,000","71,801,000","74,993,000","73,273,000","69,643,000","70,538,000","71,468,000","71,299,000","70,229,000","68,566,000","66,800,000","60,500,000","59,600,000","58,100,000","55,500,000","54,800,000","45,000,000","38,400,000","36,100,000","44,000,000","40,200,000","34,100,000","31,200,000","26,500,000","26,100,000","23,100,000","22,600,000","21,200,000","20,600,000","20,300,000","19,500,000","16,900,000","16,200,000","16,000,000","16,100,000","14,200,000","13,400,000","12,300,000","12,400,000","11,300,000","68,600,000","11,000,000","10,700,000","9,400,000","9,600,000","8,200,000","6,200,000","5,600,000","5,200,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"676,000",,,,"741,000",,,,"741,000",,,,"820,000",,,,"820,000",,,,"820,000",,,,"820,000",,,,"853,000",,,,"1,131,000",,,,"1,131,000",,,,"1,388,000",,,,"1,388,000",,,,"1,520,000",,,,"1,106,000",,,,"1,106,000",,,,"665,000",,,,"654,000",,,,"15,369,000",,,,"15,066,000",,,,"15,567,000",,,,"17,616,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"85,857,000",,,,"80,877,000",,,,"81,938,000",,,,"75,308,000",,,,"74,486,000",,,,"71,082,000",,,,"69,675,000",,,,"58,915,000",,,,"49,942,000",,,,"48,457,000",,,,"42,408,000",,,,"34,521,000",,,,"36,840,000",,,,"24,447,000",,,,"24,109,000",,,,"19,795,000",,,,"16,233,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"198,276,000",,,,"174,430,000",,,,"160,915,000",,,,"146,637,000",,,,"138,776,000",,,,"132,245,000",,,,"96,337,000",,,,"90,439,000",,,,"84,535,000",,,,"75,381,000",,,,"67,685,000",,,,"62,586,000",,,,"60,105,000",,,,"45,989,000",,,,"47,029,000",,,,"45,935,000",,,,"42,279,000",,,,"44,770,000",,,,"48,943,000",,,,"51,201,000",,,,"57,377,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"404,045,000","268,528,000","368,807,000","368,649,000","303,981,000","209,169,000","316,544,000","323,687,000","318,728,000","223,369,000","323,292,000","286,116,000","276,502,000","91,046,000","91,275,000","91,312,000","90,238,000","91,198,000","91,483,000","92,255,000","90,532,000","90,502,000","59,729,000","60,311,000","61,866,000","62,715,000","63,297,000","60,989,000","53,115,000","53,480,000","45,355,000","45,139,000","44,072,000","45,418,000","44,891,000","43,912,000","42,997,000","42,842,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,303,000",,,,"7,542,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-173,790,000",,,,"-157,823,000",,,,"-145,071,000",,,,"-131,719,000",,,,"-122,884,000",,,,"-113,645,000",,,,"-104,117,000",,,,"-96,727,000",,,,"-90,190,000",,,,"-82,127,000",,,,"-72,026,000",,,,"-67,274,000",,,,"-65,347,000",,,,"-47,333,000","-45,340,000","-45,340,000","-45,340,000","-45,340,000","-44,919,000","-44,919,000","-44,919,000","-44,919,000","-41,922,000","-41,922,000","-41,922,000","-41,922,000","-45,046,000","-45,046,000","-45,046,000","-45,046,000","-49,246,000","-49,246,000","-49,246,000","-49,246,000","-48,460,000","-48,460,000","-48,460,000","-48,460,000","-44,290,000","-44,290,000","-42,290,000","-44,290,000","-41,210,000","-41,210,000","-41,210,000","-41,210,000","-39,899,000","-38,044,000","-36,591,000","-35,400,000","-30,000,000","-28,600,000","-27,300,000","-25,000,000","-23,900,000","-19,300,000","-15,200,000","-14,200,000","-15,000,000","-15,000,000","-15,000,000","-15,000,000","-11,300,000","-11,300,000","-11,300,000","-11,300,000","-10,700,000","-10,700,000","-10,700,000","-10,700,000","-9,500,000","-9,500,000","-9,500,000","-9,500,000","-8,300,000","-8,300,000","-8,300,000","-8,300,000","-7,100,000","-64,500,000","-7,100,000","-7,100,000","-5,900,000","-5,900,000","-5,100,000","-4,100,000","-3,600,000","-3,200,000"
		GoodwillAndOtherIntangibleAssets,"622,134,000","620,915,000","620,176,000","625,039,000","583,013,000","582,415,000","574,334,000","572,410,000","567,734,000","583,221,000","578,319,000","553,695,000","542,301,000","539,849,000","550,897,000","533,507,000","538,083,000","543,794,000","545,982,000","541,026,000","538,488,000","538,301,000","543,258,000","547,033,000","547,478,000","538,791,000","545,738,000","557,944,000","556,913,000","573,787,000","581,834,000","592,853,000","587,237,000","596,453,000","604,578,000","601,725,000","610,615,000","616,763,000","608,983,000","606,637,000","394,193,000","394,806,000","394,413,000","392,215,000","359,838,000","360,330,000","360,792,000","361,706,000","361,273,000","361,823,000","287,790,000","219,810,000","219,810,000","219,810,000","219,809,000","218,732,000","217,138,000","217,129,000","225,045,000","163,097,000","162,155,000","161,107,000","164,036,000","164,056,000","164,208,000","163,686,000","164,478,000","163,767,000","164,299,000","132,165,000","132,546,000","132,544,000","130,476,000","130,412,000","130,174,000","129,873,000","125,533,000","125,536,000","125,531,000","125,533,000","125,403,000","124,737,000","125,621,000","126,886,000","127,755,000","128,656,000","129,319,000","129,947,000","130,852,000","131,600,000","116,600,000","117,500,000","117,400,000","106,300,000","105,000,000","84,700,000","80,800,000","77,400,000","72,500,000","39,300,000","35,500,000","23,600,000","22,800,000","22,300,000","22,200,000","17,000,000","14,400,000","14,400,000","14,700,000","13,200,000","13,200,000","13,300,000","13,400,000","13,500,000","14,800,000","14,700,000","12,100,000","12,200,000","12,300,000","12,400,000","12,500,000","12,700,000","13,000,000","13,200,000","4,000,000",,,
			Goodwill,"434,139,000","434,019,000","432,514,000","434,946,000","413,082,000","412,486,000","409,783,000","408,772,000","406,998,000","411,217,000","407,009,000","398,575,000","393,504,000","391,998,000","397,451,000","380,690,000","381,553,000","382,729,000","382,969,000","381,223,000","380,166,000","379,737,000","380,786,000","381,496,000","381,238,000","378,310,000","379,985,000","383,272,000","382,534,000","387,311,000","389,364,000","392,354,000","390,125,000","392,610,000","394,746,000","393,332,000","395,737,000","397,262,000","385,826,000","386,954,000","319,440,000","319,440,000","318,406,000","316,060,000","303,703,000","303,703,000","303,703,000","304,154,000","303,257,000","303,257,000","287,790,000","219,810,000","219,810,000","219,810,000","219,809,000","218,732,000","217,138,000","217,129,000","225,045,000","163,097,000","162,155,000","161,107,000","164,036,000","164,056,000","164,208,000","163,686,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
