name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"1,073,081,404","1,507,966,053","1,725,597,902","3,061,963,194"
EnterpriseValue,"917,883,404","1,507,966,053","1,725,597,902","3,061,963,194"
PbRatio,"2.466"
EnterprisesValueEBITDARatio,"-1.64","-10.481","-22.812","-10.139"
