name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,524,000","1,200,000","1,167,000",,,,,,,"859,000","629,000","610,000","591,000","550,000","526,000","606,000","409,000","406,000","406,000","401,000","408,000","416,000","437,000","315,000","284,000","268,000","204,000","155,000","606,000","217,000","229,000","229,000","259,000","267,000","144,000","185,000","394,000","508,000","874,000","743,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,524,000","1,200,000","1,167,000",,,,,,,"859,000","629,000","610,000","591,000","550,000","526,000","606,000","409,000","406,000","406,000","401,000","408,000","416,000","437,000","315,000","284,000","268,000","204,000","155,000","606,000","217,000","229,000","229,000","259,000","267,000","144,000","185,000","394,000","508,000","874,000","743,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Depletion,"361,776,000","85,604,000","92,427,000","93,116,000","90,629,000","88,383,000","91,439,000","98,122,000","104,626,000","179,986,000","1,226,492,000","137,751,000","141,505,000","138,718,000","147,909,000","164,268,000","176,328,000","169,580,000","162,924,000","232,433,000","152,665,000","149,821,000","149,678,000","131,491,000","122,390,000","163,601,000","215,919,000","656,207,000","151,898,000","147,393,000","165,716,000","142,450,000","158,352,000","128,683,000","128,753,000","141,418,000","120,736,000","114,942,000","147,498,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-141,080,000","-120,832,000","17,750,000","-34,167,000","-3,831,000","2,521,000","72,918,000","-105,251,000","-43,277,000","50,581,000","-500,927,000","-51,298,000","40,099,000","5,688,000","-68,784,000","24,137,000","-28,518,000","42,676,000","-349,097,000","-71,992,000","57,651,000","112,395,000","-93,617,000","-13,705,000","-129,488,000","-44,038,000","-164,316,000","-134,781,000","-61,975,000","22,366,000","166,052,000","93,522,000","117,977,000","18,951,000","-28,180,000","11,866,000","97,519,000","-47,205,000","31,742,000","-29,074,000","39,007,000","-27,843,000","-425,000","22,547,000","32,695,000","-19,897,000","-175,346,000","-5,892,000","6,453,000","48,934,000","14,658,000","-14,566,000","-23,145,000","18,827,000","36,996,000","170,400,000","-21,818,000","6,590,000","24,743,000","34,802,000","34,449,000","4,447,000","20,317,000","38,899,000","30,116,000","32,482,000","24,813,000","14,431,000","12,946,000","13,107,000","8,614,000","7,454,000","4,835,000","3,887,000","2,748,000","9,015,000","2,470,000","4,086,000","1,197,000","363,000","-1,802,000","-3,111,000",,"3,601,000",,,,,,,,,,,"-19,800,000","-36,000,000","-500,000","1,600,000","-18,100,000","1,500,000","1,200,000","2,900,000","2,000,000","1,400,000","1,400,000","1,300,000","500,000","200,000","500,000","100,000","0",,,,,,,,
			DeferredIncomeTax,"-141,080,000","-120,832,000","17,750,000","-34,167,000","-3,831,000","2,521,000","72,918,000","-105,251,000","-43,277,000","50,581,000","-500,927,000","-51,298,000","40,099,000","5,688,000","-68,784,000","24,137,000","-28,518,000","42,676,000","-349,097,000","-71,992,000","57,651,000","112,395,000","-93,617,000","-13,705,000","-129,488,000","-44,038,000","-164,316,000","-134,781,000","-61,975,000","22,366,000","166,052,000","93,522,000","117,977,000","18,951,000","-28,180,000","11,866,000","97,519,000","-47,205,000","31,742,000","-29,074,000","39,007,000","-27,843,000","-425,000","22,547,000","32,695,000","-19,897,000","-175,346,000","-5,892,000","6,453,000","48,934,000","14,658,000","-14,566,000","-23,145,000","18,827,000","36,996,000","170,400,000","-21,818,000","6,590,000","24,743,000","34,802,000","34,449,000","4,447,000","20,317,000","38,899,000","30,116,000","32,482,000","24,813,000","14,431,000","12,946,000","13,107,000","8,614,000","7,454,000","4,835,000","3,887,000","2,748,000","9,015,000","2,470,000","4,086,000","1,197,000","363,000","-1,802,000","-3,111,000",,"3,601,000",,,,,,,,,,,"-19,800,000","-36,000,000","-500,000","1,600,000","-18,100,000","1,500,000","1,200,000","2,900,000","2,000,000","1,400,000","1,400,000","1,300,000","500,000","200,000","500,000","100,000","0",,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,077,000","2,045,000","1,848,000","1,705,000","3,862,000","19,969,000","-78,000",,,,,"5,013,000",,,"1,050,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,"2,000,000","2,177,000","3,029,000","3,618,000","5,667,000","5,524,000","5,413,000","-11,000","0","0","0","1,641,197,000","2,000","0","2,000","6,000","9,005,000","5,354,000","4,420,000","16,000","2,000","7,059,000","10,628,000","1,000","-19,000","3,000","103,000","16,144,000","0","0","1,000","1,795,000","4,063,000","0","-159,000","-103,207,000","40,118,000","43,641,000","20,289,000","27,639,000","16,627,000","18,900,000","16,537,000",,"20,534,000",,,,,,"19,572,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,"200,000","0","0","0","0","0","0","400,000","4,482,000","-141,000","0",,"250,000","250,000","-1,500,000",,"500,000","750,000","300,000","0","0","350,000","250,000","200,000","1,700,000","350,000","0","250,000","0","0",,,"0","0",,,"750,000",,,,"500,000",,,"-688,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,"88,426,000",,,,,,,,,,,,,,,"59,355,000",,,,,"4,707,000","-594,000","948,000","348,000","3,971,000","-5,934,000","-568,000",,,,,,,,"453,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"166,415,000","86,113,000","-9,590,000","44,833,000","45,059,000","30,054,000","10,172,000","15,267,000","22,637,000","476,000","10,481,000","683,000","-385,000","14,112,000","-11,495,000","7,085,000","15,640,000","18,527,000","26,769,000","1,985,000","990,000","962,000","1,996,000","971,000","42,590,000","29,128,000","-9,732,000","-30,471,000","10,574,000","9,218,000","-19,781,000","-32,426,000","35,319,000","12,593,000","45,211,000","10,862,000","8,334,000","54,991,000","1,563,000","32,232,000","23,833,000","2,508,000","20,220,000","18,598,000","7,511,000","40,650,000",,"4,447,000",,,,,,"21,164,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"26,530,000","12,919,000","13,967,000","13,596,000","-13,952,000","15,076,000","15,141,000","488,314,000","1,741,000","1,657,000","1,593,000","1,619,000","1,436,000","1,807,000","-1,648,000","1,787,000","1,064,000","1,312,000","1,261,000","1,627,000","1,247,000","1,310,000","1,787,000","1,946,000","1,730,000","1,707,000","1,811,000","24,482,000","1,732,000","1,358,000","-6,736,000","1,618,000","26,939,000","2,873,000","4,131,000","3,073,000","14,582,000","2,080,000","98,959,000",,,,,,,,"108,556,000","76,655,000","-98,988,000","19,933,000","75,937,000","104,529,000","125,307,000","123,000","37,584,000","-25,003,000","-127,048,000","170,649,000","87,473,000","14,305,000","19,100,000","-40,541,000","126,808,000","-33,199,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"43,400,000","-41,700,000",,,"3,000,000",,,,,,,,,,,"-100,000","500,000","100,000","-600,000","-100,000",,,,,,,,,"-200,000"
		ChangeInWorkingCapital,"-241,745,000","-77,379,000","-98,070,000","-69,942,000","3,646,000","-77,341,000","-6,093,000","-73,920,000","16,842,000","9,286,000","-26,807,000","-12,008,000","41,817,000","-463,000","12,119,000","-22,882,000","-52,016,000","54,555,000","-37,188,000","4,353,000","6,485,000","-20,819,000","-54,615,000","-43,885,000","-1,595,000","-6,293,000","-20,921,000","-18,393,000","6,431,000","16,052,000","40,542,000","-26,290,000","24,513,000","-69,746,000","5,261,000","-2,886,000","-80,945,000","35,800,000","-50,824,000","4,943,000","-15,041,000","36,434,000","31,725,000","-64,624,000","2,575,000","-10,645,000","-30,003,000","10,885,000","-5,563,000","23,955,000","-33,670,000","15,339,000","-28,080,000","1,654,000","66,036,000","46,551,000","-67,691,000","-24,682,000","1,728,000","17,242,000","31,410,000","-63,428,000","12,906,000","-18,840,000","27,028,000","3,720,000","-2,080,000","-15,600,000","5,549,000","-4,844,000","6,645,000","8,978,000","7,568,000","-7,991,000","1,394,000","2,879,000","4,854,000","-14,957,000","490,000","4,405,000","2,231,000","-6,701,000","6,807,000","158,000","-1,574,000","-1,945,000","6,889,000","3,649,000","-10,414,000","-20,078,000","2,800,000","-6,100,000","4,000,000","-10,000,000","-300,000","-3,900,000","9,700,000","-5,200,000","19,900,000","-15,200,000","9,600,000","-3,000,000","1,900,000","-1,700,000","100,000","-2,900,000","-1,000,000","100,000","-900,000","-2,100,000","-1,100,000",,,,,,,,
			ChangeInReceivables,"-158,718,000","58,674,000","-134,334,000","-67,066,000","-15,992,000","-33,146,000","-66,804,000","-12,047,000","19,045,000","84,345,000","-27,318,000","40,086,000","67,422,000","134,006,000","-92,668,000","-35,288,000","-68,338,000","53,913,000","-63,172,000","-26,084,000","-8,920,000","-4,690,000","-52,571,000","-9,970,000","23,203,000","18,752,000","-14,744,000","5,753,000","19,260,000","54,435,000","-18,427,000","11,823,000","42,918,000","-41,643,000","-14,706,000","7,491,000","-15,289,000","1,292,000","-39,507,000","-21,090,000","-336,000","11,947,000","-22,533,000","-25,420,000","-5,848,000","1,689,000","-12,216,000","-5,113,000","8,547,000","6,845,000","-37,366,000","-8,080,000","1,057,000","45,396,000","71,169,000","30,189,000","-63,301,000","-31,356,000","-20,975,000","-2,416,000","-19,786,000","-7,393,000","384,000","-9,509,000","7,637,000","34,369,000","-27,579,000","-35,010,000","328,000","17,728,000","-26,139,000","4,697,000","-7,420,000","2,964,000","-1,167,000","2,494,000","5,868,000","-18,725,000","-1,676,000","2,502,000","-2,377,000","-1,134,000","2,327,000","8,799,000","-5,678,000","92,000","-4,951,000","700,000","-7,707,000","357,000","1,300,000","2,500,000","700,000","4,200,000","-2,500,000","-100,000","-400,000","5,800,000","-100,000","-7,400,000","4,300,000","-7,900,000","-200,000","7,100,000","-3,900,000","-3,500,000","-4,400,000","-2,400,000","0","1,300,000",,,,,,,,,
				ChangesInAccountReceivables,"-158,718,000","58,674,000","-134,334,000","-67,066,000","-15,992,000","-33,146,000","-66,804,000","-12,047,000","19,045,000","84,345,000","-27,318,000","40,086,000","67,422,000","134,006,000","-92,668,000","-35,288,000","-68,338,000","53,913,000","-63,172,000","-26,084,000","-8,920,000","-4,690,000","-52,571,000","-9,970,000","23,203,000","18,752,000","-14,744,000","5,753,000","19,260,000","54,435,000","-18,427,000","11,823,000","42,918,000","-41,643,000","-14,706,000","7,491,000","-15,289,000","1,292,000","-39,507,000","-21,090,000","-336,000","11,947,000","-22,533,000","-25,420,000","-5,848,000","1,689,000","-12,216,000","-5,113,000","8,547,000","6,845,000","-37,366,000","-8,080,000","1,057,000","45,396,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,,,,,"-1,001,000","122,000","6,796,000",,"376,000","-4,432,000","8,544,000","1,011,000","-272,000","-4,763,000","960,000","-1,618,000","6,090,000","-5,294,000","-1,475,000","-5,220,000","848,000","2,868,000","6,996,000","-11,276,000","5,167,000","5,333,000","-7,795,000","-3,324,000","-2,677,000","-1,072,000","814,000","1,537,000","-1,514,000","-5,358,000","526,000","1,714,000","1,379,000","166,000","-1,982,000","-2,570,000","-1,927,000","-897,000","-10,000","-1,872,000","-827,000","3,574,000","2,074,000","-2,745,000","1,038,000","-700,000","-656,000","1,347,000","-432,000","-1,722,000","-3,983,000","24,576,000","-31,117,000","1,278,000","632,000","-1,932,000","2,520,000","-2,260,000","754,000","-49,000","-232,000","-1,630,000","3,427,000","1,195,000","-7,557,000","-517,000","3,255,000","-4,296,000","1,405,000","-6,444,000","2,189,000","-2,471,000","1,173,000","-390,000","473,000","-1,922,000","625,000","-69,000","-728,000","48,000","31,000","875,000","-76,000","1,016,000","231,000","-1,505,000","4,200,000","-4,200,000","-900,000","-1,100,000","7,600,000","-1,000,000","-300,000","700,000","1,600,000","-2,200,000","-800,000","-600,000","800,000","-500,000","100,000","-300,000","200,000","-100,000",,,,,,,,,,,
