name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
TotalRevenue,"413,739,000","113,276,000","118,183,000","108,971,000","73,309,000","75,331,000","75,947,000","64,491,000","30,014,000","53,555,000","61,022,000","60,203,000","46,994,000","61,218,000","57,307,000","55,686,000","45,881,000","53,267,000","52,677,000","45,774,000","30,680,000","41,556,000","41,399,000","39,441,000","29,142,000","38,207,000","44,076,000","39,256,000","35,079,000","50,263,000","59,425,000","54,861,000","34,422,000","54,539,000","60,405,000","52,776,000","38,855,000","51,000,000","48,801,000","48,742,000","31,915,000","46,419,000","36,339,000","42,040,000","28,338,000","39,058,000","34,222,000","33,946,000","7,744,000","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0","0","0","1,106,000",,,"26,000","25,000","25,000","53,000","1,033,000","1,516,000","2,544,000","3,941,000","3,415,000","3,024,000","5,993,000","4,572,000","3,413,000","13,543,000","10,085,000","7,006,000","6,700,000","8,800,000","11,300,000","11,400,000","10,900,000","11,900,000","10,500,000","8,300,000"
	OperatingRevenue,"413,739,000","113,276,000","118,183,000","108,971,000","73,309,000","75,331,000","75,947,000","64,491,000","30,014,000","53,555,000","61,022,000","60,203,000","46,994,000","61,218,000","57,307,000","55,686,000","45,881,000","53,267,000","52,677,000","45,774,000","30,680,000","41,556,000","41,399,000","39,441,000","29,142,000","38,207,000","44,076,000","39,256,000","35,079,000","50,263,000","59,425,000","54,861,000","34,422,000","54,539,000","60,405,000","52,776,000","38,855,000","51,000,000","48,801,000","48,742,000","31,915,000","46,419,000","36,339,000","42,040,000","28,338,000","39,058,000","34,222,000","33,946,000","7,744,000","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0","0","0","1,106,000",,,"26,000","25,000","25,000","53,000","1,033,000","1,516,000","2,544,000","3,941,000","3,415,000","3,024,000","5,993,000","4,572,000","3,413,000","13,543,000","10,085,000","7,006,000","6,700,000","8,800,000","11,300,000","11,400,000","10,900,000","11,900,000","10,500,000","8,300,000"
CostOfRevenue,"259,605,000","69,024,000","75,501,000","69,792,000","45,288,000","48,281,000","48,969,000","42,822,000","19,378,000","35,043,000","39,336,000","39,646,000","31,002,000","39,162,000","36,889,000","35,829,000","30,021,000","35,440,000","35,489,000","30,490,000","21,642,000","29,256,000","29,350,000","27,105,000","20,797,000","27,253,000","29,309,000","25,113,000","22,220,000","31,267,000","36,234,000","32,140,000","22,078,000","33,614,000","37,460,000","33,106,000","23,201,000","31,784,000","31,078,000","30,283,000","19,449,000","27,803,000","22,090,000","26,043,000","17,303,000","23,987,000","21,833,000","24,411,000","5,936,000","0","0","0","0","0","0","0","0","0",,,"0","0","0","0","0",,,"0",,,,,,,,,,,"694,000","995,000","1,884,000","1,952,000","3,116,000","2,575,000","3,219,000","4,104,000","4,583,000","4,150,000","2,586,000","629,000","2,300,000","4,200,000","4,600,000","4,700,000","4,700,000","4,600,000","3,500,000",
GrossProfit,"154,134,000","44,252,000","42,682,000","39,179,000","28,021,000","27,050,000","26,978,000","21,669,000","10,636,000","18,512,000","21,686,000","20,557,000","15,992,000","22,056,000","20,418,000","19,857,000","15,860,000","17,827,000","17,188,000","15,284,000","9,038,000","12,300,000","12,049,000","12,336,000","8,345,000","10,954,000","14,767,000","14,143,000","12,859,000","18,996,000","23,191,000","22,721,000","12,344,000","20,925,000","22,945,000","19,670,000","15,654,000","19,216,000","17,723,000","18,459,000","12,466,000","18,616,000","14,249,000","15,997,000","11,035,000","15,071,000","12,389,000","9,535,000","1,808,000","0","0","0","0","0","0","0","0","0",,,"0","0","0","0","0",,,"0",,,,,,,,,,,"339,000","521,000","660,000","1,989,000","299,000","449,000","2,774,000","468,000","-1,170,000","9,393,000","7,499,000","6,377,000","4,400,000","4,600,000","6,700,000","6,700,000","6,200,000","7,300,000","7,000,000",
OperatingExpense,"118,784,000","34,175,000","32,591,000","31,314,000","20,704,000","20,885,000","20,891,000","18,674,000","14,493,000","17,370,000","17,465,000","16,443,000","17,192,000","17,580,000","16,459,000","15,773,000","15,791,000","17,128,000","16,469,000","14,431,000","12,860,000","12,535,000","12,625,000","11,483,000","11,599,000","14,229,000","15,029,000","14,243,000","18,129,000","19,157,000","21,887,000","20,393,000","17,984,000","22,632,000","21,480,000","20,970,000","18,053,000","20,878,000","17,484,000","16,762,000","14,457,000","13,887,000","13,409,000","12,824,000","11,931,000","12,329,000","12,245,000","11,077,000","10,584,000","2,377,000","2,516,000","906,000","1,118,000","1,012,000","1,043,000","1,249,000","1,342,000","1,239,000","1,191,000","1,050,000","998,000","874,000","1,078,000","961,000","1,019,000","2,249,000","1,029,000","797,000","1,082,000","871,000","1,327,000","1,951,000","1,216,000","723,000","659,000","800,000","1,522,000","2,719,000","7,535,000","5,036,000","21,866,000","9,138,000","53,380,000","16,086,000","21,885,000","22,489,000","36,205,000","26,253,000","20,167,000","13,855,000","12,000,000","8,900,000","8,400,000","8,100,000","18,000,000","6,300,000","6,700,000",
	SellingGeneralAndAdministration,"118,784,000","34,175,000","32,591,000","31,314,000","20,704,000","20,885,000","20,891,000","18,674,000","14,493,000","17,370,000","17,465,000","16,443,000","17,192,000","17,580,000","16,459,000","15,773,000","15,791,000","17,128,000","16,469,000","14,431,000","12,860,000","12,535,000","12,625,000","11,483,000","11,599,000","14,229,000","15,029,000","14,243,000","18,129,000","19,157,000","21,887,000","20,393,000","17,984,000","22,632,000","21,480,000","20,970,000","18,053,000","20,878,000","17,484,000","16,762,000","14,457,000","13,887,000","13,409,000","12,824,000","11,931,000","12,329,000","12,245,000","11,077,000","10,584,000","2,298,000","2,434,000","823,000","1,030,000","923,000","954,000","1,160,000","1,253,000","1,150,000","1,123,000","961,000","899,000","784,000","973,000","850,000","826,000","881,000","1,003,000","714,000","1,001,000","786,000","-395,000","1,865,000","1,202,000","723,000","623,000","800,000","1,522,000","1,958,000","7,757,000","2,677,000","6,627,000","5,152,000","10,754,000","9,815,000","14,014,000","14,618,000","18,429,000","15,882,000","13,351,000","9,089,000","9,200,000","5,700,000","5,000,000","5,000,000","4,700,000","4,200,000","4,800,000",
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,"1,869,000",,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,"823,000",,,,"1,160,000",,,,,"899,000",,"973,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"826,000","1,255,000","2,553,000","2,629,000","2,661,000","3,433,000","4,570,000","5,006,000","14,856,000","7,423,000","5,252,000","3,084,000","2,300,000","2,200,000","2,400,000","2,200,000","12,600,000","1,600,000","1,400,000",
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79,000","82,000","83,000","88,000","89,000","89,000","89,000","89,000","89,000","89,000","89,000","91,000","90,000","87,000","86,000","85,000","88,000","85,000","83,000","81,000","85,000","86,000","86,000","14,000",,"0","1,000",,"761,000","10,744,000","971,000","1,531,000","1,357,000","3,209,000","2,838,000","3,301,000","2,865,000","2,920,000","2,948,000","1,564,000","1,682,000","500,000","1,000,000","1,000,000","900,000","700,000","500,000","500,000",
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79,000","82,000","83,000","88,000","89,000","89,000","89,000","89,000","89,000","89,000","89,000","91,000","90,000","87,000","86,000","85,000","88,000","85,000","83,000","81,000","85,000","86,000","86,000","14,000",,"0","1,000",,"761,000","10,744,000","971,000","1,531,000","1,357,000","3,209,000","2,838,000","3,301,000","2,865,000","2,920,000","2,948,000","1,564,000","1,682,000","500,000","1,000,000","1,000,000","900,000","700,000","500,000","500,000",
