name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,12/31/1996,09/30/1996,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992
				AmortizationCashFlow,,,,,"-183,000","-1,307,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"-59,000","-57,000","-61,000","-72,000","-73,000","-71,000","-69,000","-68,000","-69,000","-68,000","-66,000","-66,000","-66,000","-65,000","-63,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,"-183,000","-1,307,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"-59,000","-57,000","-61,000","-72,000","-73,000","-71,000","-69,000","-68,000","-69,000","-68,000","-66,000","-66,000","-66,000","-65,000","-63,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"7,655,000","940,000","2,073,000","2,341,000","2,301,000","1,780,000","1,257,000","2,518,000","931,000","942,000","965,000","2,102,000","918,000","971,000","1,241,000","1,152,000","672,000","1,109,000","1,522,000","-391,000","1,563,000","2,083,000","1,980,000","1,850,000","4,278,000","2,805,000","2,296,000","1,912,000","2,633,000","2,404,000","3,464,000","2,218,000","2,668,000","1,230,000","-6,547,000","1,387,000","1,205,000","1,423,000","1,373,000","1,384,000","1,411,000","1,266,000","763,000","380,000","364,000","458,000","464,000","517,000","520,000","615,000","576,000","611,000","2,033,000","-320,000","928,000","721,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"8,847,000","-1,703,000","-2,625,000","9,564,000","3,611,000","-3,448,000","-5,802,000","407,000","3,937,000","-2,961,000","-4,489,000","4,862,000","1,355,000","-7,666,000","433,000","813,000","-1,183,000","-5,743,000","-2,789,000","3,473,000","-412,000","-252,000","-496,000","-513,000","-561,000","-616,000","-690,000","-819,000","-895,000","-708,000","-615,000","-586,000","-645,000","-635,000","-450,000","-342,000","-299,000","-205,000","-1,216,000","116,000","127,000","159,000","200,000","222,000","-24,461,000","24,882,000","629,000","-156,000","135,000","-37,000","-38,000","-53,000","-75,000","-86,000","5,101,000","3,682,000","6,689,000","-363,000","5,463,000","1,055,000","6,538,000","917,000","8,046,000","3,676,000","6,628,000","2,840,000","8,528,000","-6,640,000","6,730,000","4,352,000","-3,146,000","3,679,000","7,366,000","7,305,000","12,303,000","7,794,000","1,036,000","15,987,000","1,021,000","11,601,000","13,308,000","-147,000","4,679,000","4,364,000","611,000","9,576,000","-1,443,000","5,816,000","3,881,000","4,639,000","3,804,000","6,000,000","-1,000,000","5,700,000","2,420,000","2,500,000","2,700,000","2,900,000","477,000","0","490,000",,,,,,
		ChangeInWorkingCapital,,,,,,,,,,,,,,,,,,,,,"1,665,000","-355,000","-2,837,000","5,897,000","-1,513,000","-4,237,000","-1,330,000","9,564,000","-890,000","-1,534,000","-8,244,000","4,527,000","3,214,000","-1,509,000","-3,076,000","5,707,000","-928,000","-642,000","-3,282,000","-869,000","-1,026,000","5,753,000","-4,829,000","808,000","176,000","-708,000","-2,502,000","853,000","1,811,000","243,000","-4,335,000","613,000","-965,000","4,316,000","-6,838,000","2,504,000","-1,718,000","7,876,000","-5,032,000","6,162,000","-4,946,000","6,750,000","-8,706,000","2,423,000","-3,541,000","3,326,000","-10,698,000","3,328,000","-4,978,000","-3,908,000","-7,660,000","10,036,000","-218,000","-1,340,000","-8,934,000","-526,000","8,792,000","-10,202,000","7,410,000","-9,466,000","-11,624,000","7,250,000","6,164,000","4,454,000","12,236,000","-6,336,000","3,376,000","1,088,000","4,478,000","2,544,000","2,674,000","-3,400,000","8,800,000","-5,400,000","200,000","1,200,000","200,000","-200,000","-693,000","0",,,"200,000","0","0","-200,000","400,000"
			ChangeInReceivables,,,,,,,,,,,,,,,,,,,,,"-544,000","641,000","2,226,000","-2,381,000","-1,913,000","46,000","3,269,000","-1,304,000","-1,950,000","-1,004,000","1,992,000","-5,864,000","3,721,000","943,000","1,443,000","-3,506,000","-609,000","2,425,000","941,000","-2,248,000","-4,863,000","1,145,000","-757,000","-3,730,000","314,000","1,099,000","159,000","-3,555,000","-325,000","912,000","-160,000","-1,597,000","-16,000","2,035,000","648,000","-2,403,000","1,313,000","2,201,000","-4,072,000","961,000","-547,000","2,643,000","-722,000","-1,860,000","-1,734,000","575,000","-208,000","-2,039,000","-1,547,000","-1,210,000","-1,290,000","1,954,000","-2,479,000","-2,357,000","-914,000","-657,000","1,285,000","-1,329,000","231,000","-217,000","-1,830,000","-1,713,000","-1,586,000","-561,000","-1,004,000","509,000","-236,000","10,000","-1,799,000","21,000","-568,000","-1,600,000","-900,000","-800,000","700,000","-2,100,000","0","-500,000","-100,000",,,,"0","0","100,000",,
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,"-544,000","641,000","2,226,000","-2,381,000","-1,913,000","46,000","3,269,000","-1,304,000","-1,950,000","-1,004,000","1,992,000","-5,864,000","3,721,000","943,000","1,443,000","-3,506,000","-609,000","2,425,000",,,,,,,,,,,,,,,,,,,"1,313,000","2,201,000","-4,072,000","961,000","-547,000","2,643,000","-722,000","-1,860,000","-1,734,000","575,000","-208,000","-2,039,000","-1,547,000","-1,210,000","-1,290,000","1,954,000","-2,479,000","-2,357,000","-914,000","-657,000","1,285,000","-1,329,000","231,000","-217,000","-1,830,000","-1,713,000","-1,586,000","-561,000","-1,004,000","509,000","-236,000","10,000","-1,799,000","21,000","-600,000","-1,600,000","-900,000","-800,000","700,000","-2,100,000","0","-500,000","-100,000",,,,"0","0","100,000",,
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,,,,,,,,,"2,209,000","-996,000","-5,063,000","8,278,000","400,000","-4,283,000","-4,599,000","10,868,000","1,060,000","-530,000","-10,236,000","10,391,000","-507,000","-2,452,000","-4,519,000","9,213,000","-319,000","-3,067,000","-4,223,000","1,379,000","3,837,000","4,608,000","-4,072,000","4,538,000","-138,000","-1,807,000","-2,661,000","4,408,000","2,136,000","-669,000","-4,175,000","2,210,000","-949,000","2,281,000","-7,486,000","4,907,000","907,000","1,737,000","1,556,000","2,120,000","-1,926,000","732,000","-3,631,000","4,353,000","-1,318,000","1,088,000","-5,141,000","3,703,000","-942,000","-744,000","-2,540,000","3,064,000","2,370,000","1,687,000","-3,553,000","394,000","3,111,000","-3,772,000","3,474,000","-4,516,000","-3,982,000","5,338,000","4,668,000","2,788,000","7,122,000","-3,677,000","1,924,000","534,000","4,038,000","1,251,000","1,942,000","-100,000","5,300,000","-1,900,000","-600,000","2,700,000","100,000","400,000","-118,000","200,000",,,,"0","-100,000","-200,000","300,000"
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,088,000",,,"-942,000","-744,000","-2,540,000","3,064,000","2,370,000","1,687,000","-3,553,000","394,000","3,111,000","-3,772,000","3,474,000","-4,516,000","-3,982,000","5,338,000",,"2,788,000","7,122,000","-3,677,000",,"534,000","4,038,000","1,251,000",,"-100,000","5,300,000","-1,900,000","-600,000","2,700,000","100,000","400,000","-118,000","200,000",,,,"0","-100,000","-200,000","300,000"
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"907,000","1,737,000","1,556,000","2,120,000","-1,926,000","732,000","-3,631,000","1,790,000","1,245,000","1,088,000","-5,141,000","3,703,000","-942,000","-744,000","-2,540,000","3,064,000","2,370,000","1,687,000","-3,553,000","394,000","3,111,000","-3,772,000","3,474,000","-4,516,000","-3,982,000","5,338,000","4,668,000","2,788,000","7,122,000","-3,677,000","1,924,000","534,000","4,038,000","1,251,000","1,900,000","-100,000","5,300,000","-1,900,000","-600,000","2,700,000","100,000","400,000",,"200,000",,,,"0","-100,000","-200,000","300,000"
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,"2,209,000","-996,000","-5,063,000","8,278,000","400,000","-4,283,000","-4,599,000","10,868,000","1,060,000","-530,000","-10,236,000","10,391,000","-507,000","-2,452,000","-4,519,000","9,213,000","-319,000","-3,067,000","-4,223,000","1,379,000","3,837,000","4,608,000","-4,072,000","4,538,000","-138,000","-1,807,000","-2,661,000","4,408,000","2,136,000","-669,000","-4,175,000","2,210,000","-949,000","2,281,000","-7,486,000","4,907,000","907,000","1,737,000",,,,"732,000",,"4,353,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,201,000","-4,072,000","961,000","-547,000","2,643,000","-722,000","-1,860,000","-1,734,000","575,000","-208,000","-2,039,000","-1,547,000","-1,210,000","-1,290,000","1,954,000","-2,479,000","-2,357,000","-914,000","-657,000","1,285,000","-1,329,000","231,000","-217,000","-1,830,000","-1,713,000","-1,586,000","-561,000","-1,004,000","509,000","-236,000","10,000","-1,799,000","21,000","-600,000","-1,600,000","-900,000","-800,000","700,000","-2,100,000","0","-500,000","-100,000",,,,"0","0","100,000",,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,737,000","1,556,000","2,120,000","-1,926,000","732,000","-3,631,000","1,790,000","1,245,000","1,088,000","-5,141,000","3,703,000","-942,000","-744,000","-2,540,000","3,064,000","2,370,000","1,687,000","-3,553,000","394,000","3,111,000","-3,772,000","3,474,000","-4,516,000","-3,982,000","5,338,000","4,668,000","2,788,000","7,122,000","-3,677,000","1,924,000","534,000","4,038,000","1,251,000","1,900,000","-100,000","5,300,000","-1,900,000","-600,000","2,700,000","100,000","400,000",,"200,000",,,,"0","-100,000","-200,000","300,000"
InvestingCashFlow,"253,586,000","67,796,000","272,954,000","-102,263,000","15,099,000","-16,424,000","-65,279,000","-1,350,000","-12,777,000","7,587,000","112,514,000","-114,604,000","-24,256,000","-7,976,000","4,749,000","-10,848,000","-65,532,000","35,565,000","-12,687,000","-21,692,000","-22,424,000","-22,434,000","-19,350,000","-37,955,000","-17,264,000","-10,439,000","-14,153,000","18,505,000","-13,967,000","12,746,000","172,471,000","-35,814,000","-12,614,000","-10,855,000","-115,470,000","-32,627,000","-15,083,000","-9,692,000","-24,766,000","-52,073,000","-17,452,000","-11,438,000","-286,991,000","-7,197,000","-36,131,000","-8,043,000","-149,697,000","-45,641,000","-75,819,000","-56,291,000","-10,089,000","-8,057,000","-3,735,000","-5,075,000","-6,207,000","-9,049,000","-10,880,000","-9,056,000","-11,134,000","-37,970,000","-9,850,000","-121,234,000","-44,153,000","-8,702,000","-45,374,000","-71,757,000","-27,401,000","54,196,000","-8,045,000","5,639,000","30,051,000","-12,044,000","-37,989,000","-6,126,000","-237,345,000","-10,162,000","-36,463,000","-10,915,000","9,009,000","257,000","-5,929,000","2,439,000","-207,887,000","-5,228,000","-100,725,000","-4,527,000","-21,575,000","-17,259,000","-3,902,000","-34,732,000","-49,618,000","-22,600,000","-30,700,000","-28,400,000","-49,546,000","-13,800,000","-205,300,000","-40,000,000","-91,000","-100,000","-207,000","-200,000",,,,"-100,000","0"
	CashFlowFromContinuingInvestingActivities,"253,586,000","67,796,000","272,954,000","-102,263,000","15,099,000","-16,424,000","-65,279,000","-1,350,000","-12,777,000","7,587,000","112,514,000","-114,604,000","-24,256,000","-7,976,000","4,749,000","-10,848,000","-65,532,000","35,565,000","-12,687,000","-21,692,000","-22,424,000","-22,434,000","-19,350,000","-37,955,000","-17,264,000","-10,439,000","-14,153,000","18,505,000","-13,967,000","12,746,000","172,471,000","-35,814,000","-12,614,000","-10,855,000","-115,470,000","-32,627,000","-15,083,000","-9,692,000","-24,766,000","-52,073,000","-17,452,000","-11,438,000","-286,991,000","-7,197,000","-36,131,000","-8,043,000","-149,697,000","-45,641,000","-75,819,000","-56,291,000","-10,089,000","-8,057,000","-3,735,000","-5,075,000","-6,207,000","-9,049,000","-10,880,000","-9,056,000","-11,134,000","-37,970,000","-9,850,000","-121,234,000","-44,153,000","-8,702,000","-45,374,000","-71,757,000","-27,401,000","54,196,000","-8,045,000","5,639,000","30,051,000","-12,044,000","-37,989,000","-6,126,000","-237,345,000","-10,162,000","-36,463,000","-10,915,000","9,009,000","257,000","-5,929,000","2,439,000","-207,887,000","-5,228,000","-100,725,000","-4,527,000","-21,575,000","-17,259,000","-3,902,000","-34,732,000","-49,618,000","-22,600,000","-30,700,000","-28,400,000","-49,546,000","-13,800,000","-205,300,000","-40,000,000","-91,000","-100,000","-207,000","-200,000",,,,"-100,000","0"
		CapitalExpenditureReported,"-91,574,000","-24,111,000","-25,904,000","-24,036,000","-17,523,000","-16,424,000","-18,683,000","-12,758,000","-12,777,000","-8,256,000","-15,498,000","-10,649,000","-10,520,000","-7,976,000","-13,512,000","-10,848,000","-8,298,000","-7,188,000","-10,835,000","-15,982,000","-15,031,000","-9,920,000","-7,696,000","-9,767,000","-7,964,000","-6,499,000","-8,587,000","-12,165,000","-13,967,000","-11,744,000","-13,534,000","-16,972,000","-12,614,000","-10,855,000","-15,918,000","-18,234,000","-15,083,000","-9,692,000","-12,934,000","-14,948,000","-17,452,000","-11,438,000","-19,129,000","-12,933,000","-9,518,000","-8,043,000","-11,992,000","-10,677,000","-10,654,000","-7,055,000","-10,089,000","-8,057,000","-6,292,000","-5,075,000","-6,207,000","-9,049,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-37,125,000",,,"-267,862,000","5,736,000","-26,613,000","0","-137,705,000","-34,964,000","-65,165,000","-49,236,000","0","0",,,"0","0","9,056,000","-9,056,000","-12,483,000","-37,970,000","-9,850,000","-121,234,000","-36,439,000","-8,702,000","-50,798,000","-74,547,000","53,455,000","-10,377,000","-9,061,000","-9,628,000","35,118,000","-16,034,000","-39,066,000","-6,126,000","-237,418,000","-10,215,000","-43,317,000","-13,465,000","6,809,000","-514,000","-6,482,000","-8,043,000","-221,330,000","-5,228,000","-97,120,000","-4,771,000","-43,354,000","-17,259,000","-2,670,000","-34,232,000","-31,148,000","-39,200,000","-14,100,000","-28,400,000","-49,522,000","-13,900,000","-243,900,000","-900,000","-91,000","-100,000","-207,000","-200,000",,,,"-100,000","0"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-37,125,000",,,"-267,678,000","-3,447,000","-26,613,000","0","-137,705,000","-34,964,000","-65,165,000","-58,417,000",,,,,"0","0","9,056,000","-9,056,000","-12,483,000","-37,970,000","-9,850,000","-121,234,000","-44,153,000","-8,702,000","-50,798,000","-74,547,000","-31,347,000","-10,377,000","-9,061,000","-9,628,000","-13,166,000","-16,034,000","-39,066,000","-6,126,000","-239,808,000","-10,948,000","-54,692,000","-13,465,000","-11,344,000","-5,674,000","-6,482,000","-8,043,000","-222,505,000","-5,228,000","-97,120,000","-4,771,000","-43,483,000","-35,137,000","-8,426,000","-34,232,000","-31,148,000","-39,200,000","-14,100,000","-28,400,000","-49,522,000","-13,900,000","-243,900,000","-900,000","-91,000","-100,000","-207,000","-200,000",,,,"-100,000","0"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-184,000","9,183,000","0","0","0","0","0","9,181,000","0","0",,,,,,,,,,"0",,,,,,,,,,,,,"2,390,000","733,000",,,"18,153,000",,,,"1,175,000","0",,,"129,000","17,878,000",,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,"0","0","0","0","2,500,000","0","0","2,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfIntangibles,,,,,,,,,,,,,,,"0","0","0","0","2,500,000","0","0","2,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
