name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
				AmortizationCashFlow,"6,284,000","1,424,000","1,574,000","1,575,000","1,711,000","1,711,000","1,865,000","1,864,000","2,002,000","2,001,000","2,061,000","1,985,000","2,053,000","2,052,000","1,935,000","1,348,000","1,382,000","1,382,000","1,456,000","1,542,000","1,624,000","1,624,000","1,722,000","1,724,000","1,807,000","1,808,000","1,896,000","285,000","367,000","616,000","530,000","531,000","450,000","479,000","488,000","471,000","477,000","505,000","509,000","504,000","527,000","552,000","554,000","555,000","570,000","597,000","599,000","601,000","615,000","644,000","647,000","647,000","661,000","690,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"6,284,000","1,424,000","1,574,000","1,575,000","1,711,000","1,711,000","1,865,000","1,864,000","2,002,000","2,001,000","2,061,000","1,985,000","2,053,000","2,052,000","1,935,000","1,348,000","1,382,000","1,382,000","1,456,000","1,542,000","1,624,000","1,624,000","1,722,000","1,724,000","1,807,000","1,808,000","1,896,000","285,000","367,000","616,000","530,000","531,000","450,000","479,000","488,000","471,000","477,000","505,000","509,000","504,000","527,000","552,000","554,000","555,000","570,000","597,000","599,000","601,000","615,000","644,000","647,000","647,000","661,000","690,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"11,382,000","8,455,000","16,603,000","-294,000","4,335,000","-7,930,000","-4,994,000","-11,196,000","-7,231,000","18,574,000","-3,391,000","4,910,000","2,014,000","12,622,000","257,000","1,090,000","-2,060,000","1,153,000","42,088,000","2,243,000","5,051,000","3,920,000","-7,156,000","-2,659,000","4,229,000","11,285,000","-8,322,000","3,925,000","1,183,000","-2,211,000","-1,001,000","667,000","5,272,000","9,704,000","-173,000","558,000","-3,350,000","-325,000","5,685,000","-9,304,000","-30,841,000","542,000","438,000","347,000","247,000","613,000","793,000","12,946,000","708,000","644,000","-3,995,000","1,428,000","-1,984,000","-2,108,000","11,163,000","-5,060,000","-2,036,000","-2,557,000","406,000","1,122,000","-3,316,000","429,000",,,,,,,,,,,,,,,,,,,,,"-259,000","-211,000",,,"0","-98,000",,,"-100,000","-100,000","0","0",,,"0",,,,"700,000","0",,,
			DeferredIncomeTax,"11,382,000","8,455,000","16,603,000","-294,000","4,335,000","-7,930,000","-4,994,000","-11,196,000","-7,231,000","18,574,000","-3,391,000","4,910,000","2,014,000","12,622,000","257,000","1,090,000","-2,060,000","1,153,000","42,088,000","2,243,000","5,051,000","3,920,000","-7,156,000","-2,659,000","4,229,000","11,285,000","-8,322,000","3,925,000","1,183,000","-2,211,000","-1,001,000","667,000","5,272,000","9,704,000","-173,000","558,000","-3,350,000","-325,000","5,685,000","-9,304,000","-30,841,000","542,000","438,000","347,000","247,000","613,000","793,000","12,946,000","708,000","644,000","-3,995,000","1,428,000","-1,984,000","-2,108,000","11,163,000","-5,060,000","-2,036,000","-2,557,000","406,000","1,122,000","-3,316,000","429,000",,,,,,,,,,,,,,,,,,,,,"-259,000","-211,000",,,"0","-98,000",,,"-100,000","-100,000","0","0",,,"0",,,,"700,000","0",,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","0",,,,,,,,,,,"0","-3,000,000","0","0","0","3,000,000","0","1,231,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"-4,606,000","-49,000","-2,721,000","-1,778,000","-58,000","-59,000","-1,704,000","-37,000","-2,199,000","4,596,000","36,000","69,000","114,000","-11,000","-198,000","-45,000","-224,000","-3,308,000","1,013,000","493,000","650,000","688,000","1,148,000","1,124,000","377,000","-29,000","1,548,000","1,112,000","-797,000","-1,050,000","288,000","-1,453,000","-464,000","255,000","324,000","353,000","254,000","1,347,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"9,187,000","2,081,000","2,246,000","2,361,000","2,499,000","2,152,000","2,275,000","2,538,000","2,483,000","1,872,000","2,041,000","1,707,000","2,175,000","1,219,000","1,710,000","1,613,000","1,911,000","1,320,000","2,920,000","1,566,000","799,000","680,000","306,000","1,219,000","1,034,000","876,000","1,542,000","631,000","774,000","539,000","592,000","859,000","366,000","452,000","466,000","105,000","271,000","207,000","245,000","88,000","62,000","45,000","45,000","31,000","31,000","29,000","36,000","9,000","19,000","19,000","31,000","33,000","49,000","49,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"32,066,000","13,708,000","-36,697,000","1,579,000","53,476,000","109,814,000","-58,218,000","81,351,000","-68,308,000","34,212,000","36,910,000","-69,448,000","-121,081,000","125,069,000","-96,524,000","6,088,000","64,299,000","-99,000,000","37,456,000","-4,608,000","16,987,000","171,037,000","-122,409,000","-3,718,000","-62,211,000","4,692,000","-42,812,000","1,628,000","17,860,000","-2,809,000","15,417,000","14,370,000","-1,566,000","5,270,000","8,034,000","622,000","3,136,000","11,602,000","-8,157,000","9,132,000","18,631,000","-2,174,000","20,402,000","552,000","-2,394,000","-726,000","-2,067,000","-2,029,000","468,000","-2,437,000","992,000","-5,329,000","-11,227,000","2,770,000","102,611,000","8,742,000","17,161,000","5,638,000","48,912,000","-1,976,000","3,556,000","-749,000","163,000","260,000","1,652,000","1,069,000","-3,130,000","5,813,000","-2,597,000","660,000","7,054,000","8,495,000","-3,097,000","4,443,000","5,877,000","-1,634,000","6,473,000","-8,316,000","8,998,000","-29,817,000","7,049,000","31,308,000","-33,226,000","7,621,000","-34,000","154,000","-472,000","806,000","3,121,000","-2,154,000","400,000","300,000","1,600,000","-2,000,000","2,600,000","-200,000","-200,000","-500,000","0","200,000","0","-300,000","500,000","600,000","-600,000"
		ChangeInWorkingCapital,"-190,880,000","-14,666,000","-56,158,000","-31,590,000","-106,183,000","185,048,000","12,273,000","6,621,000","-7,716,000","-45,661,000","5,142,000","59,000","-4,211,000","-13,831,000","-4,329,000","2,259,000","10,942,000","-7,411,000","7,851,000","3,975,000","6,494,000","-14,695,000","10,120,000","7,819,000","-328,000","-14,402,000","2,967,000","-6,182,000","-296,000","-1,637,000","3,211,000","-3,130,000","8,444,000","-7,465,000","5,186,000","4,150,000","13,609,000","2,702,000","687,000","696,000","1,488,000","-506,000","4,439,000","89,000","665,000","14,876,000","2,151,000","14,057,000","-2,688,000","82,000","-25,410,000","-16,483,000","-2,153,000","-7,267,000","-21,819,000","14,095,000","25,905,000","-35,311,000","-1,186,000","-1,373,000","-3,997,000","8,218,000","2,830,000","3,340,000","-991,000","3,868,000","-6,122,000","-105,000","4,241,000","-679,000","1,439,000","-10,080,000","12,295,000","-2,613,000","9,322,000","1,408,000","12,706,000","-8,263,000","545,000","15,071,000","-227,000","178,000","18,810,000","-2,832,000","-1,601,000","-14,721,000","-5,388,000","4,041,000","-7,893,000","6,269,000","600,000","-6,500,000","-700,000","800,000","4,200,000","-6,000,000","-4,500,000","1,000,000","-2,100,000","-3,700,000","2,400,000","-500,000","900,000","-1,900,000","3,800,000"
			ChangeInPayablesAndAccruedExpense,,,,"134,000","-9,141,000","9,506,000","-3,619,000","2,562,000","-3,203,000","2,067,000","-2,803,000","2,467,000","-6,300,000","7,243,000","-3,289,000","1,624,000","-966,000","6,569,000","-5,818,000","446,000","2,112,000","295,000","-4,292,000","-1,647,000","1,215,000","2,540,000","-4,319,000","3,782,000","2,573,000","-3,555,000","1,776,000","433,000","996,000","8,566,000","1,236,000","-7,809,000","2,292,000","-6,537,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000","-157,000","-2,802,000","2,343,000","1,000,000","200,000","200,000","-900,000","1,300,000","-2,300,000",,,,"-1,300,000","800,000","500,000","-300,000","-1,300,000",
				ChangeInPayable,,,,"134,000","-9,141,000","9,506,000","-3,619,000","2,562,000","-3,203,000","2,067,000","-2,803,000","2,467,000","-6,300,000","7,243,000","-3,289,000","1,624,000","-966,000","6,569,000","-5,818,000","446,000","2,112,000","295,000","-4,292,000","-1,647,000","1,215,000","2,540,000","-4,319,000","3,782,000","2,573,000","-3,555,000","1,776,000","433,000","996,000","8,566,000","1,236,000","-7,809,000","2,292,000","-6,537,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000","-157,000","-2,802,000","2,343,000","1,000,000","200,000","200,000","-900,000","1,300,000","-2,300,000",,,,"-1,300,000","800,000","500,000","-300,000","-1,300,000",
					ChangeInTaxPayable,,,,"134,000","-9,141,000","9,506,000","-3,619,000","2,562,000","-3,203,000","2,067,000","-2,803,000","2,467,000","-6,300,000","7,243,000","-3,289,000","1,624,000","-966,000","6,569,000","-5,818,000","446,000","2,112,000","295,000","-4,292,000","-1,647,000","1,215,000","2,540,000","-4,319,000","3,782,000","2,573,000","-3,555,000","1,776,000","433,000","996,000","8,566,000","1,236,000","-7,809,000","2,292,000","-6,537,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000","-157,000","-2,802,000","2,343,000","1,000,000","200,000","200,000","-900,000","1,300,000","-2,300,000",,,,"-1,300,000","800,000","500,000","-300,000","-1,300,000",
						ChangeInIncomeTaxPayable,,,,"134,000","-9,141,000","9,506,000","-3,619,000","2,562,000","-3,203,000","2,067,000","-2,803,000","2,467,000","-6,300,000","7,243,000","-3,289,000","1,624,000","-966,000","6,569,000","-5,818,000","446,000","2,112,000","295,000","-4,292,000","-1,647,000","1,215,000","2,540,000","-4,319,000","3,782,000","2,573,000","-3,555,000","1,776,000","433,000","996,000","8,566,000","1,236,000","-7,809,000","2,292,000","-6,537,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000","-157,000","-2,802,000","2,343,000","1,000,000","200,000","200,000","-900,000","1,300,000","-2,300,000",,,,"-1,300,000","800,000","500,000","-300,000","-1,300,000",
			ChangeInOtherCurrentAssets,"-10,647,000","-10,245,000","-21,430,000","14,273,000","-10,962,000","20,319,000","12,928,000","7,928,000","-8,663,000","-51,061,000","7,952,000","-14,250,000","-11,147,000","-984,000","-16,382,000","-1,213,000","6,834,000","-5,100,000","6,628,000","781,000","4,549,000","-9,412,000","24,187,000","-61,000","-4,796,000","-15,571,000","-1,431,000","-2,864,000","1,679,000","-4,703,000","-192,000","-151,000","2,399,000","-4,366,000","-1,245,000","1,226,000","15,733,000","3,707,000","1,131,000","-2,127,000","-1,233,000","1,360,000","1,658,000","-61,000","1,282,000","15,086,000","4,700,000","14,553,000","-3,305,000","-326,000","-21,143,000","-9,010,000","-639,000","-5,216,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-180,233,000","-4,421,000","-34,728,000","-45,863,000","-95,221,000","164,729,000","-655,000","-1,307,000","947,000","5,400,000","-2,810,000","14,309,000","6,936,000","-12,847,000","12,053,000","3,472,000","4,108,000","-2,311,000","-35,000","3,194,000","1,945,000","-5,283,000","-20,224,000","6,198,000","4,468,000","2,894,000","2,465,000","3,019,000","-2,170,000","776,000","3,403,000",,,,"6,429,000","2,921,000","-2,134,000","-2,885,000","-109,000","2,823,000","2,721,000","-1,866,000","2,781,000","150,000","-617,000","-210,000","-2,549,000","-496,000","617,000","408,000","-4,267,000","-7,473,000","-1,514,000","-2,051,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,"1,489,000","1,601,000","8,000","9,000","6,157,000","1,682,000","0","-1,725,000","1,933,000","-6,337,000","195,000","2,290,000","10,918,000","9,143,000","6,045,000","-3,099,000","2,000","3,000","10,000","1,880,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,403,000","4,198,000","-5,091,000","3,926,000","-400,000","-6,700,000",,"1,700,000","2,900,000","-3,700,000",,,,"-2,400,000","1,600,000","-1,000,000","1,200,000","-600,000",
InvestingCashFlow,"-464,215,000","-278,245,000","-195,463,000","265,906,000","-256,413,000","-829,456,000","196,093,000","-32,260,000","-1,427,595,000","-190,862,000","-115,822,000","-98,641,000","13,303,000","58,046,000","-194,022,000","-151,969,000","-151,926,000","-478,301,000","454,483,000","-279,049,000","-183,643,000","-385,078,000","132,275,000","84,508,000","-128,760,000","58,424,000","212,892,000","-159,065,000","-117,515,000","78,747,000","-2,279,000","-23,854,000","-35,540,000","-102,394,000","-152,522,000","5,967,000","-53,405,000","-15,166,000","-26,520,000","-30,024,000","-42,867,000","151,890,000","-139,495,000","-26,159,000","-21,550,000","15,991,000","24,968,000","90,714,000","-9,133,000","69,505,000","35,661,000","-31,734,000","-56,435,000","-7,324,000","-47,698,000","-35,141,000","-144,757,000","-40,280,000","-200,977,000","2,920,000","-38,677,000","-42,356,000","-52,615,000","-75,201,000","-248,173,000","-123,603,000","143,983,000","-18,990,000","-136,262,000","-72,854,000","-84,042,000","-50,337,000","-70,710,000","-92,756,000","-137,424,000","-74,178,000","-80,615,000","-156,817,000","-21,663,000","-17,026,000","-6,318,000","-53,535,000","36,868,000","-54,461,000","-36,422,000","-15,715,000","607,000","-29,190,000","-55,950,000","-56,939,000","-62,600,000","-43,600,000","-63,900,000","-10,300,000","-62,000,000","-56,400,000","2,500,000","-34,700,000","-10,500,000","-73,300,000","-40,300,000","-26,300,000","-23,400,000","-24,000,000","-151,600,000"
