name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
OperatingCashFlow,"675,300,000"
	CashFlowFromContinuingOperatingActivities,"675,300,000"
		NetIncomeFromContinuingOperations,"488,500,000"
		DepreciationAmortizationDepletion,"178,400,000"
			DepreciationAndAmortization,"178,400,000"
				Depreciation,"41,000,000"
				AmortizationCashFlow,"137,400,000"
					AmortizationOfIntangibles,"137,400,000"
		DeferredTax,"-44,100,000"
			DeferredIncomeTax,"-44,100,000"
		StockBasedCompensation,"123,700,000"
		OtherNonCashItems,"39,700,000"
		ChangeInWorkingCapital,"-67,000,000"
			ChangeInReceivables,"-83,600,000"
				ChangesInAccountReceivables,"-83,600,000"
			ChangeInInventory,"-114,700,000"
			ChangeInPayablesAndAccruedExpense,"53,600,000"
				ChangeInPayable,"53,600,000"
					ChangeInAccountPayable,"53,600,000"
			ChangeInOtherCurrentAssets,"-47,600,000"
			ChangeInOtherCurrentLiabilities,"30,300,000"
			ChangeInOtherWorkingCapital,"95,000,000"
InvestingCashFlow,"-207,700,000"
	CashFlowFromContinuingInvestingActivities,"-207,700,000"
		NetPPEPurchaseAndSale,"-29,200,000"
			PurchaseOfPPE,"-50,000,000"
		NetOtherInvestingChanges,"-9,700,000"
FinancingCashFlow,"-370,500,000"
	CashFlowFromContinuingFinancingActivities,"-370,500,000"
		NetIssuancePaymentsOfDebt,"-96,100,000"
			NetLongTermDebtIssuance,"-96,100,000"
				LongTermDebtIssuance,"136,900,000"
				LongTermDebtPayments,"-233,000,000"
		NetCommonStockIssuance,"-270,200,000"
			CommonStockPayments,"-262,200,000"
EndCashPosition,"361,700,000"
	ChangesInCash,"97,100,000"
	EffectOfExchangeRateChanges,"-4,500,000"
	BeginningCashPosition,"264,600,000"
CapitalExpenditure,"-50,000,000"
IssuanceOfDebt,"136,900,000"
RepaymentOfDebt,"-233,000,000"
RepurchaseOfCapitalStock,"-262,200,000"
FreeCashFlow,"625,300,000"
