name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
MarketCap,"481,598,363","768,796,938","1,051,899,160","1,217,755,651","1,553,066,548","1,371,821,054","1,285,299,606","912,759,218","856,756,926","402,425,981","765,754,791","590,190,243","710,493,043","818,764,600","650,247,688","772,936,606","1,146,034,751"
EnterpriseValue,"364,980,363","639,940,938","904,094,160","1,060,847,651","1,386,054,548","1,282,586,054","1,187,238,606","818,241,218","762,673,926","285,224,981","626,957,791","447,624,243","568,248,043","669,395,600","498,290,688","660,605,606","1,134,873,751"
PeRatio,,,,,,,,,,,,"142.364","85.496","69.625","71.823","119.045","357.928"
ForwardPeRatio,,"3,333.333","56.497","44.843","98.039","64.935","88.496","84.034",,"263.158","92.593","38.168","53.192","47.393","33.223","42.735","84.034"
PegRatio,,,,,,,,,,,,,,"1.58","1.108","1.424","2.79"
PsRatio,"1.703","2.705","3.662","4.368","5.861","5.58","6.206","4.86","4.679","2.205","4.296","3.264","3.715","3.488","3.539","4.594","7.222"
PbRatio,"1.602","2.556","3.486","4.06","5.152","6.303","6.012","4.37","4.061","1.863","3.491","2.663","3.307","3.776","3.058","4.743","17.813"
EnterprisesValueRevenueRatio,"1.336","9.928","13.403","14.686","20.055","20.908","18.07","13.255","14.628","6.6","14.616","10.216","11.827","15.991","10.794","12.947","21.949"
EnterprisesValueEBITDARatio,"-21.063","-140.894","-197.357","-370.926","-260.586","-622.011","-2,223.293","-1,733.562","-247.702","-79.761","-101.188","276.824","184.856","577.065","118.782","90.73","146.985"
