name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018
	DepreciationAmortizationDepletionIncomeStatement,"22,236,000","5,882,000","5,841,000","5,232,000","5,281,000","4,948,000","4,252,000","3,993,000","4,042,000","3,621,000","3,657,000","3,478,000","3,415,351","3,374,101","3,166,814","3,003,000","2,740,045","2,684,613"
		DepreciationAndAmortizationInIncomeStatement,"22,236,000","5,882,000","5,841,000","5,232,000","5,281,000","4,948,000","4,252,000","3,993,000","4,042,000","3,621,000","3,657,000","3,478,000","3,415,351","3,374,101","3,166,814","3,003,000","2,740,045","2,684,613"
			DepreciationIncomeStatement,"15,966,000","4,278,000","4,268,000","3,719,000","3,701,000","3,297,000","2,645,000","2,447,000","2,410,000","2,268,000","2,309,000","2,153,000","2,136,245","2,154,763","2,036,890","1,966,000","1,777,156","1,771,976"
			Amortization,"6,270,000","1,604,000","1,573,000","1,513,000","1,580,000","1,651,000","1,607,000","1,546,000","1,632,000","1,353,000","1,348,000","1,325,000","1,279,106","1,219,338","1,129,924","1,037,000","962,889","912,637"
				AmortizationOfIntangiblesIncomeStatement,"6,270,000","1,604,000","1,573,000","1,513,000","1,580,000","1,651,000","1,607,000","1,546,000","1,632,000","1,353,000","1,348,000","1,325,000","1,279,106","1,219,338","1,129,924","1,037,000","962,889","912,637"
OperatingIncome,"-156,757,000","-50,593,000","-46,616,000","-35,740,000","-23,808,000","-10,653,000","-8,281,000","-6,114,000","-6,310,000","-4,966,000","-4,672,000","-2,231,000","-4,140,367","-4,254,532","-3,298,676","-3,036,000","-1,248,881","-1,909,966"
NetNonOperatingInterestIncomeExpense,"-1,229,000","-383,000","-328,000","-311,000","-207,000","-238,000","-367,000","-467,000","-419,000","-320,000","-676,000","-219,000","-745,205","-804,282","-1,045,185","-728,000","-883,673","-847,888"
	InterestIncomeNonOperating,"78,000","19,000","20,000","20,000",,,,,,,,,,,,,,
	InterestExpenseNonOperating,"1,307,000","402,000","348,000","331,000",,,,,,,,"219,000","745,205","804,282","1,045,185","728,000","883,673","847,888"
	TotalOtherFinanceCost,,"383,000","328,000","311,000","207,000","238,000","367,000","467,000","419,000","320,000","676,000","219,000","745,205","804,282","1,045,185","728,000","883,673","847,888"
OtherIncomeExpense,"-175,000","-31,000","60,000","-114,000","-90,000","66,000","230,000","62,000","424,000","-715,000","-283,000","77,000","-2,556,430","-1,567,807","-735,146","-408,000","-454,396","-465,677"
	GainOnSaleOfSecurity,,,,,,,,,,,"0",,"-2,883,851","-423,108","-561,588","-611,000","-593,215","-290,953"
	OtherNonOperatingIncomeExpenses,"-175,000","-31,000","60,000","-114,000","-90,000","66,000","230,000","62,000","424,000","-715,000","-283,000","77,000","327,421","-1,144,699","-173,558","203,000","138,819","-174,724"
PretaxIncome,"-158,161,000","-51,007,000","-46,884,000","-36,165,000","-24,105,000","-10,825,000","-8,418,000","-6,519,000","-6,305,000","-6,001,000","-5,631,000","-2,373,000","-7,442,002","-6,626,621","-5,079,007","-4,172,000","-2,586,950","-3,223,531"
TaxProvision,"268,000","235,000","-433,000","178,000","288,000","149,000","-322,000","194,000","66,000","111,000","-1,963,000","64,000","51,189","67,988",,"0","0","0"
NetIncomeCommonStockholders,"-158,429,000","-51,242,000","-46,451,000","-36,343,000","-24,393,000","-10,974,000","-8,096,000","-6,713,000","-6,371,000","-6,112,000","-3,668,000","-2,437,000","-70,760,280","-6,656,252","16,059,666","-13,408,000","-11,823,303","-5,713,228"
	NetIncome,"-158,429,000","-51,242,000","-46,451,000","-36,343,000","-24,393,000","-10,974,000","-8,096,000","-6,713,000","-6,371,000","-6,112,000","-3,668,000","-2,437,000","-7,493,191","-6,694,609","-5,079,007","-4,172,000","-2,586,950","-3,223,531"
		NetIncomeIncludingNoncontrollingInterests,"-158,429,000","-51,242,000","-46,451,000","-36,343,000","-24,393,000","-10,974,000","-8,096,000","-6,713,000","-6,371,000","-6,112,000","-3,668,000","-2,437,000","-7,493,191","-6,694,609","-5,079,007","-4,172,000","-2,586,950","-3,223,531"
			NetIncomeContinuousOperations,"-158,429,000","-51,242,000","-46,451,000","-36,343,000","-24,393,000","-10,974,000","-8,096,000","-6,713,000","-6,371,000","-6,112,000","-3,668,000","-2,437,000","-7,493,191","-6,694,609","-5,079,007","-4,172,000","-2,586,950","-3,223,531"
	PreferredStockDividends,,,,,,,,,,,"0",,"14,955,101",,,,,
	OtherunderPreferredStockDividend,,,,,,,"0","0","0","0","0","0","48,311,988","-38,357","-21,138,673","9,236,000","9,236,353","2,489,697"
DilutedNIAvailtoComStockholders,"-158,429,000","-51,242,000","-46,451,000","-36,343,000","-24,393,000","-10,974,000","-8,096,000","-6,713,000","-6,371,000","-6,112,000","-3,668,000","-2,437,000","-70,760,280","-6,656,252","16,059,666","-13,408,000","-11,823,303","-5,713,228"
BasicEPS,,"-0.99",,"-0.71","-0.48","-0.24","-0.18","-0.17","-0.17","-0.16","-0.1","-0.07","-10.42","-0.24",,"-0.476","-0.419","-0.203"
DilutedEPS,,"-0.99",,"-0.71","-0.48","-0.24","-0.18","-0.17","-0.17","-0.16","-0.1","-0.07","-10.42","-0.24",,"-0.476","-0.419","-0.203"
BasicAverageShares,,"51,938,887",,"51,020,271","50,577,614","45,416,431","44,324,718","38,511,370","37,523,966","37,308,084","36,010,388","35,790,951","6,793,363","28,194,943",,"28,194,943","28,194,943","28,194,943"
DilutedAverageShares,,"51,938,887",,"51,020,271","50,577,614","45,416,431","44,324,718","38,511,370","37,523,966","37,308,084","36,010,388","35,790,951","6,793,363","28,194,943",,"28,194,943","28,194,943","28,194,943"
TotalOperatingIncomeAsReported,"-156,757,000","-50,593,000","-46,616,000","-35,740,000","-23,808,000","-10,653,000","-8,281,000","-6,114,000","-6,310,000","-4,966,000","-4,672,000","-2,231,000","-4,140,367","-4,254,532","-3,298,676","-3,036,000","-1,248,881","-1,909,966"
TotalExpenses,"385,053,000","113,947,000","104,636,000","91,655,000","74,815,000","58,944,000","50,089,000","44,578,000","41,319,000","38,362,000","37,488,000","35,074,000","34,956,535","32,564,266","29,781,481","27,792,000","26,027,709","25,781,201"
NetIncomeFromContinuingAndDiscontinuedOperation,"-158,429,000","-51,242,000","-46,451,000","-36,343,000","-24,393,000","-10,974,000","-8,096,000","-6,713,000","-6,371,000","-6,112,000","-3,668,000","-2,437,000","-7,493,191","-6,694,609","-5,079,007","-4,172,000","-2,586,950","-3,223,531"
NormalizedIncome,"-158,429,000","-51,242,000","-46,451,000","-36,343,000","-24,393,000","-10,974,000","-8,096,000","-6,713,000","-6,371,000","-6,112,000","-3,668,000","-2,437,000","-5,387,979.77","-6,271,501","-4,517,419","-3,561,000","-1,993,735","-2,932,578"
InterestIncome,"78,000","19,000","20,000","20,000",,,,,,,,,,,,,,
InterestExpense,"1,307,000","402,000","348,000","331,000",,,,,,,,"219,000","745,205","804,282","1,045,185","728,000","883,673","847,888"
NetInterestIncome,"-1,229,000","-383,000","-328,000","-311,000","-207,000","-238,000","-367,000","-467,000","-419,000","-320,000","-676,000","-219,000","-745,205","-804,282","-1,045,185","-728,000","-883,673","-847,888"
EBIT,"-156,854,000","-50,605,000","-46,536,000","-35,834,000","-23,808,000","-10,653,000","-8,281,000","-6,114,000","-6,310,000","-4,966,000","-4,672,000","-2,231,000","-4,140,367","-4,254,532","-3,298,676","-3,036,000","-1,248,881","-1,909,966"
EBITDA,"-134,618,000"
ReconciledCostOfRevenue,"89,673,000","26,544,000","22,356,000","21,093,000","19,680,000","18,259,000","14,784,000","14,002,000","12,018,000","11,582,000","11,174,000","11,290,451","11,310,879","10,945,043","10,056,166","9,198,658","8,930,303","8,813,027"
ReconciledDepreciation,"22,236,000","5,882,000","5,841,000","5,232,000","5,281,000","4,948,000","4,252,000","3,993,000","4,042,000","3,621,000","3,657,000","3,477,549","3,415,350","3,374,101","3,166,814","3,002,342","2,740,045","2,684,613"
NetIncomeFromContinuingOperationNetMinorityInterest,"-158,429,000","-51,242,000","-46,451,000","-36,343,000","-24,393,000","-10,974,000","-8,096,000","-6,713,000","-6,371,000","-6,112,000","-3,668,000","-2,437,000","-7,493,191","-6,694,609","-5,079,007","-4,172,000","-2,586,950","-3,223,531"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,"0",,"-2,883,851","-423,108","-561,588","-611,000","-593,215","-290,953"
TotalUnusualItems,,,,,,,,,,,"0",,"-2,883,851","-423,108","-561,588","-611,000","-593,215","-290,953"
NormalizedEBITDA,"-134,618,000","-44,723,000","-40,695,000","-30,602,000","-18,527,000","-5,705,000","-4,029,000","-2,121,000","-2,268,000","-1,345,000","-1,015,000","1,247,000","2,158,835","-457,323","429,726","578,000","2,084,379","1,065,600"
TaxRateForCalcs,"0.4","0.4","0.009","0.27","0.27","0.27","0.038","0.27","0.27","0.27","0.349","0.27","0.27","0","0","0","0","0"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","-778,639.77","0","0","0","0","0"
