name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
TotalRevenue,"575,317,000","157,941,000","173,805,000","123,501,000","120,070,000","118,759,000","160,527,000","129,717,000","96,233,000","108,831,000","156,450,000","103,397,000","82,043,000","76,020,000","109,774,000","54,179,000","46,796,000","42,821,000","38,588,000","34,155,000","30,319,000","28,545,000","24,962,000","22,462,000","19,972,000","18,394,000"
	OperatingRevenue,"575,317,000","157,941,000","173,805,000","123,501,000","120,070,000","118,759,000","160,527,000","129,717,000","96,233,000","108,831,000","156,450,000","103,397,000","82,043,000","76,020,000","109,774,000","54,179,000","46,796,000","42,821,000","38,588,000","34,155,000","30,319,000","28,545,000","24,962,000","22,462,000","19,972,000","18,394,000"
CostOfRevenue,"69,153,000","24,241,000","16,516,000","15,466,000","12,930,000","10,841,000","10,743,000","10,414,000","9,635,000","13,047,000","12,211,000","9,645,000","9,295,000","8,000,000","6,717,000","5,810,000","5,269,000","5,004,000","6,258,000","5,425,000","5,294,000","4,826,000","4,299,000","4,062,000","3,766,000","3,899,000"
GrossProfit,"506,164,000","133,700,000","157,289,000","108,035,000","107,140,000","107,918,000","149,784,000","119,303,000","86,598,000","95,784,000","144,239,000","93,752,000","72,748,000","68,020,000","103,057,000","48,369,000","41,527,000","37,817,000","32,330,000","28,730,000","25,025,000","23,719,000","20,663,000","18,400,000","16,206,000","14,495,000"
OperatingExpense,"705,118,000","225,200,000","184,114,000","153,616,000","142,188,000","136,729,000","125,425,000","109,670,000","104,392,000","115,889,000","105,504,000","81,816,000","81,036,000","72,422,000","58,141,000","48,740,000","50,454,000","43,665,000","34,214,000","31,293,000","33,163,000","29,333,000","26,214,000","22,250,000","23,421,000","20,901,000"
	SellingGeneralAndAdministration,"553,870,000","175,050,000","147,339,000","120,159,000","111,322,000","105,407,000","98,977,000","84,438,000","81,136,000","89,708,000","84,612,000","64,061,000","64,655,000","58,350,000","46,171,000","38,210,000","40,273,000","32,897,000","25,815,000","23,519,000","26,016,000","23,311,000","21,152,000","17,754,000","19,353,000","17,046,000"
		GeneralAndAdministrativeExpense,"175,687,000","59,440,000","45,456,000","37,125,000","33,666,000","33,500,000","30,183,000","23,518,000","23,195,000","24,543,000","23,291,000","20,282,000","16,470,000","19,900,000","14,614,000","11,920,000","11,938,000","9,795,000","8,126,000","8,005,000","8,427,000","7,683,000","6,097,000","4,298,000","3,909,000","3,416,000"
			OtherGandA,"175,687,000","59,440,000","45,456,000","37,125,000","33,666,000","33,500,000","30,183,000","23,518,000","23,195,000","24,543,000","23,291,000","20,282,000","16,470,000","19,900,000","14,614,000","11,920,000","11,938,000","9,795,000","8,126,000","8,005,000","8,427,000","7,683,000","6,097,000","4,298,000","3,909,000","3,416,000"
		SellingAndMarketingExpense,"378,183,000","115,610,000","101,883,000","83,034,000","77,656,000","71,907,000","68,794,000","60,920,000","57,941,000","65,165,000","61,321,000","43,779,000","48,185,000","38,450,000","31,557,000","26,290,000","28,335,000","23,102,000","17,689,000","15,514,000","17,589,000","15,628,000","15,055,000","13,456,000","15,444,000","13,630,000"
	ResearchAndDevelopment,"151,248,000","50,150,000","36,775,000","33,457,000","30,866,000","31,322,000","26,448,000","25,232,000","23,256,000","26,181,000","20,892,000","17,755,000","16,381,000","14,072,000","11,970,000","10,530,000","10,181,000","10,768,000","8,399,000","7,774,000","7,147,000","6,022,000","5,062,000","4,496,000","4,068,000","3,855,000"
OperatingIncome,"-198,954,000","-91,500,000","-26,825,000","-45,581,000","-35,048,000","-28,811,000","24,359,000","9,633,000","-17,794,000","-20,105,000","38,735,000","11,936,000","-8,288,000","-4,402,000","44,916,000","-371,000","-8,927,000","-5,848,000","-1,884,000","-2,563,000","-8,138,000","-5,614,000","-5,551,000","-3,850,000","-7,215,000","-6,406,000"
NetNonOperatingInterestIncomeExpense,"-32,000,000","-2,390,000","-10,002,000","-9,973,000","-9,635,000","-9,598,000","-9,717,000","-9,603,000","-9,496,000","-9,303,000","-9,283,000","-6,477,000","-3,098,000","-2,986,000","-3,008,000","-2,970,000","-1,398,000",,,,,,,,,
	InterestExpenseNonOperating,"32,000,000","2,390,000","10,002,000","9,973,000","9,635,000","9,598,000","9,717,000","9,603,000","9,496,000","9,303,000","9,283,000","6,477,000","3,098,000","2,986,000","3,008,000","2,970,000","1,398,000",,,,,,,,,
OtherIncomeExpense,"-10,993,000","-10,189,000","-497,000","-2,363,000","2,056,000","-1,254,000","7,177,000","5,136,000","4,530,000","-2,462,000","6,613,000","-20,362,000","847,000","2,829,000","1,352,000","1,754,000","-834,000","768,000","72,000","-711,000","337,000","97,000","-466,000","-284,000","-188,000","-90,000"
	SpecialIncomeCharges,"-8,239,000","-8,239,000",,,,,"0","-1,000",,,"0","-20,507,000",,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,"8,239,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,"0","1,000",,,"0","20,507,000",,,,,,,,,,,,,,
