name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,12/31/2003,09/30/2003
OperatingCashFlow,"283,767,000","71,814,000","53,321,000","78,666,000","79,966,000","82,142,000","90,587,000","90,446,000","56,647,000","77,947,000","68,844,000","83,228,000","73,834,000","71,155,000","77,801,000","56,449,000","80,443,000","80,520,000","61,028,000","63,858,000","70,001,000","43,600,000","57,737,000","70,819,000","65,890,000","48,302,000","67,088,000","55,442,000","49,573,000","60,891,000","49,987,000","44,290,000","53,347,000","39,016,000","55,392,000","45,486,000","51,323,000","30,879,000","58,084,000","29,827,000","45,277,000","28,223,000","30,473,000","16,357,000","31,067,000","15,222,000","37,039,000","20,943,000","26,463,000","18,723,000","23,407,000","12,538,000","22,694,000","9,556,000","25,561,000","14,669,000","11,017,000","12,404,000","20,929,000","11,665,000","13,869,000","12,593,000","12,753,000","10,614,000","13,924,000","8,562,000","11,890,000","11,486,000","12,490,000","6,762,000","10,918,000","4,713,000","3,332,000","1,666,000"
	CashFlowFromContinuingOperatingActivities,"283,767,000","71,814,000","53,321,000","78,666,000","79,966,000","82,142,000","90,587,000","90,446,000","56,647,000","77,947,000","68,844,000","83,228,000","73,834,000","71,155,000","77,801,000","56,449,000","80,443,000","80,520,000","61,028,000","63,858,000","70,001,000","43,600,000","57,737,000","70,819,000","65,890,000","48,302,000","67,088,000","55,442,000","49,573,000","60,891,000","49,987,000","44,290,000","53,347,000","39,016,000","55,392,000","45,486,000","51,323,000","30,879,000","58,084,000","29,827,000","45,277,000","28,223,000","30,473,000","16,357,000","31,067,000","15,222,000","37,039,000","20,943,000","26,463,000","18,723,000","23,407,000","12,538,000","22,694,000","9,556,000","25,561,000","14,669,000","11,017,000","12,404,000","20,929,000","11,665,000","13,869,000","12,593,000","12,753,000","10,614,000","13,924,000","8,562,000","11,890,000","11,486,000","12,490,000","6,762,000","10,918,000","4,713,000","3,332,000","1,666,000"
		NetIncomeFromContinuingOperations,"212,704,000","53,778,000","49,791,000","51,304,000","57,831,000","66,937,000","53,358,000","20,999,000","77,954,000","26,912,000","47,959,000","84,184,000","47,159,000","53,794,000","49,719,000","46,534,000","41,499,000","48,635,000","88,114,000","43,062,000","42,856,000","27,879,000","32,479,000","35,951,000","41,475,000","47,685,000","43,788,000","36,566,000","32,144,000","35,830,000","30,394,000","31,189,000","24,450,000","27,780,000","20,438,000","23,057,000","21,297,000","21,289,000","26,328,000","19,636,000","23,162,000","21,979,000",,,"19,013,000","15,169,000","18,473,000","16,259,000","13,435,000","10,702,000","26,453,000","16,808,000","16,819,000","5,934,000","7,133,000","6,621,000","3,815,000","7,798,000","10,141,000","10,690,000","11,006,000","7,434,000","9,659,000","7,751,000","2,998,000","7,135,000","7,157,000","7,292,000","6,041,000","6,326,000","6,531,000","5,991,000","1,460,000","354,000"
		OperatingGainsLosses,"-5,260,000","-545,000","0","19,000","-4,734,000","-25,529,000","1,194,000","970,000","-34,348,000","24,334,000","-686,000","-35,496,000","695,000","-121,000","-149,000","-241,000","-176,000","221,000","887,000","-217,000","246,000","12,440,000","-691,000","-1,082,000","-44,000","-365,000","270,000","-558,000","-50,000","-159,000","0","0","0","7,677,000","-22,000","75,000","129,000","-1,992,000","139,000","248,000","-44,000","-81,000","46,000","171,000","283,000","-365,000","76,000","306,000",,,"-13,170,000","-711,000","-423,000","-175,000","-1,636,000","966,000","-44,000","678,000","191,000","784,000","-131,000","414,000","915,000","-38,000","-115,000","388,000","138,000","167,000","-8,000","443,000","705,000","324,000",,
			GainLossOnSaleOfPPE,"-27,000","0","0","0","-27,000","-24,650,000","0","0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"97,000","-520,000","0","0","617,000","-617,000","1,322,000","1,060,000","-134,000","-1,164,000","-476,000","-263,000","638,000","-112,000","-149,000","-228,000","-15,000","243,000","937,000","-81,000","321,000","273,000","-662,000","-956,000","-49,000","-365,000","294,000",,,,,,,,,"-84,000","129,000","30,000","139,000","248,000","-44,000","-81,000","46,000","171,000","283,000","-365,000","76,000","306,000",,,,"-711,000","-423,000","-175,000",,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"90,922,000","22,187,000","21,906,000","21,826,000","25,003,000","25,065,000","24,376,000","26,190,000","25,034,000","23,978,000","24,513,000","24,121,000","24,247,000","23,824,000","24,375,000","24,367,000","24,608,000","25,142,000","21,549,000","19,007,000","19,945,000","18,777,000","22,648,000","15,520,000","15,709,000","16,551,000","16,769,000","16,326,000","15,063,000","14,694,000","15,213,000","15,483,000","15,882,000","15,588,000","16,693,000","19,449,000","15,127,000","14,154,000","17,562,000","20,503,000","9,132,000","10,264,000","10,064,000","7,733,000","7,713,000","7,640,000","8,644,000","7,237,000","7,591,000","7,210,000","7,668,000","6,820,000","6,853,000","6,256,000","6,630,000","5,336,000","6,516,000","4,407,000","3,797,000","3,918,000","3,669,000","4,373,000","4,198,000","4,076,000","4,190,000","3,793,000","4,272,000","3,924,000","3,849,000","2,363,000","1,738,000","1,749,000","2,525,000","1,943,000"
			DepreciationAndAmortization,"90,922,000","22,187,000","21,906,000","21,826,000","25,003,000","25,065,000","24,376,000","26,190,000","25,034,000","23,978,000","24,513,000","24,121,000","24,247,000","23,824,000","24,375,000","24,367,000","24,608,000","25,142,000","21,549,000","19,007,000","19,945,000","18,777,000","22,648,000","15,520,000","15,709,000","16,551,000","16,769,000","16,326,000","15,063,000","14,694,000","15,213,000","15,483,000","15,882,000","15,588,000","16,693,000","19,449,000","15,127,000","14,154,000","17,562,000","20,503,000","9,132,000","10,264,000","10,064,000","7,733,000","7,713,000","7,640,000","8,644,000","7,237,000","7,591,000","7,210,000","7,668,000","6,820,000","6,853,000","6,256,000","6,630,000","5,336,000","6,516,000","4,407,000","3,797,000","3,918,000","3,669,000","4,373,000","4,198,000","4,076,000","4,190,000","3,793,000","4,272,000","3,924,000","3,849,000","2,363,000","1,738,000","1,749,000","2,525,000","1,943,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,062,000","4,313,000","3,509,000","3,594,000","3,208,000","4,071,000","3,917,000","3,839,000",,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"454,000","94,000","288,000","324,000","461,000","302,000","281,000","237,000",,,,,,,,,,
