name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,09/30/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,12/31/1991,09/30/1991,06/30/1991,09/30/1990
		DeferredTax,"477,000","256,000","-348,000","368,000","201,000","205,000","-669,000","1,155,000","274,000","408,000","66,000","1,457,000","-2,736,000","-865,000","-1,631,000","95,000","-876,000","0","4,417,000",,,,,,,,,"-12,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"477,000","256,000","-348,000","368,000","201,000","205,000","-669,000","1,155,000","274,000","408,000","66,000","1,457,000","-2,736,000","-865,000","-1,631,000","95,000","-876,000","0","4,417,000",,,,,,,,,"-12,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,"8,738,000","2,367,000","2,195,000","1,784,000","2,392,000","1,390,000","72,000","66,000","36,000","-1,000","-38,000","-61,000","-45,000","-19,000","-9,000","9,000","3,000","20,000","-46,000","-1,000","15,000","7,000","9,000","18,000","17,000","70,379","43,621","111,516","71,092","145,021","98,312","100,595","104,787","101,212","94,725","28,152","55,188","1,071","97,751","61,958","75,000","124,440","0","0","0","0","53,945","11,291","11,291","11,291","2,509",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"-1,400","-200","10,100","-2,700","1,300","-5,500","1,000","-4,000","2,000","-1,000","-2,773","-4,273","-5,482","1,978","4,206","-16,676",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"12,246,000","3,297,000","3,132,000","2,950,000","2,867,000","2,968,000","2,747,000","2,439,000","2,501,000","2,308,000","2,303,000","2,346,000","2,268,000","2,353,000","2,670,000","3,023,000","1,980,000","2,058,000","1,889,000","1,533,000","1,637,000","1,223,000","1,085,000","971,000","947,000","1,172,143","988,857","822,162","860,143","871,121","814,060","776,511","922,848","916,050","829,071","746,095","685,634","703,599","656,534","615,988","830,986","651,187","501,697","379,891","361,763","295,541","234,043","115,040","74,545","191,270","25,414","24,078","23,287","37,529","31,221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"199,000","-810,000","30,000",,,,,"38,000",,,,,,,,"1,750,000","0","0","355,000","347,000","480,000","376,000","376,000","375,000","349,000","392,244","386,756","513,098","71,092","145,021","98,312","100,595","104,787","101,212","94,725","28,152","55,188","1,071","97,751",,"-2,008,887","-2,847,357","26,275","-94,323","94,323","-501,394","885,518","92,462","91,290","71,862","21,008","0","-25,838","-4,542","6,771","28,340","102,010","48,240","70,300","7,336","43,182","90,700","29,349","-14,068","-20,000",,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,,,"-100,000",,"200,000",,,,,"200,000","-100,000",,"300,000","-300,000","100,000","300,000","0","200,000",,,,,"-100,000","-100,000",,,
		ChangeInWorkingCapital,"-10,520,000","-2,207,000","-8,341,000","1,753,000","-1,725,000","-294,000","2,330,000","-3,963,000","2,756,000","-2,366,000","285,000","-3,201,000","-250,000","1,503,000","2,310,000","-3,354,000","1,030,000","-671,000","1,113,000","-638,000","-127,000","2,589,000","-2,406,000","-244,000","-2,212,000","1,696,117","-337,117","-614,660","317,731","-22,858","-254,386","-1,152,971","708,448","73,030","-1,116,254","-1,651,422","2,059,000","1,606,990","1,355,540","1,536,708","-821,952","1,688,357","568,453","-203,663","-544,077","-302,620","-412,353","-797,254","166,289","-8,404","-376,213","397,466","-170,625","102,136","261,631","425,631","-162,228","179,940","-378,493","210,803","-470,602","-137,560","365,523","575,064","-15,741","120,125","-418,930","131,395","65,978","-64,410","-499,755","481,280","-36,696","-241,908","437,908","2,031,596","587,716","151,444","382,413","-597,449","378,342","-519,762","-257,219","-58,674","400,043","1,102,095","-875,118","1,152,476","-1,160,573","-562,419","-1,100,000","-1,000,000","-900,000","100,000","-900,000","-300,000","200,000","-200,000","600,000","100,000","-100,000","-900,000","-200,000","-400,000","-800,000","600,000","-500,000","-300,000","-100,000","1,200,000","-200,000","1,500,000","-300,000","300,000","700,000","1,300,000","-800,000","1,200,000","-1,400,000"
			ChangeInReceivables,"-9,110,000","-5,249,000","-577,000","692,000","-3,976,000","-992,000","4,613,000","-4,363,000","-363,000","-2,750,000","420,000","-2,361,000","-2,657,000","900,000","3,925,000","-5,406,000","-1,216,000","-2,116,000","3,065,000","-665,000","-1,255,000","450,000","-631,000","-330,000","-2,111,000","1,739,856","-300,856","-133,170","-395,596","535,217","-572,520","-433,045","594,414","-252,757","-1,363,435","-918,245","219,317","831,526","-524,141","2,097,072","-1,734,054","1,612,901","-113,364","106,267","-76,018","-1,369,302","-410,983","-667,196","449,479","-286,662","-338,138","277,928","169,127","-131,176","259,744","550,804","-307,072","-303,970","-337,484","624,735","48,540","-317,964","231,910","193,744","-309,284","-91,587","-119,239","344,501","827,551","-937,317","-406,791","-31,706","1,047,034","-786,614","1,128,614","2,465,978","350,923","-216,321","669,225","-1,156,413","545,356","-690,673","-620,706","592,522","602,882","1,138,439","-807,137","1,588,288","-2,178,518","-269,778","-1,000,000","-1,300,000","-1,100,000","300,000","-700,000","-600,000","200,000","100,000","400,000","-500,000","700,000","-900,000","100,000","-200,000",,,"-400,000","-300,000","200,000","0","-200,000","700,000","-300,000","-200,000","800,000","2,300,000","-1,100,000","1,300,000","-1,900,000"
				ChangesInAccountReceivables,"-8,428,000","-5,769,000","-402,000","1,868,000","-4,125,000","-1,640,000","3,084,000","-2,470,000","869,000","-939,000","2,179,000","-604,000","-2,657,000","900,000","3,925,000","-5,406,000","-1,216,000","-2,116,000","3,065,000","-665,000","-1,255,000","450,000","-631,000","-330,000","-2,111,000","1,739,856","-300,856","-133,170","-395,596","535,217","-572,520","-433,045","594,414","-252,757","-1,363,435","-918,245","219,317","831,526","-524,141","2,097,072","-1,734,054","1,612,901","-113,364","106,267","-76,018","-1,369,302","-410,983","-667,196","449,479","-286,662","-338,138","277,928","169,127","-131,176","259,744",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-65,906","8,572","-112,345","3,443","3,380","5,937","-17,743","16,164","64,544","18,006","-88,992","56,532","-20,337","3,392","-16,713","33,134","21,245","-8,005","33,912","74,549","1,535",,,"40,998","-108,494","36,500","7,786","-62,226","-84,243","1,558","57,092","-70,092","152,693","79,915","-162,607","-54,299","-39,160","-123,892","-85,328","39,147","-593,960","-1,590","24,865","-64,921","24,073","-97,184","-144,966","-200,000","0","100,000","0","100,000",,,,"200,000","200,000","-1,100,000","-100,000","200,000",,,,,"0","0","1,000,000","100,000","600,000","300,000","700,000","-100,000","700,000","600,000","-900,000","400,000"
			ChangeInPayablesAndAccruedExpense,"1,197,000","2,185,000","-4,438,000","2,067,000","1,383,000","663,000","-3,015,000","739,000","3,011,000","-551,000","-2,141,000","-1,043,000","4,055,000","-2,074,000","-866,000","1,520,000","1,643,000","781,000","-1,082,000","423,000","964,000","1,258,000","-1,623,000","1,029,000","-12,000","709,897","-751,897","-202,372","964,494","-623","-730,714","46,077","48,645","229,822","-428,760","-244,111","876,745","671,307","588,540","-567,369","564,840","172,257","183,315","105,905","-177,538","363,015","152,611","-159,095","-242,835","5,620","236,700","-20,233","-203,322","-61,890","174,033","-115,985","247,040","76,556","75,795","-37,186","-529,850","-229,705","182,553","278,094","248,713","-5,668","6,632","-126,585","-214,390","185,718","73,284","-188,266","-263,857","84,118","-224,118","-463,514","-190,078","596,269","-628,766","830,031","-366,118","33,345","-59,711","-13,629","-322,233","236,267","-46,162","-530,318","1,115,129","-147,675","100,000",,"100,000","-200,000","-300,000","500,000","0",,,"400,000","300,000","100,000","-500,000","300,000","-400,000","300,000","-100,000","100,000","-300,000","400,000","-100,000","100,000","-300,000",,,"-1,700,000","-300,000","800,000","200,000"
				ChangeInPayable,"1,898,000","2,360,000","80,000","-192,000","-350,000","-546,000","-501,000","-447,000","1,359,000","-1,312,000","677,000","0","463,000","-1,378,000","943,000","-287,000","963,000","-674,000","307,000","86,000","-3,000","461,000","49,000","209,000","-500,000","-4,959","73,959","-800,730","844,087","-136,228","-355,962","197,889","-90,261","144,398","-335,668","-460,916","560,731","620,196","443,948","-567,369","518,263","218,834","183,315","-159,539","2,691","254,467","32,774","-106,740","-199,787","-88,690","267,426","8,309","-215,918","15,587","144,402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"1,898,000","2,360,000","80,000","-192,000","-350,000","-546,000","-501,000","-447,000","1,359,000","-1,312,000","677,000","0","463,000","-1,378,000","943,000","-287,000","963,000","-674,000","307,000","86,000","-3,000","461,000","49,000","209,000","-500,000","-4,959","73,959","-800,730","844,087","-136,228","-355,962","197,889","-90,261","144,398","-335,668","-460,916","560,731","620,196","443,948","-567,369","518,263","218,834","183,315","-159,539","2,691","254,467","32,774","-106,740","-199,787","-88,690","267,426","8,309","-215,918","15,587","144,402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-701,000","-175,000","-4,518,000","2,259,000","1,733,000","1,209,000","-2,514,000","1,186,000","1,652,000","761,000","-2,818,000","-1,043,000","3,592,000","-696,000","-1,809,000","1,807,000","680,000","1,455,000","-1,389,000","337,000","967,000","797,000","-1,672,000","820,000","488,000","714,856","-825,856","598,358","120,407","135,605","-374,752","-151,812","138,906","85,424","-93,092","216,805","316,014","51,111","144,592",,,,,"265,444","-180,229","108,548","119,837","-52,355","-43,048","94,310","-30,726","-28,542","12,596","-77,477","29,631",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"641,000","1,362,000","-864,000","137,000","6,000","-1,132,000","-342,000","348,000","-417,000","468,000","-226,000","0","-276,000","240,000","-733,000","162,000","113,000","-402,000","-1,549,000","111,000","-187,000","-39,000","364,000","1,000","-345,000","-297,031","55,031","-89,169","-254,927","-326,255","136,760","81,491","-215,632","-46,509","92,643","-41,663","92,326","-262,159","-2,157",,,,,"51,654","-442","-65,479","-1,370","6,016",,,,,,,,,,,,,,,,,,,,,,,"-20,927",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",
			ChangeInOtherCurrentLiabilities,"467,000","125,000","34,000","-5,000","313,000","61,000","-199,000","119,000","201,000","-729,000","-195,000","811,000","145,000","-1,018,000","189,000","265,000","81,000","-416,000","1,005,000","151,000","52,000","75,000","239,000","-615,000","254,000","11,093","-67,093","2,295","65,612","-13,066","-38,624","-21,733","-45,490","-6,988","-57,728","-607,977","621,526","368,900","485,802","-37,048","122,384","314,055","359,464",,"-536,829","384,771","347,973","22,275","25,756","318,281","-235,654","19,567","-150,454","384,194","-228,678","8,759","-107,977","421,678","-153,919","-418,697","18,713","376,197","-123,489","101,691","-7,270","251,737","-347,321","21,973","-583,683","658,476","-83,095","785,495","-821,431","403,496","-396,496","-123,561","346,956","-65,897","396,253","-247,228","354,742","222,894","384,051","-43,607","120,984","-297,476","43,102",,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,
			ChangeInOtherWorkingCapital,"-3,715,000","-630,000","-2,496,000","-1,138,000","549,000","1,106,000","1,273,000","-806,000","324,000","1,196,000","2,427,000","-608,000","-1,517,000","3,455,000","-205,000","105,000","409,000","1,482,000","-326,000","-658,000","299,000","845,000","-755,000","-329,000","2,000","-467,698","727,698","-192,244","-61,852","-218,131","950,712","-825,761","326,511","149,462","641,026","160,574","249,086","-2,584","807,496","44,053","224,878","-410,856","139,038","-205,668","238,178","496,720","-504,027","-2,634","-33,378","-27,900","-55,285","116,343",,,,"2,390","2,389","2,389","3,981",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-47,488,000","-3,797,000","2,054,000","-23,065,000","-22,680,000","-120,373,000","-4,370,000","-9,176,000","-7,695,000","-648,000","-7,187,000","-6,187,000","-6,265,000","3,231,000","-1,286,000","-182,000","-17,462,000","17,868,000","-8,648,000","-561,000","-6,795,000","1,154,000","-1,575,000","1,252,000","-9,553,000","4,507,223","508,777","-2,010,144","-4,778,456","-8,646,570","4,090,828","-1,220,331","1,001,794","-1,283,318","-11,608,776","567,524","-1,766,623","-291,670","2,061,657","1,160,110","1,758,565","-548,336","-262,572","-8,301,244","-2,427,285","-87,106","-3,446","-2,634","-4,568","-2,165","0","1","0","70","-72,785","-244,943","-126,440","-7,532","-18,146","-23,938","-4,800","-4,903","0","0","-2,908","-10,222","-37,039","999,999","-14,351","-21,345","137,334","644,066","465,742","15,554","-9,554","1,572","-18,212","-24,794","-144,375","-284,467","-82,183","-16,633","-108,635","-33,380","-8,169","-90,161","0","-11,416","-102,274","-103,073","0","-100,000","-100,000","0","0","300,000","0","400,000","0","0","-300,000","0","-100,000","100,000","-100,000","0","0","100,000","100,000","0","0","-600,000","0","100,000","-1,500,000","0","0","-100,000","0"
	CashFlowFromContinuingInvestingActivities,"-47,488,000","-3,797,000","2,054,000","-23,065,000","-22,680,000","-120,373,000","-4,370,000","-9,176,000","-7,695,000","-648,000","-7,187,000","-6,187,000","-6,265,000","3,231,000","-1,286,000","-182,000","-17,462,000","17,868,000","-8,648,000","-561,000","-6,795,000","1,154,000","-1,575,000","1,252,000","-9,553,000","4,507,223","508,777","-2,010,144","-4,778,456","-8,646,570","4,090,828","-1,220,331","1,001,794","-1,283,318","-11,608,776","567,524","-1,766,623","-291,670","2,061,657","1,160,110","1,758,565","-548,336","-262,572","-8,301,244","-2,427,285","-87,106","-3,446","-2,634","-4,568","-2,165","0","1","0","70","-72,785","-244,943","-126,440","-7,532","-18,146","-23,938","-4,800","-4,903","0","0","-2,908","-10,222","-37,039","999,999","-14,351","-21,345","137,334","644,066","465,742","15,554","-9,554","1,572","-18,212","-24,794","-144,375","-284,467","-82,183","-16,633","-108,635","-33,380","-8,169","-90,161","0","-11,416","-102,274","-103,073","0","-100,000","-100,000","0","0","300,000","0","400,000","0","0","-300,000","0","-100,000","100,000","-100,000","0","0","100,000","100,000","0","0","-600,000","0","100,000","-1,500,000","0","0","-100,000","0"
		NetPPEPurchaseAndSale,"-1,361,000","-339,000","-295,000","-421,000","-306,000","-260,000","-400,000","-283,000","-98,000","-217,000","-205,000","-88,000","-281,000","-186,000","-508,000","-1,131,000","-1,434,000","-1,526,000","-216,000","-128,000","-106,000","-209,000","-45,000","-110,000","-29,000","-36,755","-74,245","-20,808","-29,390","-9,535","-13,393","-2,453","-18,108","-97,870","-16,221","-182,537","-529,673","-433,540","-315,121","-126,416","-126,252","-43,743","-43,304","-98,079","-15,727","-87,106","-3,446","-2,634","-4,568","-2,165","0","0","0","70","-9,050","-244,943","-126,440","-7,532","-18,146","-23,938","-4,800",,,"0","-2,908","-10,222","-37,039","1,149,999","-14,351","-21,345","-12,666","1,023,341","71,848","-10,605","-15,395","-10,549","-29,123","-35,230","-114,511","-100,428","-82,183","-16,633","-108,635","-33,380","-8,169",,,"-11,416","-102,274",,,"100,000","-100,000","0","-100,000","0","-100,000",,,"200,000","-300,000","0","-100,000","0",,,,"100,000","0","0",,"-100,000","0","0","-100,000",,"0",,
