name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992
TotalAssets,"16,972,000,000","17,590,000,000","18,279,000,000","18,417,000,000","18,082,000,000","17,706,000,000","19,214,000,000","17,614,000,000","18,581,000,000","21,172,000,000","22,547,000,000","20,741,000,000","21,296,000,000","19,194,000,000","20,361,000,000","18,668,000,000","19,568,000,000","19,381,000,000","20,215,000,000","18,579,000,000","19,641,000,000","19,851,000,000","21,274,000,000","19,706,000,000","20,198,000,000","20,576,000,000","22,086,000,000","20,116,000,000","21,175,000,000","21,461,000,000","22,425,000,000","20,619,000,000","21,318,000,000","21,634,000,000","22,446,000,000","20,431,000,000","21,040,000,000","20,991,000,000","22,270,000,000","20,565,000,000","21,277,000,000","22,095,000,000","22,263,000,000","20,508,000,000","20,417,000,000","20,631,000,000","21,682,000,000","20,438,000,000","20,636,000,000","21,300,000,000","22,313,000,000","20,784,000,000","21,331,000,000","22,145,000,000","28,904,000,000","27,993,000,000","27,579,000,000","27,789,000,000","29,669,000,000","27,928,000,000","28,631,000,000","29,550,000,000","31,645,000,000","31,252,000,000","33,127,000,000","33,168,000,000","34,640,000,000","15,219,000,000","15,006,000,000","14,885,000,000","14,624,000,000","14,065,000,000","14,623,000,000","14,550,000,000","14,750,000,000","14,076,000,000","14,416,000,000","14,441,000,000","15,698,000,000","16,091,000,000","16,064,000,000","15,044,000,000","17,534,000,000","16,618,000,000","16,923,000,000","17,012,000,000","18,046,000,000","17,575,000,000","17,655,000,000","17,692,000,000","18,559,000,000","16,879,000,000","15,430,000,000","13,464,000,000","14,217,000,000","13,351,000,000","13,553,000,000","13,738,000,000","14,931,500,000","13,874,100,000","14,100,100,000","14,264,100,000","15,096,700,000","14,032,400,000","14,150,700,000","14,295,100,000","15,354,200,000","12,457,300,000","12,365,400,000","12,379,700,000","8,169,300,000","7,530,200,000","7,371,400,000","7,419,400,000","7,131,200,000","6,665,800,000","6,623,500,000","7,019,800,000","6,829,100,000","6,565,500,000","7,203,700,000"
	CurrentAssets,"6,233,000,000","6,758,000,000","7,591,000,000","7,611,000,000","7,240,000,000","6,184,000,000","7,357,000,000","5,631,000,000","7,135,000,000","6,810,000,000","8,301,000,000","6,546,000,000","7,105,000,000","7,445,000,000","8,667,000,000","6,865,000,000","7,710,000,000","7,444,000,000","8,250,000,000","6,557,000,000","7,569,000,000","7,626,000,000","8,820,000,000","7,216,000,000","7,417,000,000","7,652,000,000","9,244,000,000","7,236,000,000","8,294,000,000","8,679,000,000","9,553,000,000","7,797,000,000","8,504,000,000","8,688,000,000","9,560,000,000","7,515,000,000","8,066,000,000","7,876,000,000","9,163,000,000","7,386,000,000","8,033,000,000","8,777,000,000","8,951,000,000","7,122,000,000","6,914,000,000","6,899,000,000","7,837,000,000","6,433,000,000","6,441,000,000","6,882,000,000","7,513,000,000","5,804,000,000","6,159,000,000","6,740,000,000","7,871,000,000","6,912,000,000","6,348,000,000","6,324,000,000","8,007,000,000","6,206,000,000","6,784,000,000","7,422,000,000","9,521,000,000","9,248,000,000","10,502,000,000","10,145,000,000","11,483,000,000","8,050,000,000","7,769,000,000","7,510,000,000","7,735,000,000","7,134,000,000","7,632,000,000","7,452,000,000","7,663,000,000","6,967,000,000","7,261,000,000","7,154,000,000","8,081,000,000","8,475,000,000","8,352,000,000","7,280,000,000","9,166,000,000","8,282,000,000","8,711,000,000","8,700,000,000","9,698,000,000","8,460,000,000","8,542,000,000","8,522,000,000","9,498,000,000","7,867,000,000","6,345,000,000","5,972,000,000","6,818,000,000","5,976,000,000","6,128,000,000","6,194,000,000","7,467,400,000","6,422,100,000","6,385,400,000","6,427,300,000","7,405,700,000","6,429,100,000","6,592,400,000","6,360,400,000","7,142,200,000","5,395,900,000","5,288,100,000","5,190,400,000","3,977,900,000","3,377,700,000","3,286,500,000","3,297,600,000","3,543,100,000","3,073,400,000","3,032,800,000","3,390,100,000","3,225,300,000","2,981,500,000","3,585,700,000"
		CashCashEquivalentsAndShortTermInvestments,"672,000,000","1,712,000,000","316,000,000","2,137,000,000","1,798,000,000","1,679,000,000","1,551,000,000","1,395,000,000","1,523,000,000","685,000,000","301,000,000","674,000,000","737,000,000","1,162,000,000","736,000,000","1,068,000,000","1,531,000,000","1,455,000,000","534,000,000","783,000,000","1,201,000,000","1,297,000,000","457,000,000","1,000,000,000","734,000,000","1,109,000,000","474,000,000","843,000,000","1,509,000,000","2,246,000,000","1,048,000,000","1,630,000,000","1,878,000,000","2,273,000,000","1,171,000,000","1,424,000,000","1,752,000,000","1,836,000,000","1,264,000,000","1,604,000,000","1,891,000,000","2,827,000,000","1,097,000,000","1,495,000,000","1,152,000,000","1,464,000,000","715,000,000","1,208,000,000","981,000,000","1,686,000,000","489,000,000","515,000,000","295,000,000","1,306,000,000","300,000,000","1,293,000,000","366,000,000","583,000,000","275,000,000","249,000,000","500,000,000","1,211,000,000","771,000,000","1,062,000,000","241,000,000","248,000,000","240,000,000","1,399,000,000","918,000,000","868,000,000","212,000,000","605,000,000","913,000,000","925,000,000","227,000,000","564,000,000","744,000,000","716,000,000","216,000,000","1,398,000,000","1,009,000,000","636,000,000","296,000,000","330,000,000","519,000,000","322,000,000","303,000,000","296,000,000","249,000,000","218,000,000","595,000,000","357,000,000","239,000,000","307,000,000","164,000,000","281,000,000","179,000,000","142,000,000","431,200,000","317,400,000","152,600,000","148,800,000","152,600,000","134,100,000","195,500,000","172,500,000","158,000,000","238,200,000","150,200,000","206,500,000","125,900,000","98,100,000","102,900,000","222,400,000","337,000,000","362,100,000","212,300,000","567,000,000","158,300,000","299,100,000","821,800,000"
			CashAndCashEquivalents,"672,000,000","1,712,000,000","316,000,000","2,137,000,000","1,798,000,000","1,679,000,000","1,551,000,000","1,395,000,000","1,523,000,000","685,000,000","301,000,000","674,000,000","737,000,000","1,162,000,000","736,000,000","1,068,000,000","1,531,000,000","1,455,000,000","534,000,000","783,000,000","1,201,000,000","1,297,000,000","457,000,000","1,000,000,000","734,000,000","1,109,000,000","474,000,000","843,000,000","1,509,000,000","2,246,000,000","1,048,000,000","1,630,000,000","1,878,000,000","2,273,000,000","1,171,000,000","1,424,000,000","1,752,000,000","1,836,000,000","1,264,000,000","1,604,000,000","1,891,000,000","2,827,000,000","1,097,000,000","1,495,000,000","1,152,000,000","1,464,000,000","715,000,000","1,208,000,000","981,000,000","1,686,000,000","489,000,000","515,000,000","295,000,000","1,306,000,000","300,000,000","1,293,000,000","366,000,000","583,000,000","275,000,000","249,000,000","500,000,000","1,211,000,000","771,000,000","1,062,000,000","241,000,000","248,000,000","240,000,000","1,399,000,000","918,000,000","868,000,000","212,000,000","605,000,000","913,000,000","925,000,000","227,000,000","564,000,000","744,000,000","716,000,000","216,000,000","1,398,000,000","1,009,000,000","636,000,000","296,000,000","330,000,000","519,000,000","322,000,000","303,000,000","296,000,000","249,000,000","218,000,000","595,000,000","357,000,000","239,000,000","307,000,000","164,000,000","281,000,000","179,000,000","142,000,000","431,200,000","317,400,000","152,600,000","148,800,000","152,600,000","134,100,000","195,500,000","172,500,000","158,000,000","238,200,000","150,200,000","206,500,000","125,900,000","98,100,000","102,900,000","222,400,000","337,000,000","362,100,000","212,300,000","567,000,000","158,300,000","299,100,000","821,800,000"
		Receivables,"233,000,000","297,000,000","212,000,000","221,000,000","205,000,000","276,000,000","185,000,000","184,000,000","170,000,000","409,000,000","176,000,000","240,000,000","237,000,000","400,000,000","190,000,000","261,000,000","250,000,000","363,000,000","219,000,000","382,000,000","345,000,000","522,000,000","322,000,000","423,000,000","455,000,000","558,000,000","200,000,000","334,000,000","259,000,000","424,000,000","292,000,000","352,000,000","275,000,000","438,000,000","276,000,000","347,000,000","295,000,000","371,000,000","281,000,000","359,000,000","277,000,000","368,000,000","379,000,000","369,000,000","290,000,000","392,000,000","303,000,000","355,000,000","273,000,000","358,000,000","402,000,000","424,000,000","585,000,000","439,000,000","410,000,000","368,000,000","449,000,000","463,000,000","459,000,000","490,000,000","504,000,000","517,000,000","488,000,000","460,000,000","2,517,000,000","2,522,000,000","2,370,000,000","3,271,000,000","3,313,000,000","3,418,000,000","3,147,000,000","3,062,000,000","3,100,000,000","3,213,000,000","2,906,000,000","2,836,000,000","2,876,000,000","2,945,000,000","2,702,000,000","2,676,000,000","2,156,000,000","2,379,000,000","3,392,000,000","3,427,000,000","3,656,000,000","4,072,000,000","3,826,000,000","3,818,000,000","4,031,000,000","4,313,000,000","3,731,000,000","3,512,000,000","2,165,000,000","2,209,000,000","2,107,000,000","2,111,000,000","2,446,000,000","2,640,000,000","2,513,100,000","2,498,100,000","2,661,100,000","2,834,300,000","2,821,800,000","2,768,400,000","2,944,600,000","2,842,100,000","2,780,900,000","2,157,500,000","2,237,600,000","2,265,700,000","1,986,000,000","1,791,800,000","1,781,900,000","1,758,900,000","1,538,000,000","1,364,700,000","1,481,600,000","1,543,800,000","1,472,600,000","1,313,600,000","1,424,200,000"
			AccountsReceivable,"233,000,000","297,000,000","212,000,000","221,000,000","205,000,000","276,000,000","185,000,000","184,000,000","170,000,000","409,000,000","175,000,000","240,000,000","237,000,000","400,000,000","180,000,000","261,000,000","250,000,000","363,000,000","219,000,000","382,000,000","345,000,000","522,000,000","262,000,000","423,000,000","436,000,000","558,000,000","200,000,000","334,000,000","259,000,000","424,000,000","292,000,000","352,000,000","275,000,000","438,000,000","276,000,000","347,000,000","295,000,000","371,000,000","281,000,000","359,000,000","277,000,000","368,000,000",,,,,"303,000,000","355,000,000","273,000,000",,"374,000,000","401,000,000","379,000,000","439,000,000","367,000,000","341,000,000","385,000,000","463,000,000","459,000,000","490,000,000","504,000,000","517,000,000","488,000,000","460,000,000","2,300,000,000","2,522,000,000","2,370,000,000","3,271,000,000","3,313,000,000","3,418,000,000","3,147,000,000","3,062,000,000","3,100,000,000","3,213,000,000","2,906,000,000","2,836,000,000","2,876,000,000","2,945,000,000","2,702,000,000","2,676,000,000","2,156,000,000","2,379,000,000","3,392,000,000","3,427,000,000","3,656,000,000","4,072,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,"1,000,000",,,,"10,000,000",,,,"0",,"0",,"60,000,000",,"19,000,000",,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"28,000,000","23,000,000","206,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,000,000","27,000,000","64,000,000",,,,,,,,"217,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"4,956,000,000","4,383,000,000","6,141,000,000","4,298,000,000","4,230,000,000","3,774,000,000","5,144,000,000","3,582,000,000","4,923,000,000","5,188,000,000","7,256,000,000","5,029,000,000","5,498,000,000","5,263,000,000","7,147,000,000","4,956,000,000","5,291,000,000","5,178,000,000","7,065,000,000","4,980,000,000","5,626,000,000","5,399,000,000","7,587,000,000","5,322,000,000","5,738,000,000","5,506,000,000","8,145,000,000","5,622,000,000","6,055,000,000","5,516,000,000","7,789,000,000","5,416,000,000","5,897,000,000","5,557,000,000","7,716,000,000","5,357,000,000","5,631,000,000","5,308,000,000","7,208,000,000","5,036,000,000","5,465,000,000","5,117,000,000","7,158,000,000","4,948,000,000","5,159,000,000","4,758,000,000","6,530,000,000","4,633,000,000","4,921,000,000","4,615,000,000","6,406,000,000","4,634,000,000","5,026,000,000","4,769,000,000","6,915,000,000","5,008,000,000","5,284,000,000","5,060,000,000","7,012,000,000","5,200,000,000","5,499,000,000","5,317,000,000","7,032,000,000","5,423,000,000","5,432,000,000","5,459,000,000","7,752,000,000","3,259,000,000","3,413,000,000","3,120,000,000","4,259,000,000","3,355,000,000","3,498,000,000","3,215,000,000","4,403,000,000","3,439,000,000","3,502,000,000","3,359,000,000","4,633,000,000","3,657,000,000","3,640,000,000","3,500,000,000","4,933,000,000","3,994,000,000","4,050,000,000","3,812,000,000","5,045,000,000","3,932,000,000","4,086,000,000","3,819,000,000","5,010,000,000","3,856,000,000","3,799,000,000","3,376,000,000","4,322,000,000","3,361,000,000","3,336,000,000","3,354,000,000","4,287,300,000","3,371,600,000","3,384,900,000","3,246,000,000","4,170,900,000","3,411,000,000","3,204,000,000","3,271,300,000","3,905,500,000","2,694,600,000","2,553,200,000","2,380,400,000","1,730,600,000","1,341,500,000","1,268,000,000","1,180,800,000","1,534,700,000","1,209,800,000","1,215,300,000","1,148,900,000","1,476,900,000","1,278,900,000","1,196,100,000"
			FinishedGoods,"4,956,000,000","4,383,000,000","6,141,000,000","4,298,000,000","4,230,000,000","3,774,000,000","5,144,000,000","3,582,000,000","4,923,000,000","5,188,000,000","7,256,000,000","5,029,000,000","5,498,000,000","5,263,000,000","7,147,000,000","4,956,000,000","5,291,000,000","5,178,000,000","7,065,000,000","4,980,000,000","5,626,000,000","5,399,000,000","7,587,000,000","5,322,000,000","5,738,000,000","5,506,000,000","8,145,000,000","5,622,000,000","6,055,000,000","5,516,000,000","7,789,000,000","5,416,000,000","5,897,000,000","5,557,000,000","7,716,000,000","5,357,000,000","5,631,000,000","5,308,000,000","7,208,000,000","5,036,000,000","5,465,000,000","5,117,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
