name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
TotalRevenue,"599,910,000","133,558,000","135,419,000","141,719,000","189,214,000","127,246,000","131,115,000","131,930,000","137,450,000","137,973,000","144,947,000","151,915,000","146,198,000","145,538,000","147,996,000","147,377,000","144,576,000","138,247,000","134,503,000","138,318,000","128,340,000","125,450,000","129,854,000","125,979,000","123,483,000","127,171,000","122,924,000","132,613,000","127,909,000","124,725,000","129,427,000","122,866,000","129,159,000","143,950,000","129,853,000","123,124,000","119,329,000","125,884,000","118,613,000","150,362,000","114,462,000","118,294,000","132,090,000","131,755,000","131,275,000","130,199,000","135,945,000","133,242,000","132,837,000","161,492,000","147,395,000","145,322,000","155,719,000","140,158,000","132,659,000","134,941,000","131,158,000","123,925,000","124,326,000","123,425,000","126,827,000","101,016,000","122,445,000","110,010,000","119,071,000","114,931,000","118,189,000","116,106,000","115,266,000","119,536,000","111,339,000","107,376,000","81,313,000","78,564,000","86,571,000","90,638,000","86,263,000","87,125,000","84,703,000","88,420,000","78,127,000","71,909,000","69,852,000","68,127,000","65,864,000","65,292,000","55,819,000","57,643,000","59,335,000","54,575,000","54,100,000","59,900,000","52,300,000","50,100,000","48,300,000","45,200,000","46,200,000","46,300,000",,,,
	OperatingRevenue,"599,910,000","133,558,000","135,419,000","141,719,000","189,214,000","127,246,000","131,115,000","131,930,000","137,450,000","137,973,000","144,947,000","151,915,000","146,198,000","145,538,000","147,996,000","147,377,000","144,576,000","138,247,000","134,503,000","138,318,000","128,340,000","125,450,000","129,854,000","125,979,000","123,483,000","127,171,000","122,924,000","132,613,000","127,909,000","124,725,000","129,427,000","122,866,000","129,159,000","143,950,000","129,853,000","123,124,000","119,329,000","125,884,000","118,613,000","150,362,000","114,462,000","118,294,000","132,090,000","131,755,000","131,275,000","130,199,000","135,945,000","133,242,000","132,837,000","161,492,000","147,395,000","145,322,000","155,719,000","140,158,000","132,659,000","134,941,000","131,158,000","123,925,000","124,326,000","123,425,000","126,827,000","101,016,000","122,445,000","110,010,000","119,071,000","114,931,000","118,189,000","116,106,000","115,266,000","119,536,000","111,339,000","107,376,000","81,313,000","78,564,000","86,571,000","90,638,000","86,263,000","87,125,000","84,703,000","88,420,000","78,127,000","71,909,000","69,852,000","68,127,000","65,864,000","65,292,000","55,819,000","57,643,000","59,335,000","54,575,000","54,100,000","59,900,000","52,300,000","50,100,000","48,300,000","45,200,000","46,200,000","46,300,000",,,,
OperatingIncome,,,,,,,,,,,,,,,,,,,"59,680,000","60,016,000","53,822,000","48,124,000","51,823,000","50,659,000","44,402,000","50,119,000","51,363,000","48,883,000","51,871,000","54,725,000","58,985,000",,"56,884,000","64,176,000","56,616,000","47,097,000","41,273,000","37,604,000","38,701,000","38,569,000","36,264,000","44,866,000",,"45,795,000","49,250,000","50,654,000","53,325,000","47,026,000","51,944,000","48,686,000","59,113,000","56,230,000","47,680,000","57,707,000","48,695,000","51,313,000","50,673,000","51,376,000","48,300,000","48,989,000","52,200,000",,"48,157,000","39,028,000","51,268,000","35,477,000","53,509,000",,"50,056,000","56,902,000","49,931,000",,"39,049,000","39,534,000","43,007,000","50,552,000",,,"41,147,000","47,003,000","37,275,000","34,349,000","30,539,000","32,237,000","29,787,000","32,433,000","22,630,000","27,232,000",,"27,882,000",,"30,900,000",,"23,900,000","20,600,000","18,600,000",,,,,,
PretaxIncome,"326,417,000","67,959,000","71,151,000","69,191,000","118,116,000","63,869,000","61,942,000","53,107,000","52,553,000","44,155,000","65,296,000","65,571,000","63,920,000","65,167,000","73,172,000","65,030,000","66,705,000","67,676,000","59,680,000","60,016,000","53,822,000","48,124,000","51,823,000","50,659,000","44,402,000","50,119,000","51,363,000","48,883,000","51,871,000","54,725,000","58,985,000","49,893,000","56,884,000","64,176,000","56,616,000","47,097,000","41,273,000","37,604,000","38,701,000","38,569,000","36,264,000","44,866,000","45,528,000","45,795,000","49,250,000","50,654,000","53,325,000","47,026,000","51,944,000","48,686,000","59,113,000","56,230,000","47,680,000","57,707,000","48,695,000","51,313,000","50,673,000","51,376,000","48,300,000","48,989,000","52,278,000","27,587,000","48,117,000","39,028,000","51,268,000","35,477,000","53,509,000","51,682,000","50,056,000","56,902,000","49,931,000","48,397,000","39,049,000","39,534,000","43,007,000","50,552,000","41,946,000","47,049,000","41,147,000","47,003,000","37,275,000","34,349,000","30,539,000","32,237,000","29,948,000","32,339,000","22,630,000","27,232,000","30,847,000","27,882,000","24,700,000","30,900,000","23,600,000","23,900,000","20,400,000","18,700,000","19,100,000","20,100,000",,,,
TaxProvision,"69,773,000","14,466,000","14,625,000","14,592,000","26,090,000","13,098,000","13,713,000","10,365,000","11,044,000","9,317,000","13,562,000","14,127,000","13,900,000","13,261,000","14,643,000","13,935,000","13,818,000","14,256,000","14,445,000","20,388,000","13,253,000","16,120,000","16,350,000","14,872,000","14,714,000","17,135,000","16,393,000","16,864,000","17,996,000","18,863,000","20,431,000","16,660,000","19,165,000","20,530,000","17,673,000","15,271,000","13,760,000","9,535,000","12,981,000","12,691,000","11,714,000","13,179,000","15,155,000","15,164,000","16,626,000","17,133,000","22,905,000","13,477,000","17,936,000","16,640,000","22,005,000","19,257,000","16,547,000","20,179,000","16,577,000","17,433,000","17,624,000","17,896,000","12,884,000","16,327,000","17,688,000","8,865,000","16,342,000","12,435,000","16,610,000","11,502,000","19,230,000","16,214,000","16,684,000","19,242,000","16,818,000","15,226,000","12,820,000","13,015,000","14,537,000","16,694,000","13,471,000","15,724,000","13,167,000","16,302,000","12,582,000","11,962,000","10,146,000","10,793,000","10,048,000","10,734,000","6,463,000","8,492,000","9,760,000","8,702,000","8,300,000","13,000,000","7,600,000","8,000,000","6,500,000","5,300,000","6,300,000","6,500,000",,,,
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-78,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"256,644,000","53,493,000","56,526,000","54,599,000","92,026,000","50,771,000","48,229,000","42,742,000","41,509,000","34,838,000","51,734,000","51,444,000","50,020,000","51,906,000","58,529,000","51,095,000","52,887,000","53,420,000","45,235,000","39,628,000","40,569,000","32,004,000","35,473,000","35,787,000","29,688,000","32,984,000","34,970,000","32,019,000","33,875,000","35,862,000","38,554,000","33,233,000","37,719,000","43,646,000","38,943,000","31,826,000","27,513,000","28,069,000","21,901,000","22,033,000","21,195,000","28,344,000","27,037,000","27,307,000","29,309,000","30,216,000","27,125,000","30,263,000","30,731,000","28,778,000","33,849,000","33,723,000","27,891,000","34,295,000","31,703,000","33,880,000","33,049,000","33,480,000","35,416,000","32,662,000","34,590,000","18,644,000","31,775,000","26,593,000","34,658,000","23,975,000","34,279,000","35,468,000","33,372,000","37,660,000","33,113,000","33,171,000","26,229,000","26,519,000","28,470,000","33,858,000","28,475,000","31,325,000","17,720,000","30,701,000","24,693,000","22,387,000","20,393,000","21,444,000","19,900,000","21,605,000","16,167,000","18,740,000","21,087,000","19,180,000","16,400,000","17,900,000","16,000,000","15,900,000","13,900,000","13,400,000","12,800,000","13,600,000","12,300,000","12,200,000","12,200,000","12,200,000"
	NetIncome,"256,644,000","53,493,000","56,526,000","54,599,000","92,026,000","50,771,000","48,229,000","42,742,000","41,509,000","34,838,000","51,734,000","51,444,000","50,020,000","51,906,000","58,529,000","51,095,000","52,887,000","53,420,000","45,235,000","39,628,000","40,569,000","32,004,000","35,473,000","35,787,000","29,688,000","32,984,000","34,970,000","32,019,000","33,875,000","35,862,000","38,554,000","33,233,000","37,719,000","43,646,000","38,943,000","31,826,000","27,513,000","28,069,000","25,720,000","25,878,000","24,550,000","31,687,000","30,373,000","30,631,000","32,624,000","33,521,000","30,420,000","33,549,000","34,008,000","32,046,000","37,108,000","36,973,000","31,133,000","37,528,000","31,703,000","33,880,000","33,049,000","33,480,000","35,416,000","32,662,000","34,590,000","18,644,000","31,775,000","26,593,000","34,658,000","23,975,000","34,279,000","35,468,000","33,372,000","37,660,000","33,113,000","33,171,000","26,229,000","26,519,000","28,470,000","33,858,000","28,475,000","31,325,000","17,720,000","30,701,000","24,693,000","22,387,000","20,393,000","21,444,000","19,900,000","21,605,000","16,167,000","18,740,000","21,087,000","19,180,000","16,400,000","17,900,000","16,000,000","15,900,000","13,900,000","13,400,000","12,800,000","13,600,000","12,300,000","12,200,000","12,200,000","12,200,000"
		NetIncomeIncludingNoncontrollingInterests,"256,644,000","53,493,000","56,526,000","54,599,000","92,026,000","50,771,000","48,229,000","42,742,000","41,509,000","34,838,000","51,734,000","51,444,000","50,020,000","51,906,000","58,529,000","51,095,000","52,887,000","53,420,000","45,235,000","39,628,000","40,569,000","32,004,000","35,473,000","35,787,000","29,688,000","32,984,000","34,970,000","32,019,000","33,875,000","35,862,000","38,554,000","33,233,000","37,719,000","43,646,000","38,943,000","31,826,000","27,513,000","28,069,000","25,720,000","25,878,000","24,550,000","31,687,000","30,373,000","30,631,000","32,624,000","33,521,000","30,420,000","33,549,000","34,008,000","32,046,000","37,108,000","36,973,000","31,133,000","37,528,000","31,703,000","33,880,000","33,049,000","33,480,000","35,416,000","32,662,000","34,512,000","18,644,000","31,815,000","26,593,000","34,658,000","23,975,000","34,279,000","35,468,000","33,372,000","37,660,000","33,113,000","33,171,000","26,229,000","26,519,000","28,470,000","33,858,000","28,475,000","31,325,000","17,720,000","30,701,000","24,693,000","22,387,000","20,393,000","21,444,000","19,739,000","21,699,000","16,167,000","18,740,000","21,087,000","19,180,000","16,400,000","17,900,000","16,000,000","15,900,000","13,900,000","13,400,000","12,800,000","13,600,000","12,300,000","12,200,000","12,200,000","12,200,000"
			NetIncomeContinuousOperations,"256,644,000","53,493,000","56,526,000","54,599,000","92,026,000","50,771,000","48,229,000","42,742,000","41,509,000","34,838,000","51,734,000","51,444,000","50,020,000","51,906,000","58,529,000","51,095,000","52,887,000","53,420,000","45,235,000","39,628,000","40,569,000","32,004,000","35,473,000","35,787,000","29,688,000","32,984,000","34,970,000","32,019,000","33,875,000","35,862,000","38,554,000","33,233,000","37,719,000","43,646,000","38,943,000","31,826,000","27,513,000","28,069,000","25,720,000","25,878,000","24,550,000","31,687,000","30,373,000","30,631,000","32,624,000","33,521,000","30,420,000","33,549,000","34,008,000","32,046,000","37,108,000","36,973,000","31,133,000","37,528,000","31,703,000","33,880,000","33,049,000","33,480,000","35,416,000","32,662,000","34,590,000","18,644,000","31,775,000","26,593,000","34,658,000","23,975,000","34,279,000","35,468,000","33,372,000","37,660,000","33,113,000","33,171,000","26,229,000","26,519,000","28,470,000","33,858,000","28,475,000","31,325,000","27,980,000","30,701,000","24,693,000","22,387,000","20,393,000","21,444,000","19,900,000","21,605,000","16,167,000","18,740,000","21,087,000","19,180,000","16,400,000","17,900,000","16,000,000","15,900,000","13,900,000","13,400,000","12,800,000","13,600,000","12,300,000","12,200,000","12,200,000","12,200,000"
