name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
OperatingCashFlow,"82,704,000","11,347,000","28,713,000","13,898,000","28,746,000","23,268,000","46,553,000","42,114,000","33,817,000","17,755,000","35,405,000","6,990,000","15,396,000","5,457,000","21,927,000","27,355,000","19,956,000","20,409,000","22,091,000","11,765,000","16,762,000","12,760,000","13,081,000","10,916,000","15,493,000","8,298,000","7,953,000","10,908,000","8,513,000","6,042,000","8,635,000","13,609,000","18,548,000","1,497,000","14,752,000","16,758,000","13,082,000","4,608,000","6,931,000","2,648,000","9,764,000","9,087,000","14,451,000","12,832,000","12,281,000","5,609,000","3,155,000","-22,438,000","-412,000","14,957,000","3,603,000","-8,165,000","-6,031,000","-15,193,000","-3,870,000","16,514,000","22,322,000","3,936,000","15,302,000","8,110,000","6,143,000","7,933,000","4,901,000","15,837,000","11,258,000","3,260,000","4,158,000","10,021,000","-8,128,000","-1,187,000","8,090,000","8,214,000","12,605,000","6,488,000","13,893,000","7,797,000","999,000","-862,000","17,397,000","-13,499,000","5,933,000","1,886,000","-19,293,000","24,778,000","-2,772,000","-20,191,000","3,918,000","2,420,000","-7,217,000","-9,341,000","-1,300,000","1,100,000","-5,900,000","1,700,000"
	CashFlowFromContinuingOperatingActivities,"82,704,000","11,347,000","28,713,000","13,898,000","28,746,000","23,268,000","46,553,000","42,114,000","33,817,000","17,755,000","35,405,000","6,990,000","15,396,000","5,457,000","21,927,000","27,355,000","19,956,000","20,409,000","22,091,000","11,765,000","16,762,000","12,760,000","13,081,000","10,916,000","15,493,000","8,298,000","7,953,000","10,908,000","8,526,000","6,042,000","9,575,000","14,491,000","17,128,000","2,796,000","14,752,000","16,758,000","13,082,000","4,608,000","6,931,000","2,648,000","9,764,000","9,087,000","14,451,000","12,832,000","12,281,000","5,609,000","3,155,000","-22,438,000","-412,000","14,957,000","3,603,000","-8,165,000","-6,031,000","-15,193,000","-3,018,000","16,667,000","22,322,000","3,936,000","15,302,000","8,110,000","6,143,000","7,933,000","4,901,000","15,837,000","11,258,000","3,260,000","4,158,000","10,021,000","-8,128,000","-1,187,000","8,090,000","8,214,000","12,605,000","6,488,000","13,893,000","7,797,000","999,000","-862,000","17,397,000","-13,499,000","5,933,000","1,886,000","-19,293,000","24,778,000","-2,772,000","-20,191,000","3,918,000","2,420,000","-7,217,000","-9,341,000","-1,300,000","1,100,000","-5,900,000","1,700,000"
		NetIncomeFromContinuingOperations,"57,841,000","18,820,000","13,754,000","13,603,000","11,664,000","11,310,000","12,656,000","8,258,000","11,660,000","11,947,000","9,217,000","8,923,000","10,380,000","12,253,000","11,644,000","14,989,000","11,625,000","12,837,000","9,677,000","8,366,000","9,990,000","34,274,000","7,756,000","7,470,000","4,871,000","1,906,000","6,103,000","6,568,000","19,511,000","3,446,000","-28,290,000","5,119,000","3,406,000","2,856,000","4,288,000","1,778,000","-853,000","2,118,000","15,813,000","-2,515,000","4,881,000","1,399,000","3,848,000","8,816,000","10,075,000","6,262,000","-1,717,000","92,000","-5,055,000","6,041,000","-31,747,000","-12,917,000","-9,713,000","-16,760,000","-198,133,000","-17,647,000","1,094,000","2,107,000","4,749,000","7,772,000","3,323,000","3,200,000","4,725,000","5,731,000","6,183,000","5,104,000","4,380,000","2,042,000","3,125,000","110,000","8,595,000","12,123,000","11,814,000","8,939,000","2,500,000","551,000","-3,555,000","-1,666,000","-22,309,000","12,317,000","-11,112,000","-6,620,000","-6,211,000","-16,851,000","3,585,000","4,779,000","27,607,000","7,176,000","5,823,000","4,771,000","2,500,000","2,000,000","-3,800,000","-35,500,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,"15,000","21,000","0","-26,513,000","-464,000","-2,426,000","-268,000","1,601,000","-646,000","-881,000","-20,032,000","-727,000","-993,000","-718,000","-416,000","-573,000","402,000","-245,000","17,000","-361,000","-2,447,000","-144,000","-43,000","-177,000","-452,000","694,000","-385,000","-1,028,000","162,000","-424,000","-1,045,000","-525,000","-446,000","-229,000","-1,866,000","-325,000","97,000","455,000","-1,598,000","-106,000","63,000","384,000","-454,000","-47,000","18,000","107,000","-306,000","-6,000","209,000","103,000","-117,000","191,000","17,000","-324,000","498,000","66,000","-10,000","166,000","-70,000","504,000",,,"800,000","392,000","-117,857,000","-2,519,000","4,122,000","-680,000","-73,711,000","-1,630,000","-824,000","223,000","1,100,000","-1,200,000","1,700,000","13,000,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,"0",,,,"0","0","0","-26,409,000","0",,,,"4,000","5,000",,,,,,,"690,000","281,000",,,"-2,255,000",,,,,,,,,,,,,,,,"143,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,"15,000",,,,"29,000",,,,,,,,,,,,,,,,,,,,,,,"0","-54,000","27,000","38,000","2,000","288,000","-18,000","-30,000","-177,000","-46,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","2,341,000",,,,,,,,,,,,,,,,,,,,,"0","0","-653,000","-335,000","-582,000","-83,000","-1,673,000","-76,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,"0",,,,"0","0","0","-104,000","-493,000","-690,000","-268,000","-740,000","-650,000","-886,000","-394,000","-727,000","-993,000","-718,000","-416,000","-573,000","-288,000","-526,000","-294,000","-361,000","-192,000","-144,000","-43,000","-177,000","131,000","111,000","-385,000","-1,028,000","216,000","-451,000","-430,000","-192,000","-152,000","-128,000","-163,000","-72,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"47,589,000","14,044,000","12,781,000","10,889,000","9,875,000","9,849,000","9,930,000","9,596,000","9,437,000","9,330,000","10,326,000","9,840,000","9,040,000","9,074,000","9,666,000","9,199,000","9,120,000","9,067,000","8,318,000","8,864,000","7,094,000","6,482,000","5,040,000","5,164,000","4,924,000","5,229,000","5,026,000","4,703,000","4,623,000","4,762,000","6,302,000","6,344,000","6,322,000","4,829,000","4,902,000","4,911,000","4,912,000","5,482,000","3,247,000","3,203,000","3,426,000","3,800,000","3,804,000","3,764,000","3,867,000","3,832,000","3,992,000","4,156,000","3,838,000","3,667,000","3,825,000","4,240,000","4,534,000","4,731,000","7,250,000","4,402,000","3,387,000","3,867,000","3,866,000","3,975,000","4,202,000","4,124,000","4,031,000","3,880,000","3,388,000","3,549,000","3,351,000","3,265,000","3,522,000","3,578,000","3,856,000","3,161,000","2,855,000","3,746,000","2,975,000","2,536,000","2,386,000","2,542,000","8,195,000","-2,878,000","2,862,000","2,740,000","9,180,000","-3,499,000","2,883,000","3,354,000","6,132,000","2,598,000","2,316,000","3,263,000","4,100,000","2,800,000","3,200,000","5,100,000"
			DepreciationAndAmortization,"47,589,000","14,044,000","12,781,000","10,889,000","9,875,000","9,849,000","9,930,000","9,596,000","9,437,000","9,330,000","10,326,000","9,840,000","9,040,000","9,074,000","9,666,000","9,199,000","9,120,000","9,067,000","8,318,000","8,864,000","7,094,000","6,482,000","5,040,000","5,164,000","4,924,000","5,229,000","5,026,000","4,703,000","4,623,000","4,762,000","6,302,000","6,344,000","6,322,000","4,829,000","4,902,000","4,911,000","4,912,000","5,482,000","3,247,000","3,203,000","3,426,000","3,800,000","3,804,000","3,764,000","3,867,000","3,832,000","3,992,000","4,156,000","3,838,000","3,667,000","3,825,000","4,240,000","4,534,000","4,731,000","7,250,000","4,402,000","3,387,000","3,867,000","3,866,000","3,975,000","4,202,000","4,124,000","4,031,000","3,880,000","3,388,000","3,549,000","3,351,000","3,265,000","3,522,000","3,578,000","3,856,000","3,161,000","2,855,000","3,746,000","2,975,000","2,536,000","2,386,000","2,542,000","8,195,000","-2,878,000","2,862,000","2,740,000","9,180,000","-3,499,000","2,883,000","3,354,000","6,132,000","2,598,000","2,316,000","3,263,000","4,100,000","2,800,000","3,200,000","5,100,000"
