name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000
MarketCap,"11,455,987,881","14,425,676,000","19,019,854,400","20,823,328,200","18,640,638,720","14,554,103,280","12,434,782,620","11,262,717,200","8,658,046,650","6,245,628,060","7,475,463,360","6,464,553,690","6,918,252,056","7,079,907,096","5,456,294,620","6,462,275,732","5,378,579,678","5,118,100,276","5,183,718,692","5,141,082,276","4,818,721,972","4,283,856,876","3,605,965,043","3,943,982,160","3,897,928,080","3,577,837,160","3,754,052,220","2,961,492,960","3,295,429,000","3,754,777,950","3,011,890,280","2,793,814,400","2,510,044,541","2,918,018,445","2,522,255,726","2,232,248,127","2,011,670,127","2,160,930,614","1,806,804,786","1,929,732,948","1,605,098,869","1,771,516,591","1,351,210,750","1,423,092,522","2,091,379,899","1,980,494,777","2,005,916,018","1,913,168,778","2,266,731,645","2,601,457,062","2,219,403,474","2,436,485,062","2,223,877,410","1,817,350,430","1,773,242,750","3,767,126,935","4,336,717,854","4,022,631,011","4,483,304,319","3,815,084,348","3,505,336,833","3,113,460,095","2,894,274,170","2,903,004,160","2,513,614,800","3,570,612,339","3,065,963,788","3,154,194,653","3,456,084,196","3,133,970,145","3,026,782,941","2,120,466,582","2,257,395,904","1,975,311,769","1,572,355,573","1,404,126,762","1,467,055,178","1,156,247,578","1,740,015,306","1,769,891,772","1,568,214,390","1,385,731,721","1,512,346,852","1,554,707,626","1,398,071,417","993,159,139","983,320,101","1,221,292,546","439,774,347"
EnterpriseValue,"14,193,974,881","17,135,997,000","21,976,979,400","23,600,808,200","20,578,351,720","16,484,709,280","14,378,495,620","13,292,436,200","10,815,025,650","8,031,493,060","9,362,953,360","8,465,136,690","8,490,483,056","8,551,594,096","6,996,574,620","8,096,869,732","6,320,981,678","6,070,920,276","6,212,837,692","6,144,643,276","5,880,696,972","5,397,468,876","4,751,668,043","5,129,343,160","4,583,570,080","4,302,404,160","4,514,444,220","3,565,381,960","3,915,017,000","4,356,449,950","3,653,282,280","3,478,496,400","2,969,560,541","3,414,722,445","3,021,197,726","2,747,732,127","2,553,288,127","2,710,984,614","2,356,858,786","2,539,883,948","2,248,384,869","2,415,197,591","2,010,311,750","2,082,193,522","2,734,960,899","2,678,569,777","2,517,774,018","2,494,626,778","2,483,869,645","2,853,512,062","2,473,225,474","2,742,629,062","2,590,962,410","2,156,645,430","2,105,748,750","4,096,986,935","4,596,581,854","4,284,521,011","4,752,946,319","4,185,618,348","3,915,186,833","3,502,691,095","3,234,119,170","3,310,797,160","2,921,407,800","3,774,725,339","3,276,541,788","3,364,772,653","3,696,080,196","3,586,116,145","3,505,827,941","2,036,164,582","2,209,369,904","1,958,493,769","1,562,551,573","1,418,378,762","1,512,582,178","1,232,081,578","1,809,990,306","1,846,090,772","1,695,472,390","1,484,260,721","1,610,875,852","1,728,848,626","1,574,163,417","1,162,942,139","1,158,405,101","1,602,315,546","820,797,347"
PeRatio,"27.465","37.364","48.68","53.111","50.125","40.254","41.643","41.627","35.01","24.893","32.571","29.813","30.714","31.645","41.458","51.746","42.362","42.024","26.695","28.501","29.663","27.935","25.653","27.966","25.211","24.108","26.271","21.532","26.149","29.367","25.355","24.186","23.371","28.065","23.892","22.676","19.632","21.081","17.843","18.768","15.38","16.112",,,,,,"87.237","27.151","25.038","19.935",,,,,"21.949","25.165","24.765","28.734","27.39","26.071","25.844","21.201","22.148","18.776","306.375","26.987","27.783","29.421","27.349","27.387","25.304","28.747","26.781","20.933","19.424","20.497","16.901","27.099","30.192","33.381","33.87","37.163","57.984","48.944","44.196","16.491","20.482","13.366"
ForwardPeRatio,"19.418","24.331","32.051","35.088","37.879","31.746","28.09","27.397","25.641","16.75","20.661","17.986","21.978","22.422",,"20.576","19.305","18.553","19.763","19.57","20.04","17.762","14.948","16.287","18.939","15.175","19.084","15.748","17.762","19.96","17.513","16.611","15.504","17.731","16.667","14.641","12.739","13.68","12.97","12.453","10.278","12.225","10.352","10.549","15.06","14.306","15.337",,,,,,,"16.287",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.218","1.498","1.794","2.106","2.761",,"1.824","2.286","3.111","1.424","1.843","1.482","1.715","1.766",,"1.634","1.537","1.715","2.168","1.985","2.074","1.867","1.222","1.252","1.456","1.212","1.485","1.591","1.196","1.343","1.393","1.32","1.297","1.558","1.462","1.352","1.177","1.264","0.98","0.98","0.799","1.223","1.002","0.867","1.345","1.222","1.314",,,,,,,"1.448",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.199","4.125","5.647","6.45","6.189","5.017","4.446","4.115","3.189","2.393","2.981","2.667","2.936","3.142","2.592","3.25","2.867","2.791","2.87","2.885","2.749","2.566","2.323","2.662","2.806","2.653","2.856","2.289","2.533","2.906","2.413","2.353","2.208","2.51","2.226","1.96","1.747","1.897","1.606","1.704","1.429","1.621","1.321","1.384","2.025","2.035","1.962","1.857","1.905","2.151","1.839","1.996","1.771","1.392","1.312","2.896","3.38","3.196","3.669","3.326","3.229","3.048","2.893","2.769","2.347","3.125","2.754","2.835","3.176","3.173","3.207","3.337","3.663","3.318","2.734","2.5","2.663","2.125","3.281","3.401","3.259","2.959","3.247","3.899","3.746","2.562","2.943","3.655","2.385"
PbRatio,"4.389","5.691","7.838","8.982","8.535","6.883","6.555","6.426","5.241","3.821","4.879","4.443","4.953","5.375","4.354","5.474","4.728","4.893","5.079","5.306","5.498","5.12","4.158","4.744","4.998","4.881","5.33","4.22","4.965","5.586","4.493","4.159","3.609","4.552","3.842","3.445","3.203","3.618","3.007","3.411","2.881","3.354","2.467","2.629","3.541","3.518","2.918","1.838","1.626","1.88","1.615","1.806","1.733","1.492","1.479","1.935","2.229","2.106","2.41","2.205","2.135","1.952","1.863","1.769","1.532","2.056","1.717","1.766","1.996","2.065","2.056","3.85","4.349","3.999","3.384","3.251","3.563","3.04","4.869","5.318","5.438","4.786","5.224","7.467","7.021","8.494","8.695",,
EnterprisesValueRevenueRatio,"3.911","18.75","24.283","26.342","22.5","19.992","18.178","17.883","15.844","11.359","13.547","12.673","12.912","14.145","11.631","13.834","10.8","12.29","12.985","13.236","12.535","12.108","10.179","12.049","10.56","12.124","12.758","10.202","11.529","13.596","11.086","10.619","8.704","11.406","10.446","9.406","8.716","9.308","8.413","9.114","7.897","8.445","6.909","7.501","9.488","9.371","9.399","9.036","8.503","9.597","8.373","9.219","8.408","7.152","6.761","11.972","13.054","12.688","14.945","13.332","12.735","12.029","11.902","12.51","10.907","13.302","11.254","12.283","13.041","13.101","14.727","11.567","12.261","11.345","10.014","9.381","9.799","8.099","12.662","13.059","12.421","11.091","12.775","13.978","13.475","11.743","12.756","22.14","11.077"
EnterprisesValueEBITDARatio,"16.539","87.617","90.653","113.242","97.163","104.646","53.963","62.195","67.378","62.851","51.513","64.772","65.83","70.305","52.46","60.382","47.768","56.505","56.347","53.867","50.644","45.959","44.501","54.312","47.919","53.502","56.883","44.115","44.564","75.97","52.965","47.675","37.966","51.866","54.7","38.184","39.402","42.4","42.718","44.2","32.995","37.985","31.608","36.116","36.331","41.89","-7.447","89.551","48.401","53.089","44.382","38.71","34.301","34.656","-3.368","44.949","49.777","49.917","62.554","48.547","49.817","46.507","47.779","45.106","44.379","-60.908","51.826","44.795","48.728","50.179","61.937","39.265","42.21","41.061","35.286","33.847","35.625","30.03","47.813","46.905","46.374","43.377","52.53","54.898","50.074","46.028","62.344","71.129","41.075"
