name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalAssets,"4,941,282,000","3,342,166,000","5,415,607,000","5,133,479,000","5,570,665,000","3,949,300,000","4,594,285,000","4,502,354,000","5,728,159,000","3,916,120,000","6,548,057,000","5,391,818,000","5,044,876,000","3,432,757,000","8,732,296,000","6,848,673,000","6,777,496,000","5,457,130,000","7,253,369,000","5,180,882,000","4,907,691,000","3,508,400,000","4,811,909,000","5,112,384,000","4,549,727,000","3,991,454,000","4,117,846,000","3,971,726,000","5,290,242,000","2,751,127,000","2,683,787,000","2,452,413,000","3,072,894,000","2,079,363,000","2,948,047,000","3,448,268,000","2,500,359,000","1,638,939,000","2,022,976,000","1,875,521,000","1,852,847,000","1,405,185,000","1,902,003,000","1,829,408,000","1,758,881,000","1,470,314,000","1,470,408,000","1,565,949,000","1,921,588,000","1,464,549,000","1,562,856,000","2,214,513,000","1,195,683,000","1,068,341,000","1,552,643,000","1,781,024,000","300,977,000","283,972,000","301,595,000","294,222,000","297,818,000","292,837,000","294,156,000","288,822,000","285,177,000","280,934,000","292,294,000","291,906,000","291,980,000","310,133,000","304,613,000","318,598,000","309,198,000","297,568,000","285,555,000","260,369,000","243,193,532","252,710,875","249,536,398","228,926,549","203,997,489","203,099,063","204,330,923","210,871,223","198,309,114","155,122,263","163,464,619","167,276,444","143,818,297"
	CurrentAssets,"3,580,457,000","2,045,406,000","4,029,185,000","3,721,841,000","3,991,953,000","2,450,459,000","3,039,594,000","2,963,334,000","4,183,160,000","2,409,898,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,575,843,000","1,425,908,000","1,399,666,000","997,205,000","1,561,215,000","1,502,433,000","1,362,274,000","1,141,660,000","1,131,678,000","1,213,229,000","1,568,869,000","1,137,132,000","1,255,576,000","1,225,241,000","867,421,000","750,109,000","1,200,039,000","1,359,936,000","136,062,000","165,210,000","200,185,000","190,878,000","194,773,000","187,847,000","191,121,000","178,161,000","177,247,000","178,435,000","184,311,000","182,159,000","189,664,000","209,688,000","223,067,000","239,598,000","232,988,000","228,500,000","216,985,000","198,648,000","175,114,760","187,998,899","194,293,635","166,890,610","158,933,015","159,898,608","149,115,477","154,017,693","161,886,109","122,163,712","133,863,827","147,706,823","128,539,528"
		CashCashEquivalentsAndShortTermInvestments,"546,719,000","594,436,000","488,260,000","469,524,000","633,911,000","652,218,000","550,850,000","522,239,000","512,545,000","472,904,000","487,569,000","474,286,000","421,803,000","443,752,000","592,795,000","533,992,000","548,031,000","891,806,000","837,544,000","665,026,000","626,148,000","720,333,000","840,475,000","899,133,000","680,580,000","1,162,622,000","568,633,000","444,758,000","515,052,000","841,305,000","624,675,000","644,231,000","717,212,000","812,501,000","827,037,000","1,102,358,000","370,564,000","438,178,000","345,610,000","411,696,000","352,424,000","387,233,000","451,068,000","304,956,000","453,650,000","382,198,000","405,704,000","343,957,000","391,919,000","475,564,000","428,744,000","378,029,000","366,322,000","206,737,000","171,711,000","337,177,000","21,062,000","100,210,000","105,860,000","190,878,000","7,542,000","187,847,000","191,121,000","178,161,000","177,247,000","178,435,000","184,311,000","182,159,000","189,664,000","209,688,000","37,116,000","239,598,000","232,988,000","228,500,000","216,985,000","3,574,000","175,114,760","187,998,899","194,293,635","166,890,610","752,518","159,898,608","149,115,477","154,017,693","161,886,109","122,163,712","133,863,827","147,706,823","128,539,528"
			CashAndCashEquivalents,"509,206,000","553,598,000","450,830,000","420,302,000","574,384,000","593,646,000","492,303,000","463,554,000","455,016,000","415,379,000","413,951,000","399,429,000","331,668,000","353,280,000","364,399,000","398,469,000","362,613,000","650,623,000","545,981,000","462,042,000","428,852,000","520,156,000","448,515,000","427,558,000","456,116,000","479,861,000","424,390,000","364,013,000","425,649,000","664,078,000","411,068,000","558,192,000","639,018,000","734,380,000","757,949,000","1,070,342,000","338,414,000","406,175,000","313,307,000","373,840,000","313,898,000","369,713,000","432,316,000","289,849,000","453,650,000","366,502,000","316,928,000","343,957,000","391,919,000","471,501,000","428,744,000","378,029,000","366,322,000","204,930,000","152,134,000","305,505,000","17,555,000","38,051,000","11,141,000","3,624,000","5,333,000","21,838,000","94,149,000","37,495,000","12,195,000","37,070,000","12,291,000","20,567,000","12,960,000","19,884,000","37,116,000","239,598,000","232,988,000","228,500,000","216,985,000","3,574,000","175,114,760","187,998,899","194,293,635","166,890,610","752,518","159,898,608","149,115,477","154,017,693","161,886,109","122,163,712","463,842","564,995","45,995"
				CashEquivalents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"373,840,000","313,898,000",,,"289,849,000","453,650,000","366,502,000","316,928,000","343,957,000","391,919,000","471,501,000","428,744,000","378,029,000","366,322,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,"37,513,000","40,838,000","37,430,000","49,222,000","59,527,000","58,572,000","58,547,000","58,685,000","57,529,000","57,525,000","73,618,000","74,857,000","90,135,000","90,472,000","228,396,000","135,523,000","185,418,000","241,183,000","291,563,000","202,984,000","197,296,000","200,177,000","391,960,000","471,575,000","224,464,000","682,761,000","144,243,000","80,745,000","89,403,000","177,227,000","213,607,000","86,039,000","78,194,000","78,121,000","69,088,000","32,016,000","32,150,000","32,003,000","32,303,000","37,856,000","38,526,000","17,520,000","18,752,000","15,107,000","65,749,000","15,696,000","88,776,000","38,206,000",,"4,063,000",,,,"1,807,000","19,577,000","31,672,000","3,507,000","62,159,000","94,719,000","187,254,000","2,209,000","166,009,000","96,972,000","140,666,000","165,052,000","141,365,000","172,020,000","161,592,000","176,704,000","189,804,000",,,,,,,,,,,,,,,,,"133,399,985","147,141,828","128,493,533"
		Receivables,"3,019,358,000","1,405,205,000","2,519,080,000","2,167,093,000","3,100,530,000","1,489,645,000","2,244,514,000","2,217,649,000","3,468,269,000","1,675,812,000","4,009,930,000","2,880,825,000","2,612,008,000","1,485,272,000","3,568,095,000","2,485,181,000","2,198,144,000","1,413,037,000","2,939,465,000","2,233,251,000","2,201,017,000","895,005,000","2,144,247,000","2,399,365,000","2,095,264,000","1,181,776,000","1,564,468,000","1,511,726,000","2,825,490,000","952,247,000","1,304,093,000","1,099,023,000","1,668,655,000","635,239,000","1,462,042,000","1,706,178,000","1,457,114,000","548,536,000","1,223,947,000","1,014,212,000","1,029,880,000","607,004,000","1,106,811,000","1,197,477,000","908,624,000","759,462,000","725,974,000","869,272,000","1,176,950,000","661,568,000","779,773,000","847,212,000","501,099,000","387,047,000","818,577,000","843,441,000","115,000,000","65,000,000","94,325,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccountsReceivable,"30,779,000","19,892,000","21,967,000","28,120,000","21,012,000","17,236,000","20,897,000","20,797,000","21,093,000","14,701,000","3,710,000","602,279,000","596,126,000","517,873,000","888,896,000","803,753,000","2,191,565,000","1,392,859,000","2,932,055,000","2,224,281,000","2,192,851,000","872,291,000","2,141,584,000","2,391,134,000","2,072,007,000","348,843,000","360,735,000","385,285,000","376,620,000","292,934,000","307,461,000","341,628,000","408,482,000","296,744,000","423,604,000","267,773,000","249,657,000","223,265,000","1,013,733,000","794,115,000","831,697,000","414,346,000","926,071,000","1,019,923,000","742,970,000","607,154,000","577,401,000","730,079,000","1,040,511,000","413,980,000","680,464,000","742,969,000","409,485,000","177,831,000","582,179,000","618,488,000",,,"14,325,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,"296,185,000","286,967,000","375,982,000","370,800,000","419,638,000","408,142,000","401,633,000","370,770,000","339,259,000","315,590,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"210,214,000","220,097,000","198,183,000","192,658,000","180,740,000","177,554,000","165,654,000","152,308,000","148,573,000","139,193,000","136,439,000","139,093,000","99,309,000","104,243,000","91,614,000","980,000","980,000",,"115,000,000","65,000,000","80,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,"37,011,000",,,,"27,450,000",,,,"17,957,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DuefromRelatedPartiesCurrent,"6,398,000","5,237,000","6,124,000","7,890,000","6,919,000","11,953,000","14,246,000","12,255,000","6,589,000","14,273,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"2,685,996,000","1,056,098,000","2,115,007,000","1,760,283,000","2,652,961,000","1,024,864,000","1,807,738,000","1,813,827,000","3,101,328,000","1,313,291,000","3,997,126,000","2,272,267,000","2,004,653,000","959,651,000","2,672,335,000","1,674,826,000",,"16,439,000",,,,"15,747,000",,,,"817,467,000","1,190,302,000","1,115,387,000","2,439,599,000","650,449,000","988,261,000","746,518,000","1,252,308,000","323,284,000","1,037,183,000","1,425,997,000","1,187,699,000","303,616,000",,,,,,,,,,,,"108,495,000",,,,"208,236,000","235,418,000","224,953,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,,"32,564,000",,,,"51,565,000",,,,"40,447,000",,,,"25,280,000",,,,"35,423,000",,,,"28,279,000",,,,"33,239,000",,,,"28,219,000",,,,"21,672,000",,,,"26,296,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"14,380,000","13,201,000","19,059,000","36,365,000","257,512,000","257,031,000","244,230,000","223,446,000","202,346,000","220,735,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,286,000",,,"2,968,000","3,336,000",,,,,,,,,,,"5,101,000","378,000","2,109,000",,,,,,,,,,,,,,,,,,,,"195,074,000",,,,,"158,180,497",,,,,,,,
		AssetsHeldForSaleCurrent,,,"1,002,786,000","1,048,859,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,362,000",,,,,,,,,,"47,059,000",,,"151,224,000","209,373,000","177,209,000",,,,,"187,231,000",,,,,,,,,,"185,951,000",,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"1,360,825,000","1,296,760,000","1,386,422,000","1,411,638,000","1,578,712,000","1,498,841,000","1,554,691,000","1,539,020,000","1,544,999,000","1,506,222,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"447,133,000","449,613,000","453,181,000","407,980,000","340,788,000","326,975,000","396,607,000","328,654,000","338,730,000","352,720,000","352,719,000","327,417,000","307,280,000","989,272,000","328,262,000","318,232,000","352,604,000","421,088,000","164,915,000","118,762,000","101,410,000","103,344,000","103,045,000","104,990,000","103,035,000","110,661,000","107,930,000","102,499,000","107,983,000","109,747,000","102,316,000","100,445,000","81,546,000","79,000,000","76,210,000","69,068,000","68,570,000","61,721,000","68,078,772","64,711,976","55,242,763","62,035,939","45,064,474","43,200,455","55,215,446","56,853,530","36,423,005","32,958,551","29,600,792","19,569,621","15,278,769"
