name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"33,000","15,000","0","-115,000","-4,000","455,000","0","-2,568,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,"22,107,000",,,,,"0",,,,,,,,,,,,"0","0",,,"91,765,000","53,369,000","-13,932,000","-40,671,000","22,302,000","-45,485,000","10,254,000","13,436,000","-34,216,000","74,877,000","-23,527,000","-21,381,000","41,856,000","21,180,000","-41,662,000","6,335,000","106,424,000","-1,086,000","-64,041,000","-80,098,000","-133,423,000","-2,158,000","-43,797,000","-5,958,000","-130,588,000","77,312,000","-56,974,000","52,421,000","72,515,000","69,480,000","-2,461,000","-49,338,000","-51,853,000","-35,943,000","-67,376,000","193,673,000","-1,565,457,000","-421,004,000","-102,030,000","44,583,000","-75,536,000","-45,593,000","-83,590,000","50,307,000","-119,835,000","41,352,000","-89,597,000","41,576,000","-109,624,000","-22,518,000","-30,367,000","26,173,000","-337,229,000","106,276,000","3,996,000","69,751,000","-174,872,000","-27,023,000","-68,991,000","50,907,000","-41,692,000","89,768,000","764,000","-14,564,000","69,048,000","10,733,000","-67,422,000","79,399,000","12,236,000","37,600,000","-39,500,000","23,700,000","38,831,000","-800,000","11,300,000","-5,200,000","115,999,000","-105,400,000","14,800,000","-25,600,000","166,858,000","-178,000,000","70,400,000","-48,200,000","-22,200,000","-28,300,000","-34,000,000","-33,200,000","-800,000","-12,900,000","-71,400,000","-4,900,000","14,600,000","41,300,000","18,000,000","10,400,000","3,900,000","-3,200,000","27,000,000","-300,000","-600,000"
		ChangeInWorkingCapital,"-62,324,000","8,046,000","-42,547,000","-9,056,000","-18,767,000","30,170,000","58,727,000","-95,356,000","217,093,000","7,481,000","-40,895,000","-9,076,000","-61,585,000","-7,249,000","-51,140,000","-126,673,000","-128,686,000","-65,221,000","-81,895,000","-64,052,000","-143,985,000","-78,462,000","-90,736,000","-93,969,000","-114,121,000","-129,258,000","-126,048,000","101,481,000","-166,582,000","-158,593,000","-118,580,000","-216,899,000","-157,089,000","-212,438,000","-332,956,000","-233,522,000","-239,784,000","-206,705,000","57,062,000","-96,107,000","-119,709,000","-348,658,000","-259,760,000","-268,055,000","-368,764,000","-400,849,000","-259,991,000","-192,908,000","3,478,000","-81,958,000","134,961,000","275,029,000","338,400,000","628,951,000","756,951,000","213,583,000","744,878,000","94,718,000","3,405,555,000","803,650,000","74,181,000","37,334,000","37,278,000","29,861,000","20,897,000","-23,002,000","61,439,000","-2,404,000","-98,627,000","8,256,000","36,946,000","27,768,000","-54,476,000","84,421,000","349,427,000","-13,584,000","-83,245,000","46,686,000","169,852,000","29,414,000","-17,810,000","10,370,000","-18,380,000","-5,160,000","-99,496,000","67,461,000","-55,053,000","-10,894,000","12,609,000","-36,242,000","-47,668,000","-12,300,000","500,000","-1,500,000","-14,892,000","6,900,000","-45,600,000","37,200,000","-89,875,000","114,100,000","-41,300,000","49,300,000","-138,956,000","224,300,000","-55,200,000","59,600,000","15,200,000","75,900,000","11,300,000","55,900,000","31,800,000","33,600,000","58,800,000","43,200,000","-6,100,000","15,600,000","-6,000,000","-4,400,000","-32,600,000","1,500,000","-9,600,000","3,600,000","3,900,000"
			ChangeInReceivables,"29,320,000","44,241,000","3,542,000","-9,547,000","-8,916,000","-12,289,000","-22,902,000","-37,775,000","-6,726,000","-1,017,000","-4,729,000","24,698,000","-4,397,000","1,990,000","285,000","10,631,000","-6,245,000","4,875,000","-882,000","-1,472,000","208,000","760,000","-7,675,000","-1,538,000","-7,984,000","4,876,000","-28,648,000","159,697,000","-18,690,000","-22,402,000","-19,577,000","-73,048,000","2,774,000","15,823,000","13,449,000","10,388,000","21,455,000","6,178,000","54,855,000","-715,000","-189,000","3,339,000","2,822,000","822,000","1,118,000","3,732,000","301,427,000","-289,626,000","280,516,000","11,936,000","5,173,000","-398,128,000","8,811,000","391,606,000","10,842,000","-149,435,000","598,308,000","9,114,000","-28,437,000","-15,636,000","-4,696,000","402,000","-8,431,000","174,000","17,068,000","-489,000","7,987,000","154,000","-14,819,000","16,891,000","-1,889,000","15,720,000","4,572,000","36,157,000","-2,097,000","1,399,000","728,000","911,000","-2,225,000","-15,000","3,517,000","423,000","-5,098,000","5,136,000","-3,814,000","4,200,000","-6,166,000","2,715,000","5,026,000","-5,736,000","-1,300,000","7,500,000",,,"-22,600,000","1,800,000","-5,100,000","1,300,000","-8,600,000","7,300,000","-5,600,000","4,800,000","-10,400,000","8,300,000","-5,000,000","2,900,000","-5,300,000","3,600,000","-7,800,000","4,600,000","-6,200,000","-16,600,000","16,100,000","11,300,000",,"-17,700,000","21,100,000","-3,100,000","-2,400,000","1,400,000","8,700,000","-5,100,000",
				ChangesInAccountReceivables,"29,320,000","44,241,000","3,542,000","-9,547,000","-8,916,000","-12,289,000","-22,902,000","-37,775,000","-6,726,000","-1,017,000","-4,729,000","24,698,000","-4,397,000","1,990,000","285,000","10,631,000","-6,245,000","4,875,000","-882,000","-1,472,000","208,000","760,000","-7,675,000","-1,538,000","-7,984,000","4,876,000","-28,648,000","159,697,000","-18,690,000","-22,402,000","-19,577,000","-73,048,000","2,774,000","15,823,000","13,449,000","10,388,000","21,455,000","6,178,000","54,855,000","-715,000","-189,000","3,339,000","2,822,000","822,000","1,118,000","3,732,000","7,746,000","4,469,000","-5,033,000","3,390,000","5,173,000","522,000","1,084,000","683,000","3,107,000","7,928,000","55,633,000","-56,936,000","-28,437,000","-91,245,000","71,778,000","-463,000","-4,143,000","642,000","9,945,000","113,000","944,000","144,000","46,449,000","-43,059,000","-5,826,000","8,183,000","30,002,000","-12,440,000","6,900,000",,,"658,000","2,601,000",,,"8,781,000","-7,255,000","-2,388,000","-1,750,000","4,200,000","-5,877,000","1,772,000","5,026,000","-5,736,000","-1,300,000","15,900,000",,,"-18,400,000","-1,100,000","-7,700,000","-12,000,000","-29,600,000","24,600,000","-8,200,000","-9,900,000","-42,300,000","38,600,000","-12,100,000","-20,300,000","-7,900,000","700,000","-12,000,000","-11,900,000","-6,200,000","-16,600,000","16,100,000","11,300,000",,"-17,700,000","21,100,000","-3,100,000","-2,400,000","1,400,000","8,700,000","-5,100,000",
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,"10,000","15,000","6,000","47,000","14,000","34,000","21,000","57,898,000","-7,966,000","-2,496,000","-3,393,000","-3,969,000","-2,190,000","-1,828,000",,,,,,,,,,"180,000","176,000","499,000","287,000","201,000","217,000","212,000","228,000","75,000","295,000","264,000","3,134,000","572,000","476,000","117,000",,,,"498,000","412,000","449,000","-1,371,000","498,000","-1,828,000","464,000","-1,900,000","492,000","337,000","-226,000","342,000","239,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"3,400,000","-900,000","0","4,700,000","-400,000","2,900,000","-200,000","1,600,000","-1,500,000","-400,000","-1,900,000","-2,300,000","-4,200,000","-3,100,000","-4,300,000","4,921,000","-14,904,000","-8,617,000","7,835,000","-5,148,000","-8,763,000","29,854,000","-5,699,000","-5,201,000","-2,216,000","-4,561,000","-2,783,000","-901,000","-9,511,000","6,113,000","22,706,000","-491,000","-1,237,000","548,000","-11,516,000","493,000","-1,078,000","899,000","-11,612,000","6,388,000","-5,432,000","844,000","243,000","-2,317,000","-760,000","1,345,000",,,,,"-287,791,000",,,,,,,"14,145,000","1,125,441,000","397,255,000","58,091,000","18,549,000","9,432,000","13,286,000","10,113,000","-1,732,000","24,652,000","2,239,000","-1,588,000","-8,913,000","10,867,000","-7,658,000","-17,734,000","-17,846,000","28,092,000","-8,223,000","-15,038,000","-8,017,000","53,852,000","36,672,000","-1,574,000","583,000","-6,274,000","-649,000","-7,707,000","-15,952,000","-6,474,000","-5,118,000","-763,000","-12,385,000","-9,268,000","-13,300,000",,,,,"-14,800,000","19,100,000","-101,175,000","60,000,000","-19,300,000","22,900,000","-151,356,000","116,700,000","-27,300,000","30,100,000","27,400,000","23,900,000","22,500,000","22,600,000","7,200,000","37,900,000","16,600,000","19,100,000","-3,200,000","10,500,000","-11,100,000","5,200,000","-500,000","-300,000","-13,000,000","7,100,000","10,900,000"
				ChangeInPayable,,,,,,,,,,,,,,,,,"-8,204,000","-3,117,000","15,235,000","952,000","-1,663,000","34,654,000","301,000","299,000","234,000","289,000","417,000","1,999,000","-2,711,000","2,813,000","506,000","-491,000","-1,237,000","548,000","284,000","493,000","-1,078,000","899,000","88,000","6,388,000","-5,432,000","844,000","243,000","-2,317,000","-760,000","1,345,000",,,,,"-287,791,000",,,,,,,"21,764,000","1,130,214,000","399,875,000","57,923,000","19,507,000","9,826,000","13,035,000","8,247,000","-1,732,000","23,766,000","2,239,000","-1,588,000","-8,913,000","18,534,000","-7,658,000","-17,734,000","-17,846,000","29,248,000","-8,223,000","-15,038,000","-8,017,000",,,,"583,000",,,,"-15,952,000",,,"-763,000","-12,385,000","-9,268,000","-13,300,000",,,,,"-14,800,000","19,100,000","-101,175,000","60,000,000","-19,300,000","22,900,000","-151,356,000","116,700,000","-27,300,000","30,100,000","27,400,000","23,900,000","22,500,000","22,600,000","7,200,000","37,900,000","16,600,000","19,100,000","-3,200,000","10,500,000","-11,100,000","5,200,000","-500,000","-300,000","-13,000,000","7,100,000","10,900,000"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,"-8,204,000","-3,117,000","15,235,000","952,000","-1,663,000","34,654,000","301,000","299,000","234,000","289,000","417,000","1,999,000","-2,711,000","2,813,000","506,000","-491,000","-1,237,000","548,000","284,000","493,000","-1,078,000","899,000","88,000","6,388,000","-5,432,000","844,000","243,000","-2,317,000","-760,000","1,345,000",,,,,"-287,791,000",,,,,,,"171,555,000","-504,653,000","-277,402,000","-64,643,000","32,074,000",,"617,000","-74,804,000","50,006,000",,"-30,957,000","-41,926,000","44,834,000",,"58,013,000","-135,647,000","65,652,000",,"-15,402,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,800,000",,,,"4,700,000","-3,600,000","3,400,000",,,"-3,200,000","-4,700,000","100,000","2,700,000","6,100,000"
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,"-8,204,000","-3,117,000","15,235,000","952,000","-1,663,000","34,654,000","301,000","299,000","234,000","289,000","417,000","1,999,000","-2,711,000","2,813,000","506,000","-491,000","-1,237,000","548,000","284,000","493,000","-1,078,000","899,000","88,000","6,388,000","-5,432,000","844,000","243,000","-2,317,000","-760,000","1,345,000",,,,,"-287,791,000",,,,,,,"171,555,000","-504,653,000","-277,402,000","-64,643,000","32,074,000",,"617,000","-74,804,000","50,006,000",,"-30,957,000","-41,926,000","44,834,000",,"58,013,000","-135,647,000","65,652,000",,"-15,402,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,800,000",,,,"4,700,000","-3,600,000","3,400,000",,,"-3,200,000","-4,700,000","100,000","2,700,000","6,100,000"
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"134,905,000","2,336,282,000","506,464,000","-52,934,000","20,365,000","38,314,000","17,448,000","-4,073,000","-20,590,000","36,773,000","-3,371,000","-133,489,000","55,337,000","38,591,000","24,245,000","-64,057,000","101,095,000",,,,"61,151,000",,,,"5,463,000",,,,"79,410,000",,,"7,836,000","-10,047,000","-31,000,000","-13,300,000",,,,,"-14,800,000","19,100,000","27,000,000","60,000,000","-19,300,000","22,900,000","31,300,000","116,700,000","-27,300,000","30,100,000","27,400,000","23,900,000","22,500,000","22,600,000","7,200,000","37,900,000","16,600,000","19,100,000",,,"-11,100,000","5,200,000","-500,000","-300,000","-13,000,000","7,100,000",
				ChangeInAccruedExpense,"3,400,000","-900,000","0","4,700,000","-400,000","2,900,000","-200,000","1,600,000","-1,500,000","-400,000","-1,900,000","-2,300,000","-4,200,000","-3,100,000","-4,300,000","-6,400,000","-6,700,000","-5,500,000","-7,400,000","-6,100,000","-7,100,000","-4,800,000","-6,000,000","-5,500,000","-2,450,000","-4,850,000","-3,200,000","-2,900,000","-6,800,000","3,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,619,000","-4,773,000","-2,620,000","168,000","-958,000","-394,000","251,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,089,000","2,902,000","1,761,000",,,,,,,,,,,,,,,,,,,,,,,,"13,557,000",,,,"-61,493,000","-23,972,000","-81,350,000","76,881,000","-664,000","127,000","410,000","1,194,000","1,350,000","-3,361,000","715,000","54,245,000","-50,970,000","-4,843,000","148,000","27,792,000","-30,072,000","1,011,000",,,"658,000",,,,"8,781,000",,,"-1,750,000","4,200,000",,,"5,026,000","-5,736,000","-1,600,000","10,200,000",,,"-22,600,000","1,800,000","-5,100,000","1,300,000","-6,100,000","4,800,000","-5,600,000","4,800,000","-6,500,000","4,400,000","-5,000,000","2,900,000","-5,300,000","3,600,000","-7,800,000","4,600,000","-4,600,000","-19,800,000","18,900,000","3,800,000",,"-2,200,000","5,600,000","-3,100,000","-2,400,000","1,400,000","8,700,000","-5,100,000",
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"134,905,000","2,336,282,000","506,464,000","-52,934,000","20,365,000","38,314,000","17,448,000","-4,073,000","-20,590,000","36,773,000","-3,371,000","-133,489,000","55,337,000","38,591,000","24,245,000","-64,057,000","101,095,000",,,,"61,151,000",,,,"5,463,000",,,,"79,410,000",,,"7,836,000","-10,047,000","-31,000,000","-13,300,000",,,,,"-14,800,000","19,100,000","27,000,000","60,000,000","-19,300,000","22,900,000","31,300,000","116,700,000","-27,300,000","30,100,000","27,400,000","23,900,000","22,500,000","22,600,000","7,200,000","37,900,000","16,600,000","19,100,000",,,"-11,100,000","5,200,000","-500,000","-300,000","-13,000,000","7,100,000",
			ChangeInOtherWorkingCapital,"9,708,000","7,895,000","15,819,000","7,387,000","-21,393,000","22,436,000","72,251,000","-72,489,000","25,832,000","2,593,000","26,857,000","-3,037,000","-14,509,000","16,537,000","-611,000","-53,612,000","-2,971,000","-5,619,000","11,488,000","4,970,000","-1,490,000","-12,715,000",,,,,,,,,,,,,,,,,,,,,,,,,"643,000","-1,192,000","-918,000","-923,000","-261,717,000","4,595,000",,,"-748,939,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
