name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalAssets,"2,843,762,000","2,958,295,000","3,639,502,000","1,896,002,000","1,870,623,000","1,993,487,000","1,943,075,000","1,923,707,000","1,971,082,000","1,674,853,000","1,637,178,000","1,602,940,000","1,621,927,000","1,624,354,000","1,604,289,000","1,592,611,000","1,565,995,000","1,535,082,000","1,477,786,000","1,434,327,000","1,399,426,000","1,081,844,000","1,030,216,000","992,588,000","998,282,000","1,011,463,000","978,051,000","1,035,931,000","1,021,226,000","1,042,561,000","1,014,917,000","1,024,465,000","1,010,053,000","991,150,000","999,727,000","913,021,000","896,633,000","871,966,000","855,043,000","721,274,000","732,810,000","705,991,000","677,345,000","744,257,000","733,510,000","727,658,000","710,140,000","720,498,000","752,373,000","742,838,000","718,159,000","651,062,000","622,777,000","624,245,000","660,356,000","703,148,000","713,549,000","840,246,000","891,971,000","879,889,000","921,861,000","686,995,000","696,481,000","712,690,000","673,274,000","613,003,000","565,216,000","555,550,000","508,157,000","484,402,000","470,138,000","435,068,000","399,046,000","378,095,000","265,220,000","225,307,000","209,002,000","197,065,000","184,922,000","168,505,000","158,156,000","145,021,000","139,401,000","173,069,000","177,841,000","184,840,000","178,102,000","143,280,000","144,933,000"
	CurrentAssets,"2,123,398,000","2,238,573,000","2,920,153,000","1,161,003,000","860,931,000","975,821,000","937,649,000","917,437,000","1,248,037,000","943,859,000","895,166,000","847,642,000","814,488,000","826,638,000","801,051,000","775,915,000","976,321,000","947,642,000","905,501,000","851,506,000","813,246,000","490,851,000","468,395,000","425,364,000","421,250,000","423,140,000","429,355,000","481,596,000","457,811,000","528,537,000","504,868,000","508,977,000","487,511,000","459,317,000","452,165,000","526,928,000","502,711,000","467,682,000","444,955,000","474,865,000","481,525,000","453,049,000","426,768,000","486,808,000","471,214,000","493,929,000","488,211,000","488,311,000","534,185,000","523,998,000","498,310,000","428,964,000","370,998,000","362,712,000","396,222,000","496,955,000","500,616,000","692,692,000","752,243,000","742,367,000","778,217,000","503,707,000","516,400,000","550,133,000","536,755,000","476,841,000","437,883,000","433,155,000","402,130,000","376,905,000","368,155,000","338,095,000","302,661,000","283,640,000","219,598,000","184,380,000","174,513,000","162,748,000","150,699,000","133,563,000","129,290,000","122,353,000","115,882,000","114,413,000","116,034,000","120,111,000","115,754,000","124,615,000","127,908,000"
		CashCashEquivalentsAndShortTermInvestments,"1,933,718,000","2,039,205,000","2,726,507,000","617,267,000","572,932,000","724,683,000","721,786,000","723,344,000","1,058,263,000","725,971,000","694,935,000","641,814,000","613,854,000","613,822,000","601,929,000","542,280,000","760,139,000","764,023,000","718,855,000","661,729,000","621,726,000","295,067,000","279,334,000","243,660,000","253,514,000","242,986,000","248,310,000","272,607,000","261,505,000","335,195,000","328,678,000","328,935,000","323,088,000","275,393,000","270,396,000","344,891,000","309,071,000","281,991,000","274,078,000","311,900,000","333,337,000","307,490,000","283,098,000","333,590,000","322,281,000","365,862,000","345,992,000","353,377,000","420,532,000","410,223,000","378,007,000","312,724,000","275,666,000","273,539,000","282,807,000","392,435,000","401,056,000","572,974,000","637,577,000","643,996,000","666,280,000","386,292,000","391,939,000","406,969,000","407,089,000","363,710,000","335,227,000","330,371,000","303,673,000","277,106,000","240,746,000","223,486,000","204,024,000","190,313,000","143,159,000","131,249,000","131,295,000","115,166,000","104,282,000","99,536,000","104,167,000","101,248,000","95,202,000","97,228,000","97,225,000","96,438,000","89,966,000","105,690,000","108,843,000"
			CashAndCashEquivalents,"765,911,000","1,074,623,000","1,362,412,000","303,084,000","205,224,000","202,720,000","230,358,000","277,659,000","615,770,000","227,146,000","237,056,000","189,549,000","231,144,000","197,043,000","225,326,000","194,864,000","342,272,000","269,366,000","236,459,000","210,615,000","225,399,000","141,106,000","148,195,000","101,334,000","126,690,000","114,085,000","135,640,000","125,051,000","112,710,000","141,706,000","111,705,000","93,290,000","128,323,000","95,800,000","116,539,000","193,468,000","79,263,000","105,426,000","125,505,000","173,753,000","98,038,000","94,964,000","108,183,000","134,824,000","118,496,000","138,567,000","107,651,000","80,969,000","152,200,000","195,737,000","149,072,000","199,519,000","181,828,000","172,272,000","151,311,000","274,054,000","330,871,000","264,408,000","151,554,000","162,066,000","213,594,000","68,188,000","84,744,000","179,205,000","105,595,000","255,369,000","235,138,000","224,213,000","242,107,000","202,521,000","180,422,000","173,248,000","156,642,000","151,359,000","110,383,000","78,325,000","82,306,000","73,950,000","68,943,000","65,229,000","74,390,000","82,346,000","70,519,000","68,565,000","67,454,000","51,902,000","46,555,000","83,495,000","81,978,000"
				CashFinancial,,,,,,,,,,,,,,,"101,714,000",,,,,,,,,,"76,197,000","59,071,000","68,421,000",,,"52,144,000",,,,"45,544,000",,,,,,,,,,,,"40,644,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,,,,,,,,,,,,,,,"123,612,000",,,,,,,,,,"50,493,000","55,014,000","67,219,000",,,"89,562,000",,,,"50,256,000",,,,,,,,,,,,"97,923,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,"1,167,807,000","964,582,000","1,364,095,000","314,183,000","367,708,000","521,963,000","491,428,000","445,685,000","442,493,000","498,825,000","457,879,000","452,265,000","382,710,000","416,779,000","376,603,000","347,416,000","417,867,000","494,657,000","482,396,000","451,114,000","396,327,000","153,961,000","131,139,000","142,326,000","126,824,000","128,901,000","112,670,000","147,556,000","148,795,000","193,489,000","216,973,000","235,645,000","194,765,000","179,593,000","153,857,000","151,423,000","229,808,000","176,565,000","148,573,000","138,147,000","235,299,000","212,526,000","174,915,000","198,766,000","203,785,000","227,295,000","238,341,000","272,408,000","268,332,000","214,486,000","228,935,000","113,205,000","93,838,000","101,267,000","131,496,000","118,381,000","70,185,000","308,566,000","486,023,000","481,930,000","452,686,000","318,104,000","307,195,000","227,764,000","301,494,000","108,341,000","100,089,000","106,158,000","61,566,000","74,585,000","60,324,000","50,238,000","47,382,000","38,954,000","32,776,000","52,924,000","48,989,000","41,216,000","35,339,000","34,307,000","29,777,000","18,902,000","24,683,000","28,663,000","29,771,000","44,536,000","43,411,000","22,195,000","26,865,000"
		Receivables,"79,233,000","98,313,000","72,596,000","99,546,000","103,699,000","95,169,000","80,460,000","70,487,000","74,620,000","75,639,000","76,169,000","72,301,000","69,871,000","73,194,000","74,607,000","93,830,000","75,122,000","71,367,000","76,188,000","75,488,000","75,852,000","74,401,000","84,923,000","71,990,000","74,591,000","73,601,000","61,030,000","71,403,000","66,563,000","70,367,000","71,355,000","69,042,000","64,672,000","72,124,000","68,499,000","68,635,000","72,766,000","78,023,000","75,749,000","72,666,000","61,425,000","55,351,000","58,370,000","70,351,000","58,493,000","45,030,000","63,801,000","76,318,000","56,932,000","56,128,000","61,487,000","62,890,000","44,639,000","36,144,000","61,601,000","51,732,000","46,355,000","51,211,000","56,693,000","42,171,000","33,311,000","49,701,000","49,436,000","75,686,000","76,057,000","68,824,000","60,744,000","59,814,000","52,267,000","46,272,000","77,802,000","67,749,000","55,836,000","47,879,000","49,100,000","32,268,000","22,993,000","27,501,000","29,038,000","21,253,000","13,406,000","10,543,000","10,689,000","6,947,000","7,027,000","13,616,000","16,458,000","10,575,000","10,092,000"
			AccountsReceivable,"79,233,000","98,313,000","72,596,000","99,546,000","103,699,000","95,169,000","80,460,000","70,487,000","74,620,000","75,639,000","76,169,000","72,301,000","69,871,000","73,194,000","74,607,000","93,830,000","75,122,000","71,367,000","76,188,000","75,488,000","75,852,000","74,401,000","84,923,000","71,990,000","74,591,000","73,601,000","61,030,000","71,403,000","66,563,000","70,367,000","71,355,000","69,042,000","64,672,000","72,124,000","68,499,000","68,635,000","72,766,000","78,023,000","75,749,000","72,666,000","61,425,000","55,351,000","58,370,000","70,351,000","58,493,000","45,030,000","63,801,000","76,318,000","56,932,000","56,128,000","61,487,000","62,890,000","44,639,000","36,144,000","61,601,000","51,732,000","46,355,000","51,211,000","56,693,000","42,171,000","33,311,000","49,701,000","49,436,000","75,686,000","76,057,000","68,824,000","60,744,000","59,814,000","52,267,000","46,272,000","77,802,000","67,749,000","55,836,000","47,879,000","49,100,000","32,268,000","22,993,000","27,501,000","29,038,000","21,253,000","13,406,000","10,543,000","10,689,000","6,947,000","7,027,000",,,,
				GrossAccountsReceivable,,,,,,,,,,"76,277,000",,,,"73,832,000",,,,"72,005,000",,,,"75,035,000",,,"75,248,000","74,272,000","61,725,000","72,027,000","67,348,000","71,153,000","72,139,000","69,830,000","65,439,000","72,921,000","69,216,000","69,355,000","73,439,000","78,693,000","76,538,000","73,365,000","62,350,000","56,076,000","59,103,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
