name,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,05/31/1994,11/30/1993,08/31/1993,05/31/1993,08/31/1992,05/31/1992,05/31/1991,05/31/1990,05/31/1989,05/31/1988
TotalAssets,"981,205,000","967,934,000","932,106,000","920,192,000","880,216,000","845,626,000","821,592,000","797,182,000","773,501,000","750,591,000","721,144,000","695,740,000","672,585,000","660,492,000","640,926,000","618,009,000","595,601,000","581,028,000","547,334,000","528,409,000","507,298,000","487,311,000","468,615,000","451,715,000","432,241,000","425,783,000","409,386,000","392,181,000","378,435,000","365,917,000","357,662,000","345,301,000","330,350,000","319,713,000","308,137,000","290,558,000","281,025,000","269,671,000","260,797,000","251,600,000","240,347,000","234,318,000","227,622,000","219,662,000","209,157,000","203,675,000","190,714,000","180,233,000","165,300,000","160,913,000","151,573,000","142,176,000","140,175,000","136,937,000","133,071,000","126,357,000","119,818,000","114,928,000","108,834,000","105,284,000","99,991,000","98,087,000","94,281,000","88,290,000","85,691,000","69,258,000","67,699,000","63,884,000","62,921,000","63,133,000","60,233,000","59,975,000","58,327,000","54,246,000","48,216,000","48,036,000","43,880,000","42,461,000","41,064,000","39,904,000","37,467,000","36,480,000","34,839,000","33,022,000","30,965,000","29,751,000","29,337,000","29,528,000","27,329,000","27,200,000","26,500,000","26,100,000","25,900,000","26,600,000","26,300,000","25,400,000","25,300,000","24,700,000","23,800,000","23,100,000","22,500,000","22,000,000","12,300,000","11,500,000","12,300,000","12,000,000","11,600,000","11,500,000","9,100,000","8,900,000","7,700,000","7,300,000","7,300,000","7,600,000","8,500,000","9,400,000","4,600,000","5,200,000"
	CurrentAssets,"609,633,000","611,204,000","609,124,000","591,451,000","555,304,000","578,426,000","556,699,000","537,406,000","514,875,000","500,183,000","473,548,000","449,529,000","422,602,000","414,294,000","396,117,000","375,789,000","352,204,000","339,940,000","310,934,000","292,961,000","276,770,000","288,401,000","268,607,000","250,001,000","254,940,000","250,477,000","235,361,000","231,195,000","217,346,000","205,750,000","201,169,000","188,746,000","175,969,000","178,856,000","177,906,000","168,447,000","160,071,000","152,574,000","152,735,000","143,941,000","136,194,000","130,418,000","124,219,000","122,502,000","112,731,000","108,128,000","95,816,000","86,020,000","89,913,000","91,034,000","81,203,000","71,766,000","73,132,000","69,462,000","65,004,000","65,631,000","58,744,000","56,624,000","50,321,000","51,098,000","46,932,000","45,225,000","41,937,000","36,269,000","34,966,000","33,508,000","32,389,000","28,379,000","27,330,000","27,560,000","26,242,000","26,275,000","25,644,000","24,110,000","28,133,000","27,971,000","26,022,000","24,739,000","23,215,000","23,249,000","20,944,000","20,139,000","18,417,000","21,579,000","19,560,000","18,311,000","19,020,000","21,602,000","19,251,000","20,300,000","19,700,000","19,300,000","18,900,000","19,600,000","19,200,000","18,600,000","18,500,000","19,400,000","18,500,000","19,000,000","18,500,000","17,900,000","8,300,000","7,500,000","8,300,000","7,900,000","7,400,000","8,100,000","6,900,000","6,600,000","5,800,000","5,600,000","6,100,000","6,400,000","7,300,000","8,200,000","3,300,000","3,700,000"
		CashCashEquivalentsAndShortTermInvestments,"378,439,000","389,249,000","400,880,000","381,087,000","353,347,000","390,765,000","367,486,000","343,673,000","327,923,000","313,605,000","291,016,000","267,524,000","246,680,000","240,970,000","226,414,000","210,810,000","192,155,000","175,835,000","159,990,000","143,635,000","124,582,000","142,106,000","129,226,000","107,796,000","125,158,000","123,018,000","110,955,000","114,164,000","102,148,000","94,305,000","88,097,000","76,496,000","68,810,000","79,092,000","84,375,000","85,369,000","74,566,000","70,838,000","74,504,000","68,645,000","61,335,000","55,606,000","51,357,000","56,083,000","47,627,000","44,392,000","33,701,000","22,806,000","31,107,000","32,454,000","23,564,000","13,842,000","13,731,000","12,721,000","9,654,000","14,270,000","11,093,000","10,415,000","6,786,000","13,424,000","7,924,000","6,931,000","5,465,000","1,959,000","1,880,000","3,933,000","3,552,000","1,972,000","1,372,000","1,552,000","1,585,000","1,696,000","1,597,000","2,045,000","8,632,000","8,897,000","8,279,000","7,018,000","5,482,000","6,353,000","5,763,000","5,388,000","4,278,000","7,182,000","6,399,000","5,915,000","6,516,000","10,670,000","8,139,000","11,600,000","11,000,000","10,700,000","1,200,000","900,000","900,000","700,000","800,000","600,000","1,200,000","700,000","300,000","300,000","2,400,000","2,200,000","2,100,000","1,500,000","1,200,000","2,200,000","500,000","400,000","300,000","600,000","1,500,000","400,000","3,900,000","4,100,000","600,000","1,100,000"
			CashAndCashEquivalents,"42,879,000","51,119,000","71,283,000","75,602,000","73,482,000","113,867,000","60,947,000","66,269,000","50,774,000","66,414,000","56,289,000","41,688,000","93,576,000","101,585,000","97,225,000","83,074,000","82,066,000","64,425,000","58,456,000","77,567,000","59,883,000","86,297,000","76,187,000","55,257,000","66,862,000","71,378,000","42,326,000","66,061,000","57,484,000","49,058,000","53,457,000","40,675,000","43,277,000","43,613,000","43,608,000","50,032,000","48,861,000","41,309,000","44,485,000","49,045,000","42,698,000","36,972,000","22,032,000","35,844,000","47,627,000","44,392,000","33,701,000","22,806,000","31,107,000","32,454,000","23,564,000","13,842,000","13,731,000","12,721,000","9,654,000","14,270,000","11,093,000","10,415,000","6,786,000","13,424,000","2,524,000","3,281,000","3,315,000","1,809,000","1,880,000","2,925,000","2,550,000","1,972,000","1,232,000","1,414,000","1,554,000","1,365,000","1,597,000","1,739,000","540,000","1,061,000","2,882,000","1,146,000","1,625,000","2,012,000","1,082,000","502,000","699,000","848,000","534,000","908,000","1,169,000","2,198,000","1,472,000","700,000","1,100,000","1,100,000","1,200,000","900,000","900,000","700,000","800,000","600,000","1,200,000","700,000","300,000","300,000","2,400,000","2,200,000","2,100,000","1,500,000","1,200,000","2,200,000","500,000","400,000","300,000","600,000","1,500,000","400,000","3,900,000","4,100,000","600,000","1,100,000"
			OtherShortTermInvestments,"335,560,000","338,130,000","329,597,000","305,485,000","279,865,000","276,898,000","306,539,000","277,404,000","277,149,000","247,191,000","234,727,000","225,836,000","153,104,000","139,385,000","129,189,000","127,736,000","110,089,000","111,410,000","101,534,000","66,068,000","64,699,000","55,809,000","53,039,000","52,539,000","58,296,000","51,640,000","68,629,000","48,103,000","44,664,000","45,247,000","34,640,000","35,821,000","25,533,000","35,479,000","40,767,000","35,337,000","25,705,000","29,529,000","30,019,000","19,600,000","18,637,000","18,634,000","29,325,000","20,239,000",,,,,,,,,,,,,,,,,"5,400,000","3,650,000","2,150,000","150,000",,"1,008,000","1,002,000",,"140,000","138,000","31,000","331,000",,"306,000","8,092,000","7,836,000","5,397,000","5,872,000","3,857,000","4,341,000","4,681,000","4,886,000","3,579,000","6,334,000","5,865,000","5,007,000","5,347,000","8,472,000","6,667,000","10,900,000","9,900,000","9,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"92,978,000","92,498,000","87,291,000","91,823,000","87,241,000","79,931,000","77,685,000","84,681,000","80,692,000","85,377,000","79,112,000","82,582,000","80,011,000","82,282,000","78,076,000","79,086,000","73,209,000","74,859,000","66,341,000","68,576,000","67,367,000","64,902,000","59,354,000","67,652,000","56,156,000","57,604,000","59,041,000","59,208,000","52,887,000","52,107,000","51,689,000","51,901,000","48,068,000","45,800,000","43,649,000","38,737,000","38,694,000","37,590,000","37,694,000","35,652,000","34,332,000","31,869,000","32,673,000","28,634,000","29,459,000","28,050,000","27,091,000","27,433,000","23,850,000","25,176,000","24,094,000","23,363,000","21,807,000","21,581,000","21,480,000","19,384,000","18,107,000","19,357,000","17,843,000","14,914,000","15,323,000","15,513,000","14,612,000","13,116,000","13,498,000","12,894,000","11,948,000","10,469,000","11,070,000","11,428,000","10,357,000","9,924,000","9,533,000","7,933,000","7,172,000","7,499,000","7,262,000","6,872,000","6,912,000","6,462,000","6,917,000","6,845,000","6,112,000","6,026,000","6,072,000","5,877,000","5,888,000","4,877,000","5,340,000","3,600,000","3,500,000","3,300,000","3,500,000","3,500,000","3,500,000","3,100,000","3,100,000","2,700,000","2,500,000","2,000,000","2,000,000","2,100,000","2,100,000","1,600,000","2,100,000","2,100,000","1,900,000","1,700,000","3,700,000","3,100,000","2,700,000","2,200,000","1,000,000","1,000,000","900,000","800,000","800,000","700,000"
			AccountsReceivable,"92,978,000","92,498,000","87,291,000","91,823,000","87,241,000","79,931,000","77,685,000","84,681,000","80,692,000","85,377,000","79,112,000","82,582,000","80,011,000","82,282,000","78,076,000","79,086,000","73,209,000","74,859,000","66,341,000","68,576,000","67,367,000","64,902,000","59,354,000","67,652,000","56,156,000","57,604,000","59,041,000","59,208,000","52,887,000","52,107,000","51,689,000","51,901,000","48,068,000","45,800,000","43,649,000","38,737,000","38,694,000","37,590,000","37,694,000","35,652,000","34,332,000","31,869,000","32,673,000","28,634,000","29,459,000","28,050,000","27,091,000","27,433,000","23,850,000","25,176,000","24,094,000","23,363,000","21,807,000","21,581,000","21,480,000","19,384,000","18,107,000","19,357,000","17,843,000","14,914,000","15,323,000","15,513,000","14,612,000","13,116,000","13,498,000","12,894,000","11,948,000","10,469,000","11,070,000","11,428,000","10,357,000","9,924,000","9,533,000","7,933,000","7,172,000","7,499,000","7,262,000","6,872,000","6,912,000","6,462,000","6,917,000","6,845,000","6,112,000","6,026,000","6,072,000","5,877,000","5,888,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"94,578,000","93,998,000","88,791,000","93,223,000","88,641,000","81,281,000","79,035,000","86,031,000","82,092,000","87,077,000","80,812,000","84,282,000","81,711,000","83,982,000","79,676,000",,"74,959,000","76,659,000","68,241,000","70,576,000","69,117,000","66,552,000","60,854,000",,"57,606,000","59,004,000","60,391,000",,"54,087,000","53,307,000","52,939,000",,"49,218,000","46,800,000","44,549,000","39,637,000","39,544,000","38,440,000","38,544,000","36,452,000","35,132,000","32,669,000","33,473,000","29,434,000","30,159,000","28,750,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-1,600,000","-1,500,000","-1,500,000","-1,400,000","-1,400,000","-1,350,000","-1,350,000","-1,350,000","-1,400,000","-1,700,000","-1,700,000","-1,700,000","-1,700,000","-1,700,000","-1,600,000",,"-1,750,000","-1,800,000","-1,900,000","-2,000,000","-1,750,000","-1,650,000","-1,500,000",,"-1,450,000","-1,400,000","-1,350,000",,"-1,200,000","-1,200,000","-1,250,000",,"-1,150,000","-1,000,000","-900,000","-900,000","-850,000","-850,000","-850,000","-800,000","-800,000","-800,000","-800,000","-800,000","-700,000","-700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"113,395,000","107,086,000","102,109,000","100,701,000","99,267,000","92,529,000","97,573,000","95,053,000","89,244,000","86,406,000","87,682,000","85,992,000","84,870,000","79,473,000","78,771,000","76,005,000","77,506,000","73,713,000","73,413,000","73,144,000","75,396,000","71,683,000","69,839,000","64,371,000","65,448,000","61,485,000","56,107,000","51,601,000","55,096,000","53,497,000","55,087,000","51,178,000","51,861,000","47,330,000","43,757,000","38,315,000","41,082,000","38,375,000","35,009,000","34,992,000","36,313,000","36,425,000","34,222,000","31,994,000","31,397,000","31,433,000","30,100,000","31,316,000","31,667,000","30,149,000","30,471,000","31,363,000","32,867,000","31,262,000","29,955,000","27,799,000","25,765,000","23,142,000","22,295,000","19,116,000","18,444,000","18,325,000","17,943,000","17,626,000","17,077,000","14,845,000","14,704,000","13,796,000","12,797,000","12,367,000","12,383,000","12,374,000","12,445,000","12,005,000","10,303,000","9,840,000","8,767,000","9,047,000","8,949,000","8,683,000","6,857,000","6,714,000","6,759,000","6,974,000","6,453,000","5,846,000","5,779,000","5,393,000","5,193,000","4,500,000","4,200,000","4,400,000","4,900,000","5,300,000","5,300,000","4,500,000","4,500,000","4,300,000","3,800,000","3,600,000","3,600,000","3,500,000","3,400,000","3,400,000","3,800,000","4,000,000","4,000,000","3,800,000","2,400,000","2,700,000","2,500,000","2,500,000","2,600,000","2,300,000","2,400,000","2,200,000","1,800,000","1,800,000"
