name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000
		Inventory,"913,000,000","750,000,000","818,300,000","734,800,000","700,300,000","631,900,000","811,200,000","736,900,000","852,900,000","748,300,000","880,200,000","778,300,000","811,100,000","732,400,000","820,900,000","673,800,000","714,300,000","666,200,000","852,800,000","469,700,000","478,700,000","464,900,000","546,800,000","459,200,000","464,100,000","438,500,000","574,700,000","485,100,000","456,900,000","447,200,000","597,400,000","526,175,000","583,743,000","553,026,000","637,214,000","524,706,000","515,915,000","493,659,000","598,128,000","504,490,000","475,364,000","429,031,000","519,586,000","421,831,000","391,442,000","367,410,000","458,920,000","363,285,000","306,673,000","269,200,000","337,545,000","326,148,000","357,670,000","383,081,000","401,797,000","345,493,000","319,655,000","300,730,000","363,049,000","291,192,000","249,818,000","249,577,000","300,855,000","233,494,000","210,465,000","205,042,000","215,251,000","184,419,000","180,814,000","190,856,000","204,479,000","161,913,000","153,834,000","157,226,000","176,794,000","143,807,000","135,996,000","135,908,000","152,724,000","136,404,000","131,783,000","115,424,000","132,469,000","105,162,000","104,183,000","101,373,000","119,397,000"
			RawMaterials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"770,000",,,"208,000","611,000","360,000","578,000","579,000","800,000",,
			WorkInProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,000",,,"9,000","40,000","280,000","331,000","257,000","580,000",,
			FinishedGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135,199,000",,,"136,187,000","131,132,000","114,784,000","131,560,000","104,326,000","102,803,000",,
		PrepaidAssets,"96,000,000","104,200,000","103,300,000","93,800,000","65,000,000","67,800,000","70,900,000","57,500,000","60,200,000","65,200,000","65,200,000","99,800,000","87,900,000","86,900,000","109,100,000","82,600,000","143,800,000","130,900,000","130,900,000","58,600,000","137,600,000","149,800,000","66,100,000","58,000,000","76,800,000","85,800,000","85,200,000","73,100,000",,,,"45,473,000",,,"46,227,000","37,956,000",,,,"39,365,000",,,,"38,203,000",,,,"30,375,000",,,,"48,342,000",,,,"65,569,000","49,300,000",,,"87,069,000",,,,"41,043,000",,,,"25,671,000",,,,"19,015,000",,,,"18,821,000",,,,"12,174,000",,,"11,173,000","8,185,000",,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","92,700,000","83,600,000","79,400,000","98,400,000","94,000,000","99,200,000","88,900,000","112,630,000","74,085,000",,"109,147,000","111,118,000",,,,"95,419,000",,,,"93,902,000",,,,"77,355,000","76,870,000","66,230,000",,"49,476,000",,,,"69,557,000",,,,"68,305,000",,,,"78,019,000",,,,"50,820,000",,,,"34,521,000",,,,"21,264,000",,,,"14,123,000",,,"13,920,000","13,921,000",,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","92,700,000","83,600,000","79,400,000","98,400,000","94,000,000","99,200,000","88,900,000","112,630,000","74,085,000",,"109,147,000","111,118,000",,,,"95,419,000",,,,"93,902,000",,,,"77,355,000","76,870,000","66,230,000",,"49,476,000",,,,"69,557,000",,,,"68,305,000",,,,"78,019,000",,,,"50,820,000",,,,"34,521,000",,,,"21,264,000",,,,"14,123,000",,,"13,920,000","13,921,000",,,
		OtherCurrentAssets,"59,700,000","82,400,000","78,900,000","84,200,000","78,600,000","89,400,000","74,600,000","85,000,000","95,100,000","124,400,000","104,400,000","91,000,000","99,500,000","95,400,000","98,400,000","86,300,000","243,400,000","176,500,000",,"31,900,000","195,600,000","195,300,000","114,000,000","91,100,000","85,900,000","53,000,000","89,200,000","104,600,000","129,000,000","107,600,000","136,000,000","103,736,000","159,613,000","207,184,000","46,757,000","86,799,000","272,642,000","273,010,000","231,397,000","73,577,000","185,047,000","169,339,000","168,526,000","53,516,000","153,070,000","134,799,000","121,194,000","26,160,000","100,738,000","98,936,000","173,128,000","63,374,000","195,230,000","221,579,000","243,313,000","99,447,000","137,722,000","146,462,000","138,550,000",,"155,414,000","144,108,000","148,137,000",,"118,652,000","106,883,000","95,761,000",,"78,315,000","71,644,000","63,890,000",,"46,978,000","51,548,000","37,431,000",,"29,670,000","25,855,000","26,154,000",,"27,244,000","31,362,000",,,"20,701,000","18,794,000","17,047,000"
	TotalNonCurrentAssets,"4,779,600,000","4,870,900,000","4,927,900,000","5,007,100,000","5,069,400,000","5,273,200,000","5,287,900,000","5,371,100,000","5,611,100,000","6,188,700,000","6,246,200,000","4,320,500,000","4,307,500,000","4,290,800,000","4,235,800,000","4,245,700,000","4,299,700,000","4,198,900,000","4,432,100,000","1,878,300,000","1,891,400,000","1,913,000,000","2,079,400,000","2,719,800,000","2,411,400,000","2,302,100,000","2,202,800,000","2,160,400,000","1,614,700,000","1,669,800,000","1,732,200,000","1,807,914,000","1,790,533,000","1,756,141,000","1,615,325,000","1,460,950,000","1,377,929,000","1,431,062,000","1,382,791,000","1,299,793,000","1,225,322,000","1,204,879,000","1,188,930,000","1,182,728,000","1,159,463,000","1,172,047,000","1,184,580,000","1,164,474,000","1,131,903,000","1,152,738,000","1,184,143,000","1,167,927,000","1,084,686,000","1,117,124,000","899,814,000","888,135,000","885,287,000","830,174,000","793,134,000","709,316,000","676,931,000","662,192,000","653,093,000","652,038,000","596,541,000","578,181,000","638,223,000","637,772,000","438,322,000","496,258,000","306,826,000","323,042,000","186,847,000","185,281,000","175,049,000","169,114,000","174,744,000","167,102,000","158,429,000","152,983,000","137,752,000","126,338,000","124,436,000","107,144,000","98,942,000","97,941,000","100,032,000"
		NetPPE,"1,936,300,000","2,051,300,000","2,103,100,000","2,174,700,000","2,229,000,000","2,405,100,000","2,445,600,000","2,532,200,000","2,789,600,000","2,882,800,000","2,946,400,000","938,800,000","921,600,000","896,000,000","888,300,000","885,400,000","889,400,000","877,000,000","860,800,000","691,400,000","661,200,000","641,200,000","774,600,000","919,500,000","823,200,000","784,400,000","727,400,000","732,600,000","668,400,000","684,000,000","701,200,000","713,900,000","742,021,000","748,336,000","720,891,000","694,771,000","686,597,000","701,273,000","687,475,000","644,449,000","602,685,000","595,829,000","586,914,000","582,348,000","552,842,000","541,471,000","546,246,000","548,474,000","544,365,000","564,483,000","582,230,000","592,982,000","587,108,000","600,437,000","464,885,000","464,226,000","420,943,000","407,622,000","400,807,000","368,461,000","344,659,000","329,324,000","320,996,000","298,531,000","269,562,000","229,614,000","214,170,000","203,862,000","189,775,000","171,959,000","152,830,000","148,524,000","134,506,000","132,353,000","125,119,000","118,547,000","109,370,000","104,404,000","97,099,000","90,589,000","84,295,000","81,776,000","76,598,000","72,388,000","70,609,000","69,383,000","66,314,000"
			GrossPPE,"1,936,300,000","2,051,300,000","2,103,100,000","3,318,800,000","2,229,000,000","2,405,100,000","2,445,600,000","3,661,700,000","2,789,600,000","2,882,800,000","2,946,400,000","2,139,300,000",,,,"1,839,800,000",,,,"1,489,500,000",,,,"1,781,300,000",,,,"1,573,600,000",,,,"1,481,618,000",,,,"1,466,511,000",,,,"1,331,855,000",,,,"1,165,859,000",,,,"1,033,594,000",,,,"977,999,000",,"890,984,000","755,432,000","754,773,000","652,011,000","638,690,000","631,875,000","599,529,000","561,471,000","546,136,000","537,808,000","515,343,000","486,782,000","446,834,000","431,390,000","421,082,000","397,357,000","379,541,000","360,412,000","356,106,000","307,797,000","305,644,000","298,410,000","291,838,000","256,341,000","251,375,000","244,070,000","237,560,000","214,354,000","211,835,000","206,657,000","202,447,000","187,369,000","186,143,000","181,444,000"
				Properties,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,
				LandAndImprovements,,,,"8,000,000",,,,"21,800,000",,,,"21,800,000",,,,"19,000,000",,,,"13,700,000",,,,"168,500,000",,,,"168,500,000",,,,"168,550,000",,,,"168,550,000",,,,"168,550,000",,,,"168,550,000",,,,"154,873,000",,,,"154,873,000",,,,"27,954,000",,,,"27,954,000",,,,"27,954,000",,,,,,,,,,,,,,,,,,,,"108,077,000",,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"373,260,000",,,,"267,935,000",,,,"270,232,000",,,,"243,784,000",,,,"196,233,000",,,,"153,442,000",,,,"123,279,000",,,,,,,
				MachineryFurnitureEquipment,,,,"969,400,000",,,,"1,001,800,000",,,,"1,006,000,000",,,,"787,600,000",,,,"674,400,000",,,,"687,700,000",,,,"675,600,000",,,,"579,326,000",,,,"597,746,000",,,,"524,948,000",,,,"426,886,000",,,,"363,899,000",,,,"338,969,000",,,,"288,073,000",,,,"155,449,000",,,,"150,917,000",,,,"155,870,000",,,,"148,351,000",,,,"111,926,000",,,,"91,348,000",,,,"84,301,000",,,
				OtherProperties,"1,936,300,000","2,051,300,000","2,103,100,000","1,496,600,000","2,229,000,000","2,405,100,000","2,445,600,000","1,757,000,000","2,789,600,000","2,882,800,000","2,946,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,"45,600,000",,,,"47,400,000",,,,"105,200,000",,,,"142,200,000",,,,"71,700,000",,,,"26,400,000",,,,"78,800,000",,,,"85,150,000",,,,"67,665,000",,,,"19,774,000",,,,"17,568,000",,,,"15,705,000",,,,"22,726,000",,,,"65,486,000",,,,"148,191,000",,,,"66,240,000",,,,"21,428,000",,,,"11,522,000",,,,"26,470,000",,,,"22,933,000",,,,"10,069,000",,,
				Leases,,,,"799,200,000",,,,"833,700,000",,,,"1,006,300,000",,,,"891,000,000",,,,"729,700,000",,,,"898,700,000",,,,"650,700,000",,,,"648,592,000",,,,"632,550,000",,,,"618,583,000",,,,"552,855,000",,,,"499,117,000",,,,"461,431,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,"-1,144,100,000",,,,"-1,129,500,000",,,,"-1,200,500,000",,,,"-954,400,000",,,,"-798,100,000",,,,"-861,800,000",,,,"-841,000,000",,,,"-767,718,000",,,,"-771,740,000",,,,"-687,406,000",,,,"-583,511,000",,,,"-485,120,000",,,,"-385,017,000",,"-290,547,000","-290,547,000","-290,547,000","-231,068,000","-231,068,000","-231,068,000","-231,068,000","-216,812,000","-216,812,000","-216,812,000","-216,812,000","-217,220,000","-217,220,000","-217,220,000","-217,220,000","-207,582,000","-207,582,000","-207,582,000","-207,582,000","-173,291,000","-173,291,000","-173,291,000","-173,291,000","-146,971,000","-146,971,000","-146,971,000","-146,971,000","-130,059,000","-130,059,000","-130,059,000","-130,059,000","-116,760,000","-116,760,000","-115,130,000"
		GoodwillAndOtherIntangibleAssets,"2,636,700,000","2,655,300,000","2,666,600,000","2,670,700,000","2,674,900,000","2,693,400,000","2,685,000,000","2,680,500,000","2,679,600,000","3,161,100,000","3,163,100,000","3,228,100,000","3,220,900,000","3,225,300,000","3,213,500,000","3,217,200,000","3,253,800,000","3,147,700,000","3,163,300,000","821,300,000","824,000,000","811,900,000","851,000,000","849,200,000","803,200,000","787,800,000","790,300,000","794,100,000","315,600,000","315,500,000","339,400,000","371,195,000","363,417,000","357,853,000","372,876,000","354,827,000","359,680,000","386,699,000","426,243,000","385,823,000","374,479,000","361,776,000","361,766,000","340,792,000","328,823,000","339,820,000","321,671,000","315,649,000","291,029,000","293,911,000","309,019,000","293,175,000","282,729,000","303,520,000","262,479,000","258,906,000","275,566,000","244,849,000","240,478,000","225,659,000","234,848,000","233,165,000","234,734,000","239,818,000","233,462,000","232,999,000","244,754,000","248,499,000","23,517,000","23,716,000","23,286,000","23,393,000","23,119,000","23,048,000","22,780,000","22,398,000","22,373,000","22,371,000","22,249,000","22,395,000","14,002,000","25,501,000","28,777,000","15,695,000","28,333,000","28,558,000","33,718,000"
			Goodwill,"1,268,300,000","1,285,200,000","1,294,900,000","1,297,300,000","1,300,200,000","1,317,100,000","1,307,100,000","1,301,100,000","1,298,500,000","1,511,300,000","1,511,600,000","1,516,200,000","1,504,100,000","1,503,400,000","1,485,000,000","1,484,300,000","1,513,500,000","1,400,800,000","1,410,200,000","480,500,000","481,100,000","467,300,000","505,900,000","502,400,000","453,400,000","437,100,000","436,300,000","434,200,000","315,600,000","315,500,000","339,400,000","361,407,000","363,417,000","357,853,000","372,876,000","345,039,000","359,680,000","386,699,000","416,455,000","376,035,000","364,691,000","351,988,000","351,978,000","331,004,000","319,035,000","330,032,000","321,671,000","305,861,000","291,029,000","293,911,000","299,231,000","283,387,000","271,425,000","303,520,000","262,479,000","258,906,000","263,204,000","232,793,000","228,465,000","213,794,000","222,891,000","221,226,000","222,777,000","227,811,000","223,674,000",,,,,,,,,,,,,"22,371,000","22,249,000",,,,,,,,
			OtherIntangibleAssets,"1,368,400,000","1,370,100,000","1,371,700,000","1,373,400,000","1,374,700,000","1,376,300,000","1,377,900,000","1,379,400,000","1,381,100,000","1,649,800,000","1,651,500,000","1,711,900,000","1,716,800,000","1,721,900,000","1,728,500,000","1,732,900,000","1,740,300,000","1,746,900,000","1,753,100,000","340,800,000","342,900,000","344,600,000","345,100,000","346,800,000","349,800,000","350,700,000","354,000,000","359,900,000",,,,"9,788,000",,,,"9,788,000",,,"9,788,000","9,788,000","9,788,000","9,788,000","9,788,000","9,788,000","9,788,000","9,788,000",,"9,788,000",,,"9,788,000","9,788,000","11,304,000",,,,"12,362,000","12,056,000","12,013,000","11,865,000","11,957,000","11,939,000","11,957,000","12,007,000","9,788,000","232,999,000","244,754,000","248,499,000","23,517,000","23,716,000","23,286,000","23,393,000","23,119,000","23,048,000","22,780,000","22,398,000","22,373,000",,,"22,395,000","14,002,000","25,501,000","28,777,000","15,695,000","28,333,000","28,558,000","33,718,000"
		InvestmentsAndAdvances,,,,,,,,"100,000",,,,"100,000","100,000","100,000",,,"100,000","27,300,000","70,000,000","75,100,000","104,400,000","110,100,000","74,400,000","558,600,000","567,900,000","515,100,000","480,400,000","406,000,000","399,700,000","464,600,000","467,700,000","484,518,000","479,295,000","456,169,000","316,642,000","197,340,000","103,655,000","99,732,000",,,,,,,,,,"6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,"58,800,000","61,100,000","57,300,000","55,900,000","35,900,000","36,100,000","28,700,000","19,400,000","26,000,000","31,800,000","22,800,000","24,300,000","32,000,000","26,200,000","204,100,000","170,500,000","176,400,000","228,300,000","248,800,000","248,800,000",,,,"115,800,000",,,,"111,556,000",,"61,704,000",,"84,845,000",,,,"95,223,000",,,,"103,657,000",,,,"156,465,000",,,"161,278,000","159,092,000","110,257,000","111,069,000",,"81,346,000",,,,"86,046,000",,,,"84,077,000",,,,"31,520,000",,,,,,,,"9,112,000",,,,"25,031,000","19,061,000","19,061,000","19,061,000","19,061,000",,,
