name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,12/31/2005,12/31/2004
			TaxesReceivable,,,,"13,567,000","7,580,000","5,684,000","1,138,000","1,003,000","6,024,000","4,698,000","3,002,000","7,906,000","11,334,000","9,639,000","7,700,000","11,278,000","17,802,000","8,801,000","8,821,000","7,337,000","7,687,000","6,242,000","7,110,000","5,568,000","6,406,000","2,432,000","4,169,000","6,321,000","9,305,000","9,905,000","7,817,000","8,447,000","3,978,000","2,024,000","2,717,000","3,629,000","4,486,000","4,581,000",,,,,,,,,,,,,,,"2,170,000",,,,,,,,,,,,,
			OtherReceivables,"15,649,000","19,342,000","17,772,000","17,782,000","17,293,000","17,472,000","16,023,000","15,571,000","13,984,000","87,942,000","98,251,000","96,889,000","90,938,000","79,298,000","14,522,000","9,670,000","9,107,000","56,723,000","5,784,000","4,787,000","13,927,000","34,785,000","11,073,000","10,167,000","9,372,000","29,589,000","0","0","0","16,735,000",,"0","0","16,400,000","0","0","0","15,601,000","0","0","0",,"0","0","0","0","0","0","0","179,000","0","0","0","202,644","483,092","483,474","182,965","225,624","1,076,522","835,452","831,528","638,589","686,768","383,024","381,604","229,022"
			ReceivablesAdjustmentsAllowances,,,,,,,,,"-1,346,000","-1,163,000",,,,"-956,000",,,,"-2,923,000",,,,"-241,000",,,,"-154,000",,,,"-120,000",,,,"-91,000",,,,"-207,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"30,445,000","31,318,000","32,286,000","28,299,000","23,105,000","20,934,000","11,918,000","12,961,000","20,277,000","19,525,000","14,190,000","22,529,000","26,122,000","23,875,000","18,825,000","23,951,000","30,950,000","21,033,000","19,460,000","18,392,000","19,799,000","14,097,000","15,278,000","15,133,000","16,366,000","10,459,000","9,670,000","14,059,000","19,180,000","15,688,000","11,943,000","14,011,000","10,123,000","7,192,000","6,020,000","8,223,000","9,863,000","9,934,000","3,848,000","3,516,000","7,136,000","4,269,000","2,787,000","9,571,000","8,198,000","8,681,000","7,941,000","6,582,000","8,444,000","2,484,000","3,647,000","3,614,000","3,948,000","4,667,573","3,227,648","2,923,686","3,511,539","2,947,064","881,938","1,763,724","1,578,124","1,673,721","739,630","708,515","1,037,839","885,437"
		RestrictedCash,"6,274,000","6,174,000","6,810,000","5,065,000","5,295,000","4,690,000","7,312,000","4,858,000","6,369,000","5,453,000","5,412,000","4,098,000","5,364,000","5,608,000","4,679,000","2,256,000","2,727,000","3,674,000","1,913,000","1,898,000","2,691,000","3,846,000","2,256,000","1,537,000","2,722,000","1,872,000","2,547,000","2,466,000","2,774,000","1,395,000","1,082,000","571,000","816,000","423,000","527,000","437,000","757,000","573,000","729,000","807,000","834,000","934,000","161,000","231,000","221,000","231,000","308,000","294,000","298,000","65,000","1,311,000",,,"203,262","237,811","242,871","789,024","285,089","495,439","482,720","417,946","1,093,277","686,684","561,920","474,504","195,299"
		CurrentDeferredAssets,"1,587,000","1,483,000","1,606,000","1,935,000","2,344,000","2,888,000","2,059,000","2,208,000","2,143,000","1,673,000","1,164,000","1,267,000","1,246,000","1,236,000","1,460,000",,,,,,,,,,,,"4,738,000","4,649,000","4,921,000","4,455,000","4,691,000","4,843,000","5,455,000","6,958,000","6,353,000","4,236,000","5,111,000","7,460,000","7,100,000","8,120,000","5,774,000","6,228,000","5,211,000","977,000","2,253,000","1,721,000","6,251,000","5,933,000","4,444,000","4,872,000","4,490,000","4,155,000","4,084,000","3,400,557","2,383,034","3,373,595","3,292,833","3,279,715","3,833,839","3,578,669","3,479,167","3,570,990","2,065,481","2,266,437","1,165,000",
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,738,000","4,649,000","4,921,000","4,455,000","4,691,000","4,843,000","5,455,000","6,958,000","6,353,000","4,236,000","5,111,000","7,460,000","7,100,000","8,120,000","5,774,000","6,228,000","5,211,000","977,000","2,253,000","1,721,000","6,251,000","5,933,000","4,444,000","4,872,000","4,490,000","4,155,000","4,084,000","3,400,557","2,383,034","3,373,595","3,292,833","3,279,715","3,833,839","3,578,669","3,479,167","3,570,990","2,065,481","2,266,437","1,165,000",
		HedgingAssetsCurrent,"7,399,000","8,682,000","7,371,000","7,560,000","9,651,000","9,755,000","7,514,000","4,128,000","3,671,000","4,076,000","3,127,000","5,367,000","4,601,000","4,059,000","1,928,000","4,787,000","8,556,000","10,938,000","8,236,000","8,826,000","7,363,000",,"4,245,000","3,027,000","3,831,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"2,086,000","2,146,000","2,219,000","3,213,000","3,514,000","2,919,000","2,507,000","3,384,000","3,898,000","3,242,000","4,179,000","5,089,000","3,986,000","4,689,000","5,592,000","5,835,000","8,067,000","8,595,000","4,632,000","3,570,000","1,735,000","21,168,000","2,032,000","1,818,000","5,009,000","15,219,000","13,217,000","13,687,000","13,241,000","12,533,000","11,694,000","11,223,000","12,955,000","7,881,000","12,146,000","7,763,000","9,764,000","7,065,000","10,832,000","8,875,000","8,452,000","9,476,000","10,932,000","7,687,000","5,350,000","5,244,000","0","0","0","2,866,000","0","2,226,000","0","3,361,863","2,939,275","1,987,142","4,470,474","7,541,165","8,213,152","7,755,706","2,236,267","3,321,992","2,078,471","1,093,192","959,088","2,035,208"
	TotalNonCurrentAssets,"701,931,000","704,760,000","622,895,000","628,184,000","629,816,000","638,579,000","654,418,000","657,073,000","662,367,000","641,830,000","639,752,000","648,392,000","646,524,000","562,001,000","591,310,000","363,529,000","362,297,000","371,958,000","345,750,000","348,831,000","343,195,000","327,704,000","311,041,000","303,125,000","304,526,000","311,584,000","307,654,000","312,110,000","315,930,000","271,165,000","225,474,000","221,411,000","220,064,000","210,805,000","209,121,000","219,254,000","227,175,000","227,919,000","202,116,000","204,238,000","212,874,000","210,570,000","213,733,000","227,642,000","134,470,000","131,354,000","124,032,000","120,602,000","107,267,000","68,074,000","64,986,000","56,406,000","53,705,000","54,091,743","54,059,790","60,755,405","62,596,101","55,220,352","51,019,809","50,299,896","48,490,265","42,888,409","32,876,111","17,012,483","19,555,313","17,760,266"
		NetPPE,"160,757,000","162,700,000","165,229,000","169,791,000","178,930,000","184,793,000","189,976,000","188,637,000","190,453,000","165,538,000","167,224,000","171,245,000","163,282,000","73,510,000","67,675,000","66,112,000","67,748,000","66,757,000","63,729,000","63,978,000","59,220,000","49,029,000","49,006,000","49,708,000","47,540,000","47,991,000","47,071,000","48,152,000","47,467,000","45,369,000","45,307,000","45,978,000","44,031,000","34,564,000","31,690,000","35,656,000","38,973,000","40,239,000","41,154,000","41,252,000","44,840,000","42,320,000","41,003,000","45,529,000","37,530,000","34,733,000","31,470,000","28,981,000","28,234,000","23,964,000","22,702,000","22,598,000","24,023,000","24,518,112","24,112,708","27,797,270","28,984,105","25,244,603","23,749,478","23,639,959","23,429,313","21,545,324","14,917,242","14,202,947","16,206,665","14,888,102"
			GrossPPE,"383,555,000","378,738,000","374,787,000","366,364,000","375,189,000","377,804,000","374,310,000","363,965,000","368,618,000","345,989,000","341,463,000","342,749,000","327,978,000","230,309,000","212,841,000","210,761,000","213,286,000","209,136,000","199,190,000","196,775,000","186,172,000","165,894,000","160,200,000","154,831,000","150,460,000","145,336,000","140,268,000","137,965,000","136,399,000","129,461,000","131,023,000","129,295,000","122,484,000","106,424,000","102,308,000","106,082,000","111,840,000","108,016,000","108,541,000","101,152,000","106,091,000","97,828,000","96,645,000","101,996,000","90,526,000","83,456,000","76,873,000","71,507,000","67,904,000","59,776,000","58,489,000","55,786,000","53,063,000","52,245,017","48,926,439","58,937,719","60,533,225","54,846,385","50,258,335","46,466,051","42,814,467","39,590,395","30,367,228","27,524,290","26,258,885","19,355,767"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"1,591,000",,,,"965,000",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0"
				LandAndImprovements,"687,000","700,000","701,000","700,000","712,000","712,000","705,000","689,000","688,000","729,000","734,000","754,000","753,000","746,000","718,000","760,000","798,000","815,000","797,000","806,000","802,000","766,000","781,000","771,000","786,000","787,000","794,000","818,000","833,000","826,000","843,000","865,000","868,000","842,000","831,000","876,000","959,000","985,000","985,000","936,000","1,023,000","980,000","1,062,000","1,164,000",,"1,164,000",,,,"1,118,000",,,,"1,068,282","1,107,856","1,306,125","1,306,125","1,306,125","1,306,125",,,,,,,
				BuildingsAndImprovements,"1,049,000","1,070,000","1,072,000","1,070,000","1,088,000","1,089,000","1,078,000","1,053,000","1,051,000","1,114,000","1,122,000","1,152,000","1,150,000","1,140,000","1,097,000","1,162,000","1,220,000","1,245,000","1,218,000","1,232,000","1,226,000","1,171,000","1,194,000","1,178,000","1,200,000","1,202,000","1,213,000","1,250,000","1,273,000","1,262,000","1,288,000","1,322,000","1,327,000","1,287,000","1,271,000","1,339,000","1,465,000","1,408,000","1,505,000","1,430,000","1,563,000","1,498,000","1,624,000","1,779,000",,"1,779,000",,,,"1,709,000",,,,"13,050,146","13,330,871","16,366,961","15,485,326","14,974,119","14,692,346","14,644,954","11,413,694","11,408,624","7,892,466","7,518,991","4,966,353","3,634,048"
				MachineryFurnitureEquipment,"253,902,000","242,358,000","237,677,000","231,875,000","231,591,000","230,569,000","223,536,000","210,322,000","208,662,000","201,721,000","194,206,000","188,669,000","182,538,000","177,086,000","162,828,000","162,119,000","159,590,000","158,094,000","149,921,000","148,522,000","142,692,000","126,947,000","121,424,000","118,016,000","114,397,000","110,727,000","105,928,000","103,003,000","102,757,000","96,967,000","97,418,000","94,736,000","89,150,000","77,243,000","74,707,000","76,647,000","79,646,000","77,543,000","77,071,000","71,680,000","71,152,000","68,339,000","67,266,000","71,903,000",,"57,721,000",,,,"41,577,000",,,,"37,093,819","33,651,813","40,423,578","38,928,572","37,201,167","33,295,312","29,899,971","25,310,625","24,649,094","21,843,811","19,775,994","16,403,184","12,336,852"
				OtherProperties,"75,147,000","76,692,000","81,324,000","83,280,000","88,777,000","91,918,000","95,873,000","96,789,000","99,940,000","86,396,000","88,753,000","93,162,000","89,835,000",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0",,"0",,,,"0",,,,"0","0","0","0","0","0","0",,"0","0","0","0","789,761"
				ConstructionInProgress,"5,812,000","10,288,000","6,164,000","5,766,000","5,316,000","4,647,000","5,894,000","10,784,000","14,381,000","10,309,000","11,542,000","14,637,000","12,596,000","11,026,000","10,407,000","8,402,000","12,006,000","9,184,000","9,624,000","9,141,000","7,474,000","4,964,000","5,554,000","3,526,000","4,166,000","3,140,000","4,050,000","5,685,000","2,637,000","3,029,000","2,734,000","4,174,000","4,080,000","715,000","1,200,000","2,006,000","2,806,000","1,707,000","2,023,000","1,654,000","2,660,000","2,737,000","3,036,000","2,131,000",,"2,006,000",,,,"1,046,000",,,,"1,032,770","835,899","841,055","4,813,202","1,364,974","964,552","1,921,126","6,090,148","3,532,677","630,951","229,305","4,889,348","2,595,106"
				Leases,"46,958,000","47,630,000","47,849,000","43,673,000","47,705,000","48,869,000","47,224,000","44,328,000","43,896,000","45,720,000","45,106,000","44,375,000","41,106,000","40,311,000","37,791,000","38,318,000","39,672,000","39,798,000","37,630,000","37,074,000","33,978,000","32,046,000","31,247,000","31,340,000","29,911,000","29,480,000","28,283,000","27,209,000","28,899,000","27,377,000","28,740,000","28,198,000","27,059,000","26,337,000","24,299,000","25,214,000","26,964,000","26,373,000","26,957,000","25,452,000","29,693,000","24,274,000","23,657,000","25,019,000",,"19,195,000",,,,"13,361,000",,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-222,798,000","-216,038,000","-209,558,000","-196,573,000","-196,259,000","-193,011,000","-184,334,000","-175,328,000","-178,165,000","-180,451,000","-174,239,000","-171,504,000","-164,696,000","-156,799,000","-145,166,000","-144,649,000","-145,538,000","-142,379,000","-135,461,000","-132,797,000","-126,952,000","-116,865,000","-111,194,000","-105,123,000","-102,920,000","-97,345,000","-93,197,000","-89,813,000","-88,932,000","-84,092,000","-85,716,000","-83,317,000","-78,453,000","-71,860,000","-70,618,000","-70,426,000","-72,867,000","-67,777,000","-67,387,000","-59,900,000","-61,251,000","-55,508,000","-55,642,000","-56,467,000","-52,996,000","-48,723,000","-45,403,000","-42,526,000","-39,670,000","-35,812,000","-35,787,000","-33,188,000","-29,040,000","-27,726,905","-24,813,731","-31,140,449","-31,549,120","-29,601,782","-26,508,857","-22,826,092","-19,385,154","-18,045,071","-15,449,986","-13,321,343","-10,052,220","-4,467,665"
		GoodwillAndOtherIntangibleAssets,"481,139,000","484,984,000","398,506,000","401,600,000","405,341,000","408,682,000","411,664,000","414,406,000","417,810,000","423,511,000","428,375,000","434,622,000","440,247,000","445,479,000","472,332,000","242,151,000","247,441,000","253,439,000","231,521,000","235,127,000","238,308,000","240,540,000","227,419,000","218,313,000","221,511,000","224,268,000","227,215,000","229,089,000","232,182,000","186,578,000","142,748,000","139,267,000","140,859,000","141,522,000","142,679,000","146,013,000","149,173,000","150,193,000","125,133,000","124,744,000","128,717,000","128,600,000","134,102,000","138,941,000","61,367,000","61,961,000","62,512,000","64,633,000","50,886,000","20,246,000","19,595,000","17,557,000","17,557,000","17,557,333","17,753,642","17,796,904","17,763,907","17,125,487","17,350,487","17,575,487","17,965,487","18,621,462","13,438,140",,,
			Goodwill,"404,561,000","403,902,000","348,699,000","348,747,000","349,098,000","349,088,000","348,723,000","348,110,000","348,076,000","349,529,000","349,530,000","350,220,000","350,239,000","349,984,000","357,533,000","200,981,000","202,337,000","204,481,000","187,953,000","188,154,000","187,952,000","186,770,000","177,093,000","171,035,000","171,498,000","171,535,000","171,753,000","170,129,000","172,097,000","139,599,000","112,203,000","108,120,000","108,216,000","107,407,000","107,058,000","108,730,000","110,055,000","106,671,000","92,886,000","91,339,000","93,627,000","92,287,000","96,238,000","99,299,000","43,411,000","43,370,000","43,289,000","48,018,000","40,839,000","19,619,000","19,595,000","17,557,000","17,557,000","17,557,333","17,703,020","17,695,657","17,442,036","16,785,487","16,785,487","16,785,487","16,585,487","16,651,462","10,878,140",,,
			OtherIntangibleAssets,"76,578,000","81,082,000","49,807,000","52,853,000","56,243,000","59,594,000","62,941,000","66,296,000","69,734,000","73,982,000","78,845,000","84,402,000","90,008,000","95,495,000","114,799,000","41,170,000","45,104,000","48,958,000","43,568,000","46,973,000","50,356,000","53,770,000","50,326,000","47,278,000","50,013,000","52,733,000","55,462,000","58,960,000","60,085,000","46,979,000","30,545,000","31,147,000","32,643,000","34,115,000","35,621,000","37,283,000","39,118,000","43,522,000","32,247,000","33,405,000","35,090,000","36,313,000","37,864,000","39,642,000","17,956,000","18,591,000","19,223,000","16,615,000","10,047,000","627,000",,,,,"50,622","101,247","321,871","340,000","565,000","790,000","1,380,000","1,970,000","2,560,000",,,
		InvestmentsAndAdvances,"3,302,000","3,190,000","3,141,000","3,109,000","3,140,000","3,173,000","4,891,000","4,892,000","5,226,000","4,467,000","2,981,000","3,054,000","3,011,000","3,068,000","8,033,000","11,901,000","2,944,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"3,118,000","3,004,000","2,957,000","2,929,000","2,921,000","2,957,000","2,991,000","3,063,000","3,128,000","2,484,000","2,555,000","2,624,000","2,686,000","2,753,000","2,824,000","2,886,000","2,944,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,"3,118,000","3,004,000","2,957,000","2,929,000","2,921,000","2,957,000","2,991,000","3,063,000","3,128,000","2,484,000","2,555,000","2,624,000","2,686,000","2,753,000","2,824,000","2,886,000","2,944,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,"184,000","186,000","184,000","180,000","219,000","216,000","1,900,000","1,829,000","2,098,000","1,983,000","426,000","430,000","325,000","315,000","5,209,000","9,015,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,"5,531,000","6,307,000","5,390,000","4,631,000","5,856,000","6,933,000","4,438,000","1,734,000","1,075,000","3,433,000","2,734,000","3,992,000","3,824,000","1,971,000","270,000","1,128,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"1,233,000","1,427,000","1,371,000","1,805,000","2,206,000","2,623,000","2,969,000","3,330,000","3,868,000","3,977,000","3,338,000","3,682,000","4,024,000","4,244,000","4,518,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"28,295,000","25,716,000","28,421,000","25,891,000","12,732,000","10,492,000","17,604,000","21,642,000","21,413,000","17,437,000","11,363,000","8,541,000","7,796,000","9,417,000","14,920,000","12,702,000","6,518,000","8,585,000","16,118,000","13,959,000","16,392,000","14,799,000","7,073,000","10,103,000","9,711,000","13,749,000","7,996,000","8,039,000","8,288,000","11,985,000","11,017,000","8,544,000","9,905,000","12,254,000","13,978,000","15,387,000","14,249,000","13,139,000","10,042,000","14,831,000","14,334,000","16,495,000","15,666,000","16,965,000","15,353,000","14,333,000","9,993,000","7,944,000",,"8,482,000",,,"2,380,000","3,047,192","3,441,351","4,879,548","4,614,472","4,498,449","2,661,870","2,254,722","1,275,843","818,219","194,279","557,656","871,327",
			NonCurrentDeferredTaxesAssets,"22,447,000","21,404,000","26,747,000","24,132,000","10,657,000","7,749,000","13,230,000","17,070,000","16,640,000","11,855,000","6,190,000","4,200,000","4,570,000","6,602,000","12,201,000","12,702,000","6,518,000","8,585,000","16,118,000","13,959,000","16,392,000","14,799,000","7,073,000","10,103,000","9,711,000","13,749,000","7,996,000","8,039,000","8,288,000","11,985,000","11,017,000","8,544,000","9,905,000","12,254,000","13,978,000","15,387,000","14,249,000","13,139,000","10,042,000","14,831,000","14,334,000","16,495,000","15,666,000","16,965,000","15,353,000","14,333,000","9,993,000","7,944,000",,"8,482,000",,,"2,380,000","3,047,192","3,441,351","4,879,548","4,614,472","4,498,449","2,661,870","2,254,722","1,275,843","818,219","194,279","557,656","871,327",
		NonCurrentPrepaidAssets,"17,049,000","16,066,000","15,872,000","15,976,000","15,974,000","16,129,000","16,386,000","17,161,000","15,828,000","16,235,000","15,382,000","15,655,000","15,264,000","15,150,000","14,453,000","14,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"4,625,000","4,370,000","4,965,000","5,381,000","5,637,000","5,754,000","6,490,000","5,271,000","6,694,000","7,232,000","8,355,000","7,601,000","9,076,000","9,162,000","9,109,000","14,635,000","37,646,000","40,177,000","34,382,000","35,767,000","29,275,000","23,336,000","27,543,000","25,001,000","25,764,000","25,576,000","25,372,000","26,830,000","27,993,000","27,233,000","26,402,000","27,622,000","25,269,000","22,465,000","20,774,000","22,198,000","24,780,000","24,348,000","25,787,000","23,411,000","24,983,000","23,155,000","22,962,000","26,207,000","20,220,000","20,327,000","20,057,000","26,988,000","28,147,000","15,382,000","22,689,000","16,251,000","9,745,000","8,969,106","8,752,089","10,281,683","11,233,617","8,351,813","7,257,974","6,829,728","5,819,622","1,903,404","4,326,450","2,251,880","2,477,321","2,872,164"
