name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
		DeferredTax,"-34,622,000","1,086,000","-34,093,000","-918,000","-697,000","-219,000","-136,000","0","-1,839,000","-150,000","409,000","-289,000","-307,000","-186,000","-3,057,000","-809,000","-1,358,000","-895,000","-90,124,000","57,509,000","-1,378,000","-1,686,000",,,"0","0","539,000","32,997,000","-21,000","-178,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-34,622,000","1,086,000","-34,093,000","-918,000","-697,000","-219,000","-136,000","0","-1,839,000","-150,000","409,000","-289,000","-307,000","-186,000","-3,057,000","-809,000","-1,358,000","-895,000","-90,124,000","57,509,000","-1,378,000","-1,686,000",,,"0","0","539,000","32,997,000","-21,000","-178,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,"84,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,"0","0","0","0","-29,000","0","-1,000","30,000","1,000","0","0","4,000","24,000","0","0","9,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"87,320,000","20,792,000","22,679,000","21,103,000","22,746,000","23,660,000","18,107,000","6,295,000","3,335,000","3,682,000","3,670,000","4,015,000","2,987,000","1,976,000","2,018,000","1,278,000","1,316,000","1,594,000","1,016,000","1,310,000","1,284,000","1,342,000","1,299,000","1,051,000","1,211,000","1,180,000","1,489,000","2,653,000","1,394,000","1,436,000","781,000","626,000","630,000","1,903,000","1,166,963","192,107","181,904","247,760","573,055","86,815","102,089","101,168","76,711","69,931","74,823","76,569","85,774","49,845","62,664","52,671","49,888",,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"62,706,000","7,276,000","40,378,000","13,530,000","1,522,000","5,821,000","6,584,000","38,482,000","9,297,000","5,228,000","-5,237,000","6,102,000","8,392,000","81,533,000","2,850,000","11,630,000","45,935,000","12,515,000","8,986,000","-4,027,000","-3,171,000","15,000","-8,138,000","-29,942,000","27,060,000","3,063,000","-1,761,000","13,951,000","106,000","96,000","120,000","123,000","119,000","298,000","1,869,218","19,569","10,589","5,166",,,,,"-762,123",,,,,,,,,,,,,,,,"0","0","0","71,000",,,,,,,,,
		ChangeInWorkingCapital,"-14,868,000","-4,631,000","8,593,000","-15,498,000","-3,332,000","7,446,000","6,163,000","-4,962,000","3,067,000","-469,000","3,004,000","4,887,000","527,000","-1,170,000","-4,552,000","14,465,000","2,640,000","-6,553,000","-21,348,000","8,963,000","-5,191,000","-25,000","-866,000","20,783,000","5,581,000","44,000","2,235,000","2,987,000","10,170,000","-590,000","814,000","455,000","524,000","-2,015,000","395,765","-144,846","503,143","-316,096","-231,717","77,912","100,327","-55,119","91,225","-5,084","-217,050","166,772","-32,772","176,080","9,186","-165,293","118,247","-17,454","6,687","42,543","8,919","-20,651","-11,704","8,419","-715","-2,102","-20,084","-445,599",,"-299,067","191","191","191","190","191","191","191"
			ChangeInReceivables,"-8,136,000","-5,982,000","-2,260,000","732,000","-626,000","-803,000","-738,000","-968,000","-3,777,000","4,432,000","-2,895,000","-1,775,000","-2,377,000","-3,575,000","-1,556,000","-74,000","1,708,000","-1,701,000","-518,000","683,000","-38,000","-642,000","-608,000","129,000","280,000","-273,000","-1,997,000","276,000","-114,000","-56,000","230,000","-410,000","80,000","-271,000","73,559","56,184","41,315","-54,303","6,316","2,513","-15,902","-11,449","-28,631","48,527","-74,156","239,067","-211,042","21,462",,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"-8,136,000","-5,982,000","-2,260,000","732,000","-626,000","-803,000","-738,000","-968,000","-3,777,000","4,432,000",,,,,,,,,,"683,000",,,,,,,,,,,,,,,"73,559","56,184","41,315","-54,303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,,"-5,979,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-14,588,000","-1,640,000","-5,961,000","-4,036,000","-3,002,000","980,000","1,857,000","2,976,000","1,427,000","185,000","3,182,000","829,000","-1,945,000","-2,583,000","-2,705,000","-1,622,000","2,696,000","-1,173,000","-2,788,000","187,000","891,000","41,000","618,000","-1,506,000","338,000","140,000","-1,345,000","535,000","-332,000","90,000","-725,000","115,000","-201,000","-168,000","-92,758","48,128","261,530","-658,079","-40,000","-53,168","8,963","7,258","26,993","-36,581","10,833","14,390","-2,185","-37,806","19,237","3,113","7,608","-51,602","6,777","6,777","6,776",,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"20,841,000","10,500,000","-10,341,000","20,927,000","-245,000","6,417,000","5,076,000","-5,823,000","4,994,000","-4,167,000","3,612,000","5,978,000","5,226,000","5,144,000","-1,120,000","17,767,000","-940,000","-2,268,000","179,000","4,832,000","-3,212,000","3,036,000","3,973,000","-3,713,000","4,976,000","189,000","5,589,000","1,959,000","945,000","-624,000","1,309,000","750,000","645,000","-1,576,000","414,964","-249,158","200,298","396,286","-198,033","128,567","107,266","-50,928","92,863","-17,030","-153,727","113,315","180,455","-7,576","46,414","-168,406","82,277","62,510","-90","35,766","2,143","189","-11,704","8,419","-715","-12,500","-20,084","-435,201",,,,,,,,,
				ChangeInPayable,"-6,373,000","-2,571,000","-329,000","-6,485,000","3,012,000","-76,000","4,879,000","-7,315,000","-1,969,000","728,000","1,439,000","3,127,000","9,094,000","-3,439,000","-3,655,000","7,559,000","1,499,000","-3,845,000","-2,980,000","5,635,000","-3,455,000","2,392,000","3,676,000","-3,046,000","1,297,000","1,787,000","-2,361,000","-673,000","226,000","95,000","206,000","252,000","25,000","-980,000","53,763","528,684","42,941","253,253","-192,957","118,202","88,391","-36,807","113,292","-29,823","-137,255","96,729","40,874","-3,379","12,801","-184,914","55,787",,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-6,373,000","-2,571,000","-329,000","-6,485,000","3,012,000","-76,000","4,879,000","-7,315,000","-1,969,000","728,000","1,439,000","3,127,000","9,094,000","-3,439,000","-3,655,000","7,559,000","1,499,000","-1,825,000","-2,980,000","5,635,000","-3,455,000","2,392,000","3,676,000","-3,046,000","1,297,000","1,787,000","-2,361,000","-673,000","226,000","95,000","206,000","252,000","25,000","-980,000","53,763","528,684","42,941","253,253","-192,957","118,202","88,391","-36,807","113,292","-29,823","-137,255","96,729","40,874","-3,379","12,801","-184,914","56,587",,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"27,214,000","13,071,000","-10,012,000","27,412,000","-3,257,000","6,493,000","197,000","1,492,000","6,963,000","-4,895,000","2,173,000","2,851,000","-3,868,000","8,583,000","2,535,000","10,208,000","-2,439,000","1,577,000","3,159,000","-803,000","243,000","644,000","297,000","-667,000","3,679,000","-1,598,000","7,950,000",,,"-719,000","1,103,000","498,000","620,000","-596,000","361,201","-777,842","157,357","143,033","-5,076","10,365","18,875","-14,121","-20,429","12,793","-16,472","16,586","139,581","-4,197","33,613","16,508","26,490",,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-10,398",,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-10,491","191","191","191","190","191","191","191"
			ChangeInOtherWorkingCapital,"-6,955,000","-1,530,000","-5,354,000","-612,000","541,000","852,000","-32,000","-1,147,000","423,000","-919,000","-895,000","-145,000","-377,000","-156,000","829,000","-1,606,000","-824,000","-1,411,000","-18,221,000","3,261,000","-2,832,000","-2,460,000","-4,849,000","25,873,000","-13,000","-12,000","-12,000","217,000",,,,,,,,,,,,,,,,"0","0","-200,000","0",,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"68,189,000","-13,664,000","-2,205,000","5,396,000","78,662,000","-2,006,000","-11,414,000","-25,227,000","-3,261,000","-21,000","-10,389,000","-3,256,000","-2,260,000","-22,268,000","-5,447,000","-12,936,000","-2,364,000","-448,000","-1,601,000","-4,588,000","-6,179,000","-4,161,000","-12,414,000","-2,808,000","-1,634,000","-596,000","-1,757,000","26,309,000","-10,157,000","-1,843,000","-10,158,000","-235,000","-104,000","-94,000","241,077","-516,359","-20,752","-207,446","-56,788","-180,443","-85,162","-225,491","-241,128","-61,478","-613,284","-135,847","-1","0","-6,384","-39,650","93,409",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
	CashFlowFromContinuingInvestingActivities,"68,189,000","-13,664,000","-2,205,000","5,396,000","78,662,000","-2,006,000","-11,414,000","-25,227,000","-3,261,000","-21,000","-10,389,000","-3,256,000","-2,260,000","-22,268,000","-5,447,000","-12,936,000","-2,364,000","-448,000","-1,601,000","-4,588,000","-6,179,000","-4,161,000","-12,414,000","-2,808,000","-1,634,000","-596,000","-1,757,000","26,309,000","-10,157,000","-1,843,000","-10,158,000","-235,000","-104,000","-94,000","241,077","-516,359","-20,752","-207,446","-56,788","-180,443","-85,162","-225,491","-241,128","-61,478","-613,284","-135,847","-1","0","-6,384","-39,650","93,409",,,,,"0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0"
		NetPPEPurchaseAndSale,"-9,470,000","-2,593,000","-2,209,000","-1,175,000","-3,493,000","-1,994,000","-2,688,000","-2,870,000","-949,000","-21,000","-1,860,000","-2,094,000","-2,260,000","-5,228,000","-5,447,000","-2,936,000","-2,364,000","-448,000","-1,601,000","-2,588,000","-2,622,000","-4,161,000","-3,172,000","-1,458,000","-1,634,000","-596,000","-1,757,000","-1,450,000","-157,000","-343,000","-158,000","-235,000","-104,000","-94,000","-60,906","-181,129","-20,752","-157,446","-56,788","-180,443","-85,162","-225,491","-241,128","-61,478","-613,284","-135,847","-1","0","-6,384","-39,650","-11,451",,,,,,,,,,,,,,,,,,,,
			PurchaseOfPPE,"-9,470,000","-2,593,000","-2,209,000","-1,175,000","-3,493,000","-1,994,000","-2,688,000","-2,870,000","-949,000","-21,000","-1,860,000","-2,094,000","-2,260,000","-5,228,000","-5,447,000","-2,936,000","-2,364,000","-448,000","-1,601,000","-2,588,000","-2,622,000","-4,161,000","-3,172,000","-1,458,000","-1,634,000","-596,000","-1,757,000","-1,450,000","-157,000","-343,000","-158,000","-235,000","-104,000","-94,000","-60,906","-181,129","-20,752","-157,446","-56,788","-180,443","-85,162","-225,491","-241,128","-61,478","-613,284","-135,847","-1","0","-6,384","-39,650","-11,451",,,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,"-8,726,000",,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-461,065","0","-50,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,"-8,726,000",,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-461,065","0","-50,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-47,108,000","-11,071,000","-650,000","-22,371,000","-13,016,000","-12,000","0","-32,000",,,"-8,529,000",,,,"0",,,,"0","-2,000,000",,,,,,,"0",,,,"0","0","0","0","301,983",,,,,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-47,108,000","-11,071,000","-650,000","-22,371,000","-13,016,000","-12,000","0","-32,000",,,"-8,529,000",,,,"0",,,,"0","-2,000,000",,,,,,,,,,,,,,,,,,,,"0","0","0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0","0","0","0","301,983",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,"654,000","28,942,000",,,,,,,,,,,,,,,"0","-2,000,000",,,"750,000","-750,000","0","0","0","0","-10,000,000","-1,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,"0","-2,000,000",,,"750,000","-750,000","0","0","0","0","-10,000,000","-1,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,"654,000","28,942,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"-22,325,000",,,,,,,,,,"0","0","0","-17,040,000","0",,,,,"0",,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"319,344,000","173,369,000","70,857,000","40,060,000","35,058,000","35,357,000","-11,576,000","117,853,000","43,240,000","24,722,000","37,910,000","22,569,000","19,503,000","-1,097,000","83,295,000","167,299,000","47,171,000","28,233,000","28,513,000","2,046,000","45,598,000","-22,482,000","45,131,000","-7,124,000","91,176,000","2,557,000","-2,110,000","-586,000","60,000","-711,000","45,447,000","-55,000","26,698,000","7,500,000","32,207,105","4,172,772","-48,660","7,237,297","31,892","0","5,938,231","0","1,976,251","0","7,875","-43","3,440,495","0","0","30","-103,230",,,,"0","562,500","0","0","0","0","0","690,000","0","-9,537","0","0","0","0","0","0","0"
	CashFlowFromContinuingFinancingActivities,"319,344,000","173,369,000","70,857,000","40,060,000","35,058,000","35,357,000","-11,576,000","117,853,000","43,240,000","24,722,000","37,910,000","22,569,000","19,503,000","-1,097,000","83,295,000","167,299,000","47,171,000","28,233,000","28,513,000","2,046,000","45,598,000","-22,482,000","45,131,000","-7,124,000","91,176,000","2,557,000","-2,110,000","-586,000","60,000","-711,000","45,447,000","-55,000","26,698,000","7,500,000","32,207,105","4,172,772","-48,660","7,237,297","31,892","0","5,938,231","0","1,976,251","0","7,875","-43","3,440,495","0","0","30","-103,230",,,,"0","562,500","0","0","0","0","0","690,000",,"-9,537","0","0","0","0","0","0","0"
		NetIssuancePaymentsOfDebt,"-9,659,000","8,805,000","1,745,000","-3,138,000","-17,071,000","-17,449,000","-61,973,000","-966,000","-65,230,000","-58,808,000","5,920,000","-783,000","18,378,000","-1,178,000","74,275,000","159,675,000","37,849,000","1,586,000","18,259,000","0","0","-21,500,000","42,552,000","-1,252,000","-1,227,000","-1,204,000","-1,180,000","-1,157,000","-758,000","0","0","0","0","7,500,000","1,850,000","4,172,772","-48,660","875,888",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetLongTermDebtIssuance,"-104,754,000","-48,316,000","-12,945,000","-15,735,000","-27,758,000","-29,218,000","-72,745,000","-966,000","-72,320,000","-59,533,000","-2,820,000","-783,000","18,378,000","-438,000","94,275,000","140,000,000","37,849,000","1,586,000","18,259,000","0","0","-21,500,000","42,552,000","-1,252,000","-1,227,000","-1,204,000","-1,180,000","-1,157,000","-758,000","0","0","0","0","7,500,000","1,850,000","4,172,772","-48,660","875,888",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,,,,,,,,,"-1,447,000","0","18,858,000","0","100,000,000","140,000,000","37,849,000","21,586,000",,,,,,,,,,"0",,,,,"0","7,500,000",,,,"875,888",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-104,754,000","-48,316,000","-12,945,000","-15,735,000","-27,758,000","-29,218,000","-72,745,000","-966,000","-72,320,000","-59,533,000","-1,373,000","-783,000","-480,000","-438,000","-5,725,000","0","0","-20,000,000","-31,657,000","0","0","-21,500,000","-5,768,000","-1,252,000","-1,227,000","-1,204,000","-1,180,000","-1,157,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"95,095,000","57,121,000","14,690,000","12,597,000","10,687,000","11,769,000","10,772,000","0","7,090,000","725,000","8,740,000","0","0","-740,000","-20,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,"95,095,000","57,121,000","14,690,000","12,597,000","10,687,000","11,769,000","10,772,000","0","7,090,000","725,000","8,000,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,,,,,,,,,"0","0","-740,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"324,048,000","164,432,000","66,947,000","41,917,000","50,752,000","42,209,000","49,856,000","63,766,000","79,347,000","69,896,000","23,428,000","24,269,000","0","0","12,127,000","13,208,000","9,315,000","48,958,000","10,254,000","2,046,000","45,598,000","30,000","2,509,000","-5,913,000","92,265,000","3,486,000",,"0",,,"45,143,000","-55,000","26,698,000","0","31,346,960","0","0","6,354,409","0","0",,,"1,971,001","0",,,"3,440,495","0","0","30","-103,230",,,,"0",,,,"0","0","0","690,000",,,,,,,,,
			CommonStockIssuance,"324,048,000","164,432,000","66,947,000","41,917,000","50,752,000","42,209,000","104,856,000","63,766,000","79,347,000","69,896,000","23,428,000","24,269,000","0","0","12,127,000","13,208,000","9,315,000","48,958,000","10,254,000","2,046,000","45,598,000","30,000","2,509,000","9,726,000","92,265,000","3,486,000",,"0",,,"45,143,000","-55,000","26,698,000","0","31,346,960","0","0","6,354,409","0","0","5,934,031","0","1,971,044","0",,,"3,440,495","0","0","30","-103,230",,,,"0",,,,"0","0","0","690,000",,,,,,,,,
			CommonStockPayments,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"4,955,000","132,000","2,165,000","1,281,000","1,377,000","10,597,000","541,000","55,053,000","29,123,000","13,634,000","8,562,000","-917,000","1,125,000","81,000","-92,000","141,000","7,000","155,000","0","0","0","0","70,000","41,000","138,000","275,000","21,000","571,000","818,000","289,000","304,000","0","0","0","10,145","0","0","7,000","31,892","0","4,200","0","5,250","0",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,,,,,,,,,,,,,,"-3,015,000","-5,725,000","0","-22,466,000","0","0","0","-1,012,000",,,,,"-951,000","0","0","-1,000,000",,,,,"-1,000,000",,,,,,,,,,,"-43",,,,,,,,,,,,,,,"0",,,,,,,,,,
EndCashPosition,"112,087,000","111,906,000","36,665,000","39,735,000","77,291,000","41,678,000","56,464,000","120,176,000","69,388,000","66,947,000","80,769,000","89,391,000","116,127,000","145,713,000","213,330,000","180,441,000","46,784,000","24,252,000","20,429,000","38,323,000","53,681,000","33,919,000","82,398,000","66,480,000","98,179,000","20,813,000","39,038,000","59,067,000","51,699,000","60,501,000","71,902,000","44,269,000","50,155,000","29,949,000","31,666,732","6,429,712","5,754,579","9,638,768","5,091,312","6,445,441","7,625,277","2,443,477","3,466,549","2,270,416","2,922,339","4,714,000","5,277,578","1,965,691","2,178,134","2,681,937","3,429,906","3,954,778","291,674","364,539","380,460","416,657","0","17,138","21,879","30,012","42,754","75,458","0","0","0","0","0","0","0","0","0"
	ChangesInCash,"70,409,000","76,345,000","-3,485,000","-37,656,000","35,205,000","-14,706,000","-63,859,000","50,034,000","2,454,000","-13,849,000","-8,501,000","-26,518,000","-29,591,000","-67,674,000","32,870,000","133,659,000","22,685,000","3,822,000","-17,940,000","-15,206,000","19,669,000","-48,557,000","15,918,000","-31,699,000","77,366,000","-18,225,000","-20,029,000","7,368,000","-8,802,000","-11,401,000","27,633,000","-5,886,000","20,206,000","-1,718,000","25,237,020","675,133","-3,884,189","4,547,456","-1,354,129","-1,179,836","5,181,800","-1,023,072","1,196,133","-651,923","-1,791,661","-563,578","3,311,887","-212,443","-503,803","-747,969","-524,872","4,043,564","-72,865","-15,921","-36,197","416,657","-17,138","-4,741","-8,133","-12,742","-32,704","75,458","0","0",,"0",,,,,"0"
