name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015
		AmortizationOfSecurities,"134,000","95,000","164,000","-88,000","-37,000","-33,000","176,000","301,000","-111,000","-523,000","-1,288,000","-100,000","-364,000","-409,000","-326,000","-298,000","-237,000","-67,000","-63,000","-33,000","70,000","63,000",,,,"0",,
		ProvisionandWriteOffofAssets,"-64,000","28,000","-45,000","-29,000","-18,000","-8,000","-41,000","233,000","71,000","69,000","0","84,000","48,000","25,000","-65,000","24,000","8,000","-51,000","-37,000","602,000",,,,,,,,
		StockBasedCompensation,"66,978,000","15,902,000","17,081,000","16,930,000","17,065,000","14,794,000","14,292,000","13,326,000","12,616,000","9,456,000","9,447,000","10,141,000","8,012,000","6,452,000","6,188,000","5,340,000","5,393,000","3,974,000","3,093,000","9,115,000","1,987,000","1,849,000","1,992,000","1,360,000","1,549,000","1,625,000","1,627,000","1,560,000"
		OtherNonCashItems,"46,908,000","-2,434,000","22,594,000","10,910,000","15,838,000","22,118,000","11,438,000","7,766,000","6,895,000","8,780,000","7,030,000","4,599,000","1,243,000","986,000","101,000","97,000","78,000","112,000","261,000","178,000","96,000","93,000","-3,851,000","1,006,000","812,000","543,000","588,000","699,000"
		ChangeInWorkingCapital,"9,666,000","1,787,000","13,612,000","-3,672,000","-2,061,000","16,704,000","163,000","3,956,000","-5,674,000","-1,831,000","-3,157,000","-1,145,000","-736,000","-1,262,000","1,482,000","-1,520,000","1,962,000","-84,000","-179,000","1,801,000","2,391,000","-329,000","3,364,000","5,956,000","4,316,000","-193,000","5,712,000","5,935,000"
			ChangeInReceivables,"-25,776,000","9,459,000","-19,691,000","-4,233,000","-11,311,000","20,980,000","-17,290,000","7,152,000","-7,742,000","12,147,000","-20,507,000","-3,184,000","-6,604,000","2,333,000","-11,472,000","-2,387,000","-4,406,000","5,058,000","-16,319,000","-2,310,000","364,000","-1,595,000","-5,608,000","-8,525,000","91,000","-1,499,000","744,000","-3,119,000"
				ChangesInAccountReceivables,"-25,776,000","9,459,000","-19,691,000","-4,233,000","-11,311,000","20,980,000","-17,290,000","7,152,000","-7,742,000","12,147,000","-20,507,000","-3,184,000","-6,604,000","2,333,000","-11,472,000","-2,387,000","-4,406,000","5,058,000","-16,319,000","-2,310,000","364,000","-1,595,000","-5,608,000","-8,525,000","91,000","-1,499,000","744,000","-3,119,000"
			ChangeInPrepaidAssets,"-708,000","2,576,000","-5,602,000","-282,000","2,600,000","-672,000","-2,168,000","-627,000","-1,017,000","-1,499,000","-1,905,000","528,000","812,000","1,789,000","1,943,000","232,000","-733,000","-1,891,000","1,054,000","133,000","850,000","-1,163,000","-2,159,000","127,000","-46,000","-1,017,000","-617,000","-201,000"
			ChangeInPayablesAndAccruedExpense,"13,036,000","-7,260,000","16,193,000","3,554,000","549,000","-1,423,000","4,317,000","2,777,000","383,000","-8,761,000","9,177,000","4,973,000","297,000","-5,414,000","4,868,000","1,582,000","2,823,000","-8,864,000","6,221,000","443,000","1,153,000","-5,722,000","2,272,000","5,796,000","-50,000","-610,000","2,048,000","3,733,000"
				ChangeInPayable,"9,900,000","6,555,000","4,982,000","-1,751,000","114,000","652,000","210,000","-3,891,000","-1,931,000","1,253,000","4,835,000","-525,000","-1,892,000","826,000","393,000","509,000","-3,981,000","-929,000","4,160,000","-1,698,000","766,000","-3,253,000","294,000","1,175,000","654,000","1,421,000","-147,000","1,822,000"
					ChangeInAccountPayable,"9,900,000","6,555,000","4,982,000","-1,751,000","114,000","652,000","210,000","-3,891,000","-1,931,000","1,253,000","4,835,000","-525,000","-1,892,000","826,000","393,000","509,000","-3,981,000","-929,000","4,160,000","-1,698,000","766,000","-3,253,000","294,000","1,175,000","654,000","1,421,000","-147,000","1,822,000"
				ChangeInAccruedExpense,"3,136,000","-13,815,000","11,211,000","5,305,000","435,000","-2,075,000","4,107,000","6,668,000","2,314,000","-10,014,000","4,342,000","5,498,000","2,189,000","-6,240,000","4,475,000","1,073,000","6,804,000","-7,935,000","2,061,000","2,141,000","387,000","-2,469,000","1,978,000","4,621,000","-704,000","-2,031,000","2,195,000","1,911,000"
			ChangeInOtherCurrentAssets,"-21,143,000","-2,094,000","-8,896,000","-4,272,000","-5,881,000","-3,456,000","-6,760,000","-2,278,000","-2,239,000","-1,167,000","-6,782,000","-2,011,000","-5,137,000","-2,499,000","-4,458,000","-1,563,000","-2,169,000","-1,285,000","66,000","-340,000","-46,000","-22,000","-51,000","-180,000","787,000","-757,000","-351,000","4,000"
			ChangeInOtherCurrentLiabilities,"-4,529,000","-434,000","-1,299,000","-1,432,000","-1,364,000","-1,058,000","-1,277,000","-1,343,000","-1,138,000","-1,253,000","-1,533,000","-1,299,000","-1,358,000","-1,340,000","-173,000","-159,000","-145,000","340,000","-59,000","-14,000","-139,000","25,000","-599,000","-124,000","-114,000","-352,000","-38,000","-17,000"
			ChangeInOtherWorkingCapital,"48,786,000","-460,000","32,907,000","2,993,000","13,346,000","2,333,000","23,341,000","-1,725,000","6,079,000","-1,298,000","18,393,000","-152,000","11,254,000","3,869,000","10,774,000","775,000","6,592,000","6,558,000","8,858,000","3,889,000","209,000","8,148,000","9,509,000","8,862,000","3,648,000","4,042,000","3,926,000","5,535,000"
InvestingCashFlow,"-539,319,000","-171,223,000","133,195,000","-281,246,000","-220,045,000","-138,845,000","-62,828,000","-87,845,000","142,959,000","181,308,000","-420,396,000","11,068,000","1,393,000","-515,000","-2,083,000","-2,620,000","-6,292,000","-4,982,000","2,129,000","-5,280,000","-7,509,000","3,629,000","-84,552,000","-32,748,000","-1,158,000","-1,216,000","-3,515,000","-2,789,000"
	CashFlowFromContinuingInvestingActivities,"-539,319,000","-171,223,000","133,195,000","-281,246,000","-220,045,000","-138,845,000","-62,828,000","-87,845,000","142,959,000","181,308,000","-420,396,000","11,068,000","1,393,000","-515,000","-2,083,000","-2,620,000","-6,292,000","-4,982,000","2,129,000","-5,280,000","-7,509,000","3,629,000","-84,552,000","-32,748,000","-1,158,000","-1,216,000","-3,515,000","-2,789,000"
		CapitalExpenditureReported,"-15,172,000","-4,657,000","-3,296,000","-3,677,000","-3,542,000","-4,021,000","-2,740,000","-2,844,000","-2,705,000","-2,289,000","-1,309,000","-1,152,000","-1,367,000","-1,232,000","-1,035,000","-1,527,000","-1,460,000","-1,653,000","-1,279,000","-1,362,000","-900,000","-1,083,000","-944,000","-854,000","-665,000","-807,000","-767,000","-647,000"
		NetPPEPurchaseAndSale,"-9,161,000","-1,528,000","-3,532,000","-3,475,000","-626,000","-1,096,000","-3,998,000","-291,000","-1,072,000","-1,152,000","-1,171,000","-1,472,000","-886,000","-1,103,000","-1,696,000","-892,000","-2,062,000","-1,634,000","-273,000","-2,611,000","-630,000","-488,000","-416,000","-406,000","-493,000","-409,000","-2,748,000","-2,142,000"
			PurchaseOfPPE,"-9,161,000","-1,528,000","-3,532,000","-3,475,000","-626,000","-1,096,000","-3,998,000","-291,000","-1,072,000","-1,152,000","-1,171,000","-1,472,000","-886,000","-1,103,000","-1,696,000","-892,000","-2,062,000","-1,634,000","-273,000","-2,611,000","-630,000","-488,000","-416,000","-406,000","-493,000","-409,000","-2,748,000","-2,142,000"
		NetIntangiblesPurchaseAndSale,,,"0","0","-3,542,000","-4,021,000","0","0","-5,038,000","-2,289,000","-1,309,000","-1,152,000","-1,367,000","-1,232,000","-1,035,000","-1,527,000","-1,460,000","-1,653,000","-1,279,000","-1,362,000","-900,000","-1,083,000","-944,000","-854,000","-665,000","-807,000","-767,000","-647,000"
			PurchaseOfIntangibles,,,"0","0","-3,542,000","-4,021,000","0","0","-5,038,000","-2,289,000","-1,309,000","-1,152,000","-1,367,000","-1,232,000","-1,035,000","-1,527,000","-1,460,000","-1,653,000","-1,279,000","-1,362,000","-900,000","-1,083,000","-944,000","-854,000","-665,000","-807,000","-767,000","-647,000"
		NetBusinessPurchaseAndSale,"-157,738,000","-157,738,000","0","0",,,"2,096,000","-121,433,000",,,,,,,,,,,"0","0",,,"0","-31,488,000",,,,
			PurchaseOfBusiness,"-157,738,000","-157,738,000","0","0",,,"2,096,000","-121,433,000",,,,,,,,,,,"0","0",,,"0","-31,488,000",,,,
			SaleOfBusiness,,,,,,,"2,096,000",,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-357,248,000","-7,300,000","140,023,000","-274,094,000","-215,877,000","-133,728,000","-58,186,000","36,723,000","149,069,000","184,749,000","-417,916,000","13,692,000","3,646,000","1,820,000","648,000","-201,000","-2,770,000","-1,695,000","3,681,000","-1,307,000","-5,979,000","5,200,000","-83,192,000",,,"0",,
			PurchaseOfInvestment,"-1,207,498,000","-335,550,000","-72,977,000","-374,094,000","-424,877,000","-308,937,000","-149,969,000","0","0","-116,400,000","-472,416,000","-23,737,000","-39,547,000","-29,975,000","-18,906,000","-36,710,000","-36,739,000","-30,175,000","-24,963,000","-26,248,000","-25,399,000",,"-83,192,000",,,,,
			SaleOfInvestment,"850,250,000","328,250,000","213,000,000","100,000,000","209,000,000","175,209,000","91,783,000","36,723,000","149,069,000","301,149,000","54,500,000","37,429,000","43,193,000","31,795,000","19,554,000","36,509,000","33,969,000","28,480,000","28,644,000","24,941,000","19,420,000","5,200,000",,,,"0",,
FinancingCashFlow,"4,962,000","-2,904,000","5,348,000","-212,000","2,730,000","591,374,000","7,489,000","2,430,000","8,018,000","925,000","4,262,000","443,866,000","3,349,000","1,035,000","4,770,000","7,343,000","-585,000","2,994,000","1,580,000","2,911,000","5,696,000","-594,000","92,941,000","34,548,000","-220,000","4,126,000","-451,000","67,000"
	CashFlowFromContinuingFinancingActivities,"4,962,000","-2,904,000","5,348,000","-212,000","2,730,000","591,374,000","7,489,000","2,430,000","8,018,000","925,000","4,262,000","443,866,000","3,349,000","1,035,000","4,770,000","7,343,000","-585,000","2,994,000","1,580,000","2,911,000","5,696,000","-594,000","92,941,000","34,548,000","-220,000","4,126,000","-451,000","67,000"
		NetIssuancePaymentsOfDebt,"-455,000","-106,000","-37,000","0","-312,000","696,876,000","0","0",,,"0","487,163,000","0","0","0","0","0","-443,000","0","0","0","-549,000","-60,875,000","29,629,000","0","4,716,000","-532,000",
			NetLongTermDebtIssuance,"-455,000","-106,000","-37,000","0","-312,000","696,876,000","0","0",,,"0","487,163,000","0","0","0","0","0","-443,000","0","0","0","-549,000","-60,875,000","29,629,000","0","4,716,000","-532,000",
				LongTermDebtIssuance,"-312,000","0","0","0","-312,000","1,129,106,000","0","0",,,"0","487,163,000",,,,,,,"0","0","0","0","-169,000","29,629,000","0","4,840,000",,
				LongTermDebtPayments,"-143,000","-106,000","-37,000","0","0","-432,230,000",,,,,"0","0","0","0","0","0","0","-443,000","0","0","0","-549,000","-60,706,000","0","0","-124,000","-532,000",
		NetCommonStockIssuance,"-16,060,000","-4,187,000","-4,358,000","-2,713,000","-4,802,000","-5,134,000","-2,058,000","-1,272,000","-1,294,000","-3,562,000","-568,000","-784,000","-859,000","-1,729,000","-31,000","-112,000","-3,197,000","-16,000","0","0",,,"156,362,000","3,075,000",,,"0",
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,"0","0",,,"156,362,000","3,075,000",,,,
			CommonStockPayments,"-16,060,000","-4,187,000","-4,358,000","-2,713,000","-4,802,000","-5,134,000","-2,058,000","-1,272,000","-1,294,000","-3,562,000","-568,000","-784,000","-859,000","-1,729,000","-31,000","-112,000","-3,197,000","-16,000",,,,,"0",,,,"0",
		ProceedsFromStockOptionExercised,"19,686,000","1,389,000","7,572,000","2,629,000","8,096,000","2,151,000","9,715,000","3,871,000","9,368,000","4,656,000","4,943,000","3,806,000","4,353,000","2,764,000","484,000","7,455,000","2,612,000","3,453,000","1,580,000","2,911,000","5,696,000","65,000","664,000","1,894,000","167,000","135,000","81,000","96,000"
		NetOtherFinancingCharges,,,"2,171,000","-128,000","-252,000","-102,519,000","-168,000","-169,000","-56,000","-169,000","-113,000","-46,319,000","-145,000",,"4,317,000",,,,"0","0","0","-110,000","-3,210,000","-50,000","-387,000","-725,000",,
EndCashPosition,"366,144,000","365,769,000","539,991,000","379,435,000","643,816,000","848,737,000","367,913,000","408,350,000","471,888,000","311,252,000","120,502,000","528,459,000","63,527,000","49,945,000","46,455,000","38,679,000","29,142,000","31,338,000","31,104,000","24,645,000","23,507,000","23,448,000","22,118,000","19,586,000","13,647,000","13,464,000","15,205,000","18,015,000"
	ChangesInCash,"-482,593,000","-173,951,000","160,669,000","-264,384,000","-204,927,000","481,034,000","-40,527,000","-63,626,000","160,594,000","190,750,000","-407,910,000","464,788,000","13,362,000","3,546,000","7,510,000","9,537,000","-2,196,000","-166,000","6,459,000","1,138,000","59,000","1,330,000","2,532,000","5,939,000","183,000","-1,741,000","-2,810,000","-1,490,000"
	EffectOfExchangeRateChanges,"-375,000","-271,000","-113,000","3,000","6,000","-210,000","90,000","88,000","42,000","0","-47,000","144,000","220,000","-56,000","266,000",,,,,,,,,,,,,
	BeginningCashPosition,"848,737,000","539,991,000","379,435,000","643,816,000","848,737,000","367,913,000","408,350,000","471,888,000","311,252,000","120,502,000","528,459,000","63,527,000","49,945,000","46,455,000","38,679,000","29,142,000","31,338,000","31,504,000","24,645,000","23,507,000","23,448,000","22,118,000","19,586,000","13,647,000","13,464,000","15,205,000","18,015,000","19,505,000"
IncomeTaxPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,"0","35,000",,,"-7,000","7,000"
InterestPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,"7,722,000","447,000",,,"230,000","141,000"
CapitalExpenditure,"-24,333,000","-6,185,000","-6,828,000","-7,152,000","-4,168,000","-5,117,000","-6,738,000","-3,135,000","-6,110,000","-3,441,000","-2,480,000","-2,624,000","-2,253,000","-2,335,000","-2,731,000","-2,419,000","-3,522,000","-3,287,000","-1,552,000","-3,973,000","-1,530,000","-1,571,000","-1,360,000","-1,260,000","-1,158,000","-1,216,000","-3,515,000","-2,789,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,"0","0",,,"156,362,000","3,075,000",,,,
IssuanceOfDebt,"-312,000","0","0","0","-312,000","1,129,106,000","0","0",,,"0","487,163,000",,,,,,,"0","0","0","0","-169,000","29,629,000","0","4,840,000",,
RepaymentOfDebt,"-143,000","-106,000","-37,000","0","0","-432,230,000",,,,,"0","0","0","0","0","0","0","-443,000","0","0","0","-549,000","-60,706,000","0","0","-124,000","-532,000",
RepurchaseOfCapitalStock,"-16,060,000","-4,187,000","-4,358,000","-2,713,000","-4,802,000","-5,134,000","-2,058,000","-1,272,000","-1,294,000","-3,562,000","-568,000","-784,000","-859,000","-1,729,000","-31,000","-112,000","-3,197,000","-16,000",,,,,"0",,,,"0",
FreeCashFlow,"27,431,000","-6,009,000","15,298,000","9,922,000","8,220,000","23,388,000","8,074,000","18,654,000","3,507,000","5,076,000","5,744,000","7,230,000","6,367,000","691,000","2,092,000","2,395,000","1,159,000","-1,465,000","1,198,000","-466,000","342,000","-3,276,000","-7,217,000","2,879,000","403,000","-5,867,000","-2,359,000","-1,557,000"
