name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008
MarketCap,"159,211,830,556","145,614,979,451","147,266,149,335","147,654,723,296","154,470,829,111","138,302,468,822","128,934,971,189","116,781,893,554","109,103,273,392","113,606,470,103","132,391,076,874","118,136,453,368","122,177,194,747","137,516,697,598","103,783,742,173","126,754,488,141","125,508,208,556","154,513,818,713","164,095,853,316","172,419,412,202","182,421,826,774","175,151,428,256","141,933,001,436","150,821,975,756","157,800,741,058","152,193,876,562","136,202,837,105","122,905,503,491","124,197,441,122","116,693,391,887","125,994,980,239","129,766,970,258","131,925,068,201","129,044,988,782","138,449,780,157","139,070,522,531","141,667,632,364","152,247,633,762","138,308,189,981","151,613,863,841","148,827,453,819","151,991,654,704","136,318,381,655","108,554,285,390","117,608,552,205","117,032,915,842","105,458,387,669","101,860,338,976","84,137,455,824","96,843,596,326","90,942,457,399","93,160,808,492","84,697,157,007","71,300,537,192","88,022,203,901","97,307,929,387","101,803,113,991","106,689,053,209"
EnterpriseValue,"183,946,830,556","168,924,979,451","171,880,149,335","171,897,723,296","179,966,829,111","162,558,468,822","153,603,971,189","142,209,893,554","133,727,273,392","137,790,470,103","157,700,076,874","144,017,453,368","149,360,194,747","162,682,697,598","129,669,742,173","151,832,488,141","153,156,208,556","180,405,818,713","190,403,853,316","197,969,412,202","208,691,826,774","199,979,428,256","167,136,001,436","176,976,975,756","184,649,741,058","177,256,876,562","162,716,837,105","150,269,503,491","153,258,441,122","144,466,391,887","152,794,980,239","157,734,970,258","159,781,068,201","154,568,988,782","161,867,780,157","160,983,522,531","163,284,632,364","172,103,633,762","158,164,189,981","168,569,863,841","166,092,453,819","167,986,654,704","150,686,381,655","122,922,285,390","132,351,552,205","132,562,915,842","120,257,387,669","115,800,338,976","97,784,455,824","112,003,596,326","104,818,457,399","105,809,808,492","96,169,157,007","82,996,537,192","98,452,203,901","105,651,929,387","107,098,113,991","112,998,053,209"
PeRatio,"17.77","16.113","16.551","16.718","17.89","17.198","16.759","16.058","14.269","15.826","17.727","15.095","15.865","17.4","15.526","19.791","20.917","25.619","23.322","24.56","25.985","25.201","21.888","23.258","23.991","22.197","18.905","16.596","16.914","15.826","16.388","16.581","16.339","15.565","16.533","16.814","16.658","17.932","16.178","17.881","17.313","17.802","16.627","13.216","15.279","16.086","14.931","14.899","12.423","15.341","14.873","15.424","13.422","10.881","13.105","14.444","15.679","16.584"
ForwardPeRatio,"18.051","14.771","14.389","14.306","16.529","14.948","14.728","13.459","14.085","13.459","15.361","13.55","15.221","16.42","12.642","15.361","15.244","18.832","20","20.747","23.923","23.202","18.727","20.202","22.727","20.202","18.587","16.863","17.007","16.42","16.155","14.993","14.389","13.624","14.599","14.065","13.495","14.144","14.706","15.337","14.389","15.06","14.993","11.962","13.072","13.369","13.369","13.369",,,,,,,"9.217",,,"15.823"
PegRatio,"3.65","2.504","1.378","1.396","1.819","1.645","2.234","2","2.093","1.951","2.709","2.281","2.767","2.806","1.761","1.678","1.481","1.8","3.822","3.41","4.556","4.637","3.742","4.042","4.229","4.251","3.88","6.459","3.92","5.069","2.66","2.52","2.319","1.844","1.842","1.489","1.324","1.547","1.577","1.564","1.41","1.419","1.373","1.14","1.245","1.338","1.075","1.076",,,,,,,"1.152",,,"1.666"
PsRatio,"5.066","4.663","4.821","4.916","5.303","4.818","4.452","4.003","3.61","3.809","4.474","4.011","4.144","4.64","3.412","4.168","4.24","5.37","5.981","6.397","6.835","6.562","5.434","5.784","6.002","5.672","4.936","4.316","4.237","3.963","4.233","4.36","4.433","4.254","4.559","4.581","4.601","4.999","4.51","4.927","4.79","4.918","4.589","3.648","4.189","4.345","3.963","3.886","3.228","3.861","3.754","3.954","3.542","2.875","3.517","3.97","4.273","4.539"
PbRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,318.699","661.797","63.591","50.964","32.055","29.317","30.079","22.476","20.698","19.861","15.91","14.694","13.282","12.073","11.736","8.366","7.341","7.219"
EnterprisesValueRevenueRatio,"5.827","21.808","21.209","21.164","23.699","21.432","20.635","19.099","20.106","19.263","20.446","18.846","19.4","24.098","17.292","20.234","19.823","26.161","22.957","26.491","30.171","32.978","23.976","25.348","27.771","29.14","25.456","21.693","22.344","21.836","21.23","20.078","20.493","22.346","20.782","20.308","20.625","22.693","20.049","21.284","20.455","22.555","19.644","14.7","15.998","19.52","17.089","17.508","13.849","17.242","15.605","16.063","15.678","14.829","17.233","15.195","15.963","17.851"
EnterprisesValueEBITDARatio,"13.278","47.625","52.053","46.928","53.866","44.403","47.147","41.113","45.516","45.823","53.295","47.926","43.942","71.698","41.494","44.722","45.951","67.771","50.869","60.118","71.202","77.123","55.992","55.917","62.849","66.94","73.362","47.811","49.808","47.165","53.072","44.085","51.709","48.883","45.507","42.242","45.983","47.687","43.971","43.91","43.412","46.277","45.387","31.262","33.414","40.839","39.095","37.524","31.241","38.122","39.053","34.545","36.538","33.014","43.086","33.819","37.46","37.183"
