name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
OperatingCashFlow,"690,400,000","328,900,000","-163,100,000","404,800,000","121,900,000","326,800,000","368,100,000","290,900,000","-28,400,000","214,700,000","-149,900,000","462,500,000","-47,200,000","238,900,000","-85,900,000","216,100,000","176,300,000","14,700,000","29,200,000","122,600,000","-24,200,000","64,300,000","83,800,000","414,200,000","69,000,000","22,700,000","71,800,000","119,100,000","34,100,000","-18,400,000","-52,300,000","101,000,000","123,700,000","-59,000,000","4,700,000","190,500,000","203,100,000","-700,000","45,100,000","194,000,000","27,400,000","-15,000,000","61,900,000","109,000,000","22,100,000","63,200,000","193,400,000","89,000,000","-234,600,000","259,300,000","506,000,000","454,900,000","119,600,000","44,200,000","280,200,000","271,500,000","92,000,000","-61,800,000","88,700,000","91,700,000","68,900,000","274,700,000","-29,300,000","31,757,000","136,556,000","41,768,000","-32,674,000","110,618,000","77,910,000","34,986,000","-11,203,000","55,200,000","75,355,000","16,422,000","-12,061,000","35,068,000","60,282,000","15,537,000","-5,621,000","88,798,000","89,304,000","42,742,000","43,124,000","23,385,000","-15,652,000","-24,106,000","8,003,000","36,005,000","29,994,000","-19,601,000","5,300,000","37,900,000","4,900,000","-8,700,000","4,900,000","700,000","49,900,000","11,900,000","16,300,000","33,400,000","16,600,000","-10,700,000","24,800,000","-13,500,000","3,700,000","-7,600,000","5,900,000","18,900,000","11,100,000","-17,900,000","4,700,000","21,300,000","17,500,000","-12,100,000","37,600,000","30,600,000","15,700,000","-13,200,000","5,300,000","3,200,000","6,300,000","-20,200,000","-7,800,000","400,000","300,000","-2,800,000","-5,000,000","24,300,000","22,600,000","-3,300,000","-15,700,000","1,300,000"
	CashFlowFromContinuingOperatingActivities,"690,400,000","328,900,000","-163,100,000","404,800,000","121,900,000","326,800,000","368,100,000","290,900,000","-28,400,000","214,700,000","-149,900,000","462,500,000","-47,200,000","238,900,000","-85,900,000","216,100,000","176,300,000","14,700,000","29,200,000","122,600,000","-24,200,000","64,300,000","83,800,000","414,200,000","69,000,000","22,700,000","71,800,000","119,100,000","34,100,000","-18,400,000","-52,300,000","101,000,000","123,700,000","-59,000,000","4,700,000","190,500,000","203,100,000","-700,000","45,100,000","194,000,000","27,400,000","-15,000,000","61,900,000","109,000,000","22,100,000","63,200,000","193,400,000","89,000,000","-234,600,000","259,300,000","506,000,000","454,900,000","119,600,000","44,200,000","280,200,000","271,500,000","92,000,000","-61,800,000","88,700,000","91,700,000","68,900,000","274,700,000","-29,300,000","31,757,000","136,556,000","41,768,000","-32,674,000","110,618,000","77,910,000","34,986,000","-11,203,000","55,200,000","75,355,000","16,422,000","-12,061,000","35,068,000","60,282,000","15,537,000","-5,621,000","88,798,000","89,304,000","42,742,000","43,124,000","23,385,000","-15,652,000","-24,106,000","8,003,000","36,005,000","29,994,000","-21,616,000","5,300,000","37,900,000","4,900,000","-8,700,000","4,900,000","900,000","50,000,000","12,200,000","16,800,000","34,000,000","17,000,000","-10,300,000","25,100,000","-13,500,000","3,300,000","-8,800,000","2,800,000","16,100,000","3,400,000","-17,900,000","4,700,000","21,300,000","17,500,000","-12,100,000","37,600,000","30,600,000","15,700,000","-13,200,000","5,300,000","3,200,000","6,300,000","-20,200,000","-7,800,000","400,000","300,000","-2,800,000","-5,000,000","24,300,000","22,600,000","-3,300,000","-15,700,000","1,300,000"
		NetIncomeFromContinuingOperations,"409,400,000","-2,100,000","6,200,000","89,700,000","213,900,000","99,600,000","69,500,000","100,000,000","80,200,000","68,600,000","75,700,000","150,000,000","191,900,000","128,500,000","109,000,000","151,300,000","153,400,000","110,800,000","56,400,000","93,500,000","128,600,000","44,300,000","19,200,000","61,500,000","84,200,000","56,100,000","14,600,000","50,300,000","89,900,000","54,600,000","34,700,000","77,800,000","105,100,000","71,500,000","54,900,000","36,300,000","148,700,000","86,500,000","46,500,000","83,300,000","75,700,000","38,000,000","39,300,000","38,000,000","68,600,000","67,800,000","99,000,000","116,600,000","211,200,000","292,600,000","169,600,000","140,300,000","-26,500,000","-1,192,000,000","-20,600,000","53,700,000","-84,300,000","72,600,000","37,300,000","85,400,000","90,600,000","50,900,000","41,200,000","49,210,000","53,414,000","49,837,000","53,068,000","42,752,000","38,689,000","38,190,000","40,574,000","30,012,000","30,623,000","22,473,000","29,698,000","26,005,000","24,209,000","14,114,000","11,292,000","17,249,000","21,574,000","12,167,000","8,608,000","17,648,000","13,709,000","11,284,000","8,223,000","14,625,000","15,274,000","13,924,000","6,700,000","10,200,000","10,500,000","6,600,000","3,900,000","4,100,000","5,000,000","4,100,000","3,100,000","3,100,000","2,800,000","2,500,000","1,600,000","-2,300,000","-4,600,000","2,200,000","1,600,000","3,200,000","3,100,000","1,400,000","1,500,000","3,200,000","3,700,000","2,700,000","3,500,000","1,400,000","900,000","2,100,000","800,000","2,400,000","1,200,000","3,300,000","1,900,000","-800,000","2,200,000","0","-600,000","-3,300,000","-2,400,000","2,200,000","700,000","1,200,000"
		OperatingGainsLosses,"-13,300,000","-2,500,000","-6,500,000","700,000","-4,200,000","-3,300,000","3,200,000","700,000","-1,700,000","7,000,000","-9,900,000","200,000","-5,100,000","3,400,000","-1,000,000","3,500,000","10,600,000","100,000","-1,400,000","-1,900,000","900,000","-4,100,000","100,000","-12,700,000","-1,500,000","3,800,000","-9,800,000","2,500,000","-2,800,000",,,,,,,,,,,"-11,500,000",,,,"3,100,000",,,,"12,000,000","0","0","2,900,000",,,,,,,,,,,,,,,,"8,632,000",,,,"10,756,000",,,,"6,986,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,200,000","5,400,000","0","100,000",,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,,"-1,500,000","-900,000","-500,000","-1,900,000","-1,200,000","500,000","2,100,000","-1,200,000","-200,000","-1,300,000","600,000","-1,500,000","1,900,000","-200,000","1,700,000","400,000","100,000","-800,000","-500,000","1,900,000","-200,000","400,000","-1,200,000","-200,000","4,400,000","-4,100,000","2,500,000","-2,800,000",,,,,,,,,,,,,,,"7,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-10,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"104,400,000","26,400,000","27,000,000","26,400,000","29,300,000","21,700,000","26,600,000","30,800,000","22,800,000","22,600,000","28,000,000","29,400,000","28,700,000","28,400,000","28,700,000","29,400,000","29,800,000","29,900,000","31,400,000","33,000,000","32,900,000","32,300,000","32,100,000","32,900,000","32,200,000","32,700,000","31,000,000","30,400,000","30,100,000","33,500,000","30,500,000","31,600,000","31,700,000","32,700,000","30,800,000","31,600,000","31,900,000","31,900,000","31,400,000","35,100,000","31,500,000","30,600,000","33,700,000","39,300,000","35,200,000","34,900,000","35,000,000","54,200,000","37,900,000","43,400,000","37,400,000","41,400,000","36,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,361,000","7,080,000","15,894,000","2,780,000","2,744,000","2,800,000","14,800,000","2,800,000","2,900,000","2,700,000","13,100,000","2,800,000","-500,000","3,300,000","3,600,000","3,500,000","3,400,000","3,600,000","2,700,000","2,100,000","2,100,000","1,900,000","2,200,000","1,700,000","2,300,000","2,200,000","2,800,000","2,500,000","2,500,000","2,300,000","2,700,000","2,400,000","2,000,000","2,300,000","2,100,000","2,200,000","1,600,000","1,900,000","2,000,000","2,000,000","1,800,000","1,700,000","1,800,000","1,700,000","1,600,000","1,500,000","1,200,000"
			DepreciationAndAmortization,"104,400,000","26,400,000","27,000,000","26,400,000","29,300,000","21,700,000","26,600,000","30,800,000","22,800,000","22,600,000","28,000,000","29,400,000","28,700,000","28,400,000","28,700,000","29,400,000","29,800,000","29,900,000","31,400,000","33,000,000","32,900,000","32,300,000","32,100,000","32,900,000","32,200,000","32,700,000","31,000,000","30,400,000","30,100,000","33,500,000","30,500,000","31,600,000","31,700,000","32,700,000","30,800,000","31,600,000","31,900,000","31,900,000","31,400,000","35,100,000","31,500,000","30,600,000","33,700,000","39,300,000","35,200,000","34,900,000","35,000,000","54,200,000","37,900,000","43,400,000","37,400,000","41,400,000","36,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,361,000","7,080,000","15,894,000","2,780,000","2,744,000","2,800,000","14,800,000","2,800,000","2,900,000","2,700,000","13,100,000","2,800,000","-500,000","3,300,000","3,600,000","3,500,000","3,400,000","3,600,000","2,700,000","2,100,000","2,100,000","1,900,000","2,200,000","1,700,000","2,300,000","2,200,000","2,800,000","2,500,000","2,500,000","2,300,000","2,700,000","2,400,000","2,000,000","2,300,000","2,100,000","2,200,000","1,600,000","1,900,000","2,000,000","2,000,000","1,800,000","1,700,000","1,800,000","1,700,000","1,600,000","1,500,000","1,200,000"
		DeferredTax,"-96,700,000","1,000,000","-185,100,000","65,800,000","18,800,000","3,800,000","200,000","4,900,000","6,100,000","10,600,000","800,000","-9,000,000","16,000,000","4,400,000","-1,000,000","4,500,000","14,200,000","6,000,000","-27,800,000","4,000,000","2,800,000","-7,400,000","8,400,000","-12,500,000","2,500,000","-5,400,000","-1,600,000","-5,100,000","-2,400,000","-4,500,000","-200,000","19,400,000","-17,000,000","-19,400,000","-2,800,000","-13,200,000","-3,400,000","-11,300,000","-2,500,000","-25,000,000","-23,400,000","-12,500,000","700,000","-1,500,000","8,800,000","-4,000,000","6,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"600,000","-3,500,000","-100,000","-200,000","-200,000","-900,000",,,,"1,300,000","2,500,000","0","-1,200,000","-500,000","-100,000",,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-96,700,000","1,000,000","-185,100,000","65,800,000","18,800,000","3,800,000","200,000","4,900,000","6,100,000","10,600,000","800,000","-9,000,000","16,000,000","4,400,000","-1,000,000","4,500,000","14,200,000","6,000,000","-27,800,000","4,000,000","2,800,000","-7,400,000","8,400,000","-12,500,000","2,500,000","-5,400,000","-1,600,000","-5,100,000","-2,400,000","-4,500,000","-200,000","19,400,000","-17,000,000","-19,400,000","-2,800,000","-13,200,000","-3,400,000","-11,300,000","-2,500,000","-25,000,000","-23,400,000","-12,500,000","700,000","-1,500,000","8,800,000","-4,000,000","6,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"600,000","-3,500,000","-100,000","-200,000","-200,000","-900,000",,,,"1,300,000","2,500,000","0","-1,200,000","-500,000","-100,000",,,,,,,,,,,,,,,,,,,
