name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
OperatingCashFlow,"559,929,000","175,582,000","166,715,000","113,064,000","104,567,000","158,316,000","157,386,000","139,501,000","152,794,000","102,265,000","92,660,000","124,948,000","67,523,000","139,513,000","348,062,000","132,999,000","101,494,000","122,759,000","95,827,000","87,903,000","58,719,000","142,031,000","81,688,000","91,988,000","22,937,000","45,315,000","124,025,000","32,223,000","-822,000","45,752,000","13,118,000","28,143,000","1,872,000","18,196,000","7,316,000","9,304,000","2,195,000","31,345,000","-4,076,000","-961,000","-2,037,000","-8,370,000","7,088,000","-233,000","-2,282,000","16,747,000","11,954,000","2,629,000","6,848,000","19,053,000","7,489,000","18,016,000","3,431,000","19,027,000","9,376,000","15,261,000","9,238,000","12,405,000","12,123,000","9,300,000","7,111,000","14,136,000","4,832,000","7,537,000","1,661,000","8,586,000","9,960,000","8,168,000","8,383,000","7,407,000","9,410,000","8,685,000","9,079,000","10,065,000","5,756,000","15,065,000","-541,000","9,919,000","5,806,000","-670,000","31,000","16,224,000","-1,796,000","6,431,000","-1,113,000","1,378,000","2,573,000","2,903,000","2,659,000","1,642,000","3,900,000","1,100,000","4,300,000","3,400,000","-600,000","-100,000","1,000,000","1,900,000","1,000,000","1,400,000","1,000,000","1,600,000"
	CashFlowFromContinuingOperatingActivities,"559,929,000","175,582,000","166,715,000","113,064,000","104,567,000","158,316,000","157,386,000","139,501,000","152,794,000","102,265,000","92,660,000","124,948,000","67,523,000","139,513,000","348,062,000","132,999,000","101,494,000","122,759,000","95,827,000","87,903,000","58,719,000","142,031,000","81,688,000","91,988,000","22,937,000","45,315,000","124,025,000","32,223,000","-822,000","45,752,000","13,118,000","28,143,000","1,872,000","18,196,000","7,316,000","9,304,000","2,195,000","31,345,000","-4,076,000","-961,000","-2,037,000","-8,370,000","7,088,000","-233,000","-2,282,000","16,747,000","11,954,000","2,629,000","6,848,000","19,053,000","7,489,000","18,016,000","3,431,000","19,027,000","9,376,000","15,261,000","9,238,000","12,405,000","12,123,000","9,300,000","7,111,000","14,136,000","4,832,000","7,537,000","1,661,000","8,586,000","9,960,000","8,168,000","8,383,000","7,407,000","9,410,000","8,685,000","9,079,000","10,065,000","5,756,000","15,065,000","-541,000","9,919,000","5,806,000","-670,000","31,000","16,224,000","-1,796,000","6,431,000","-1,113,000","1,378,000","2,573,000","2,903,000","2,659,000","1,642,000","3,900,000","1,100,000","4,300,000","3,400,000","-600,000","-100,000","1,000,000","1,900,000","1,000,000","1,400,000","1,000,000","1,600,000"
		NetIncomeFromContinuingOperations,"563,101,000","132,503,000","149,766,000","130,285,000","150,547,000","148,435,000","120,510,000","109,241,000","50,257,000","11,858,000","100,799,000","103,884,000","110,513,000","110,712,000","115,028,000","74,179,000","114,741,000","113,133,000","146,154,000","96,047,000","90,525,000","89,211,000","87,845,000","76,045,000","54,495,000","51,695,000","51,461,000","46,131,000","44,804,000","39,918,000","34,762,000","32,080,000","26,478,000","25,268,000","24,390,000","22,383,000","20,379,000","20,011,000","20,676,000","19,290,000","19,088,000","18,010,000","17,585,000","18,887,000","50,204,000","14,627,000","16,914,000","20,208,000","10,859,000","15,943,000","12,679,000","9,444,000","10,577,000","10,383,000","9,318,000","9,011,000","8,607,000","7,765,000","7,737,000","8,402,000","8,086,000","7,521,000","7,355,000","8,010,000","7,931,000","8,397,000","8,383,000","8,071,000","7,713,000","7,322,000","7,011,000","6,647,000","6,260,000","5,965,000","5,612,000","5,274,000","4,840,000","4,475,000","4,181,000","3,696,000","3,435,000","3,094,000","2,583,000","2,301,000","2,213,000","1,862,000","3,133,000","893,000","1,815,000","1,786,000","1,700,000","1,700,000","1,700,000","1,500,000","1,400,000","1,400,000","1,400,000","1,400,000","1,300,000","1,200,000","1,000,000","1,000,000"
		OperatingGainsLosses,"-11,540,000","-6,902,000","-1,834,000","-463,000","-2,341,000","-5,828,000","-5,189,000","-3,135,000","-622,000","-2,384,000","-2,867,000","165,000","40,000","-284,000","2,754,000","-94,000","-401,000","-1,275,000","-2,105,000","-2,763,000","-207,000","-1,023,000","-48,000","263,000","-408,000","-357,000","-9,502,000","-1,353,000","-2,416,000","-3,160,000","-9,548,000","-1,734,000","-667,000","-915,000","-1,525,000","-1,621,000","-3,040,000","-2,009,000","57,203,000","-131,042,000","89,777,000","-21,491,000","-4,760,000","21,431,000","-95,961,000","5,305,000","-15,183,000","-30,868,000","-9,275,000","-9,929,000","-127,903,000","155,523,000","-24,304,000","-4,019,000","3,715,000","395,000","-206,000","73,000","-567,000","-115,000","47,000","-372,000","-1,197,000","-760,000","-38,000","-1,833,000","-70,000","-244,000","-335,000","-131,000","228,000","-130,000","-772,000","-100,000","-600,000","553,000",,,"145,000","-145,000","0","217,000",,,,,,,,,,"0",,,,,,,,,,
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,,,,,,,,"0","0","0",,"0","-62,756,000","-2,952,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,555,000",,"-1,727,000","-705,000","-407,000","-570,000","-267,000","-38,000","73,000","142,000","51,000","32,000","-48,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-414,000","90,000","-504,000","0","0","0","0","-2,244,000","0","-2,223,000","0","0","-713,000","0","0","0",,,"-1,200,000","-2,429,000",,,"-4,000","0","0","0","-2,862,000","-1,000","-84,000","-2,534,000","-77,000","-44,000","-18,000","-5,000","-5,000","0","0","-156,000","-54,000","0","-402,000","-1,000","56,000","-638,000","-199,000","-152,000","-226,000","-569,000","-2,052,000","-1,697,000",,"-142,000","-16,519,000","-3,999,000","3,136,000","317,000","0","-20,000","-106,000","-77,000","0","-337,000","-1,341,000","-718,000","-27,000","-1,831,000","-2,000",,,,"0","-22,000",,,"-600,000","553,000",,,"145,000","-145,000","0","217,000",,,,,,,,,,"0",,,,,,,,,,
		DepreciationAmortizationDepletion,"43,519,000","11,163,000","11,003,000","10,729,000","10,623,000","10,776,000","11,123,000","11,042,000","10,834,000","10,792,000","10,670,000","10,612,000","10,607,000","10,620,000","8,823,000","8,758,000","8,903,000","8,956,000","8,649,000","8,545,000","8,472,000","8,404,000","8,362,000","7,053,000","4,782,000","4,835,000","5,275,000","4,375,000","4,084,000","3,727,000","3,550,000","3,684,000","3,080,000","2,668,000","2,760,000","2,282,000","2,500,000","2,459,000","2,614,000","2,050,000","1,947,000","2,187,000","1,965,000","1,849,000","1,729,000","1,492,000","1,342,000","1,262,000","1,191,000","1,107,000","1,092,000","1,047,000","1,045,000","1,098,000","943,000","975,000","933,000","915,000","920,000","882,000","873,000","873,000","-303,000","829,000","804,000","797,000","514,000","23,000","961,000","554,000","730,000","458,000","702,000","859,000","1,320,000","434,000","637,000","491,000","395,000","443,000","402,000","517,000","513,000","434,000","376,000","413,000","388,000","429,000","426,000","436,000","400,000","400,000","400,000","400,000","200,000","500,000","200,000","200,000","100,000","200,000","100,000","200,000"
			DepreciationAndAmortization,"43,519,000","11,163,000","11,003,000","10,729,000","10,623,000","10,776,000","11,123,000","11,042,000","10,834,000","10,792,000","10,670,000","10,612,000","10,607,000","10,620,000","8,823,000","8,758,000","8,903,000","8,956,000","8,649,000","8,545,000","8,472,000","8,404,000","8,362,000","7,053,000","4,782,000","4,835,000","5,275,000","4,375,000","4,084,000","3,727,000","3,550,000","3,684,000","3,080,000","2,668,000","2,760,000","2,282,000","2,500,000","2,459,000","2,614,000","2,050,000","1,947,000","2,187,000","1,965,000","1,849,000","1,729,000","1,492,000","1,342,000","1,262,000","1,191,000","1,107,000","1,092,000","1,047,000","1,045,000","1,098,000","943,000","975,000","933,000","915,000","920,000","882,000","873,000","873,000","-303,000","829,000","804,000","797,000","514,000","23,000","961,000","554,000","730,000","458,000","702,000","859,000","1,320,000","434,000","637,000","491,000","395,000","443,000","402,000","517,000","513,000","434,000","376,000","413,000","388,000","429,000","426,000","436,000","400,000","400,000","400,000","400,000","200,000","500,000","200,000","200,000","100,000","200,000","100,000","200,000"
				Depreciation,"36,245,000","9,308,000","9,141,000","9,010,000","8,786,000","8,814,000","9,092,000","8,891,000","8,017,000","7,763,000","7,578,000","7,469,000","7,360,000","7,243,000","5,440,000","5,377,000","5,524,000","5,579,000","5,267,000","5,163,000","5,093,000","5,027,000","4,968,000","4,220,000","3,078,000","2,970,000","3,549,000","2,677,000","2,444,000","2,131,000","2,018,000","2,152,000","1,961,000","1,855,000","1,879,000","1,787,000","1,639,000","1,891,000","2,104,000","1,541,000","1,438,000","1,678,000","1,456,000","1,345,000","1,293,000","1,264,000","1,181,000","1,130,000","1,080,000","1,080,000","1,065,000","1,019,000","1,017,000","1,071,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
