name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
TotalAssets,"25,248,020,000","32,774,895,000","35,809,025,000","35,619,354,000","34,732,277,000","37,534,602,000","37,752,829,000","28,856,457,000","20,156,963,000","20,077,327,000"
TotalLiabilitiesNetMinorityInterest,"16,546,724,000","23,015,363,000","26,623,213,000","27,433,546,000","26,426,448,000","29,652,446,000","31,392,093,000","23,320,280,000","20,385,934,000","16,574,405,000"
TotalEquityGrossMinorityInterest,"8,701,296,000","9,759,532,000","9,185,812,000","8,185,808,000","8,305,829,000","7,882,156,000","6,360,736,000","5,536,177,000","-228,971,000","3,502,922,000"
	StockholdersEquity,"547,294,000","665,664,000","704,598,000","625,718,000","555,534,000","490,502,000","330,682,000","5,533,102,000","-233,227,000","3,497,914,000"
		CapitalStock,"20,000","20,000","20,000","20,000","20,000","20,000","20,000","5,527,173,000","-231,637,000","3,498,065,000"
			CommonStock,"20,000","20,000","20,000","20,000","20,000","20,000","20,000","5,527,173,000","-231,637,000","3,498,065,000"
		AdditionalPaidInCapital,"241,458,000","287,558,000","367,860,000","363,916,000","370,210,000","282,743,000","272,806,000",,,
		RetainedEarnings,"305,794,000","378,005,000","336,594,000","261,351,000","184,939,000","207,422,000","57,568,000",,,
		GainsLossesNotAffectingRetainedEarnings,"22,000","81,000","124,000","431,000","365,000","317,000","288,000","5,929,000","-1,590,000","-151,000"
		OtherEquityInterest,,,,,,,,"5,527,173,000","-231,637,000","3,498,065,000"
	MinorityInterest,"8,154,002,000","9,093,868,000","8,481,214,000","7,560,090,000","7,750,295,000","7,391,654,000","6,030,054,000","3,075,000","4,256,000","5,008,000"
TotalCapitalization,"8,631,936,000","9,883,455,000","11,184,568,000","9,879,687,000","8,651,484,000","7,539,109,000","11,337,191,000","11,979,648,000","5,722,726,000","8,668,247,000"
CommonStockEquity,"547,294,000","665,664,000","704,598,000","625,718,000","555,534,000","490,502,000","330,682,000","5,533,102,000","-233,227,000","3,497,914,000"
CapitalLeaseObligations,"468,693,000","482,184,000","381,104,000","345,930,000","261,774,000","272,274,000","274,608,000","288,866,000","302,271,000","314,353,000"
NetTangibleAssets,"-7,149,140,000","-6,016,875,000","-4,040,598,000","-4,064,309,000","-3,795,726,000","-2,419,413,000","-2,311,480,000","3,205,814,000","-2,441,961,000","582,681,000"
InvestedCapital,"8,631,936,000","9,958,455,000","11,259,568,000","9,954,687,000","9,026,484,000","7,914,109,000","11,712,162,000","12,139,648,000","6,697,726,000","8,833,247,000"
TangibleBookValue,"-7,149,140,000","-6,016,875,000","-4,040,598,000","-4,064,309,000","-3,795,726,000","-2,419,413,000","-2,311,480,000","3,205,814,000","-2,441,961,000","582,681,000"
TotalDebt,"8,553,335,000","9,774,975,000","10,936,074,000","9,674,899,000","8,732,724,000","7,695,881,000","11,656,088,000","6,895,412,000","7,233,224,000","5,649,686,000"
NetDebt,"5,773,981,000","7,161,617,000","8,321,303,000","7,353,972,000","5,606,044,000","5,452,522,000","7,896,343,000","4,882,511,000","5,842,282,000","3,984,361,000"
ShareIssued,"119,627,004","126,437,703","137,367,428","135,978,914","135,574,865","115,372,565","115,372,565","150,322,273","150,322,273","150,322,273"
OrdinarySharesNumber,"119,627,004","126,437,703","137,367,428","135,978,914","135,574,865","115,372,565","115,372,565","150,322,273","150,322,273","150,322,273"
