name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017
MarketCap,"738,668,536","911,541,764","949,230,941","953,831,745","1,034,266,021","861,229,700","815,156,801","649,358,441","659,198,565","420,813,968","1,517,941,510","1,448,049,898","1,406,589,435","1,411,554,034","1,206,852,674","1,322,098,277","1,199,298,856","1,173,919,992","1,135,728,653","1,188,192,558"
EnterpriseValue,,,,,,,,,,,,,,,"2,018,227,422","4,189,266,285","3,754,005,251","1,409,994,823","1,355,910,798","1,413,123,082"
PeRatio,"11.671","13.575","26.783","22.926","10.189",,,,,"3.173","11.785","11.74","11.347","11.529","10.946","12.412","12.741","11.431","13.096","13.771"
ForwardPeRatio,"11.111",,,,,,,,,,"11.723",,,,,"10.111","11.099","10.695","10.406","11.628"
PsRatio,"4.608","5.681","6.337","5.906","6.144",,,,,"2.422","9.048","9.06","8.806","8.938","8.416","9.546","9.933","9.038","10.434","11.081"
PbRatio,"0.503","0.622","0.658","0.664","0.812","0.68","0.633","0.511","0.536","0.28","1.051","1.004","0.991","1.08","0.924","1.129","1.026","0.996","0.956","1.201"
EnterprisesValueRevenueRatio,"12.346",,,,,,,,,,,,,,"55.692","120.575","109.507","42.771","43.095","51.325"
