name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019
			CurrentAccruedExpenses,"16,029,000","29,239,000","14,474,000","7,700,000","8,961,000","11,464,000","10,366,000","9,235,000","6,060,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"11,995,000","21,572,000","22,761,000","10,059,000","7,604,000","20,521,000","18,133,000","10,319,000","11,698,000"
		CurrentDebtAndCapitalLeaseObligation,"2,663,000","1,918,000","3,121,000","3,471,000","4,931,000","6,357,000","6,321,000","6,162,000","6,232,000"
			CurrentCapitalLeaseObligation,"2,663,000","1,918,000","3,121,000","3,471,000","4,931,000","6,357,000","6,321,000","6,162,000","6,232,000"
		CurrentDeferredLiabilities,"68,843,000","68,841,000","60,949,000","57,836,000","63,202,000","66,693,000","54,324,000","62,021,000","66,490,000"
			CurrentDeferredRevenue,"68,843,000","68,841,000","60,949,000","57,836,000","63,202,000","66,693,000","54,324,000","62,021,000","66,490,000"
		OtherCurrentLiabilities,"21,763,000","7,900,000","20,525,000","7,105,000","6,821,000","10,150,000","9,802,000","8,462,000","9,593,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"24,221,000","43,335,000","59,588,000","8,332,000","8,470,000","9,467,000","10,651,000","14,069,000","674,168,000"
		LongTermDebtAndCapitalLeaseObligation,"13,717,000","14,694,000","14,988,000","776,000","970,000","1,296,000","3,056,000","4,038,000","7,164,000"
			LongTermCapitalLeaseObligation,"13,717,000","14,694,000","14,988,000","776,000","970,000","1,296,000","3,056,000","4,038,000","7,164,000"
		NonCurrentDeferredLiabilities,"5,987,000","7,055,000","7,050,000","7,530,000","7,455,000","8,107,000","7,480,000","9,917,000","10,896,000"
			NonCurrentDeferredRevenue,"5,987,000","7,055,000","7,050,000","7,530,000","7,455,000","8,107,000","7,480,000","9,917,000","10,896,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,"0","0","0","655,799,000"
		OtherNonCurrentLiabilities,"4,517,000","21,586,000","37,550,000","26,000","45,000","64,000","115,000","114,000","309,000"
TotalEquityGrossMinorityInterest,"1,208,788,000","1,260,875,000","1,297,662,000","1,192,643,000","1,215,375,000","1,246,197,000","1,296,760,000","481,668,000","-280,864,000"
	StockholdersEquity,"1,187,387,000","1,239,258,000","1,275,929,000","1,171,472,000","1,193,927,000","1,224,132,000","1,274,421,000","457,814,000","-307,123,000"
		CapitalStock,"2,658,000","2,620,000","2,595,000","2,422,000","2,396,000","2,357,000","2,343,000","1,800,000","423,000"
			PreferredStock,"0","0","0","0","0","0","0",,
			CommonStock,"2,658,000","2,620,000","2,595,000","2,422,000","2,396,000","2,357,000","2,343,000","1,800,000","423,000"
		AdditionalPaidInCapital,"2,076,605,000","2,054,275,000","2,038,012,000","1,877,497,000","1,860,123,000","1,841,405,000","1,828,395,000","948,639,000","50,289,000"
		RetainedEarnings,"-881,321,000","-811,284,000","-762,441,000","-708,587,000","-668,871,000","-582,359,000","-532,047,000","-492,610,000","-357,927,000"
		TreasuryStock,,"0","0","0","0","37,568,000","24,320,000","163,000","158,000"
		GainsLossesNotAffectingRetainedEarnings,"-10,555,000","-6,353,000","-2,237,000","140,000","279,000","297,000","50,000","148,000","250,000"
	MinorityInterest,"21,401,000","21,617,000","21,733,000","21,171,000","21,448,000","22,065,000","22,339,000","23,854,000","26,259,000"
TotalCapitalization,"1,187,387,000","1,239,258,000","1,275,929,000","1,171,472,000","1,193,927,000","1,224,132,000","1,274,421,000","457,814,000","-307,123,000"
CommonStockEquity,"1,187,387,000","1,239,258,000","1,275,929,000","1,171,472,000","1,193,927,000","1,224,132,000","1,274,421,000","457,814,000","-307,123,000"
CapitalLeaseObligations,"16,380,000","16,612,000","18,109,000","4,247,000","5,901,000","7,653,000","9,377,000","10,200,000","13,396,000"
NetTangibleAssets,"601,343,000","644,088,000","672,100,000","925,923,000","946,450,000","974,727,000","1,022,826,000","204,279,000","-564,535,000"
WorkingCapital,"624,362,000","685,670,000","727,486,000","945,052,000","962,990,000","992,305,000","1,037,025,000","221,053,000","116,950,000"
InvestedCapital,"1,187,387,000","1,239,258,000","1,275,929,000","1,171,472,000","1,193,927,000","1,224,132,000","1,274,421,000","457,814,000","-307,123,000"
TangibleBookValue,"601,343,000","644,088,000","672,100,000","925,923,000","946,450,000","974,727,000","1,022,826,000","204,279,000","-564,535,000"
TotalDebt,"16,380,000","16,612,000","18,109,000","4,247,000","5,901,000","7,653,000","9,377,000","10,200,000","13,396,000"
ShareIssued,"265,692,614","261,871,587","259,365,259","242,118,903","239,530,262","236,341,034","235,637,199","220,164,563","220,164,563"
OrdinarySharesNumber,"265,692,614","261,871,587","259,365,259","242,118,903","239,530,262","235,604,105","234,235,243","220,164,563","220,164,563"
TreasurySharesNumber,,,"0","0",,"1,866,675","1,401,956",,
