name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996
		DeferredTax,"25,000",,,,,"-176,000","0","0","0","-5,285,000","-7,051,000","11,852,000","3,307,000","-7,939,000","0",,,"-18,676,000","-24,010,000","638,000","-1,060,000","-9,223,000","2,806,000","10,901,000","4,996,000","-120,989,000","-39,018,000","21,242,000","20,463,000","36,184,000","-31,214,000","29,201,000","71,106,000","21,265,000","17,894,000","21,786,000","41,924,000","52,145,000","43,551,000","46,611,000","44,460,000","56,921,000","36,867,000","33,455,000","26,210,000","19,180,000","60,259,000","806,000","487,000","5,959,000","-2,856,000","3,229,000","1,192,000","5,911,000","2,418,000","2,595,000","4,324,000","1,948,000","3,640,000","1,491,000","1,301,000","3,396,000",,,,"-913,000","-1,376,000","900,000","900,000","2,727,000","0",,,"8,525,000","0",,,,,,,,,,,"1,755,000","1,933,000","2,607,000","1,567,000","462,000","600,000","1,200,000","2,100,000","-1,100,000","2,700,000","300,000","400,000","1,000,000","1,800,000","200,000","600,000","200,000","600,000"
			DeferredIncomeTax,"25,000",,,,,"-176,000","0","0","0","-5,285,000","-7,051,000","11,852,000","3,307,000","-7,939,000","0",,,"-18,676,000","-24,010,000","638,000","-1,060,000","-9,223,000","2,806,000","10,901,000","4,996,000","-120,989,000","-39,018,000","21,242,000","20,463,000","36,184,000","-31,214,000","29,201,000","71,106,000","21,265,000","17,894,000","21,786,000","41,924,000","52,145,000","43,551,000","46,611,000","44,460,000","56,921,000","36,867,000","33,455,000","26,210,000","19,180,000","60,259,000","806,000","487,000","5,959,000","-2,856,000","3,229,000","1,192,000","5,911,000","2,418,000","2,595,000","4,324,000","1,948,000","3,640,000","1,491,000","1,301,000","3,396,000",,,,"-913,000","-1,376,000","900,000","900,000","2,727,000","0",,,"8,525,000","0",,,,,,,,,,,"1,755,000","1,933,000","2,607,000","1,567,000","462,000","600,000","1,200,000","2,100,000","-1,100,000","2,700,000","300,000","400,000","1,000,000","1,800,000","200,000","600,000","200,000","600,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,561,000","-5,915,000","-21,329,000","-4,065,000","-3,680,000","2,390,000","-14,531,000","-2,824,000","-8,407,000","753,000","615,000","496,000","-1,036,000","1,876,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"2,308,000","2,308,000",,,"0","0","0","0","252,382,000",,,,,"0",,,,"345,000,000",,,,"266,298,000",,,,"645,161,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"452,000","205,000","-73,000","348,000","-28,000","-37,000","201,000","1,409,000","3,280,000","922,000","-508,000","469,000","671,000","-1,117,000","410,000","226,000","-14,000","123,000","203,000","-205,000","-363,000","188,000","238,000","-17,000","-207,000","356,000","392,000","1,542,000","-294,000","19,000","208,000","-15,000","-40,000","599,000","353,000","561,000","678,000","200,000","169,000","591,000","1,014,000","618,000","63,000","220,000","381,000","-99,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"9,782,000","2,118,000","2,592,000","2,825,000","2,247,000","3,615,000","3,679,000","2,621,000","2,786,000","2,817,000","2,955,000","2,864,000","2,426,000","1,750,000","2,781,000","3,266,000","2,462,000","1,812,000","2,719,000","3,459,000","-41,000","1,782,000","2,164,000","2,020,000","1,956,000","749,000","-82,000","1,198,000","792,000","64,000","-848,000","1,060,000","996,000","958,000","1,432,000","935,000","1,328,000","1,513,000","1,692,000","1,630,000","1,532,000","1,236,000","1,355,000","1,199,000","1,198,000","1,184,000","956,000","841,000","641,000","712,000","814,000","814,000","880,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"54,211,000","30,986,000","1,426,000","3,212,000","18,587,000","-883,000","-5,368,000","154,000","-9,461,000","16,704,000","-15,454,000","-31,399,000","-15,554,000","-4,944,000","-13,896,000","-8,303,000","-17,251,000","-45,140,000","-46,013,000","-27,022,000","-29,343,000","-31,404,000","-40,025,000","-15,997,000","-30,919,000","-44,872,000","-30,189,000","-21,947,000","-35,633,000","-35,742,000","-12,207,000","-16,335,000","-195,000","-3,703,000","-10,163,000","-10,647,000","-11,520,000","30,626,000","-18,174,000","-335,000","548,000","287,555,000","-1,777,000","-19,000","2,141,000","9,693,000","-6,045,000","-2,662,000","6,914,000","5,198,000","16,911,000","3,805,000","4,377,000","-6,156,000","1,690,000","692,000","1,088,000","1,623,000","897,000","984,000","948,000","2,891,000","1,202,000","-783,000","261,000",,"1,987,000",,,"-2,276,000","-7,106,000",,,"-217,000","2,839,000",,,"-4,608,000","5,063,000",,,"-8,110,000",,,"1,229,000",,,,,"4,332,000","-3,300,000",,,,,"200,000","-100,000","-400,000","-300,000","-1,200,000","600,000",,"900,000"
		ChangeInWorkingCapital,"-219,965,000","2,633,000","-7,297,000","-53,932,000","-161,369,000","14,555,000","46,064,000","-37,258,000","-197,808,000","15,386,000","-6,077,000","-64,352,000","-51,106,000","-22,461,000","8,309,000","-163,229,000","-17,908,000","-118,324,000","51,593,000","-232,748,000","-105,441,000","311,490,000","-99,385,000","-124,201,000","-125,057,000","811,214,000","-108,947,000","-136,286,000","-239,984,000","32,054,000","95,634,000","190,095,000","-289,713,000","-2,065,000","-100,851,000","-68,655,000","-137,505,000","-93,155,000","-48,557,000","-124,757,000","-47,239,000","-65,994,000","-46,068,000","-149,270,000","-20,751,000","-72,340,000","-125,855,000","35,845,000","-12,299,000","-7,518,000","19,742,000","253,000","-7,956,000","15,211,000","-5,633,000","-4,355,000","-27,125,000","-9,981,000","-8,056,000","-13,104,000","-38,766,000","-4,292,000","-8,702,000","-17,991,000","-16,273,000","-100,000","545,000","-12,679,000","-15,297,000","-3,388,000","16,769,000","-5,566,000","5,514,000","4,578,000","-5,379,000","6,471,000","-18,346,000","10,038,000","6,418,000","-1,278,000","-19,884,000","2,160,000","15,062,000","-4,513,000","-19,303,000","-11,916,000","-9,034,000","-8,362,000","-20,046,000","-9,937,000","3,200,000","-10,100,000","-7,200,000","500,000","-6,100,000","-12,800,000","1,100,000","-1,400,000","-2,100,000","-3,800,000","-13,000,000","3,800,000","-1,300,000"
			ChangeInReceivables,"3,524,000","-18,998,000","23,894,000","4,375,000","-5,747,000","-51,779,000","91,609,000","110,692,000","22,613,000","-69,884,000","61,959,000","19,352,000","44,014,000","-39,446,000","13,502,000","-2,970,000","4,377,000","-94,550,000","9,124,000","10,632,000","-30,310,000","9,281,000","-5,897,000","53,399,000","55,413,000","40,532,000","63,496,000","2,647,000","-33,592,000","-60,931,000","72,493,000","142,908,000","-84,970,000","-35,964,000","-26,618,000","-25,878,000","42,082,000","-99,854,000","82,930,000","-33,525,000","75,167,000","-89,400,000","18,122,000","1,590,000","-12,374,000","-98,632,000","20,280,000","28,107,000","34,370,000","-49,024,000","15,705,000","11,360,000","15,787,000","-15,197,000","9,877,000","7,576,000","8,222,000","-38,738,000","11,527,000","-2,989,000","-5,912,000","-9,786,000","4,933,000","-7,006,000","1,064,000","-26,739,000","2,809,000","-1,811,000","4,699,000","-18,121,000","9,285,000","-7,855,000","9,736,000","-13,907,000","4,041,000","-2,410,000","2,357,000","-13,843,000","8,848,000","2,965,000","-2,658,000","-5,125,000","18,125,000","-3,480,000","3,454,000","-19,478,000","-9,360,000","3,673,000","-2,944,000",,"5,900,000","-8,300,000","7,900,000","-500,000","2,200,000","-4,400,000","6,800,000","-8,200,000","2,100,000","-2,700,000","-3,300,000","-2,400,000","2,800,000"
				ChangesInAccountReceivables,"2,822,000","-27,238,000","21,792,000","9,589,000","-1,321,000","-43,450,000","52,310,000","31,430,000","86,004,000","-67,277,000","42,842,000","-11,811,000","41,247,000","-98,397,000","13,391,000","-32,320,000","27,598,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-98,632,000","20,280,000","28,107,000","34,370,000","-49,024,000","15,705,000","11,360,000","15,787,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"25,642,000","30,807,000","-6,948,000","11,137,000","-9,354,000","37,564,000","24,793,000","6,385,000","-33,330,000","18,962,000","-25,957,000","14,816,000","-56,623,000","45,633,000","-11,582,000","-19,148,000","-30,833,000","-9,327,000","-124,821,000","-147,512,000","118,243,000","50,736,000","-83,028,000","-116,772,000","-123,589,000","660,408,000","-92,523,000","-107,778,000","-166,590,000","3,026,000","121,478,000","-31,283,000","-50,838,000","11,736,000","-22,200,000","-19,826,000","-70,864,000","-18,099,000","-46,754,000","-22,793,000","-50,696,000","18,367,000","-29,200,000","-75,809,000","39,155,000","16,873,000","-26,589,000","384,000","-11,713,000","19,793,000","14,810,000","-3,093,000","-1,318,000","5,853,000","5,541,000","-1,242,000","-17,871,000","-6,563,000","-10,099,000","-16,471,000","-21,770,000","-12,450,000","-11,683,000","-16,059,000","-12,513,000","-599,000","-5,658,000","-2,713,000","-8,634,000","-1,524,000","-3,067,000","-5,606,000","-757,000","5,263,000","-280,000","-36,000","-5,877,000","161,000","-2,746,000","73,000","-5,491,000","2,098,000","-6,869,000","722,000","-3,876,000","-8,475,000","-1,717,000","-5,902,000","-10,461,000",,"200,000","-2,000,000","-5,600,000","-4,800,000","-5,900,000","-2,400,000","-5,900,000","1,600,000","600,000","-3,200,000","-7,200,000","1,500,000","-3,400,000"
			ChangeInPrepaidAssets,"-1,122,000","-4,838,000","1,424,000","5,925,000","-3,633,000","-1,351,000","-1,897,000","2,389,000","549,000","5,061,000","-4,894,000","3,488,000","12,721,000","-4,759,000","-4,303,000","2,020,000","3,898,000","-2,863,000","-4,301,000","2,174,000","751,000","-4,120,000","-1,125,000","1,905,000","15,096,000","-8,515,000","-3,889,000","873,000","4,573,000","-1,915,000","99,000","1,017,000","2,388,000","-2,350,000","-2,603,000","1,322,000","3,225,000","-3,403,000","9,137,000","-4,740,000","-242,000","-4,504,000","6,105,000","-6,846,000","424,000","11,400,000","4,884,000","-3,327,000","454,000","-1,649,000","799,000","-209,000","-2,763,000","2,164,000","-1,215,000","-2,581,000","2,698,000","-531,000","183,000","369,000","570,000","70,000","627,000","-2,036,000","680,000","-317,000","521,000","-1,757,000","591,000","1,544,000","638,000","-1,305,000","150,000","1,724,000","1,136,000","-3,052,000","181,000","909,000","454,000","-1,592,000","275,000","1,740,000","547,000","6,267,000","-8,869,000",,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-189,412,000","12,064,000","-11,324,000","-61,230,000","-128,922,000","44,975,000","-56,523,000","-135,330,000","-184,114,000","82,380,000","-22,606,000","-85,686,000","-35,426,000","872,000","28,821,000","-124,801,000","23,341,000","9,512,000","192,910,000","-73,200,000","-172,918,000","282,792,000","14,537,000","-38,350,000","-47,419,000","145,700,000","-54,932,000","-12,470,000","-24,384,000","164,383,000","-80,447,000","104,888,000","-93,657,000","41,997,000","-36,025,000","8,309,000","-74,490,000","43,612,000","32,518,000","-63,388,000","-70,603,000","168,183,000","-40,292,000","-67,023,000","-43,264,000","122,178,000","-191,245,000","78,091,000","-34,804,000","23,196,000","-12,212,000","-7,669,000","-19,057,000","21,110,000","-16,295,000","-9,072,000","-19,210,000","36,999,000","-10,565,000","6,885,000","-11,654,000","17,874,000","-2,579,000","7,110,000","-5,504,000","22,270,000","2,873,000","-4,770,000","-13,581,000","14,713,000","9,913,000","9,069,000","-3,484,000","11,498,000","-10,276,000","8,676,000","-11,714,000","22,811,000","-138,000","-3,478,000","-11,256,000","4,088,000","3,270,000","-8,674,000","-10,012,000","20,511,000","-4,566,000","-7,196,000","-2,345,000",,"-5,000,000","800,000","-9,100,000","4,800,000","-2,500,000","-4,500,000","800,000","4,800,000","-5,100,000","2,900,000","-2,700,000","4,300,000","-800,000"
				ChangeInPayable,"-189,412,000","12,064,000","-11,324,000","-61,230,000","-128,922,000","44,975,000","-56,523,000","-135,330,000","-184,114,000","82,380,000","-22,606,000","-85,686,000","-35,426,000","872,000","28,821,000","-124,801,000","23,341,000","9,512,000","192,910,000","-73,200,000","-172,918,000","282,792,000","14,537,000","-38,350,000","-47,419,000","145,700,000","-54,932,000","-12,470,000","-24,384,000","164,383,000","-80,447,000","104,888,000","-93,657,000","41,997,000","-36,025,000","8,309,000","-74,490,000","43,612,000","-40,873,000","-23,588,000","-37,012,000",,"5,015,000","-19,103,000","-5,418,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-189,412,000","12,064,000","-11,324,000","-61,230,000","-128,922,000","44,975,000","-56,523,000","-135,330,000","-184,114,000","82,380,000","-22,606,000","-85,686,000","-35,426,000","872,000","28,821,000","-124,801,000","23,341,000","9,512,000","192,910,000","-73,200,000","-172,918,000","282,792,000","14,537,000","-38,350,000","-47,419,000","145,700,000","-54,932,000","-12,470,000","-24,384,000","164,383,000","-80,447,000","104,888,000","-93,657,000","41,997,000","-36,025,000","8,309,000","-74,490,000","43,612,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-39,800,000","-33,591,000",,"-45,307,000","-47,920,000","-37,846,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-311,000","-865,000","-1,529,000","-803,000","-1,182,000","-4,692,000","180,000","-886,000","291,000","-606,000","166,000","640,000","-136,000","-605,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-85,000","1,329,000","-619,000",,"2,100,000","-700,000","-300,000","600,000","-100,000","-800,000","-700,000","400,000","300,000","-800,000","200,000","400,000","100,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-131,000",,,,,,,,,,"-11,000",,,,"6,694,000","-266,000","-3,677,000",,,,"-100,000",,"200,000","-700,000","100,000",,,,,,
			ChangeInOtherWorkingCapital,"-58,597,000","-16,402,000","-14,343,000","-14,139,000","-13,713,000","-14,854,000","-11,918,000","-21,394,000","-3,526,000","-21,133,000","-14,579,000","-16,322,000","-15,792,000","-24,761,000","-18,129,000","-18,330,000","-18,691,000","-21,096,000","-21,319,000","-24,842,000","-21,207,000","-27,199,000","-23,872,000","-24,383,000","-24,558,000","-26,911,000","-21,099,000","-19,558,000","-19,991,000","-72,509,000","-17,989,000","-27,435,000","-62,636,000","-17,484,000","-13,405,000","-32,582,000","-37,458,000","-15,411,000",,,,,,,,,,,,,,,,,,,"-964,000",,,,,,,,,,,,"1,628,000",,,,,,,,"-3,293,000",,,,"-754,000",,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,"-4,435,000","-893,000","-795,000","-57,000","-2,377,000","-3,088,000","1,609,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
