name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
TotalRevenue,"234,457,000","59,781,000","60,001,000","59,943,000","54,732,000","53,589,000","60,394,000","57,221,000","51,429,000","50,889,000","51,015,000","52,779,000","50,379,000","41,043,000","40,476,000","40,736,000","40,957,000","40,472,000","39,401,000","34,685,000","34,160,000","32,020,000","29,628,000","32,984,000","29,329,000","26,443,000","26,568,000","26,825,000","23,669,000","22,695,000","21,980,000","22,588,000","22,143,000","17,779,000","18,704,000","19,539,000","22,022,000","22,356,000","20,651,000","22,709,000","19,561,000","18,340,000","18,591,000","18,529,000","15,911,000","15,381,000","18,036,000","18,268,000","16,291,000","14,927,000","15,675,000","15,261,000","15,779,000","15,910,000","13,058,000","12,754,000","13,233,000","12,136,000","12,159,000","11,389,000","11,030,000","10,501,000","10,952,000","10,674,000","10,215,000","9,841,000","10,852,000","11,051,000","9,730,000","9,053,000","9,563,000","9,263,000","8,981,000","8,284,000","8,140,000","9,434,000","9,043,000","8,674,000","8,880,000","9,313,000","7,581,000","7,487,000","8,158,000","7,130,000","7,252,000","6,788,000","6,247,000","6,526,000","6,662,000","6,075,000","2,816,000","1,000,000","1,100,000","1,000,000","1,187,000","800,000","900,000",
	OperatingRevenue,"234,457,000","59,781,000","60,001,000","59,943,000","54,732,000","53,589,000","60,394,000","57,221,000","51,429,000","50,889,000","51,015,000","52,779,000","50,379,000","41,043,000","40,476,000","40,736,000","40,957,000","40,472,000","39,401,000","34,685,000","34,160,000","32,020,000","29,628,000","32,984,000","29,329,000","26,443,000","26,568,000","26,825,000","23,669,000","22,695,000","21,980,000","22,588,000","22,143,000","17,779,000","18,704,000","19,539,000","22,022,000","22,356,000","20,651,000","22,709,000","19,561,000","18,340,000","18,591,000","18,529,000","15,911,000","15,381,000","18,036,000","18,268,000","16,291,000","14,927,000","15,675,000","15,261,000","15,779,000","15,910,000","13,058,000","12,754,000","13,233,000","12,136,000","12,159,000","11,389,000","11,030,000","10,501,000","10,952,000","10,674,000","10,215,000","9,841,000","10,852,000","11,051,000","9,730,000","9,053,000","9,563,000","9,263,000","8,981,000","8,284,000","8,140,000","9,434,000","9,043,000","8,674,000","8,880,000","9,313,000","7,581,000","7,487,000","8,158,000","7,130,000","7,252,000","6,788,000","6,247,000","6,526,000","6,662,000","6,075,000","2,816,000","1,000,000","1,100,000","1,000,000","1,187,000","800,000","900,000",
PretaxIncome,"105,677,000","27,102,000","25,505,000","27,127,000","25,943,000","23,872,000","23,860,000","24,638,000","16,632,000","13,239,000","22,463,000","24,541,000","19,947,000","12,890,000","15,668,000","15,662,000","16,905,000","15,325,000","13,408,000","10,677,000","12,592,000","11,276,000","7,212,000","9,191,000","8,951,000","7,359,000","8,390,000","5,641,000","6,480,000","7,270,000","6,612,000","6,696,000","6,668,000","4,280,000","5,203,000","6,414,000","7,900,000","7,407,000","7,368,000","6,828,000","7,172,000","6,621,000","4,664,000","4,652,000","4,092,000","3,575,000","3,796,000","4,354,000","3,107,000","2,140,000","2,417,000","2,916,000","2,561,000","3,316,000","2,665,000","1,334,000","3,504,000","3,331,000","2,659,000","3,096,000","2,692,000","2,420,000","3,108,000","2,702,000","2,565,000","1,947,000","3,012,000","2,903,000","2,376,000","1,745,000","2,579,000","2,417,000","2,450,000","1,983,000","1,315,000","2,845,000","2,513,000","2,497,000","2,373,000","2,325,000","1,827,000","1,849,000","1,611,000","1,855,000","1,722,000","1,529,000","1,033,000","1,550,000","1,726,000","1,286,000","1,823,000","1,100,000","1,200,000","1,300,000","806,000",,,
TaxProvision,"15,445,000","3,539,000","4,080,000","4,056,000","3,770,000","3,450,000","1,967,000","4,326,000","1,993,000","1,584,000","3,920,000","4,004,000","3,305,000","2,074,000","2,535,000","2,597,000","2,790,000","2,521,000","5,758,000","2,506,000","3,520,000","3,052,000","1,609,000","2,589,000","2,625,000","1,978,000","2,215,000","1,353,000","1,752,000","1,912,000","1,664,000","1,738,000","1,890,000","863,000","1,088,000","1,629,000","2,235,000","2,096,000","2,198,000","1,978,000","2,262,000","2,008,000","1,142,000","1,235,000","999,000","810,000","926,000","1,075,000","592,000","349,000","333,000","559,000","497,000","681,000","543,000","2,000","514,000","803,000","649,000","826,000","676,000","576,000","875,000","734,000","731,000","498,000","932,000","875,000","696,000","442,000","727,000","654,000","647,000","466,000","308,000","817,000","738,000","773,000","798,000","797,000","536,000","647,000","601,000","731,000","669,000","591,000","280,000","349,000","677,000","506,000","299,000","500,000","400,000","400,000","467,000",,,
NetIncomeCommonStockholders,"90,232,000","23,563,000","21,425,000","23,071,000","22,173,000","20,422,000","21,893,000","20,312,000","14,639,000","11,655,000","18,543,000","20,537,000","16,642,000","10,816,000","13,133,000","13,065,000","14,115,000","12,804,000","7,650,000","8,171,000","9,072,000","8,224,000","5,603,000","6,602,000","6,326,000","5,339,000","6,144,000","4,257,000","4,697,000","5,327,000","4,917,000","4,918,000","4,746,000","3,386,000","4,053,000","4,719,000","5,569,000","5,165,000","5,014,000","4,787,000","4,804,000","4,457,000","3,460,000","2,707,000","2,816,000","2,489,000","2,521,000","2,926,000","2,163,000","1,439,000","1,733,000","2,006,000","1,714,000","2,285,000","2,122,000","1,332,000","2,990,000","2,528,000","2,010,000","2,270,000","2,016,000","1,844,000","2,233,000","1,968,000","1,834,000","1,449,000","2,080,000","2,028,000","1,680,000","1,303,000","1,852,000","1,763,000","1,803,000","1,517,000","1,007,000","2,028,000","1,775,000","1,724,000","1,769,000","1,528,000","1,291,000","1,105,000","1,010,000","1,124,000","1,053,000","938,000","731,000","1,213,000","1,057,000","780,000","1,524,000","600,000","800,000","900,000","339,000","700,000","400,000","1,500,000"
	NetIncome,"90,232,000","23,563,000","21,425,000","23,071,000","22,173,000","20,422,000","21,893,000","20,312,000","14,639,000","11,655,000","18,543,000","20,537,000","16,642,000","10,816,000","13,133,000","13,065,000","14,115,000","12,804,000","7,650,000","8,171,000","9,072,000","8,224,000","5,603,000","6,602,000","6,326,000","5,381,000","6,175,000","4,288,000","4,728,000","5,358,000","4,948,000","4,958,000","4,778,000","3,417,000","4,115,000","4,785,000","5,665,000","5,311,000","5,170,000","4,850,000","4,910,000","4,613,000","3,522,000","3,417,000","3,093,000","2,765,000","2,870,000","3,279,000","2,515,000","1,791,000","2,084,000","2,357,000","2,064,000","2,635,000","2,122,000","1,332,000","2,990,000","2,528,000","2,010,000","2,270,000","2,016,000","1,844,000","2,233,000","1,968,000","1,834,000","1,449,000","2,080,000","2,028,000","1,680,000","1,303,000","1,852,000","1,763,000","1,803,000","1,517,000","1,007,000","2,028,000","1,775,000","1,724,000","1,769,000","1,528,000","1,291,000","1,105,000","1,010,000","1,124,000","1,053,000","938,000","731,000","1,213,000","1,057,000","780,000","1,524,000","600,000","800,000","900,000","339,000","700,000","400,000","1,500,000"
		NetIncomeIncludingNoncontrollingInterests,"90,232,000","23,563,000","21,425,000","23,071,000","22,173,000","20,422,000","21,893,000","20,312,000","14,639,000","11,655,000","18,543,000","20,537,000","16,642,000","10,816,000","13,133,000","13,065,000","14,115,000","12,804,000","7,650,000","8,171,000","9,072,000","8,224,000","5,603,000","6,602,000","6,326,000","5,381,000","6,175,000","4,288,000","4,728,000","5,358,000","4,948,000","4,958,000","4,778,000","3,417,000","4,115,000","4,785,000","5,665,000","5,311,000","5,170,000","4,850,000","4,910,000","4,613,000","3,522,000","3,417,000","3,093,000","2,765,000","2,870,000","3,279,000","2,515,000","1,791,000","2,084,000","2,357,000","2,064,000","2,635,000","2,122,000","1,332,000","2,990,000","2,528,000","2,010,000","2,270,000","2,016,000","1,844,000","2,233,000","1,968,000","1,834,000","1,449,000","2,080,000","2,028,000","1,680,000","1,303,000","1,852,000","1,763,000","1,803,000","1,517,000","1,007,000","2,028,000","1,775,000","1,724,000","1,769,000","1,528,000","1,291,000","1,105,000","1,010,000","1,124,000","1,053,000","938,000","731,000","1,213,000","1,057,000","780,000","1,524,000","600,000","800,000","900,000","339,000","700,000","400,000","1,500,000"
			NetIncomeContinuousOperations,"90,232,000","23,563,000","21,425,000","23,071,000","22,173,000","20,422,000","21,893,000","20,312,000","14,639,000","11,655,000","18,543,000","20,537,000","16,642,000","10,816,000","13,133,000","13,065,000","14,115,000","12,804,000","7,650,000","8,171,000","9,072,000","8,224,000","5,603,000","6,602,000","6,326,000","5,381,000","6,175,000","4,288,000","4,728,000","5,358,000","4,948,000","4,958,000","4,778,000","3,417,000","4,115,000","4,785,000","5,665,000","5,311,000","5,170,000","4,850,000","4,910,000","4,613,000","3,522,000","3,417,000","3,093,000","2,765,000","2,870,000","3,279,000","2,515,000","1,791,000","2,084,000","2,357,000","2,064,000","2,635,000","2,122,000","1,332,000","2,990,000","2,528,000","2,010,000","2,270,000","2,016,000","1,844,000","2,233,000","1,968,000","1,834,000","1,449,000","2,080,000","2,028,000","1,680,000","1,303,000","1,852,000","1,763,000","1,803,000","1,517,000","1,007,000","2,028,000","1,775,000","1,724,000","1,575,000","1,528,000","1,291,000","1,202,000","1,010,000","1,124,000","1,053,000","938,000","753,000","1,201,000","1,049,000","780,000","1,524,000","600,000","800,000","900,000","339,000","700,000","400,000","1,500,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,000","8,000",,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"194,000",,,"-97,000",,,,,,,,,,,,,,,,
