name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,07/31/2010
		PrepaidAssets,"33,052,000","21,319,000","34,858,000","30,117,000","29,147,000","29,627,000","27,859,000","28,002,000","25,938,000","25,396,000","24,363,000","21,521,000","22,057,000","20,839,000","18,185,000","30,510,000","31,229,000","33,714,000","28,142,000","26,604,000","30,743,000","23,868,000","20,019,000","16,643,000","14,457,000","13,486,000","14,416,000","14,102,000","12,770,000","9,279,000","11,581,000","10,828,000","11,589,000","8,708,000","8,263,000","9,445,000","6,906,000","6,598,000","3,730,000","4,060,000",,,,,,
		RestrictedCash,,,"14,124,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"174,000","167,000","203,000","206,000","2,121,000","3,726,000","3,726,000","3,834,000","3,834,000","2,230,000","2,229,000","513,000"
		CurrentDeferredAssets,"25,208,000","24,627,000","22,462,000","22,612,000","19,881,000","18,933,000","17,892,000","17,987,000","15,660,000","15,718,000","14,888,000","14,045,000","13,422,000","9,395,000","9,839,000",,,,,,,,,"0","0",,"13,832,000","13,845,000","12,015,000","12,056,000","11,394,000","11,431,000","2,917,000","2,908,000","2,895,000","2,897,000","18,199,000","15,430,000","14,359,000","13,442,000","427,000","2,203,000","3,225,000","6,044,000","3,845,000","0"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"13,832,000","13,845,000","12,015,000","12,056,000","11,394,000","11,431,000","2,917,000","2,908,000","2,895,000","2,897,000","18,199,000","15,430,000","14,359,000","13,442,000","427,000","2,203,000","3,225,000","6,044,000","3,845,000","0"
		OtherCurrentAssets,,"15,477,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,545,000","3,206,000","6,354,000","4,960,000","4,168,000","3,665,000","3,831,000","2,917,000"
	TotalNonCurrentAssets,"1,101,066,000","1,106,048,000","1,097,684,000","966,560,000","942,035,000","966,767,000","989,862,000","1,021,634,000","984,569,000","973,606,000","1,009,299,000","831,989,000","849,464,000","754,515,000","716,831,000","756,085,000","705,906,000","644,756,000","482,514,000","399,661,000","400,043,000","280,615,000","297,901,000","208,506,000","204,056,000","160,455,000","167,850,000","138,303,000","136,568,000","120,503,000","168,454,000","240,797,000","230,514,000","204,012,000","105,917,000","102,177,000","71,599,000","58,826,000","21,382,000","21,782,000","28,246,000","29,620,000","29,516,000","31,698,000","26,372,000","2,792,000"
		NetPPE,"169,517,000","173,472,000","177,342,000","177,508,000","177,494,000","176,836,000","175,794,000","169,032,000","151,363,000","155,193,000","158,113,000","65,809,000","55,375,000","30,017,000","19,031,000","18,595,000","15,929,000","16,205,000","13,806,000","14,376,000","11,896,000","11,738,000","13,010,000","12,955,000","13,251,000","13,040,000","13,418,000","12,160,000","12,427,000","12,372,000","12,401,000","12,607,000","12,459,000","12,651,000","12,434,000","12,914,000","12,348,000","11,608,000","11,535,000","11,924,000","5,614,000","4,264,000","4,354,000","4,455,000","3,964,000","2,764,000"
			GrossPPE,"222,321,000","221,947,000","231,555,000","228,386,000","224,233,000","219,568,000","216,007,000","205,048,000","191,162,000","193,889,000","194,028,000","98,697,000","90,933,000","63,676,000","50,115,000","48,489,000","44,840,000","43,265,000","38,575,000","37,832,000","37,503,000","37,667,000","37,445,000","36,249,000","35,142,000","33,405,000","33,565,000","31,071,000","29,794,000","28,227,000","27,233,000","26,288,000","25,730,000","24,558,000","23,157,000","22,482,000","21,481,000","19,762,000","18,925,000","19,178,000","13,367,000","11,347,000","10,902,000","10,503,000",,
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
				MachineryFurnitureEquipment,"65,562,000","61,827,000","64,695,000","60,765,000","55,643,000","50,687,000","47,402,000","43,648,000","42,697,000","42,978,000","42,829,000","40,051,000","45,897,000","40,150,000","37,875,000","37,738,000","35,351,000","33,870,000","30,345,000","29,581,000","29,103,000","29,328,000","29,051,000","27,815,000","26,777,000","25,217,000","25,476,000","23,031,000","21,718,000","20,260,000","19,612,000","19,219,000","19,095,000","17,976,000","16,558,000","15,946,000","15,016,000","14,070,000","13,245,000","13,578,000","7,636,000","10,129,000","9,876,000","9,477,000",,
				OtherProperties,"98,071,000","100,434,000","106,808,000","109,661,000","113,210,000","115,655,000","119,923,000","115,235,000","97,283,000","99,982,000","101,588,000","10,455,000","55,375,000","30,017,000","19,031,000","18,595,000","15,929,000","16,205,000","13,806,000","14,376,000","11,896,000","11,738,000","13,010,000","12,955,000","13,251,000","13,040,000","13,418,000","12,160,000","12,427,000","12,372,000","12,401,000","12,607,000",,"12,651,000","12,434,000","12,914,000","12,348,000","11,608,000","11,535,000",,"3,259,000",,,,,
				Leases,"58,688,000","59,686,000","60,052,000","57,960,000","55,380,000","53,226,000","48,682,000","46,165,000","51,182,000","50,929,000","49,611,000","48,191,000","45,036,000","23,526,000","12,240,000","10,751,000","9,489,000","9,395,000","8,230,000","8,251,000","8,400,000","8,339,000","8,394,000","8,434,000","8,365,000","8,188,000","8,089,000","8,040,000","8,076,000","7,967,000","7,621,000","7,069,000","6,635,000","6,582,000","6,599,000","6,536,000","6,465,000","5,692,000","5,680,000","5,600,000","2,472,000","1,218,000","1,026,000","1,026,000",,
			AccumulatedDepreciation,"-52,804,000","-48,475,000","-54,213,000","-50,878,000","-46,739,000","-42,732,000","-40,213,000","-36,016,000","-39,799,000","-38,696,000","-35,915,000","-32,888,000","-35,558,000","-33,659,000","-31,084,000","-29,894,000","-28,911,000","-27,060,000","-24,769,000","-23,456,000","-25,607,000","-25,929,000","-24,435,000","-23,294,000","-21,891,000","-20,365,000","-20,147,000","-18,911,000","-17,367,000","-15,855,000","-14,832,000","-13,681,000","-13,271,000","-11,907,000","-10,723,000","-9,568,000","-9,133,000","-8,154,000","-7,390,000","-7,254,000","-7,753,000","-7,083,000","-6,548,000","-6,048,000",,
		GoodwillAndOtherIntangibleAssets,"396,337,000","399,980,000","403,750,000","360,620,000","364,018,000","367,938,000","374,262,000","380,585,000","386,908,000","393,510,000","400,252,000","407,419,000","414,636,000","421,914,000","429,223,000","436,531,000","445,470,000","453,919,000","208,462,000","213,166,000","218,118,000","72,115,000","74,509,000","44,284,000","44,790,000","12,484,000","12,844,000","13,204,000","13,564,000","13,924,000","14,284,000","14,644,000","15,004,000","15,302,000","15,662,000","15,927,000",,,,,,,,,,
			Goodwill,"372,189,000","372,062,000","372,062,000","340,877,000","340,877,000","340,877,000","340,877,000","340,877,000","340,877,000","340,877,000","340,877,000","340,877,000","340,877,000","340,877,000","340,877,000","340,877,000","342,469,000","343,248,000","141,924,000","141,851,000","142,027,000","45,605,000","46,343,000","30,080,000","29,585,000","9,205,000","9,205,000","9,205,000","9,205,000","9,205,000","9,205,000","9,205,000","9,205,000","9,143,000","9,143,000","9,048,000",,,,,,,,,,
			OtherIntangibleAssets,"24,148,000","27,918,000","31,688,000","19,743,000","23,141,000","27,061,000","33,385,000","39,708,000","46,031,000","52,633,000","59,375,000","66,542,000","73,759,000","81,037,000","88,346,000","95,654,000","103,001,000","110,671,000","66,538,000","71,315,000","76,091,000","26,510,000","28,166,000","14,204,000","15,205,000","3,279,000","3,639,000","3,999,000","4,359,000","4,719,000","5,079,000","5,439,000","5,799,000","6,159,000","6,519,000","6,879,000",,,,,,,,,,
		InvestmentsAndAdvances,"295,146,000","307,614,000","301,397,000","230,720,000","203,665,000","231,980,000","258,135,000","301,935,000","291,760,000","285,235,000","311,469,000","224,196,000","253,666,000","182,545,000","155,031,000","190,952,000","164,206,000","64,273,000","92,388,000","114,585,000","113,913,000","146,125,000","155,856,000","107,565,000","102,161,000","109,820,000","127,118,000","106,117,000","93,824,000","81,779,000","130,769,000","203,449,000","169,780,000","144,203,000","48,192,000","51,040,000","49,471,000","37,394,000",,,,,,,,
			InvestmentinFinancialAssets,"281,069,000","293,537,000","297,841,000","227,164,000","200,493,000","228,795,000","254,954,000","300,771,000","291,760,000","274,563,000","300,797,000","213,524,000","242,994,000","171,873,000","144,359,000","190,952,000","164,206,000","64,273,000","92,388,000","114,585,000","113,913,000","146,125,000","155,856,000","107,565,000","102,161,000","109,820,000","127,118,000","106,117,000","93,824,000","81,779,000","130,769,000","203,449,000","169,780,000","144,203,000","48,192,000","51,040,000","49,471,000","37,394,000",,,,,,,,
				AvailableForSaleSecurities,,,,"227,164,000",,,,"299,771,000","291,760,000","274,563,000","300,797,000","213,524,000","242,994,000","171,873,000","144,359,000","190,952,000","164,206,000","64,273,000","92,388,000","114,585,000","113,913,000","146,125,000","155,856,000","107,565,000","102,161,000","109,820,000","127,118,000","106,117,000","93,824,000","81,779,000","130,769,000","203,449,000","169,780,000","144,203,000","48,192,000","51,040,000","49,471,000","37,394,000",,,,,,,,
				HeldToMaturitySecurities,,,,,,,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,"14,077,000","14,077,000","3,556,000","3,556,000","3,172,000","3,185,000","3,181,000","1,164,000","0","10,672,000","10,672,000","10,672,000","10,672,000","10,672,000","10,672,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"17,626,000","19,665,000","22,642,000","24,361,000","33,315,000","34,695,000","34,605,000","34,737,000","21,930,000","12,824,000","9,428,000","9,375,000","12,910,000","11,459,000","10,676,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"214,727,000","197,582,000","184,603,000","170,075,000","160,507,000","151,476,000","142,489,000","132,515,000","129,855,000","123,930,000","127,540,000","122,550,000","110,252,000","106,401,000","100,868,000","87,482,000","58,597,000","89,701,000","146,005,000","37,430,000","42,960,000","41,521,000","45,571,000","31,364,000","32,231,000","21,430,000","12,795,000","5,896,000","15,936,000","11,504,000","9,667,000","8,681,000","31,786,000","30,822,000","28,526,000","21,091,000","9,313,000","9,313,000","9,313,000","9,313,000","22,073,000","22,073,000","22,073,000","22,073,000","18,475,000","0"
			NonCurrentDeferredTaxesAssets,"184,910,000","166,587,000","153,367,000","138,428,000","132,901,000","122,659,000","113,735,000","101,565,000","100,925,000","94,424,000","97,387,000","90,308,000","88,345,000","83,922,000","80,811,000","87,482,000","58,597,000","89,701,000","146,005,000","37,430,000","42,960,000","41,521,000","45,571,000","31,364,000","32,231,000","21,430,000","12,795,000","5,896,000","15,936,000","11,504,000","9,667,000","8,681,000","31,786,000","30,822,000","28,526,000","21,091,000","9,313,000","9,313,000","9,313,000","9,313,000","22,073,000","22,073,000","22,073,000","22,073,000","18,475,000","0"
		NonCurrentPrepaidAssets,"2,737,000","2,759,000","2,974,000","3,276,000","3,036,000","3,842,000","4,577,000","2,830,000","2,753,000","2,914,000","2,497,000","2,640,000","2,625,000","2,179,000","2,002,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"4,976,000","4,976,000","4,976,000","38,479,000","33,814,000","35,844,000","36,512,000","34,944,000","31,683,000","43,092,000","43,322,000","45,554,000","35,204,000","35,330,000","32,731,000","22,525,000","21,704,000","20,658,000","21,853,000","20,104,000","13,156,000","9,116,000","8,955,000","12,338,000","11,623,000","3,681,000","1,675,000","926,000","817,000","924,000","1,333,000","1,416,000","1,485,000","1,034,000","1,103,000","1,205,000","467,000","511,000","534,000","545,000","559,000","3,283,000","3,089,000","5,170,000","3,933,000","28,000"
TotalLiabilitiesNetMinorityInterest,"707,685,000","703,157,000","679,964,000","776,951,000","693,497,000","691,068,000","679,096,000","708,084,000","622,855,000","629,025,000","613,499,000","592,762,000","532,698,000","503,931,000","481,070,000","554,848,000","512,666,000","196,205,000","161,747,000","185,620,000","169,306,000","134,215,000","109,175,000","132,243,000","117,214,000","102,385,000","83,320,000","110,559,000","109,553,000","89,949,000","80,469,000","106,541,000","98,713,000","87,402,000","75,692,000","83,841,000","89,691,000","81,652,000","74,122,000","100,285,000","89,020,000","86,078,000","76,126,000","108,388,000","93,530,000","85,200,000"
	CurrentLiabilities,"237,098,000","231,151,000","204,165,000","300,314,000","214,297,000","210,723,000","185,623,000","225,198,000","176,717,000","182,586,000","164,686,000","232,272,000","189,404,000","169,670,000","149,118,000","225,188,000","188,694,000","172,729,000","135,432,000","163,616,000","164,065,000","128,575,000","100,070,000","119,083,000","108,104,000","94,456,000","76,711,000","104,409,000","103,360,000","84,149,000","73,891,000","95,386,000","88,466,000","77,291,000","66,977,000","74,784,000","81,281,000","74,083,000","66,703,000","93,187,000","81,683,000","70,845,000","59,818,000","82,301,000","66,220,000","62,645,000"
		PayablesAndAccruedExpenses,"41,818,000","37,627,000","40,056,000","42,151,000","35,909,000","33,644,000","29,696,000","33,102,000","25,838,000","34,737,000","25,666,000","34,255,000","33,058,000","20,967,000","22,720,000","30,635,000","19,357,000","18,570,000","14,233,000","13,416,000","11,768,000","8,269,000","10,566,000","9,929,000","8,614,000","7,259,000","5,943,000","8,816,000","10,205,000","7,008,000","7,106,000","7,030,000","6,418,000","5,728,000","6,925,000","6,517,000","7,034,000","6,384,000","6,517,000","9,781,000","23,546,000","5,905,000","7,177,000","5,707,000","3,253,000","3,668,000"
			Payables,"32,235,000","28,388,000","30,891,000","34,626,000","28,893,000","26,787,000","23,971,000","26,451,000","21,138,000","29,163,000","25,666,000","34,255,000","33,058,000","20,967,000","22,720,000","30,635,000","19,357,000","18,570,000","14,233,000","13,416,000","11,768,000","8,269,000","10,566,000","9,929,000","8,614,000","7,259,000","5,943,000","8,816,000","10,205,000","7,008,000","7,106,000","7,030,000","6,418,000","5,728,000","6,925,000","6,517,000","7,034,000","6,384,000","6,517,000","9,781,000","5,563,000","5,905,000","5,184,000","4,538,000","3,253,000","3,668,000"
				AccountsPayable,"30,257,000","24,661,000","27,396,000","27,830,000","25,162,000","23,593,000","21,855,000","22,634,000","18,348,000","25,988,000","25,666,000","34,255,000","33,058,000","20,967,000","22,720,000","30,635,000","19,357,000","18,570,000","14,233,000","13,416,000","11,768,000","8,269,000","10,566,000","9,929,000","8,614,000","7,259,000","5,943,000","8,816,000","10,205,000","7,008,000","7,106,000","7,030,000","6,418,000","5,728,000","6,925,000","6,517,000","7,034,000","6,384,000","6,517,000","9,781,000","5,563,000","5,905,000","5,029,000","4,317,000","3,253,000","3,668,000"
				TotalTaxPayable,"1,978,000","3,727,000","3,495,000","6,796,000","3,731,000","3,194,000","2,116,000","3,817,000","2,790,000","3,175,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"155,000","221,000",,
			CurrentAccruedExpenses,"9,583,000","9,239,000","9,165,000","7,525,000","7,016,000","6,857,000","5,725,000","6,651,000","4,700,000","5,574,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,983,000",,"1,993,000","1,169,000",,
		PensionandOtherPostRetirementBenefitPlansCurrent,"67,939,000","53,516,000","38,405,000","102,137,000","77,184,000","64,249,000","45,000,000","58,547,000","47,493,000","44,425,000","33,494,000","73,365,000","54,459,000","44,448,000","30,540,000","60,135,000","43,427,000","33,681,000","24,579,000","48,882,000","37,451,000","25,762,000","19,594,000","41,267,000","29,333,000","21,990,000","17,318,000","37,235,000","25,409,000","20,875,000","17,271,000","34,912,000","24,214,000","21,303,000","16,514,000","26,302,000","21,101,000","18,808,000","14,695,000","26,502,000",,"14,763,000","9,038,000","18,112,000","13,555,000","17,370,000"
		CurrentDebtAndCapitalLeaseObligation,"11,372,000","11,239,000","11,312,000","11,624,000","11,502,000","11,243,000","11,580,000","10,936,000","9,922,000","9,824,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"11,372,000","11,239,000","11,312,000","11,624,000","11,502,000","11,243,000","11,580,000","10,936,000","9,922,000","9,824,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"111,685,000","123,234,000","110,363,000","138,699,000","85,796,000","97,510,000","95,930,000","118,311,000","89,087,000","89,043,000","85,845,000","108,304,000","90,651,000","90,979,000","84,792,000","114,138,000","113,894,000","109,047,000","86,661,000","91,243,000","104,335,000","86,572,000","63,023,000","60,270,000","62,654,000","57,796,000","46,973,000","50,766,000","62,016,000","51,181,000","44,897,000","48,937,000","52,746,000","46,273,000","39,819,000","37,351,000","48,439,000","43,043,000","41,549,000","52,947,000","54,279,000","46,396,000","43,603,000","48,482,000","45,432,000","38,967,000"
			CurrentDeferredRevenue,"111,685,000","123,234,000","110,363,000","138,699,000","85,796,000","97,510,000","95,930,000","118,311,000","89,087,000","89,043,000","85,845,000","108,304,000","90,651,000","90,979,000","84,792,000","114,138,000","113,894,000","109,047,000","86,661,000","91,243,000","104,335,000","86,572,000","63,023,000","60,270,000","62,654,000","57,796,000","46,973,000","50,766,000","62,016,000","51,181,000","44,897,000","48,937,000","52,746,000","46,273,000","39,819,000","37,351,000","48,439,000","43,043,000","41,549,000","52,947,000","54,279,000","46,396,000","43,603,000","48,482,000","45,432,000","38,967,000"
		OtherCurrentLiabilities,"4,284,000","5,535,000","4,029,000","5,703,000","3,906,000","4,077,000","3,417,000","4,302,000","4,377,000","4,557,000","19,681,000","16,348,000","11,236,000","13,276,000","11,066,000","20,280,000","12,016,000","11,431,000","9,959,000","10,075,000","10,511,000","7,972,000","6,887,000","7,617,000","7,503,000","7,411,000","6,477,000","7,592,000","5,730,000","5,085,000","4,617,000","4,507,000","5,088,000","3,987,000","3,719,000","4,614,000","4,707,000","5,848,000","3,942,000","3,957,000","3,858,000","3,781,000",,"10,000,000","3,980,000","2,640,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"470,587,000","472,006,000","475,799,000","476,637,000","479,200,000","480,345,000","493,473,000","482,886,000","446,138,000","446,439,000","448,813,000","360,490,000","343,294,000","334,261,000","331,952,000","329,660,000","323,972,000","23,476,000","26,315,000","22,004,000","5,241,000","5,640,000","9,105,000","13,160,000","9,110,000","7,929,000","6,609,000","6,150,000","6,193,000","5,800,000","6,578,000","11,155,000","10,247,000","10,111,000","8,715,000","9,057,000","8,410,000","7,569,000","7,419,000","7,098,000","7,337,000","15,233,000","16,308,000","26,087,000","27,310,000","22,555,000"
		LongTermDebtAndCapitalLeaseObligation,"460,279,000","459,862,000","459,649,000","459,199,000","459,221,000","458,692,000","459,079,000","449,616,000","426,030,000","425,759,000","426,101,000","317,322,000","314,210,000","311,141,000","308,114,000","305,128,000","302,184,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermDebt,"354,544,000","350,921,000","347,349,000","343,825,000","340,351,000","336,922,000","333,543,000","330,208,000","326,920,000","323,676,000","320,477,000","317,322,000","314,210,000","311,141,000","308,114,000","305,128,000","302,184,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"105,735,000","108,941,000","112,300,000","115,374,000","118,870,000","121,770,000","125,536,000","119,408,000","99,110,000","102,083,000","105,624,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"3,809,000","5,652,000","5,893,000","7,237,000","9,119,000","11,075,000","13,420,000","14,685,000","17,009,000","19,205,000","21,277,000","23,527,000","21,169,000","21,381,000","22,643,000","23,758,000","20,667,000","21,845,000","24,519,000","19,892,000","2,848,000","2,774,000","5,788,000","9,745,000","5,638,000","4,167,000","2,658,000","1,800,000","1,812,000","1,290,000","1,975,000","6,395,000","5,552,000","5,211,000","3,686,000","3,845,000","3,022,000","2,014,000","2,057,000","2,569,000","6,953,000","14,992,000","16,030,000","25,313,000","26,660,000","21,182,000"
			NonCurrentDeferredRevenue,"3,809,000","5,652,000","5,893,000","7,237,000","9,119,000","11,075,000","13,420,000","14,685,000","17,009,000","19,205,000","21,277,000","23,527,000","21,169,000","21,381,000","22,643,000","23,758,000","20,667,000","21,845,000","24,519,000","19,892,000","2,848,000","2,774,000","5,788,000","9,745,000","5,638,000","4,167,000","2,658,000","1,800,000","1,812,000","1,290,000","1,975,000","6,395,000","5,552,000","5,211,000","3,686,000","3,845,000","3,022,000","2,014,000","2,057,000","2,569,000","6,953,000","14,992,000","16,030,000","25,313,000","26,660,000","21,182,000"
		OtherNonCurrentLiabilities,"6,499,000","6,492,000","10,257,000","10,201,000","10,860,000","10,578,000","20,974,000","18,585,000","3,099,000","1,475,000","1,435,000","19,641,000","7,915,000","1,739,000","1,195,000","774,000","1,121,000","1,631,000","1,796,000","2,112,000","2,393,000","2,866,000","3,317,000","3,415,000","3,472,000","3,762,000","3,951,000","4,350,000","4,381,000","4,510,000","4,603,000","4,760,000","4,695,000","4,900,000","5,029,000","5,212,000","5,388,000","5,555,000","5,362,000","4,529,000","384,000","241,000","278,000","774,000","650,000","1,373,000"
TotalEquityGrossMinorityInterest,"1,449,650,000","1,480,468,000","1,498,383,000","1,544,894,000","1,556,484,000","1,644,663,000","1,659,861,000","1,656,768,000","1,586,013,000","1,592,565,000","1,585,525,000","1,574,201,000","1,526,001,000","1,514,382,000","1,487,723,000","1,423,744,000","1,319,867,000","1,087,489,000","988,401,000","893,281,000","833,908,000","817,699,000","794,219,000","783,935,000","741,207,000","721,892,000","703,612,000","689,388,000","661,347,000","659,071,000","651,313,000","650,686,000","634,995,000","628,889,000","617,356,000","228,429,000","209,474,000","207,036,000","193,619,000","183,962,000","187,051,000","158,774,000","26,669,000","18,152,000","13,354,000","-25,145,000"
