name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,04/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,04/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,04/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,04/30/2018,03/31/2018,12/31/2017,09/30/2017,07/31/2017,06/30/2017,04/30/2017,03/31/2017,12/31/2016,09/30/2016,07/31/2016,06/30/2016,04/30/2016,03/31/2016,12/31/2015,09/30/2015,07/31/2015,06/30/2015,04/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,04/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,08/31/1999
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,073,000","19,951,000",,"27,553,000",,"18,018,000",,"9,491,000","9,582,000","12,024,000","8,805,000",,,,,,,"11,044,000","8,071,000",,,"10,528,000","8,138,000","8,012,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,746,000",,"8,556,000","7,338,000",,,
	ProvisionForDoubtfulAccounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"715,000",,"601,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"356,000",,,,,,,,"117,000",,,"16,000","-14,000","124,000",,,,,,,,,"0",,,,"0","787,000",,,,,,,,,,,,"85,195,000",,"13,000,000",,,,,,,,,,"-11,079,602",
OperatingIncome,"114,102,000","28,401,000","33,685,000","22,637,000","29,379,000","30,093,000","30,093,000","21,528,000","35,783,000","37,647,000","32,267,000","32,267,000","14,492,000","17,075,000","22,533,000","17,329,000","17,329,000","21,823,000","27,559,000","29,458,000","34,156,000",,"22,809,000","33,203,000","39,550,000","39,494,000","34,682,000",,"35,744,000","34,956,000","39,281,000",,"37,861,000",,"35,225,000","34,401,000","36,609,000",,"33,875,000",,"31,787,000","33,719,000","36,308,000","31,873,000",,"18,969,000","18,064,000","10,923,000","19,658,000","11,846,000","18,948,000","11,713,000","19,628,000","12,990,000","19,846,000","13,996,000","16,133,000","14,164,000","22,089,000","15,929,000","15,010,000","13,678,000","21,039,000","15,091,000","17,299,000","17,888,000","22,547,000","15,010,000","12,959,000","15,629,000","20,083,000","12,845,000","13,987,000","13,153,000","17,723,000","11,320,000","10,426,000","8,365,000","12,243,000","5,998,000","7,934,000","11,440,000","13,246,000","4,877,000","83,000","6,099,000","7,272,000","-348,000","67,760,000","-95,769,000","2,132,000","-7,413,000","-872,000","6,942,000","17,524,000","15,113,000","11,832,000","21,157,000","18,463,000","11,011,000","1,103,885","23,697,205","12,939,000"
NetNonOperatingInterestIncomeExpense,"-13,447,000","-4,185,000","-2,974,000","-3,020,000","-3,267,000","-4,589,000","-4,589,000","-3,608,000","-3,522,000","-3,650,000","-7,638,000","-7,638,000","-6,596,000","-7,375,000","-8,696,000","-11,881,000","-11,881,000","-7,655,000","-7,082,000","-6,969,000","-8,778,000",,"-6,215,000","-6,130,000","-5,682,000","-5,682,000","-7,315,000",,"-4,404,000","-4,419,000","-4,437,000",,"-5,823,000",,"-5,193,000","-4,983,000","-4,894,000",,"-6,750,000",,"-5,998,000","-5,467,000","-5,475,000","-7,474,000",,"-4,757,000","-2,197,000","-2,265,000","-2,990,000","-4,193,000","-3,071,000","-3,156,000","-3,109,000","-5,274,000","-3,412,000","-3,242,000","-3,505,000","-4,666,000","-3,504,000","-3,429,000","-3,816,000","-5,188,000","-3,727,000","-3,663,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"13,447,000","4,185,000","2,974,000","3,020,000","3,267,000","4,589,000","4,589,000","3,608,000","3,522,000","3,650,000","7,638,000","7,638,000","6,596,000","7,375,000","8,696,000","11,881,000","11,881,000","7,655,000","7,082,000","6,969,000","8,778,000",,"6,215,000","6,130,000","5,682,000","5,682,000","7,315,000",,"4,404,000","4,419,000","4,437,000",,"5,823,000",,"5,193,000","4,983,000","4,894,000",,"6,750,000",,"5,998,000","5,467,000","5,475,000","7,474,000",,"4,757,000","2,197,000","2,265,000","2,990,000","4,193,000","3,071,000","3,156,000","3,109,000","5,274,000","3,412,000","3,242,000","3,505,000","4,666,000","3,504,000","3,429,000","3,816,000","5,188,000","3,727,000","3,663,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-3,690,000","-36,000","-317,000","110,000","-3,448,000","368,000","368,000","-3,890,000","-6,745,000","-3,612,000","-9,196,000","-9,196,000","-2,792,000","-11,666,000","-23,545,000","4,697,000","4,697,000","-33,669,000","-558,000","596,000","-8,183,000",,"-4,102,000","-226,970,000","-541,000","-485,000","-4,933,000",,"-11,262,000","-4,943,000","-6,541,000",,"-16,051,000",,"-3,219,000","-5,029,000","211,000",,"-9,994,000",,"-10,759,000","-106,000","-3,659,000","-4,300,000",,"-35,692,000","3,000","-978,000","-3,656,000","-2,561,000","681,000","48,000","-150,000","36,000","177,000","70,000","-148,000","2,424,000","4,000","-2,532,000","-6,112,000","43,000","30,000","23,000","-10,000","142,000","140,000","69,000","-44,000","153,000","100,000","78,000","534,000","27,000","-238,000","-4,432,000","-43,000","507,000","3,000","-4,000","14,000","378,000","-58,000","-18,000","-77,000","-8,762,000","6,000","-45,000","97,119,000","-84,408,000","2,464,000","-12,992,000","437,000","810,000","1,502,000","18,000","180,000","-1,854,000","3,211,000","6,000","8,775,197","-5,539,801","-396,000"
	SpecialIncomeCharges,"-3,948,000","-252,000","-332,000","94,000","-3,458,000","102,000","102,000","-4,122,000","-6,785,000","-3,675,000","-10,237,000","-10,237,000","-2,908,000","-1,625,000","-15,163,000","4,880,000","4,880,000","-33,683,000","-753,000","360,000","-8,408,000",,"-4,282,000","-227,045,000","-608,000","-608,000","-5,038,000",,"-11,371,000","-5,089,000","-6,661,000",,"-16,201,000",,"-3,392,000","-5,177,000","185,000",,"-10,022,000",,"-10,780,000","-107,000","-3,659,000","-4,295,000",,"-35,703,000","0","-987,000","-3,660,000","-2,584,000","681,000","48,000","-150,000","36,000","177,000","70,000","-148,000","2,424,000","4,000","-2,532,000","-6,112,000","43,000","30,000","23,000","-10,000","142,000","140,000","69,000","-44,000","153,000","100,000","78,000","534,000","27,000","-238,000","-4,432,000","-43,000","507,000","3,000","-4,000","14,000","378,000","-58,000","-18,000","-77,000","-8,762,000","6,000","-45,000","97,119,000","-84,408,000","2,464,000","-12,992,000","437,000","810,000","1,502,000","18,000","180,000","-1,854,000","3,211,000","6,000","8,775,197","-5,539,801","-396,000"
		RestructuringAndMergernAcquisition,"2,467,000","252,000","706,000","545,000","964,000","-102,000","-102,000","385,000","18,000","705,000","10,237,000","3,594,000","2,196,000","75,000","2,819,000","1,943,000","1,943,000","34,145,000","354,000","1,184,000","6,801,000",,"4,472,000","4,622,000","1,109,000","1,109,000","5,253,000",,"3,917,000","3,030,000","3,279,000",,"16,134,000",,"2,192,000","4,460,000","151,000",,"10,954,000",,"6,018,000","1,745,000","3,339,000","4,707,000",,"30,176,000","0","987,000","-18,000","0","356,000",,,,,,,,,"2,582,000",,,,,,,,,,,,,,,,"4,464,000",,,,,,,,,,,,,,,,,,,,,,,,,,"5,539,801","396,000"
		ImpairmentOfCapitalAssets,"3,027,000","0","0","207,000","2,820,000",,,"3,737,000","6,767,000","2,911,000",,"6,733,000","2,413,000","1,447,000","13,966,000","100,000","100,000","-2,040,000","570,000","0","1,470,000",,"1,000","222,185,000","0","0","521,000",,"10,044,000","2,059,000","3,483,000",,"0",,"0","1,867,000","0",,"2,353,000",,"6,644,000","0","0","906,000",,,,,"1,251,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"-1,611,000",,"-311,000","-488,000",,,,,,,,,"0","31,000","-1,642,000",,,,,,,,"-277,000",,"-1,351,000","-1,351,000","-559,000",,"-2,190,000",,,,"-300,000",,"1,171,000",,,,"-1,745,000",,,,,,,"5,527,000",,,"2,762,000","2,285,000","240,000",,,,,,,,,"-50,000",,,,,,,,,,,,,,,,"-32,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"747,000","0","63,000","358,000","326,000",,,"0","0","-59,000",,"90,000","1,701,000","-72,000","-20,000","6,923,000","6,923,000",,"171,000","1,544,000","-137,000",,"-86,000","-238,000","-850,000","-850,000","177,000",,"400,000","0","101,000",,"-367,000",,"-29,000","1,150,000","336,000",,"1,540,000",,"1,882,000","1,638,000","-320,000","1,318,000",,,,,,"-299,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"258,000","216,000","15,000","16,000","10,000","266,000","266,000","232,000","40,000","63,000","1,041,000","1,041,000","116,000","-10,041,000","-8,382,000","-183,000","-183,000","14,000","195,000","236,000","225,000",,"180,000","75,000","67,000","123,000","105,000",,"109,000","146,000","120,000",,"150,000",,"173,000","148,000","26,000",,"28,000",,"21,000","1,000",,"-5,000",,"11,000","3,000","9,000","4,000","23,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"96,965,000","24,180,000","30,394,000","19,727,000","22,664,000","25,872,000","25,872,000","14,030,000","25,516,000","30,385,000","15,433,000","15,433,000","5,104,000","-1,966,000","-9,708,000","10,145,000","10,145,000","-19,501,000","19,919,000","23,085,000","17,195,000",,"12,492,000","-199,897,000","33,327,000","33,327,000","22,434,000",,"20,078,000","25,594,000","28,303,000",,"15,987,000",,"26,813,000","24,389,000","31,926,000",,"17,131,000",,"15,030,000","28,146,000","27,174,000","20,099,000",,"-21,480,000","15,870,000","7,680,000","13,012,000","5,092,000","16,558,000","8,605,000","16,369,000","7,752,000","16,611,000","10,824,000","12,480,000","11,922,000","18,589,000","9,968,000","5,082,000","8,533,000","17,342,000","11,451,000","14,367,000","14,814,000","20,279,000","12,627,000","10,595,000","11,964,000","17,689,000","10,398,000","11,499,000","9,260,000","14,533,000","4,031,000","8,784,000","7,121,000","10,483,000","4,281,000","6,099,000","8,921,000","10,911,000","2,614,000","-2,298,000","-6,256,000","4,219,000","-4,392,000","68,112,000","-103,020,000","-845,000","-12,637,000","-5,801,000","32,000","13,885,000","8,831,000","3,954,000","12,115,000","15,087,000","5,804,000","1,042,052","10,855,194","8,035,000"
TaxProvision,"23,441,000","4,891,000","8,149,000","4,551,000","5,850,000","6,356,000","6,356,000","1,937,000","5,564,000","1,918,000","31,000","31,000","-369,000","-1,656,000","-2,941,000","2,624,000","2,624,000","-5,474,000","2,374,000","5,247,000","4,760,000",,"-22,218,000","-76,445,000","12,267,000","12,267,000","7,369,000",,"7,272,000","8,864,000","10,743,000",,"6,027,000",,"9,649,000","9,141,000","11,619,000",,"6,684,000",,"2,993,000","10,977,000","9,779,000","7,580,000",,"-7,810,000","5,755,000","2,896,000","5,073,000","1,620,000","6,203,000","2,529,000","5,892,000","2,764,000","6,341,000","4,689,000","4,831,000","4,452,000","7,244,000","3,893,000","1,751,000","3,272,000","6,845,000","4,607,000","5,704,000","6,132,000","8,244,000","5,050,000","4,161,000","1,481,000","8,938,000","3,639,000","4,042,000","3,208,000","5,085,000","1,413,000","3,075,000","2,351,000","3,415,000","1,466,000","827,000","3,123,000","3,817,000","915,000","-807,000","-2,187,000","1,489,000","-1,538,000","23,763,000","-35,972,000","-328,000","-4,257,000","-2,040,000","12,000","4,408,000","3,230,000","962,000","4,812,000","6,091,000","2,059,000","702,307","4,064,299","2,902,000"
NetIncomeCommonStockholders,"72,278,000","19,016,000","21,845,000","14,912,000","16,509,000","19,516,000","19,090,000","11,799,000","19,458,000","27,797,000","15,402,000","15,017,000","5,160,000","-302,000","-6,595,000","7,338,000","7,338,000","-13,948,000","17,138,000","17,424,000","12,189,000",,"34,096,000","-121,388,000","20,703,000","20,703,000","14,789,000",,"12,580,000","16,438,000","17,246,000",,"9,782,000",,"16,437,000","15,134,000","19,911,000",,"10,138,000",,"11,676,000","16,816,000","17,023,000","12,078,000",,"-13,992,000","10,050,000","4,683,000","7,702,000","3,400,000","10,305,000","6,003,000","10,500,000","4,977,000","10,252,000","6,029,000","7,773,000","7,308,000","11,239,000","5,987,000","3,236,000","5,029,000","10,434,000","6,859,000","8,893,000","8,911,000","11,072,000","9,919,000","8,086,000","10,602,000","9,102,000","6,516,000","7,243,000","5,894,000","9,334,000","2,689,000","5,310,000","3,357,000","6,853,000","2,652,000","5,797,000","4,525,000","6,951,000","1,553,000","1,724,000","-4,077,000","1,772,000","-6,117,000","-20,918,000","-57,075,000","-586,000","-43,753,000","-5,026,000","54,000","9,216,000","5,603,000","3,399,000","7,303,000","8,996,000","3,745,000","339,745","6,790,895","5,133,000"
	NetIncome,"73,524,000","19,289,000","22,245,000","15,176,000","16,814,000","19,516,000","19,516,000","12,093,000","19,952,000","28,467,000","15,402,000","15,402,000","5,424,000","-337,000","-6,814,000","7,469,000","7,469,000","-14,008,000","17,465,000","17,772,000","12,343,000",,"34,607,000","-123,506,000","21,029,000","21,029,000","15,025,000",,"12,846,000","16,648,000","17,484,000",,"9,851,000",,"16,729,000","15,393,000","20,261,000",,"10,327,000",,"11,871,000","17,096,000","17,319,000","12,310,000",,"-13,992,000","10,050,000","4,683,000","7,702,000","3,400,000","10,305,000","6,003,000","10,500,000","4,977,000","10,252,000","6,029,000","7,773,000","7,308,000","11,239,000","5,987,000","3,236,000","5,029,000","10,434,000","6,859,000","8,893,000","8,911,000","11,072,000","9,919,000","8,086,000","10,602,000","9,102,000","6,516,000","7,243,000","5,894,000","9,334,000","2,689,000","5,310,000","3,357,000","6,853,000","2,652,000","5,797,000","4,525,000","6,951,000","1,553,000","1,724,000","-4,077,000","1,772,000","-6,117,000","-20,918,000","-57,075,000","-586,000","-43,753,000","-5,026,000","54,000","9,216,000","5,603,000","3,399,000","7,303,000","8,996,000","3,745,000","339,745","6,790,895","5,133,000"
		NetIncomeIncludingNoncontrollingInterests,"73,524,000","19,289,000","22,245,000","15,176,000","16,814,000","19,516,000","19,516,000","12,093,000","19,952,000","28,467,000","15,402,000","15,402,000","5,424,000","-337,000","-6,814,000","7,469,000","7,469,000","-14,008,000","17,465,000","17,772,000","12,343,000",,"34,607,000","-123,506,000","21,029,000","21,029,000","15,025,000",,"12,846,000","16,648,000","17,484,000",,"9,851,000",,"16,729,000","15,393,000","20,261,000",,"10,327,000",,"11,871,000","17,096,000","17,319,000","12,310,000",,"-13,992,000","10,050,000","4,683,000","7,702,000","3,400,000","10,305,000","6,003,000","10,500,000","4,977,000","10,252,000","6,029,000","7,773,000","7,308,000","11,239,000","5,987,000","3,236,000","5,029,000","10,434,000","6,859,000","8,893,000","8,911,000","11,072,000","9,919,000","8,086,000","10,602,000","9,102,000","6,516,000","7,243,000","5,894,000","9,334,000","2,689,000","5,310,000","3,357,000","6,853,000","2,652,000","5,797,000","4,525,000","6,951,000","1,553,000","1,724,000","-4,077,000","1,772,000","-6,117,000","-20,918,000","-57,075,000","-586,000","-43,753,000","-5,026,000","54,000","9,216,000","5,603,000","3,399,000","7,303,000","8,996,000","3,745,000","339,745","6,790,895","5,133,000"
			NetIncomeContinuousOperations,"73,524,000","19,289,000","22,245,000","15,176,000","16,814,000","19,516,000","19,516,000","12,093,000","19,952,000","28,467,000","15,402,000","15,402,000","5,473,000","-310,000","-6,767,000","7,521,000","7,521,000","-14,027,000","17,545,000","17,838,000","12,435,000",,"34,710,000","-123,452,000","21,060,000","21,060,000","15,065,000",,"12,806,000","16,730,000","17,560,000",,"9,960,000",,"17,164,000","15,248,000","20,307,000",,"10,447,000",,"12,037,000","17,169,000","17,395,000","12,519,000",,"-13,670,000","10,115,000","4,784,000","7,939,000","3,472,000","10,355,000","6,076,000","10,477,000","4,988,000","10,270,000","6,135,000","7,649,000","7,470,000","11,345,000","6,075,000","3,331,000","5,261,000","10,497,000","6,844,000","8,663,000","8,682,000","12,035,000","7,577,000","6,434,000","10,483,000","8,751,000","6,759,000","7,457,000","6,052,000","9,448,000","2,618,000","5,709,000","4,770,000","7,068,000","2,815,000","5,272,000","5,798,000","7,094,000","1,699,000","-1,491,000","-4,069,000","2,730,000","-2,854,000","44,349,000","-67,048,000","-517,000","-8,380,000","-3,761,000","20,000","9,477,000","5,601,000","2,992,000","7,303,000","8,996,000","3,745,000","339,745","6,790,895","5,133,000"
