name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"6,955,988,000","5,073,235,000","4,925,150,000","4,994,042,000","5,280,750,000","5,277,259,000","5,767,232,000","5,738,860,000","5,012,137,000","5,126,289,000","4,986,176,000","4,945,564,000","4,941,504,000","4,583,465,000","4,658,634,000","4,622,968,000","4,653,069,000","4,557,721,000","4,569,628,000","4,292,743,000","4,190,405,000","3,923,203,000","4,044,549,000","3,964,876,000","4,048,005,000","4,020,269,000","4,113,636,000","4,205,489,000","4,155,157,000","4,209,996,000","4,013,004,000","4,038,949,000","3,980,319,000","3,979,291,000","4,089,355,000","3,956,827,000","3,949,122,000","4,176,065,000","4,056,302,000","4,024,916,000","4,032,425,000","3,986,170,000","3,350,175,000","3,393,589,000","3,397,236,000","3,281,014,000","3,302,884,000","3,127,769,000","3,123,305,000","3,062,580,000","3,154,957,000","3,037,371,000","2,979,012,000","3,086,466,000","3,325,545,000","3,401,580,000","3,346,618,000","3,340,243,000","3,360,828,000","3,273,827,000","2,966,899,000","2,916,678,000","3,079,192,000","3,020,985,000","3,016,252,000","2,981,740,000","3,090,619,000","3,057,082,000","3,063,999,000","3,041,319,000","2,878,476,000","2,830,345,000","2,565,489,000","2,520,633,000","2,493,301,000","2,569,273,000","2,508,351,000","2,390,094,000","2,406,854,000","2,395,180,000","2,361,119,000","2,352,197,000","2,323,714,000","2,134,909,000","2,204,243,000","2,212,611,000","2,278,728,000","2,284,737,000","2,292,964,000","2,297,000,000","2,289,700,000","2,101,200,000","2,085,600,000","2,083,000,000","2,112,900,000","2,076,700,000","2,269,200,000","2,176,900,000","2,409,700,000","2,419,300,000","2,404,700,000","2,387,500,000","2,427,900,000","2,326,500,000","2,190,600,000","2,115,400,000","2,066,100,000","2,065,500,000","1,951,400,000","1,835,100,000","1,837,100,000","1,810,800,000","1,743,100,000","1,707,100,000","1,344,500,000","1,358,000,000","1,346,000,000","1,246,500,000","1,249,900,000","1,204,900,000","1,181,300,000","1,135,900,000","1,091,200,000","1,086,200,000","1,142,500,000","1,113,600,000","1,100,600,000","1,064,300,000","1,039,700,000","995,100,000","973,900,000","1,036,400,000","977,500,000","877,600,000","559,500,000","500,800,000"
	CurrentAssets,"2,250,645,000","1,658,677,000","1,600,655,000","1,646,842,000","1,950,739,000","1,830,547,000","2,283,434,000","2,238,662,000","1,513,828,000","1,521,196,000","1,564,022,000","1,579,020,000","1,568,491,000","1,519,272,000","1,650,505,000","1,574,968,000","1,664,036,000","1,563,636,000","1,575,325,000","1,464,977,000","1,391,295,000","1,348,768,000","1,480,207,000","1,271,753,000","1,320,485,000","1,307,378,000","1,403,172,000","1,448,832,000","1,425,838,000","1,390,283,000","1,470,807,000","1,462,456,000","1,404,947,000","1,378,474,000","1,459,347,000","1,330,939,000","1,289,955,000","1,499,896,000","1,379,111,000","1,363,629,000","1,350,381,000","1,312,791,000","1,245,374,000","1,245,401,000","1,264,556,000","1,157,516,000","1,178,931,000","1,097,891,000","1,080,410,000","996,573,000","1,023,674,000","917,400,000","879,644,000","929,990,000","1,135,886,000","1,139,519,000","1,074,496,000","1,027,679,000","1,113,027,000","1,050,765,000","982,277,000","942,798,000","975,740,000","907,476,000","897,372,000","885,500,000","1,015,732,000","984,275,000","970,001,000","922,112,000","895,034,000","856,791,000","815,198,000","755,265,000","795,460,000","786,870,000","738,121,000","663,267,000","723,606,000","712,688,000","680,450,000","665,169,000","694,728,000","670,084,000","695,315,000","695,793,000","751,689,000","743,076,000","748,932,000","723,100,000","721,100,000","674,000,000","667,600,000","661,400,000","675,100,000","684,700,000","905,100,000","873,000,000","713,200,000","723,700,000","751,900,000","737,600,000","762,100,000","730,300,000","689,600,000","661,800,000","698,800,000","706,300,000","632,900,000","570,700,000","571,000,000","560,300,000","544,700,000","513,100,000","461,500,000","467,200,000","467,700,000","464,900,000","448,700,000","445,200,000","436,600,000","420,700,000","399,000,000","399,700,000","447,200,000","431,700,000","429,500,000","397,200,000","388,200,000","376,200,000","384,400,000","368,800,000","377,800,000","321,500,000","222,700,000","199,500,000"
		CashCashEquivalentsAndShortTermInvestments,"151,537,000","170,978,000","160,012,000","263,529,000","587,532,000","564,848,000","782,679,000","857,272,000","123,335,000","145,283,000","115,853,000","96,295,000","124,328,000","120,389,000","250,424,000","197,691,000","305,250,000","254,912,000","247,908,000","207,591,000","212,790,000","257,226,000","159,321,000","107,748,000","152,338,000","182,434,000","193,423,000","217,775,000","200,804,000","161,168,000","231,556,000","199,780,000","191,407,000","217,567,000","287,577,000","179,361,000","163,450,000","373,084,000","201,143,000","196,005,000","176,100,000","175,523,000","146,289,000","133,983,000","185,175,000","158,249,000","168,700,000","167,378,000","188,228,000","185,245,000","194,118,000","111,476,000","78,574,000","101,655,000","147,476,000","80,808,000","74,029,000","70,758,000","80,854,000","78,302,000","82,337,000","86,498,000","117,925,000","60,650,000","66,136,000","59,608,000","140,579,000","123,192,000","127,318,000","117,725,000","75,687,000","65,249,000","80,398,000","84,854,000","37,629,000","43,981,000","43,685,000","31,405,000","36,055,000","40,326,000","37,213,000","36,130,000","36,798,000","36,160,000","32,888,000","35,219,000","53,960,000","42,803,000","40,266,000","36,500,000","52,100,000","44,800,000","68,600,000","57,200,000","46,900,000","63,000,000","56,800,000","53,600,000","57,100,000","62,400,000","81,700,000","71,300,000","82,900,000","99,200,000","71,100,000","61,600,000","79,600,000","71,100,000","37,500,000","28,400,000","25,900,000","27,100,000","35,500,000","25,900,000","33,500,000","31,900,000","22,800,000","38,100,000","27,700,000","19,200,000","22,300,000","28,600,000","21,300,000","23,100,000","47,000,000","39,900,000","32,200,000","30,600,000","31,000,000","25,700,000","19,800,000","19,000,000","20,400,000","14,400,000","20,300,000","19,100,000"
			CashAndCashEquivalents,"151,537,000","170,978,000","160,012,000","263,529,000","587,532,000","564,848,000","782,679,000","857,272,000","123,335,000","145,283,000","115,853,000","96,295,000","124,328,000","120,389,000","250,424,000","197,691,000","305,250,000","254,912,000","247,908,000","207,591,000","212,790,000","257,226,000","159,321,000","107,748,000","152,338,000","182,434,000","193,423,000","217,775,000","200,804,000","161,168,000","231,556,000","199,780,000","191,407,000","217,567,000","287,577,000","179,361,000","163,450,000","373,084,000","201,143,000","196,005,000","176,100,000","175,523,000","146,289,000","133,983,000","185,175,000","158,249,000","168,700,000","167,378,000","188,228,000","185,245,000","194,118,000","111,476,000","78,574,000","101,655,000","147,476,000","80,808,000","74,029,000","70,758,000","80,854,000","78,302,000","82,337,000","86,498,000","117,925,000","60,650,000","66,136,000","59,608,000","140,579,000","123,192,000","127,318,000","117,725,000","75,687,000","65,249,000","80,398,000","84,854,000","37,629,000","43,981,000","43,685,000","31,405,000","36,055,000","40,326,000","37,213,000","36,130,000","36,798,000","36,160,000","32,888,000","35,219,000","53,960,000","42,803,000","40,266,000","36,500,000","52,100,000","44,800,000","68,600,000","57,200,000","46,900,000","63,000,000","56,800,000","53,600,000","57,100,000","62,400,000","81,700,000","71,300,000","82,900,000","99,200,000","71,100,000","61,600,000","79,600,000","71,100,000","37,500,000","28,400,000","25,900,000","27,100,000","35,500,000","25,900,000","33,500,000","31,900,000","22,800,000","38,100,000","27,700,000","19,200,000","22,300,000","28,600,000","21,300,000","23,100,000","47,000,000","39,900,000","32,200,000","30,600,000","31,000,000","25,700,000","19,800,000","19,000,000","20,400,000","14,400,000","20,300,000","19,100,000"
		Receivables,"1,111,146,000","851,552,000","850,522,000","828,027,000","843,907,000","762,444,000","786,343,000","797,340,000","836,408,000","811,903,000","879,449,000","885,291,000","870,237,000","849,335,000","868,524,000","859,292,000","847,421,000","789,812,000","802,674,000","757,491,000","706,315,000","668,964,000","718,195,000","715,512,000","717,577,000","674,763,000","726,539,000","717,581,000","747,461,000","713,121,000","742,738,000","742,730,000","717,716,000","653,048,000","724,053,000","698,773,000","673,243,000","656,072,000","710,990,000","681,346,000","696,266,000","649,413,000","623,016,000","639,039,000","621,571,000","540,061,000","577,174,000","536,583,000","517,636,000","463,762,000","483,084,000","447,451,000","425,066,000","438,998,000","535,099,000","588,186,000","554,535,000","522,737,000","586,004,000","549,755,000","524,343,000","492,309,000","500,995,000","483,794,000","461,462,000","458,434,000","484,559,000","464,803,000","463,578,000","427,481,000","459,218,000","427,381,000","391,341,000","353,742,000","378,251,000","404,622,000","389,858,000","347,153,000","381,335,000","370,492,000","347,921,000","320,151,000","353,753,000","342,376,000","360,577,000","356,342,000","388,249,000","384,939,000","383,043,000","375,600,000","390,200,000","368,400,000","340,700,000","352,100,000","353,900,000","350,600,000","330,200,000","302,500,000","378,700,000","380,800,000","380,100,000","368,200,000","391,600,000","357,300,000","351,900,000","331,300,000","344,100,000","349,600,000","329,000,000","290,600,000","310,800,000","301,900,000","275,300,000","255,600,000","237,900,000","236,900,000","239,100,000","221,600,000","243,500,000","236,900,000","223,900,000","198,800,000","214,500,000","201,500,000","198,600,000","190,100,000","206,200,000","186,300,000","173,900,000","164,800,000","173,900,000","174,100,000","164,300,000","140,000,000","96,400,000","88,500,000"
			AccountsReceivable,"1,000,415,000","755,609,000","755,638,000","727,967,000","667,060,000","658,808,000","693,612,000","692,943,000","737,760,000","698,149,000","773,490,000","784,907,000","773,943,000","737,420,000","775,054,000","768,338,000","756,102,000","725,251,000","751,445,000","716,312,000","663,312,000","625,411,000","669,200,000","669,085,000","679,528,000","627,962,000","688,476,000","676,578,000","688,997,000","668,710,000","707,311,000","705,465,000","683,859,000","614,053,000","688,948,000","668,670,000","644,995,000","619,761,000","673,629,000","647,203,000","664,429,000","606,035,000","590,585,000","608,802,000","591,636,000","508,144,000","546,532,000","509,512,000","487,112,000","428,293,000","456,135,000","411,028,000","392,564,000","392,171,000","497,757,000","529,581,000","515,954,000","488,409,000","549,385,000","516,385,000","491,999,000","459,022,000","471,502,000","451,393,000","430,408,000","413,209,000","451,215,000","429,896,000","430,193,000","390,024,000","417,428,000","387,407,000","355,859,000","320,676,000","338,148,000","359,633,000","348,959,000","314,429,000","346,680,000","337,349,000","318,138,000","289,323,000","326,444,000","318,956,000","334,374,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,"775,260,000",,,,"679,728,000",,,,"712,531,000",,,,"749,112,000",,,,"735,164,000",,,,"636,295,000","680,269,000",,,"639,031,000",,,,"677,257,000",,,,"623,824,000",,,,"627,013,000",,,,"613,160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"-19,651,000",,,,"-20,920,000",,,,"-14,382,000",,,,"-11,692,000",,,,"-9,913,000",,,,"-10,884,000","-11,069,000",,,"-11,069,000",,,,"-8,547,000",,,,"-9,771,000",,,,"-7,252,000",,,,"-7,125,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"110,731,000","95,943,000","94,884,000","100,060,000","176,847,000","103,636,000","92,731,000","104,397,000","98,648,000","113,754,000","105,959,000","100,384,000","96,294,000","111,915,000","93,470,000","90,954,000","91,319,000","64,561,000","51,229,000","41,179,000","43,003,000","43,553,000","48,995,000","46,427,000","38,049,000","46,801,000","38,063,000","41,003,000","58,464,000","44,411,000","35,427,000","37,265,000","33,857,000","38,995,000","35,105,000","30,103,000","28,248,000","36,311,000","37,361,000","34,143,000","31,837,000","43,378,000","32,431,000","30,237,000","29,935,000","31,917,000","30,642,000","27,071,000","30,524,000","35,469,000","26,949,000","36,423,000","32,502,000","46,827,000","37,342,000","58,605,000","38,581,000","34,328,000","36,619,000","33,370,000","32,344,000","33,287,000","29,493,000","32,401,000","31,054,000","45,225,000","33,344,000","34,907,000","33,385,000","37,457,000","41,790,000","39,974,000","35,482,000","33,066,000","40,103,000","44,989,000","40,899,000","32,724,000","34,655,000","33,143,000","29,783,000","30,828,000","27,309,000","23,420,000","26,203,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"868,251,000","562,113,000","530,111,000","503,932,000","474,071,000","450,691,000","445,827,000","523,855,000","500,096,000","503,808,000","497,634,000","512,249,000","515,665,000","493,764,000","467,239,000","471,448,000","460,727,000","474,063,000","472,956,000","439,353,000","430,359,000","372,814,000","376,317,000","397,580,000","402,533,000","385,483,000","396,809,000","417,969,000","403,485,000","420,276,000","403,580,000","423,740,000","413,765,000","410,787,000","391,572,000","391,121,000","395,487,000","383,272,000","394,955,000","407,425,000","411,422,000","395,822,000","392,857,000","394,189,000","393,688,000","369,427,000","353,225,000","320,766,000","313,559,000","288,528,000","294,140,000","297,346,000","316,219,000","314,169,000","356,982,000","359,573,000","349,990,000","343,084,000","338,776,000","327,404,000","313,444,000","303,848,000","304,908,000","305,626,000","321,249,000","318,316,000","338,501,000","343,408,000","326,450,000","315,011,000","288,059,000","284,740,000","271,538,000","252,196,000","246,988,000","283,541,000","260,681,000","244,554,000","258,397,000","252,246,000","252,990,000","261,721,000","264,399,000","254,429,000","267,479,000","267,604,000","271,557,000","275,518,000","267,070,000","248,300,000","250,300,000","229,900,000","228,100,000","217,300,000","224,000,000","224,100,000","234,100,000","210,100,000","245,800,000","244,600,000","255,300,000","260,400,000","254,600,000","244,600,000","237,600,000","231,500,000","247,700,000","248,100,000","226,700,000","207,600,000","201,500,000","191,800,000","187,700,000","186,200,000","163,200,000","168,100,000","165,900,000","159,600,000","165,000,000","161,600,000","159,800,000","156,000,000","144,000,000","150,600,000","162,700,000","157,100,000","158,400,000","159,100,000","156,900,000","151,600,000","153,600,000","153,000,000","163,700,000","134,400,000","87,100,000","88,300,000"
