name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996
MarketCap,"5,136,884,615","5,142,114,788","5,117,093,022","4,363,763,448","3,933,705,046","3,190,001,478","2,811,987,325","2,496,951,157","2,452,801,299","1,673,389,777","2,634,751,252","2,256,664,089","335,287,877","256,320,576","457,237,203","396,942,972","374,899,102","314,135,397","371,070,314","350,556,866","346,004,736","205,670,318","122,389,841","340,102,540","290,394,612","147,189,713","120,343,321","128,558,034","249,493,050","304,120,687","479,772,378","474,277,966","572,080,598","476,050,239","504,153,978","596,934,640","1,114,236,618","724,958,775","614,180,316","538,551,606","434,015,009","377,514,847","314,679,477","347,615,670","353,686,983","252,892,287","283,039,755","277,031,813","279,659,952","423,583,809","331,690,223","265,481,396","229,582,714","90,600,765","85,870,585","114,442,000","99,464,692","259,092,818","295,677,385","241,859,170","185,454,412","117,352,326","129,709,365","112,952,010","200,107,293","269,404,410","279,690,660","240,797,206","221,406,000","221,916,060","141,870,332","128,486,338","193,719,907","168,964,067","155,375,822","165,543,690","143,301,958","162,879,595","131,919,213","216,850,964","277,241,206","377,910,456","391,671,200","225,605,650","124,186,608","51,250,542","18,853,898","40,510,194","50,546,223","81,652,439","45,905,579","39,799,125","45,661,302","43,142,076","61,057,125","55,753,125","65,227,000","53,688,000","63,341,250","130,738,599","177,157,500","77,029,125","60,205,000","174,435,000"
EnterpriseValue,"6,150,901,615","6,182,172,788","6,136,412,022","5,425,600,448","5,044,408,046","4,304,751,478","3,930,749,325","3,732,738,157","3,735,029,299","2,971,462,777","3,932,324,252","2,792,103,089","865,385,877","746,455,576","937,139,203","869,388,972","825,984,102","755,266,397","816,638,314","787,428,866","802,533,736","648,035,318","555,795,841","688,136,540","706,273,612","565,596,713","539,816,321","546,243,034","645,075,050","727,183,687","903,052,378","891,474,966","981,496,598","910,628,239","919,760,978","740,788,640","1,367,600,618","889,236,775","778,458,316","657,574,606","725,386,009","670,973,847","593,604,477","626,540,670","626,996,983","530,525,287","589,508,755","544,668,813","566,295,952","707,906,809","364,516,223","305,065,396","262,649,714","126,714,765","136,054,585","164,626,000","149,648,692","309,276,818","345,861,385","292,043,170","235,638,412","162,723,326","175,080,365","147,047,010","234,202,293","294,588,410","266,912,660","228,019,206","208,628,000","209,138,060","146,251,332","133,528,338","202,042,907","181,451,067","146,381,822","163,321,690","138,625,958","163,095,595","131,847,213","220,824,964","295,444,206","367,048,456","380,809,200","226,853,650","125,235,608","52,338,542","21,510,898","18,980,194","29,016,223","57,537,439","29,570,579","23,099,125","36,561,302","43,242,076","63,857,125","50,953,125","63,427,000","48,788,000","54,741,250","125,738,599","175,057,500","69,629,125","59,005,000","126,535,000"
PeRatio,"29.719","37.091","61.826","86.643","437.4",,,"43.129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113.875","61.917","48.5",,,,,,"5.265","4.897","7.264","6.147",,,,,"21.286","18.5","56.333","85.889",,,,,,,,"754","650","85.714","22.333","20.516","19.2","32.222","21.734","17.575","13.636","9.449","10.306","7.342","12.945","17.522","25.781","27.813","80.923","150",,,,,,,,"27.089","12.85","12.981",,,,,,,,,
ForwardPeRatio,"39.683","37.037","39.526","29.586","61.728","74.074","82.645","140.845",,,"43.86","58.14",,,,,,,,,,,,,,"10.695","87.719","93.458","33.003","27.701",,,,,,"100","178.571","58.824","23.923","20.243","16.502","15.083","9.747","10.87","11.39","10.373","19.231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,"0.713","5.833","6.233","2.2","1.846",,,,,,"3.991","7.174","2.354","0.957","0.81","0.66","0.604","0.39","0.435","0.455","0.519","0.907",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.442","1.509","1.564","1.386","1.288","1.181","0.971","0.902","0.901","0.724","1.01","0.558","0.463","0.361","0.645","0.546","0.481","0.373","0.404","0.361","0.315","0.17","0.09","0.21","0.18","0.15","0.116","0.126","0.247","0.308","0.464","0.483","0.624","0.535","0.586","0.701","1.324","1.079","0.914","0.271","0.224","0.206","0.167","0.195","0.199","0.144","0.161","0.159","0.161","0.24","0.25","0.193","0.166","0.064","0.061","0.087","0.08","0.213","0.248","0.206","0.156","0.101","0.111","0.095","0.169","0.226","0.246","0.212","0.202","0.211","0.229","0.218","0.347","0.299","0.27","0.281","0.244","0.294","0.237","0.411","0.552","0.802","0.865","0.56","0.316","0.139","0.044","0.089","0.127","0.207","0.122","0.102","0.108","0.096","0.122","0.115","0.167","0.185","0.247","0.492","0.705","0.241","0.169",
PbRatio,"4.204","4.373","4.663","4.13","3.864","3.141","2.83","2.877","2.818","1.845","2.859",,,,,,,,,,,,,,,,,,"1.222","1.403","1.723","1.506","1.72","1.343","1.361","1.489","3.886","2.474","2.093","1.754","1.957","1.752","1.458","1.684","1.738","1.239","1.414","1.042","1.069","1.651","2.129","2.356","2.194","0.91","0.899","0.667","0.587","1.555","1.779","1.517","1.172","0.725","0.685","0.592","1.048","1.374","1.286","1.108","1.023","1.011","1.226","1.124","1.726","1.539","1.449","1.681","1.482","1.759","1.4","2.505","3.592","6.268","6.496","4.764","3.017","1.297","0.436","1.064","1.327","2.259","1.305","0.975","1.133","1.089","1.562","1.373","3.213","2.918","3.77","4.603","5.66","2.501","2","4.664"
EnterprisesValueRevenueRatio,"1.711","6.751","6.618","6.083","5.864","5.67","4.885","4.776","5.042","4.212","5.456","4.534","4.519","4.171","5.105","4.804","4.699","4.48","4.473","3.963","3.68","2.975","2.315","3.065","3.038","2.372","2.215","2.21","2.459","2.779","3.56","3.654","3.972","3.8","3.777","3.546","7.17","4.467","4.307","3.86","4.653","4.311","1.228","1.38","1.42","1.208","1.309","1.235","1.374","2.113","1.067","0.915","0.799","0.389","0.371","0.458","0.429","0.944","1.122","0.98","0.799","0.549","0.599","0.523","0.838","0.983","0.877","0.776","0.728","1.11","0.877","0.827","1.311","1.226","1.078","1.26","0.86","1.006","0.875","1.594","2.177","2.42","3.074","1.892","1.172","0.494","0.215","0.223","0.303","0.646","0.264","0.228","0.411","0.577","0.501","0.44","0.577","0.498","0.708","2.603","3.822","0.983","0.79","1.729"
EnterprisesValueEBITDARatio,"21.493","88.961","79.449","75.694","74.432","120.872","65.605","82.504","84.497","95.662","116.814","307.027","117.98","65.193","89.192","57.133","81.258","148.674","67.53","106.654","-94.717","476.497","37.448","243.33","127.005","134.538","46.741","-37.327","-2.591","1,414.754","-20.518","-42.595","-632.815","-118.494","14,834.854","-64.032","460.627","246.531","116.903","99.527","125.304","97.895","21.541","51.104","64.94","41.48","-63.621","34.187","35.365","-171.905","470.951","38.052","41.605","23.492","-1.543","37.17","30.659","178.052","74.797","62.177","58.998","61.943","455.938","-117.262","-41.599","248.179","478.338","53.626","-74.245","47.348","45.761","30.598","42.688","36.117","51.165","45.98","18.784","22.302","18.479","30.321","38.087","45.67","88.808","34.508","22.456","10.242","17.881","49.817","16.237","43.392","20.365","28.874","33.238","43.242","26.607","22.154","37.31","32.525","-4.562","-39.293","1,750.575","232.097","-7.974","115.032"
