name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990
OperatingCashFlow,"88,241,000","20,830,000","28,130,000","18,684,000","20,597,000","19,407,000","29,223,000","20,815,000","14,915,000","17,874,000","18,780,000","26,434,000","16,905,000","14,655,000","16,859,000","15,737,000","13,451,000","17,299,000","16,543,000","18,415,000","8,836,000","12,948,000","3,923,000","13,933,000","9,577,000","9,441,000","15,333,000","10,762,000","17,271,000","6,322,000","6,836,000","8,580,000","5,853,000","7,968,000","4,877,000","28,756,000","3,446,000","6,599,000","3,635,000","1,814,000","2,179,000","8,257,000","8,536,000","19,383,000","18,379,000","14,932,000","14,018,000","14,246,000","14,828,000","13,831,000","12,999,000","14,282,000","13,043,000","12,208,000","11,540,000","11,999,000","11,435,000","12,610,000","10,874,000","11,688,000","10,901,000","11,053,000","11,944,000","11,884,000","11,206,000","10,817,000","10,664,000","13,781,000","10,900,000","10,212,000","10,842,000","10,350,000","10,425,000","10,299,000","7,812,000","9,846,000","10,798,000","9,979,000","9,210,000","9,347,000","9,170,000","8,610,000","10,627,000","9,949,000","8,929,000","6,729,000","5,089,000","2,670,000","4,817,000","3,136,000","5,500,000","3,500,000","3,600,000","4,859,000","5,000,000","2,300,000","3,900,000","4,216,000","9,800,000","-200,000","-1,900,000","-1,600,000","11,600,000","10,400,000","11,800,000","2,700,000","2,500,000","-3,400,000","14,900,000","14,200,000","15,900,000","-6,100,000","17,300,000","13,000,000","15,200,000","11,200,000","-1,300,000","800,000","18,900,000","34,700,000","3,400,000","200,000","-6,700,000","4,600,000","-7,900,000","7,600,000","3,400,000","4,700,000","8,700,000","12,700,000"
	CashFlowFromContinuingOperatingActivities,"88,241,000","20,830,000","28,130,000","18,684,000","20,597,000","19,407,000","29,223,000","20,815,000","14,915,000","17,874,000","18,780,000","26,434,000","16,905,000","14,655,000","16,859,000","15,737,000","13,451,000","17,299,000","16,543,000","18,415,000","8,836,000","12,948,000","3,923,000","13,933,000","9,577,000","9,441,000","15,333,000","10,762,000","17,271,000","6,322,000","6,836,000","8,580,000","5,853,000","7,968,000","4,877,000","28,756,000","3,446,000","6,599,000","3,635,000","1,814,000","2,179,000","8,257,000","8,536,000","19,383,000","18,379,000","14,932,000","14,018,000","14,246,000","14,828,000","13,831,000","12,999,000","14,282,000","13,043,000","12,208,000","11,540,000","11,999,000","11,435,000","12,610,000","10,874,000","11,688,000","10,901,000","11,053,000","11,944,000","11,884,000","11,206,000","10,817,000","10,664,000","13,781,000","10,900,000","10,212,000","10,842,000","10,350,000","10,425,000","10,299,000","7,812,000","9,846,000","10,798,000","9,979,000","9,210,000","9,347,000","9,170,000","8,610,000","10,627,000","9,949,000","8,929,000","6,729,000","5,089,000","2,670,000","4,817,000","3,136,000","5,500,000","3,500,000","3,600,000","4,859,000","5,000,000","2,300,000","3,900,000","4,216,000","9,800,000","-200,000","-1,900,000","-1,600,000","11,600,000","10,400,000","11,800,000","2,700,000","2,500,000","-3,400,000","14,900,000","14,200,000","15,900,000","-6,100,000","17,300,000","13,000,000","15,200,000","11,200,000","-1,300,000","800,000","18,900,000","34,700,000","3,400,000","200,000","-6,700,000","4,600,000","-7,900,000","7,600,000","3,400,000","4,700,000","8,700,000","12,700,000"
		NetIncomeFromContinuingOperations,"63,682,000","18,749,000","18,032,000","14,011,000","12,890,000","17,927,000","33,831,000","11,884,000","10,973,000","12,700,000","13,708,000","11,890,000","13,198,000","10,927,000","13,190,000","10,944,000","13,540,000","10,032,000","13,036,000","9,340,000","15,106,000","9,704,000","8,328,000","8,804,000","13,576,000","7,703,000","20,245,000","6,807,000","11,587,000","-1,229,000","-3,092,000","10,235,000","6,637,000","9,638,000","5,045,000","41,877,000","12,739,000","10,350,000","5,801,000","-3,465,000","3,626,000","6,485,000","-19,482,000","5,350,000","15,202,000","11,386,000","12,485,000","13,351,000","13,959,000","11,905,000","11,331,000","12,185,000","13,605,000","9,928,000","9,315,000","10,488,000","10,636,000","11,371,000","587,000","12,846,000","10,024,000","10,437,000","9,806,000","11,276,000","11,112,000","10,531,000","11,032,000","12,766,000","10,214,000","11,436,000","10,859,000","9,969,000","9,367,000","9,157,000","9,432,000","9,467,000","9,431,000","8,557,000","8,626,000","8,973,000","9,306,000","9,258,000","6,666,000","52,272,000","5,461,000","4,332,000","3,125,000","3,257,000","3,455,000","3,514,000","4,500,000","3,700,000","3,300,000","3,856,000","800,000","1,900,000","3,500,000","-256,000","3,000,000","2,000,000","3,200,000","-13,800,000","2,600,000","7,200,000","-5,200,000","5,200,000","4,000,000","2,500,000","1,700,000","6,300,000","2,500,000","-2,900,000","1,000,000","6,900,000","800,000","700,000","900,000","6,800,000","-3,900,000","-3,800,000","-2,800,000","3,300,000","-1,200,000","-4,900,000","-9,500,000","9,400,000","-17,200,000","-1,900,000","200,000","6,200,000"
		OperatingGainsLosses,"-15,652,000","-6,153,000","-7,168,000","-2,072,000","-259,000","-7,219,000","-2,177,000","-82,000","-187,000","-869,000","-687,000","0","-427,000","51,000","-312,000","29,000","-3,016,000","-649,000","-702,000","-163,000","-507,000","331,000","-1,015,000","10,000","-4,721,000","-487,000","-822,000","-1,923,000","8,000","126,000","-1,702,000","-4,146,000","-1,217,000","-3,153,000","-5,924,000","-26,975,000","-4,174,000","-8,432,000","-3,047,000","-578,000","-2,708,000","-533,000","-339,000","-310,000","-251,000","-68,000","-52,000","-15,000","-1,328,000","-310,000","-604,000","-1,515,000","-3,079,000","-269,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,400,000","300,000","-1,100,000","-200,000","-600,000","0","-700,000","-600,000","0","-900,000","-200,000","8,100,000","14,200,000","-1,300,000",,,,"700,000","-900,000","-700,000",,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,"29,000","-3,016,000","-649,000","-702,000","-163,000",,,"-1,015,000","10,000","-4,721,000","-487,000","-822,000","-1,923,000","8,000","126,000","-1,702,000",,"-1,217,000","-3,153,000","-5,924,000","-26,975,000","-4,174,000","-8,432,000","-3,047,000","-578,000","-2,708,000","-533,000","-339,000","-310,000","-251,000","-68,000","-52,000","-15,000","-1,328,000","-310,000","-604,000","-1,515,000","-3,079,000","-269,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-15,652,000","-6,153,000","-7,168,000","-2,072,000","-259,000","-7,219,000","-3,410,000","-82,000","-187,000","-869,000","-687,000","0","-427,000","51,000","-312,000","29,000","-3,016,000","-649,000","-702,000","-163,000","-507,000","331,000","-1,015,000","10,000","-4,721,000","-487,000",,,,,"-1,702,000","-4,146,000","-1,217,000","-3,153,000","-5,924,000","-26,975,000","-4,174,000","-8,432,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"41,676,000","10,908,000","10,806,000","10,143,000","9,819,000","9,525,000","9,189,000","8,635,000","8,292,000","7,971,000","7,400,000","8,756,000","5,981,000","5,927,000","5,883,000","5,803,000","5,548,000","5,594,000","5,102,000","4,678,000","4,395,000","4,392,000","3,952,000","5,411,000","4,616,000","4,622,000","4,723,000","2,934,000","4,018,000","3,803,000","2,487,000","3,372,000","2,339,000","2,323,000","2,589,000","2,446,000","2,409,000","2,643,000","2,449,000","3,492,000","3,487,000","3,987,000","2,982,000","2,824,000","2,205,000","2,325,000","2,528,000","2,406,000","2,409,000","2,395,000","2,978,000","2,696,000","2,760,000","2,593,000","3,047,000","2,677,000","2,749,000","2,612,000","2,608,000","2,614,000","2,707,000","1,865,000","2,080,000","1,891,000","1,925,000","1,987,000","2,155,000","2,086,000","2,065,000","1,949,000","2,062,000","1,764,000","1,828,000","1,836,000","2,017,000","2,083,000","2,172,000","2,139,000","2,201,000","2,174,000","2,327,000","2,314,000","2,284,000","2,264,000","2,364,000","2,369,000","2,436,000","2,503,000","2,503,000","2,625,000","2,600,000","2,700,000","2,500,000","2,618,000","2,100,000","2,400,000","2,300,000","2,764,000","2,500,000","2,400,000","2,400,000","-6,200,000","-5,900,000","-5,700,000","-5,700,000","-6,400,000","-5,700,000","-5,600,000","-5,500,000","-5,700,000","-5,500,000","-5,300,000","-5,300,000","-5,400,000","-5,500,000","-5,400,000","-5,500,000","-5,600,000","-5,300,000","-5,500,000","-5,700,000","-5,200,000","-5,900,000","-6,000,000","-5,900,000","-4,800,000","-5,200,000","-5,100,000","-5,100,000","-4,000,000"
			DepreciationAndAmortization,"41,676,000","10,908,000","10,806,000","10,143,000","9,819,000","9,525,000","9,189,000","8,635,000","8,292,000","7,971,000","7,400,000","8,756,000","5,981,000","5,927,000","5,883,000","5,803,000","5,548,000","5,594,000","5,102,000","4,678,000","4,395,000","4,392,000","3,952,000","5,411,000","4,616,000","4,622,000","4,723,000","2,934,000","4,018,000","3,803,000","2,487,000","3,372,000","2,339,000","2,323,000","2,589,000","2,446,000","2,409,000","2,643,000","2,449,000","3,492,000","3,487,000","3,987,000","2,982,000","2,824,000","2,205,000","2,325,000","2,528,000","2,406,000","2,409,000","2,395,000","2,978,000","2,696,000","2,760,000","2,593,000","3,047,000","2,677,000","2,749,000","2,612,000","2,608,000","2,614,000","2,707,000","1,865,000","2,080,000","1,891,000","1,925,000","1,987,000","2,155,000","2,086,000","2,065,000","1,949,000","2,062,000","1,764,000","1,828,000","1,836,000","2,017,000","2,083,000","2,172,000","2,139,000","2,201,000","2,174,000","2,327,000","2,314,000","2,284,000","2,264,000","2,364,000","2,369,000","2,436,000","2,503,000","2,503,000","2,625,000","2,600,000","2,700,000","2,500,000","2,618,000","2,100,000","2,400,000","2,300,000","2,764,000","2,500,000","2,400,000","2,400,000","-6,200,000","-5,900,000","-5,700,000","-5,700,000","-6,400,000","-5,700,000","-5,600,000","-5,500,000","-5,700,000","-5,500,000","-5,300,000","-5,300,000","-5,400,000","-5,500,000","-5,400,000","-5,500,000","-5,600,000","-5,300,000","-5,500,000","-5,700,000","-5,200,000","-5,900,000","-6,000,000","-5,900,000","-4,800,000","-5,200,000","-5,100,000","-5,100,000","-4,000,000"
				Depreciation,"41,681,000","10,899,000","10,808,000","10,128,000","9,846,000","9,582,000","9,255,000","8,703,000","8,364,000","8,079,000","7,529,000","8,908,000","6,151,000","6,099,000","6,067,000","6,068,000","5,907,000","5,594,000","5,624,000","4,678,000","4,395,000","4,392,000","4,521,000","5,411,000","4,616,000","4,622,000","6,219,000","2,934,000","4,018,000","3,803,000","2,515,000","3,372,000","2,339,000","2,323,000","2,429,000","2,446,000","2,409,000","2,643,000",,,,,,,,,,,,,,,,,,,,"2,813,000",,,,,,,,,,,,,,"1,764,000","1,828,000","1,836,000","2,017,000","2,083,000","2,172,000","2,139,000",,"2,174,000","2,327,000","2,314,000",,,,,,,,,,,,,,,,,,,,"-6,200,000","-5,900,000","-5,700,000","-5,700,000","-6,400,000","-5,700,000","-5,600,000","-5,500,000","-5,700,000","-5,500,000","-5,300,000","-5,300,000","-5,400,000","-5,500,000","-5,400,000","-5,500,000","-5,600,000","-5,300,000","-5,500,000","-5,700,000","-5,200,000","-5,900,000","-6,000,000","-5,900,000","-4,800,000","-5,200,000","-5,100,000","-5,100,000","-4,000,000"
				AmortizationCashFlow,"-5,000","9,000","-2,000","15,000","-27,000","-57,000","-66,000","-68,000","-72,000","-108,000","-129,000","-152,000","-170,000","-172,000","-184,000","-265,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-201,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
