name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"564,936,000","609,983,000","647,397,000","672,670,000","696,142,000","319,012,000"
	CurrentAssets,"390,701,000","464,020,000","523,087,000","574,461,000","613,759,000","246,138,000"
		CashCashEquivalentsAndShortTermInvestments,"379,520,000","454,099,000","515,358,000","566,725,000","609,639,000","241,714,000"
			CashAndCashEquivalents,"61,473,000","37,590,000","20,400,000","566,725,000","609,639,000","241,714,000"
			OtherShortTermInvestments,"318,047,000","416,509,000","494,958,000",,,
		Receivables,,,"3,644,000","3,160,000","2,058,000","3,173,000"
			TaxesReceivable,,,"2,299,000","1,876,000","725,000","799,000"
			OtherReceivables,,,"1,345,000","1,284,000","1,333,000","2,374,000"
		PrepaidAssets,"11,181,000","9,921,000","4,085,000","4,576,000","1,992,000","1,181,000"
		OtherCurrentAssets,,,,,"70,000","70,000"
	TotalNonCurrentAssets,"174,235,000","145,963,000","124,310,000","98,209,000","82,383,000","72,874,000"
		NetPPE,"155,328,000","121,999,000","103,690,000","78,576,000","62,859,000","55,341,000"
			GrossPPE,"159,062,000","124,978,000","105,777,000","79,924,000","63,567,000","55,647,000"
				Properties,"0","0","0","0","0","0"
				LandAndImprovements,"31,243,000","31,243,000","31,243,000","31,243,000","31,243,000","31,243,000"
				BuildingsAndImprovements,"6,034,000","6,034,000","6,309,000","6,309,000","6,309,000","6,309,000"
				MachineryFurnitureEquipment,"2,289,000","2,303,000","2,246,000","2,153,000","1,977,000","1,510,000"
				OtherProperties,"30,202,000","15,679,000","15,981,000","14,798,000","11,715,000","8,945,000"
				ConstructionInProgress,"87,501,000","67,883,000","48,575,000","23,985,000","10,920,000","6,328,000"
				Leases,"1,793,000","1,836,000","1,423,000","1,436,000","1,403,000","1,312,000"
			AccumulatedDepreciation,"-3,734,000","-2,979,000","-2,087,000","-1,348,000","-708,000","-306,000"
		GoodwillAndOtherIntangibleAssets,"15,826,000","15,826,000","15,826,000","15,826,000","15,826,000","15,826,000"
			Goodwill,"5,722,000","5,722,000","5,722,000","5,722,000","5,722,000","5,722,000"
			OtherIntangibleAssets,"10,104,000","10,104,000","10,104,000","10,104,000","10,104,000","10,104,000"
		NonCurrentDeferredAssets,,,"2,088,000","2,183,000","2,520,000","1,025,000"
		NonCurrentPrepaidAssets,,,"2,206,000","1,574,000","1,128,000","632,000"
		OtherNonCurrentAssets,"3,081,000","8,138,000","500,000","50,000","50,000","50,000"
TotalLiabilitiesNetMinorityInterest,"56,377,000","54,784,000","45,977,000","37,198,000","30,989,000","358,611,000"
	CurrentLiabilities,"36,777,000","41,358,000","32,087,000","23,844,000","17,325,000","13,281,000"
		PayablesAndAccruedExpenses,"26,371,000","27,703,000","21,167,000","15,119,000","12,257,000","7,633,000"
			Payables,"7,711,000","6,092,000","5,690,000","5,451,000","3,898,000","4,126,000"
