name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
OperatingCashFlow,"145,593,000","-45,431,000","11,180,000","97,060,000","82,784,000","113,512,000","-13,384,000","86,206,000","27,737,000","-15,194,000","57,343,000","70,125,000","-24,338,000","-54,868,000","49,374,000","47,200,000","-33,857,000","-42,509,000","14,614,000","38,292,000","18,780,000","-80,443,000","353,000","-10,617,000","-46,020,000","-171,553,000","-68,037,000","-2,850,000","-12,991,000","-137,811,000","-26,777,000","-8,356,000","-11,532,000","-26,874,000","-11,296,000","-9,492,000","-6,817,000","-32,029,000","11,986,000","14,214,000","-1,420,000","-7,171,000","-175,000","8,861,000","13,566,000","-3,499,000","-15,782,000","9,057,000","22,221,000","3,250,000","19,466,000","29,075,000","19,171,000","20,020,000","3,967,000","1,885,000","7,193,000","-22,220,000","2,064,000","-9,733,000","-6,700,000","-20,126,000","-10,732,000","-12,546,000","-7,437,000","-19,375,000","-18,670,000","-22,083,000","-3,524,000","-18,403,000","-9,465,000","-20,082,000","-21,562,000","-14,032,000","-32,986,000","-22,639,000","-7,377,000","-11,796,000","-34,199,000","-6,151,000","-4,912,000","-8,333,000","-5,663,000","-6,086,000","-2,162,000","-9,154,000","-2,869,000","-1,664,000","-2,520,000","-5,843,000","-3,140,000","-6,700,000","1,000,000","-4,100,000"
	CashFlowFromContinuingOperatingActivities,"145,593,000","-45,431,000","11,180,000","97,060,000","82,784,000","113,512,000","-13,384,000","86,206,000","27,737,000","-15,194,000","57,343,000","70,125,000","-24,338,000","-54,868,000","49,374,000","47,200,000","-33,857,000","-42,509,000","14,614,000","38,292,000","18,780,000","-80,443,000","353,000","-10,617,000","-46,020,000","-171,553,000","-68,037,000","-2,850,000","-12,991,000","-137,811,000","-26,777,000","-8,356,000","-11,532,000","-26,874,000","-11,296,000","-9,492,000","-6,817,000","-32,029,000","11,986,000","14,214,000","-1,420,000","-7,171,000","-175,000","8,861,000","13,566,000","-3,499,000","-15,782,000","9,057,000","22,221,000","3,250,000","19,466,000","29,075,000","19,171,000","20,020,000","3,967,000","1,885,000","7,193,000","-22,220,000","2,064,000","-9,733,000","-6,700,000","-20,126,000","-10,732,000","-12,546,000","-7,437,000","-19,375,000","-18,670,000","-22,083,000","-3,524,000","-18,403,000","-9,465,000","-20,082,000","-21,562,000","-14,032,000","-32,986,000","-22,639,000","-7,377,000","-11,936,000","-34,188,000","-6,459,000","-5,244,000","-8,054,000","-5,568,000","-6,086,000","-2,162,000","-9,154,000","-2,869,000","-1,664,000","-2,520,000","-5,843,000","-3,140,000","-6,700,000","1,000,000","-4,100,000"
		NetIncomeFromContinuingOperations,"39,347,000","120,798,000","-57,898,000","-36,494,000","12,941,000","17,371,000","22,099,000","784,803,000","-29,183,000","81,381,000","15,024,000","55,036,000","-37,435,000","-56,473,000","-3,650,000","-12,620,000","-16,792,000","-44,149,000","-51,392,000","-12,527,000","-36,833,000","-16,290,000","-78,711,000","-42,797,000","-423,560,000","-85,142,000","68,617,000","-90,926,000","-81,989,000","-67,501,000","-69,797,000","7,445,000","-33,502,000","-38,115,000","-61,990,000","-53,020,000","-21,533,000","-39,810,000","-53,012,000","-5,357,000","-32,006,000","-23,972,000",,,"-5,077,000","-4,371,000","-12,189,000","217,334,000","-477,000","1,151,000","4,711,000","6,641,000","1,312,000","-13,152,000","24,506,000","829,000","3,810,000","1,686,000","2,570,000","-5,216,000","-3,864,000","-9,293,000","-10,391,000","-7,036,000","-1,326,000","-9,780,000","-14,996,000","-15,476,000","-21,340,000","-22,458,000","-82,422,000","-29,478,000","-55,598,000","-19,945,000","-25,727,000","-21,291,000","-9,097,000","-20,260,000","-19,325,000","-16,890,000","-14,573,000","-26,584,000","-24,744,000","-11,015,000","-11,969,000","-9,700,000","-10,394,000","-8,148,000","-7,086,000","-11,736,000","-9,072,000","-7,600,000","8,300,000","-19,700,000"
		OperatingGainsLosses,"-120,647,000","-114,887,000","-463,000","-343,000","-4,954,000","3,950,000","-1,071,000","6,881,000","-7,199,000","-50,095,000","-10,473,000","-15,000","-13,782,000","-419,000","-35,769,000","-6,304,000","-31,309,000","5,616,000","-123,090,000","9,218,000","-3,140,000","-4,982,000","-5,432,000","-3,086,000","671,000","-6,526,000","-372,582,000","-6,288,000","-7,689,000","-5,536,000","-3,411,000","-67,527,000","1,822,000","1,661,000","1,472,000","-148,000","-870,000","37,000","1,895,000","-5,495,000","-2,442,000","734,000","5,988,000","2,504,000","1,561,000","-352,000","14,318,000","640,000","864,000","-236,000","821,000","1,038,000","103,000","1,624,000","4,807,000","721,000","-521,000","1,641,000","-9,366,000","-8,446,000","-7,696,000","-5,008,000","-5,670,000","-5,059,000","-8,039,000","-506,000","-1,894,000","-1,820,000","-1,861,000","-415,000","69,420,000","0","35,400,000","-60,000","-175,000","-1,904,000","105,000","-28,000","-13,829,000","7,893,000","5,897,000","16,652,000","16,828,000","4,885,000","4,644,000","3,799,000","2,056,000","3,585,000","3,058,000","7,727,000","2,673,000","1,900,000","-11,200,000","13,600,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,"0",,,"0","0","0","0","-3,252,000","-1,912,000","-7,000",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,"-84,495,000",,,,,,,,,"-59,495,000","-10,000,000","0",,,"-30,000,000","0",,,,,,,,,,,"-369,498,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,"-12,647,000","-6,887,000","-463,000","-343,000","-4,954,000","3,950,000","-1,071,000","6,881,000","-7,199,000","9,400,000","241,000","-15,000","1,218,000","-419,000",,,,"5,616,000","1,910,000","9,218,000",,,,,,,,,,,,,,,"1,034,000",,,,,"-2,506,000",,,,,,"-401,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,"-6,304,000",,,,,"-3,140,000","-1,730,000","-3,520,000","-3,079,000","-1,356,000","-6,526,000","-3,084,000","-6,288,000","-4,517,000","-5,686,000","-3,186,000","-252,000","1,283,000","1,323,000","1,034,000","-295,000","-1,033,000","-364,000",,,,,,,,,"25,000","0","0","-927,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150,000","-225,000","225,000","539,000","338,000","438,000","147,000","163,000","401,000","253,000","336,000","-102,000","734,000","609,000","608,000","667,000","542,000","796,000","640,000","864,000","691,000","821,000","1,320,000","-94,000","547,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"107,399,000","27,343,000","25,986,000","26,839,000","27,231,000","27,983,000","27,358,000","26,634,000","25,216,000","25,964,000","25,790,000","30,739,000","26,344,000","22,427,000","24,716,000","26,345,000","20,977,000","23,633,000","28,664,000","20,700,000","19,085,000","19,412,000","20,107,000","28,309,000","28,252,000","20,244,000","1,881,000","15,727,000","15,182,000","14,397,000","16,823,000","14,220,000","13,678,000","12,023,000","9,384,000","13,375,000","12,941,000","11,564,000","11,857,000","11,667,000","11,173,000","10,598,000","9,628,000","9,350,000","8,531,000","8,585,000","7,931,000","7,819,000","6,577,000","5,410,000","4,861,000","5,182,000","5,829,000","5,103,000","10,226,000","3,367,000","3,007,000","1,031,000","260,000","-149,000","136,000","843,000","2,561,000","3,086,000","3,776,000","2,535,000","2,775,000","2,429,000","2,405,000","2,466,000","599,000","6,208,000","4,221,000","2,251,000","2,385,000","2,932,000","2,040,000","2,085,000","1,884,000","2,381,000","2,178,000","2,061,000","839,000","2,203,000","2,062,000","1,900,000","1,995,000","1,907,000","1,697,000","1,734,000","2,358,000","2,000,000","1,200,000","1,000,000"
			DepreciationAndAmortization,"107,399,000","27,343,000","25,986,000","26,839,000","27,231,000","27,983,000","27,358,000","26,634,000","25,216,000","25,964,000","25,790,000","30,739,000","26,344,000","22,427,000","24,716,000","26,345,000","20,977,000","23,633,000","28,664,000","20,700,000","19,085,000","19,412,000","20,107,000","28,309,000","28,252,000","20,244,000","1,881,000","15,727,000","15,182,000","14,397,000","16,823,000","14,220,000","13,678,000","12,023,000","9,384,000","13,375,000","12,941,000","11,564,000","11,857,000","11,667,000","11,173,000","10,598,000","9,628,000","9,350,000","8,531,000","8,585,000","7,931,000","7,819,000","6,577,000","5,410,000","4,861,000","5,182,000","5,829,000","5,103,000","10,226,000","3,367,000","3,007,000","1,031,000","260,000","-149,000","136,000","843,000","2,561,000","3,086,000","3,776,000","2,535,000","2,775,000","2,429,000","2,405,000","2,466,000","599,000","6,208,000","4,221,000","2,251,000","2,385,000","2,932,000","2,040,000","2,085,000","1,884,000","2,381,000","2,178,000","2,061,000","839,000","2,203,000","2,062,000","1,900,000","1,995,000","1,907,000","1,697,000","1,734,000","2,358,000","2,000,000","1,200,000","1,000,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,554,000","4,450,000","3,870,000","3,705,000","3,489,000","3,313,000","3,036,000",,,,,,,,,,,,,,,,,,"2,238,000","1,969,000","1,852,000","2,346,000","1,383,000","1,282,000","1,162,000",,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,187,000","-1,443,000","-2,839,000","-3,445,000","-3,638,000","-3,177,000","-2,193,000",,,,,,,,,,,,,,,,,,"143,000","209,000","209,000","-1,507,000","820,000","780,000","738,000",,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,187,000","-1,443,000","-2,839,000","-3,445,000","-3,638,000","-3,177,000","-2,193,000",,,,,,,,,,,,,,,,,,"143,000","209,000","209,000","-1,507,000","820,000","780,000","738,000",,,,,,,,
		DeferredTax,"-14,143,000","4,800,000","-3,588,000","-13,224,000","-2,131,000","3,335,000","-34,708,000","-848,335,000","-16,467,000","10,603,000","-22,980,000","-49,697,000","-9,379,000","-704,000","-35,643,000","-3,054,000","-15,693,000","-13,988,000","80,614,000","-13,380,000","-12,329,000","-10,441,000","-21,363,000","-22,197,000","-165,217,000","-19,277,000","-91,456,000","29,580,000","-7,151,000","-7,800,000","-13,110,000","-7,651,000","-4,543,000","-179,000","10,056,000","-9,490,000","-9,679,000","-43,000","689,000","-10,753,000","-569,000","712,000","-2,481,000","-149,000","3,083,000","3,910,000","-7,512,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-14,143,000","4,800,000","-3,588,000","-13,224,000","-2,131,000","3,335,000","-34,708,000","-848,335,000","-16,467,000","10,603,000","-22,980,000","-49,697,000","-9,379,000","-704,000","-35,643,000","-3,054,000","-15,693,000","-13,988,000","80,614,000","-13,380,000","-12,329,000","-10,441,000","-21,363,000","-22,197,000","-165,217,000","-19,277,000","-91,456,000","29,580,000","-7,151,000","-7,800,000","-13,110,000","-7,651,000","-4,543,000","-179,000","10,056,000","-9,490,000","-9,679,000","-43,000","689,000","-10,753,000","-569,000","712,000","-2,481,000","-149,000","3,083,000","3,910,000","-7,512,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,"6,134,000","1,652,000","1,876,000","1,401,000","1,205,000","673,000","392,000","137,000","-22,000","60,000","-103,000","-387,000","-619,000","-891,000","-411,000","810,000","-802,000","761,000","915,000","835,000","667,000","660,000","619,000","145,000","227,000","309,000","561,000","675,000","524,000","417,000","1,463,000","2,007,000","1,841,000","1,900,000","1,631,000","1,320,000","1,373,000","1,456,000","1,394,000","1,337,000","886,000","852,000","981,000","1,002,000","973,000","1,080,000","947,000",,,,,,,"-643,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,"198,700,000","0",,,,,,,"0","0","939,000","0","0","0","3,000","6,704,000",,,,,"0","0","0","0","0","0","0","5,848,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,699,000","1,624,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"195,593,000","47,833,000","43,891,000","49,026,000","54,843,000","49,503,000","47,586,000","50,169,000","44,962,000","46,994,000","38,102,000","39,173,000","39,829,000","42,761,000","36,558,000","37,047,000","38,606,000","36,608,000","33,585,000","35,903,000","40,101,000","30,674,000","37,421,000","33,145,000","33,898,000","30,177,000","27,060,000","30,069,000","30,682,000","23,714,000","32,982,000","20,463,000","17,521,000","17,267,000","23,543,000","16,790,000","14,340,000","11,508,000","11,926,000","11,990,000","12,269,000","11,155,000","11,188,000","11,784,000","10,786,000","10,151,000","9,835,000","10,294,000","9,627,000","8,606,000","9,356,000","9,155,000","8,960,000","8,534,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,"-249,000","-215,000","-99,000","-1,727,000","-78,000","142,000","-527,000","-1,286,000","126,000","-53,000","-278,000","-398,000","118,000","-325,000","-128,000","-377,000","-12,000","-66,000","-18,000","-306,000","-81,000","387,000","-415,000","-509,000","-19,000","-13,000","0","18,000","0","-127,000","-4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"10,838,000","3,722,000","1,492,000","1,857,000","3,767,000","2,427,000","3,508,000","8,206,000","4,069,000","4,231,000","2,463,000","4,865,000","-6,492,000","16,650,000","-341,000","17,576,000","6,006,000","14,894,000","16,746,000","5,229,000","16,525,000","10,077,000","6,739,000","9,965,000","-54,398,000","10,799,000","-34,904,000","7,996,000","22,405,000","7,002,000","9,363,000","9,078,000","8,579,000","5,991,000","7,069,000","10,564,000","-3,767,000","15,171,000",,,"3,117,000","-7,059,000",,"-21,285,000",,,,"-6,148,000","687,000","1,792,000","-2,771,000","9,155,000",,,"-23,014,000","9,028,000","8,922,000","5,049,000","6,661,000","6,493,000","6,973,000","3,815,000","4,385,000","4,017,000",,,,,,,,,,,,,,"95,000",,,,,,,,,,,,,,,,
		ChangeInWorkingCapital,"-78,928,000","-136,692,000","-116,000","67,998,000","-10,118,000","8,270,000","-78,548,000","-17,898,000","6,361,000","-134,332,000","9,520,000","-9,589,000","-22,804,000","-78,219,000","63,914,000","-12,600,000","-34,850,000","-65,884,000","28,572,000","-7,686,000","-5,296,000","-109,553,000","40,410,000","-13,852,000","-64,796,000","-122,038,000","135,813,000","10,395,000","2,101,000","-101,977,000","196,000","13,483,000","-16,875,000","-27,144,000","-2,063,000","10,999,000","-236,000","-31,784,000","26,826,000","6,895,000","6,215,000","-6,877,000","4,871,000","-3,712,000","-4,171,000","-22,087,000","-27,676,000","-5,900,000","4,956,000","-13,473,000","2,470,000","5,566,000","752,000","11,086,000","-37,275,000","-12,060,000","-8,025,000","-31,627,000","1,939,000","-2,415,000","-2,249,000","-10,483,000","-1,617,000","-7,554,000","-8,727,000","-11,624,000","-4,557,000","-7,216,000","17,272,000","2,004,000","2,938,000","3,188,000","-5,585,000","3,722,000","-9,774,000","-2,376,000","-330,000","6,172,000","-3,194,000","157,000","1,254,000","-183,000","1,509,000","-2,159,000","3,101,000","-5,153,000","3,474,000","992,000","-189,000","-3,568,000","901,000","-3,000,000","2,700,000","1,000,000"
			ChangeInReceivables,"-29,533,000","-54,813,000","61,000","48,093,000","-22,874,000","40,294,000","-26,120,000","-24,887,000","23,870,000","-31,898,000","23,951,000","-30,773,000","20,660,000","-51,690,000","41,610,000","-18,468,000","-51,159,000","-26,257,000","-3,658,000","-4,764,000","-2,783,000","-14,051,000","540,000","-1,773,000","-34,206,000","-16,044,000","-16,513,000","37,733,000","-10,798,000","-26,789,000","-23,077,000","887,000","-11,820,000","7,360,000","6,923,000","-9,682,000","5,282,000","-11,279,000","8,224,000","-16,540,000","5,078,000","-989,000","2,025,000","-451,000","-408,000","-19,622,000","-7,842,000","-1,052,000","4,924,000","-9,066,000","-5,162,000","4,198,000","-11,221,000","-7,057,000","-3,163,000","1,021,000","-4,903,000","-30,277,000","-1,008,000","-67,000","-1,376,000","145,000","-1,669,000","-2,054,000","-3,453,000","-1,633,000","557,000","-2,458,000","-1,039,000","2,216,000","-3,805,000","5,610,000",,,,,,,,"1,114,000","2,465,000","-2,815,000","609,000","-2,638,000","-538,000","381,000","-183,000","266,000","1,988,000","-2,539,000","-1,485,000","500,000","-1,000,000","200,000"
				ChangesInAccountReceivables,"-29,533,000","-54,813,000","61,000","48,093,000","-22,874,000","40,294,000","-26,120,000","-24,887,000","23,870,000","-31,898,000","23,951,000","-30,773,000","20,660,000","-51,690,000","41,610,000","-18,468,000","-51,159,000","-26,257,000","-3,658,000","-4,764,000","-2,783,000","-14,051,000","540,000","-1,773,000","-34,206,000","-16,044,000","-16,513,000","37,733,000","-10,798,000","-26,789,000","-23,077,000","887,000","-11,820,000","7,360,000","6,923,000","-9,682,000","5,282,000","-11,279,000","8,224,000","-16,540,000","5,078,000","-989,000","2,025,000","-451,000","-408,000","-19,622,000","-7,842,000","-1,052,000","4,924,000","-9,066,000","-5,162,000","4,198,000","-11,221,000","-7,057,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-27,510,000","1,125,000","-15,935,000","-25,504,000","12,804,000","-6,425,000","12,159,000","-27,012,000","-25,592,000","-20,706,000","-54,983,000","-19,452,000","-34,854,000","1,735,000","-13,515,000","-25,725,000","4,650,000","10,843,000","-16,005,000","-20,516,000","-37,709,000","-22,660,000","-4,710,000","-17,089,000","-30,910,000","-11,803,000","10,991,000","-23,546,000","-14,488,000","-23,946,000","4,992,000","-10,946,000","-16,605,000","-14,288,000","-13,921,000","-6,388,000","-6,474,000","-7,127,000","-7,870,000","-700,000","3,939,000","6,054,000","-14,490,000","-3,329,000","-2,232,000","-369,000","-17,957,000","-7,963,000","-4,017,000","-1,099,000","-3,221,000","-2,605,000","3,586,000","-3,260,000","-5,069,000","-6,293,000","-7,050,000","4,474,000","-895,000","-837,000","-3,276,000","-2,363,000","687,000","-1,515,000","-6,109,000","-7,240,000","-3,178,000","-4,334,000","-947,000","-123,000",,"-1,017,000",,,,,,,,,,,,"-45,000","-41,000","-3,000","10,000","49,000","152,000","29,000","895,000",,,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-371,000","526,000","-546,000",,,,,,,,
			ChangeInPayablesAndAccruedExpense,"9,850,000","-78,143,000","22,818,000","53,755,000","11,420,000","-72,304,000","-10,851,000","18,251,000","308,000","-94,733,000","55,342,000","59,318,000","4,499,000","-42,070,000","50,479,000","20,899,000","18,898,000","-51,887,000","47,249,000","34,554,000","41,536,000","-77,822,000","24,647,000","9,708,000","3,184,000","-90,744,000","89,374,000","34,557,000","23,603,000","-57,236,000","7,217,000","37,441,000","12,973,000","-18,921,000","9,058,000","19,057,000","-963,000","-6,732,000","21,586,000","14,393,000","-2,394,000","3,826,000","8,650,000","4,146,000","-483,000","-2,204,000","-2,365,000","2,565,000","8,322,000","-6,483,000","7,401,000","2,803,000","1,863,000","-4,046,000","6,486,000","-3,495,000","12,123,000","-7,681,000","11,197,000","1,990,000","5,278,000","-6,817,000","2,001,000","6,127,000","3,259,000","-988,000","-2,001,000","1,246,000","-3,939,000","-2,479,000","6,800,000","4,978,000","377,000","2,752,000","-3,301,000","1,276,000","2,654,000","5,539,000","969,000","-1,251,000","-1,175,000","-1,323,000","461,000","874,000","1,433,000","-3,131,000","2,955,000","802,000","-377,000","-1,728,000","-1,846,000","-1,100,000","4,100,000","600,000"
