name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016
TotalRevenue,"1,210,613,000","430,608,000","339,342,000","222,915,000","217,748,000","171,368,000","151,553,000","147,472,000","94,737,000","157,689,000","158,153,000","150,462,000","145,031,000","135,270,000","126,018,000","119,042,000","110,325,000","98,701,000","90,597,000","82,989,000","76,240,000","67,035,000","60,764,000","53,136,000"
	OperatingRevenue,"1,210,613,000","430,608,000","339,342,000","222,915,000","217,748,000","171,368,000","151,553,000","147,472,000","94,737,000","157,689,000","158,153,000","150,462,000","145,031,000","135,270,000","126,018,000","119,042,000","110,325,000","98,701,000","90,597,000","82,989,000","76,240,000","67,035,000","60,764,000","53,136,000"
CostOfRevenue,"518,690,000","248,733,000","159,607,000","60,033,000","50,317,000","24,058,000","11,454,000","9,762,000","9,880,000","11,610,000","10,560,000","9,392,000","8,628,000","7,720,000","6,871,000","6,412,000","5,959,000","5,569,000","5,242,000","4,720,000","4,322,000","3,325,000","2,904,000","2,852,000"
GrossProfit,"691,923,000","181,875,000","179,735,000","162,882,000","167,431,000","147,310,000","140,099,000","137,710,000","84,857,000","146,079,000","147,593,000","141,070,000","136,403,000","127,550,000","119,147,000","112,630,000","104,366,000","93,132,000","85,355,000","78,269,000","71,918,000","63,710,000","57,860,000","50,284,000"
OperatingExpense,"542,787,000","155,216,000","135,811,000","122,806,000","128,954,000","121,519,000","106,638,000","94,143,000","76,148,000","134,060,000","133,958,000","131,366,000","132,855,000","120,115,000","104,957,000","108,995,000","102,922,000","89,210,000","85,323,000","75,406,000","65,923,000","57,326,000","53,254,000","47,027,000"
	SellingGeneralAndAdministration,"420,266,000","120,702,000","120,222,000","87,040,000","92,302,000","88,688,000","85,052,000","71,897,000","52,741,000","109,455,000","114,418,000","112,455,000","114,329,000","103,076,000","90,064,000","95,497,000","90,474,000","79,379,000","76,260,000","68,897,000","60,566,000","53,130,000","49,366,000","43,611,000"
		GeneralAndAdministrativeExpense,"110,285,000","33,121,000","30,583,000","20,414,000","26,167,000","20,514,000","17,869,000","14,279,000","14,158,000","15,860,000","13,812,000","12,322,000","12,540,000","11,760,000","11,433,000","10,630,000","9,541,000","7,871,000","8,590,000","5,006,000","5,033,000","4,059,000","4,064,000","3,101,000"
			OtherGandA,"110,285,000","33,121,000","30,583,000","20,414,000","26,167,000","20,514,000","17,869,000","14,279,000","14,158,000","15,860,000","13,812,000","12,322,000","12,540,000","11,760,000","11,433,000","10,630,000","9,541,000","7,871,000","8,590,000","5,006,000","5,033,000","4,059,000","4,064,000","3,101,000"
		SellingAndMarketingExpense,"309,981,000","87,581,000","89,639,000","66,626,000","66,135,000","68,174,000","67,183,000","57,618,000","38,583,000","93,595,000","100,606,000","100,133,000","101,789,000","91,316,000","78,631,000","84,867,000","80,933,000","71,508,000","67,670,000","63,891,000","55,533,000","49,071,000","45,302,000","40,510,000"
	ResearchAndDevelopment,"111,912,000","30,653,000","27,090,000","26,539,000","27,630,000","25,164,000","19,997,000","20,758,000","21,887,000","23,084,000","18,399,000","17,745,000","17,346,000","15,972,000","14,153,000","12,771,000","11,844,000","9,098,000","8,317,000","5,796,000","4,709,000","3,648,000","3,319,000","2,984,000"
