name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,12/31/1995
TotalAssets,"5,477,100,000","5,473,100,000","5,469,500,000","5,517,100,000","5,531,400,000","5,581,900,000","5,633,200,000","5,685,300,000","6,353,200,000","6,437,000,000","6,676,300,000","6,869,700,000","6,850,700,000","6,455,500,000","6,902,900,000","6,914,600,000","7,015,700,000","6,988,300,000","7,016,362,000","7,037,497,000","6,996,856,000","6,980,061,000","7,057,264,000","7,146,368,000","7,112,544,000","7,077,450,000","5,176,457,000","4,526,944,000","4,383,514,000","4,401,722,000","4,445,634,000","4,437,281,000","3,865,579,000","3,882,797,000","3,845,129,000","3,618,425,000","3,542,211,000","3,546,738,000","3,411,596,000","3,341,654,000","3,275,234,000","3,177,090,000","3,155,508,000","2,965,596,000","2,643,637,000","2,639,023,000","2,434,286,000","2,300,988,000","2,287,011,000","2,182,803,000","1,929,467,000","1,841,682,000","1,749,213,000","1,759,298,000","1,721,628,000","1,691,900,000","1,626,338,000","1,608,159,000","1,474,297,000","1,415,180,000","1,325,309,000","1,327,906,000","1,270,026,000","1,235,405,000","1,212,411,000","1,047,660,000","934,809,000","910,546,000","838,880,000","834,141,000","827,843,000","802,668,000","707,645,000","707,462,000","696,797,000","695,850,000","700,186,000","667,095,000","615,401,000","622,916,000","622,035,000","614,530,000","620,643,000","595,885,000","592,927,000","597,982,000","593,008,000","585,507,000","599,173,000","595,800,000","128,700,000","122,800,000","122,000,000","97,800,000","68,200,000","62,500,000","61,000,000","61,200,000","63,100,000","61,800,000","56,300,000","55,200,000","49,800,000","23,500,000"
	CurrentAssets,"613,500,000","575,500,000","570,200,000","548,400,000","537,200,000","552,500,000","565,700,000","592,600,000","1,203,200,000","706,600,000","750,500,000","819,100,000","801,600,000","747,300,000","803,100,000","813,300,000","810,600,000","813,400,000","794,706,000","796,114,000","759,924,000","773,618,000","773,938,000","770,362,000","757,358,000","761,828,000","1,319,465,000","660,193,000","596,063,000","580,216,000","592,677,000","566,875,000","502,886,000","535,089,000","527,972,000","467,765,000","437,955,000","441,286,000","417,385,000","436,128,000","427,078,000","390,596,000","384,842,000","371,647,000","337,663,000","368,688,000","313,141,000","261,060,000","271,814,000","246,540,000","223,334,000","208,703,000","211,245,000","224,430,000","223,841,000","220,661,000","209,733,000","210,276,000","204,223,000","195,117,000","181,935,000","218,602,000","183,572,000","174,103,000","171,370,000","144,042,000","135,295,000","139,021,000","120,576,000","115,492,000","119,684,000","112,865,000","84,390,000","97,737,000","91,258,000","92,366,000","100,101,000","94,356,000","86,388,000","94,855,000","98,905,000","97,993,000","99,137,000","89,998,000","86,936,000","91,011,000","80,325,000","77,321,000","84,509,000","77,500,000","41,200,000","40,300,000","40,400,000","21,800,000","17,700,000","19,000,000","18,500,000","19,500,000","22,200,000","22,500,000","26,000,000","23,800,000","30,100,000","5,200,000"
		CashCashEquivalentsAndShortTermInvestments,"59,600,000","55,600,000","37,500,000","61,700,000","50,000,000","53,300,000","59,400,000","42,000,000","36,000,000","34,700,000","30,800,000","34,500,000","48,200,000","34,300,000","52,000,000","45,000,000","49,400,000","42,200,000","52,171,000","44,191,000","47,023,000","44,251,000","40,354,000","44,384,000","45,719,000","55,703,000","669,171,000","33,059,000","38,399,000","22,616,000","42,464,000","25,814,000","43,411,000","62,404,000","64,027,000","18,461,000","13,201,000","31,827,000","16,671,000","54,631,000","30,682,000","22,927,000","23,811,000","57,262,000","44,424,000","95,524,000","39,259,000","10,485,000","24,672,000","16,898,000","15,805,000","3,659,000","12,132,000","10,503,000","8,248,000","13,523,000","11,378,000","18,364,000","8,515,000","2,307,000","19,953,000","16,040,000","7,801,000","7,292,000","10,756,000","8,545,000","4,085,000","11,167,000","13,311,000","7,949,000","10,613,000","15,168,000","3,466,000","7,881,000","7,844,000","6,799,000","10,329,000","8,887,000","6,238,000","9,548,000","11,793,000","13,017,000","13,137,000","3,483,000","3,651,000","2,947,000","2,764,000","4,891,000","21,048,000","19,600,000","17,600,000","19,600,000","19,800,000","1,300,000","800,000","3,400,000","2,900,000","5,400,000","8,000,000","8,800,000","16,100,000","12,000,000","24,300,000","100,000"
			CashAndCashEquivalents,"59,600,000","55,600,000","37,500,000","61,700,000","50,000,000","53,300,000","59,400,000","42,000,000","36,000,000","34,700,000","30,800,000","34,500,000","48,200,000","34,300,000","52,000,000","45,000,000","49,400,000","42,200,000","52,171,000","44,191,000","47,023,000","44,189,000","40,291,000","44,320,000","45,655,000","55,634,000","32,883,000","32,956,000","38,283,000","22,236,000","41,985,000","25,326,000","43,058,000","61,991,000","63,580,000","18,001,000","12,722,000","31,324,000","16,205,000","54,213,000","30,262,000","22,511,000","23,395,000","38,199,000","24,656,000","77,053,000","20,627,000","8,251,000","22,886,000","15,767,000","14,286,000","2,682,000","9,096,000","9,095,000","7,043,000","12,395,000","11,205,000","17,108,000","7,703,000","1,707,000","18,094,000","13,492,000","4,180,000","4,608,000","7,761,000","7,825,000","3,795,000","10,793,000","13,158,000","7,850,000","8,955,000","15,066,000","3,132,000","7,240,000","6,542,000","6,099,000","9,188,000","8,375,000","5,911,000","8,910,000","11,270,000","12,737,000","12,804,000","3,164,000","3,160,000","2,666,000","2,218,000","4,613,000","20,770,000","19,300,000","16,000,000","19,600,000","19,800,000","1,300,000","800,000","3,400,000","2,900,000","5,400,000","8,000,000","8,800,000","16,100,000","12,000,000","24,300,000","100,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,"62,000","63,000","64,000","64,000","69,000","636,288,000","103,000","116,000","380,000","479,000","488,000","353,000","413,000","447,000","460,000","479,000","503,000","466,000","418,000","420,000","416,000","416,000","19,063,000","19,768,000","18,471,000","18,632,000","2,234,000","1,786,000","1,131,000","1,519,000","977,000","3,036,000","1,408,000","1,205,000","1,128,000","173,000","1,256,000","812,000","600,000","1,859,000","2,548,000","3,621,000","2,684,000","2,995,000","720,000","290,000","374,000","153,000","99,000","1,658,000","102,000","334,000","641,000","1,302,000","700,000","1,141,000","512,000","327,000","638,000","523,000","280,000","333,000","319,000","491,000","281,000","546,000","278,000","278,000","300,000","1,600,000",,,,,,,,,,,,,
		Receivables,"457,200,000","420,400,000","425,700,000","402,700,000","388,300,000","380,700,000","384,900,000","376,100,000","418,000,000","544,300,000","562,800,000","613,700,000","600,900,000","599,600,000","607,400,000","629,600,000","633,500,000","624,100,000","627,904,000","639,611,000","615,348,000","634,902,000","637,921,000","627,135,000","622,709,000","614,494,000","524,503,000","524,134,000","467,094,000","465,473,000","456,461,000","451,995,000","383,304,000","388,996,000","370,077,000","361,894,000","342,434,000","322,246,000","314,577,000","294,890,000","315,144,000","290,854,000","283,710,000","252,462,000","231,171,000","215,420,000","216,508,000","194,306,000","192,296,000","179,770,000","167,946,000","163,263,000","158,696,000","168,598,000","174,871,000","173,267,000","164,046,000","157,435,000","154,763,000","154,293,000","125,428,000","133,127,000","139,356,000","133,146,000","122,430,000","106,867,000","92,681,000","88,982,000","76,656,000","78,311,000","80,423,000","73,701,000","58,978,000","59,711,000","63,818,000","65,553,000","69,363,000","62,013,000","63,274,000","61,270,000","62,372,000","65,300,000","68,657,000","68,049,000","67,401,000","71,225,000","61,218,000","58,307,000","53,418,000","48,300,000","20,300,000","17,200,000","16,100,000","16,600,000","10,900,000","11,500,000","11,500,000","10,300,000","10,700,000","10,300,000","7,900,000","4,800,000","4,600,000","3,700,000"
			AccountsReceivable,"457,200,000","420,400,000","425,700,000","402,700,000","388,300,000","380,700,000","384,900,000","376,100,000","418,000,000","544,300,000","562,800,000","613,700,000","600,900,000","599,600,000","607,400,000","629,600,000","633,500,000","624,100,000","627,904,000","639,611,000","615,348,000","634,902,000","637,921,000","627,135,000","622,709,000","614,494,000","524,503,000","524,134,000","467,094,000","465,473,000","456,461,000","451,995,000","383,304,000","388,996,000","370,077,000","361,894,000","342,434,000","322,246,000","314,577,000","294,890,000","315,144,000","290,854,000","283,710,000","252,462,000","231,171,000","215,420,000","216,508,000","194,306,000","192,296,000","179,770,000","167,946,000","163,263,000","158,696,000","168,598,000","174,871,000","173,267,000","164,046,000","157,435,000","154,763,000","154,293,000","125,428,000","130,354,000","136,414,000","130,035,000","119,435,000","103,703,000","89,983,000","86,209,000","73,483,000","74,888,000","77,000,000","70,278,000","58,978,000","59,711,000","62,995,000","64,730,000","68,540,000","62,013,000","63,274,000","61,270,000","62,372,000","65,300,000","68,657,000","68,049,000","67,401,000","71,225,000",,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"505,400,000","463,700,000","468,300,000","451,800,000","438,800,000","436,900,000","440,300,000","435,900,000","476,100,000","612,200,000","633,600,000","688,800,000","673,600,000","671,500,000","677,600,000","695,500,000","701,400,000","689,300,000","684,372,000","689,300,000","663,529,000","684,547,000","664,040,000","651,592,000","645,673,000","636,823,000","544,399,000","544,024,000","486,270,000","484,556,000","475,939,000","470,641,000","401,991,000","408,130,000","388,345,000","379,812,000","362,638,000","341,689,000","333,288,000","313,502,000","334,539,000","292,887,000","302,256,000","262,838,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-48,200,000","-43,300,000","-42,600,000","-49,100,000","-50,500,000","-56,200,000","-55,400,000","-59,800,000","-58,100,000","-67,900,000","-70,800,000","-75,100,000","-72,700,000","-71,900,000","-70,200,000","-65,900,000","-67,900,000","-65,200,000","-56,468,000","-49,689,000","-48,181,000","-49,645,000","-26,119,000","-24,457,000","-22,964,000","-22,329,000","-19,896,000","-19,890,000","-19,176,000","-19,083,000","-19,478,000","-18,646,000","-18,687,000","-19,134,000","-18,268,000","-17,918,000","-20,204,000","-19,443,000","-18,711,000","-18,612,000","-19,395,000","-2,033,000","-18,546,000","-10,376,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,773,000","2,942,000","3,111,000","2,995,000","3,164,000","2,698,000","2,773,000","3,173,000","3,423,000","3,423,000","3,423,000",,,"823,000",,"823,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
