name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,10/31/1988,10/31/1987,10/31/1986,10/31/1985
TotalAssets,"11,544,611,000","11,283,879,000","11,537,850,000","11,264,059,000","10,975,019,000","10,863,993,000","11,065,733,000","10,537,431,000","10,810,811,000","10,587,206,000","10,828,138,000","10,452,117,000","10,276,729,000","10,035,854,000","10,244,590,000","9,949,220,000","9,843,726,000","9,617,899,000","9,445,225,000","10,128,936,000","9,866,964,000","9,516,800,000","9,736,789,000","9,405,699,000","8,964,225,000","8,763,437,000","9,206,515,000","8,630,895,000","8,587,681,000","8,421,619,000","8,416,902,000","8,331,916,000","8,245,066,000","7,760,255,000","6,827,459,000","6,787,543,000","6,558,605,000","6,118,251,000","6,181,044,000","5,456,272,000","5,365,085,000","4,974,902,000","5,055,246,000","5,076,610,000","5,083,896,000","5,061,420,000","5,171,555,000","5,397,934,000","5,489,465,000","5,519,889,000","5,634,444,000","5,719,125,000","6,492,469,000","6,322,479,000","6,586,836,000","6,836,031,000","6,958,301,000","7,020,619,000","7,220,316,000","7,427,576,000","7,424,179,000","7,417,121,000","7,583,541,000","7,332,380,000","7,073,510,000","6,559,078,000","6,343,840,000","5,881,871,000","5,351,453,000","5,096,974,000","4,905,578,000","4,520,148,000","4,239,546,000","3,826,875,000","3,787,391,000","3,402,333,000","3,202,149,000","3,160,833,000","2,895,365,000","2,769,933,000","2,694,726,000","2,720,000,000","2,532,200,000","2,428,806,000","2,346,282,000","2,241,935,000","2,030,254,000","1,947,884,000","1,776,059,000","1,730,000,000","1,668,100,000","1,623,900,000","1,577,700,000","1,475,500,000","1,254,500,000","1,208,300,000","1,153,700,000","1,125,600,000","1,118,600,000","968,200,000","929,400,000","938,300,000","837,900,000","836,000,000","744,900,000","703,600,000","692,500,000","673,300,000","647,600,000","618,700,000","586,900,000","563,500,000","536,300,000","524,200,000","476,000,000","491,700,000","468,900,000","387,700,000","384,800,000","406,400,000","398,400,000","311,800,000","312,400,000","312,900,000","327,300,000","309,200,000","316,500,000","341,500,000","341,500,000","341,800,000","348,200,000","300,300,000","291,400,000","256,600,000","181,800,000","108,200,000","71,500,000"
	CurrentAssets,"9,994,477,000","9,719,685,000","10,051,004,000","9,777,577,000","9,529,231,000","9,327,621,000","9,580,814,000","9,081,625,000","9,439,626,000","9,235,126,000","9,746,963,000","9,371,262,000","9,214,626,000","8,998,700,000","9,348,482,000","9,006,023,000","8,901,349,000","8,722,928,000","8,553,934,000","9,087,961,000","8,775,402,000","8,387,690,000","8,736,246,000","8,583,620,000","8,200,878,000","7,970,558,000","8,406,715,000","7,865,074,000","7,668,698,000","7,492,838,000","7,502,593,000","7,409,731,000","7,308,380,000","6,815,327,000","5,897,628,000","5,868,293,000","5,614,605,000","5,215,961,000","5,174,670,000","4,842,059,000","4,937,131,000","4,582,955,000","4,681,971,000","4,729,167,000","4,799,187,000","4,802,263,000","4,636,597,000","4,983,171,000","5,236,797,000","5,298,921,000","5,188,234,000","5,216,201,000","5,835,049,000","5,642,926,000","5,942,900,000","6,244,197,000","6,294,722,000","6,495,516,000","6,782,983,000","7,080,354,000","7,096,736,000","7,071,787,000","7,238,785,000","6,995,584,000","6,665,537,000","6,179,286,000","6,043,321,000","5,595,849,000","5,096,927,000","4,859,583,000","4,705,249,000","4,333,280,000","4,075,705,000","3,682,490,000","3,676,733,000","3,304,682,000","3,107,010,000","3,075,826,000","2,812,412,000","2,715,324,000","2,644,460,000","2,672,857,000","2,484,923,000","2,381,861,000","2,301,320,000","2,198,382,000","1,987,268,000","1,897,163,000","1,723,314,000","1,684,800,000","1,627,300,000","1,582,700,000","1,560,000,000","1,461,300,000","1,238,700,000","1,192,200,000","1,136,900,000","1,108,200,000","1,101,000,000","953,100,000","914,200,000","923,800,000","822,200,000","823,900,000","732,600,000","687,400,000","676,600,000","661,700,000","636,000,000","604,300,000","571,600,000","543,300,000","515,600,000","513,300,000","461,900,000","449,600,000","413,500,000","367,800,000","356,300,000","372,300,000","381,200,000","299,100,000","299,300,000","300,000,000","313,700,000","295,300,000","302,900,000","328,100,000","326,900,000","327,100,000","332,300,000","283,800,000","274,600,000","0","0","0","0"
		CashCashEquivalentsAndShortTermInvestments,"535,038,000","671,365,000","1,638,494,000","946,097,000","714,968,000","949,696,000","1,370,944,000","559,348,000","741,222,000","519,793,000","1,286,014,000","836,258,000","924,448,000","801,734,000","1,182,195,000","522,181,000","475,113,000","508,277,000","712,829,000","946,195,000","691,266,000","373,469,000","633,715,000","351,854,000","423,178,000","336,244,000","928,994,000","404,816,000","542,172,000","510,922,000","598,341,000","386,655,000","364,821,000","1,203,506,000","825,480,000","1,021,868,000","936,000,000","793,575,000","1,217,892,000","877,379,000","927,472,000","719,423,000","1,139,912,000","1,184,353,000","1,247,742,000","1,101,030,000","1,236,927,000","1,640,410,000","1,548,005,000","1,754,490,000","1,908,894,000","1,657,567,000","1,963,000,000","1,533,524,000","1,633,495,000","1,502,360,000","1,236,028,000","956,644,000","900,337,000","771,721,000","553,126,000","449,249,000","632,524,000","322,550,000","398,110,000","363,563,000","689,219,000","505,947,000","566,668,000","485,411,000","580,863,000","197,914,000","287,505,000","245,623,000","425,251,000","155,683,000","211,320,000","206,387,000","102,337,000","50,744,000","115,462,000","273,552,000","182,840,000","125,528,000","117,004,000","229,451,000","161,860,000","124,054,000","24,325,000","35,300,000","96,500,000","63,900,000","101,900,000","196,900,000","80,100,000","75,800,000","55,100,000","94,300,000","147,600,000","27,000,000","42,600,000","85,700,000","22,900,000","55,500,000","16,900,000","15,900,000","27,800,000","19,900,000","11,600,000","11,100,000","38,000,000","36,000,000","40,100,000","55,400,000","32,300,000","26,900,000","46,900,000","19,700,000","33,400,000","48,100,000","81,100,000","31,900,000","31,500,000","21,700,000","15,500,000","10,600,000","10,400,000","17,700,000","12,300,000","8,700,000","9,200,000","12,700,000","13,000,000",,,,
			CashAndCashEquivalents,"535,038,000","671,365,000","1,638,494,000","946,097,000","714,968,000","949,696,000","1,370,944,000","559,348,000","741,222,000","519,793,000","1,286,014,000","836,258,000","924,448,000","801,734,000","1,182,195,000","522,181,000","475,113,000","508,277,000","712,829,000","946,195,000","691,266,000","373,469,000","633,715,000","351,854,000","423,178,000","336,244,000","918,993,000","394,808,000","532,157,000","500,900,000","586,315,000","374,649,000","351,821,000","1,190,489,000","772,972,000","899,341,000","703,101,000","368,756,000","778,824,000","601,451,000","709,038,000","575,694,000","906,340,000","890,067,000","949,896,000","886,599,000","1,039,060,000","1,434,635,000","1,361,969,000","1,567,970,000","1,807,718,000","1,657,567,000","1,963,000,000","1,533,524,000","1,633,495,000","1,502,360,000","1,236,028,000","956,644,000","900,337,000","771,721,000","553,126,000","449,249,000","632,524,000","322,550,000","398,110,000","363,563,000","689,219,000","505,947,000","566,668,000","340,622,000","580,863,000","197,914,000","287,505,000","245,623,000","425,251,000","155,683,000","211,320,000","206,387,000","102,337,000","50,744,000","115,462,000","273,552,000","182,840,000","125,528,000","117,004,000","229,451,000","161,860,000","124,054,000","24,325,000","35,300,000","96,500,000","63,900,000","101,900,000","196,900,000","80,100,000","75,800,000","55,100,000","94,300,000","147,600,000","27,000,000","42,600,000","85,700,000","22,900,000","55,500,000","16,900,000","15,900,000","27,800,000","19,900,000","11,600,000","11,100,000","38,000,000","36,000,000","40,100,000","55,400,000","32,300,000","26,900,000","46,900,000","19,700,000","33,400,000","48,100,000","81,100,000","31,900,000","31,500,000","21,700,000","15,500,000","10,600,000","10,400,000","17,700,000","12,300,000","8,700,000","9,200,000","12,700,000","13,000,000",,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,"4,098,000","4,258,000","10,604,000","11,552,000",,,,"10,001,000","10,008,000","10,015,000","10,022,000","12,026,000","12,006,000","13,000,000","13,017,000","52,508,000","122,527,000","232,899,000","424,819,000","439,068,000","275,928,000","218,434,000","143,729,000","233,572,000","294,286,000","297,846,000","214,431,000","197,867,000","205,775,000","186,036,000","186,520,000","101,176,000",,,,,,,,,,,,,,,,,,,"144,789,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"93,656,000","129,542,000","84,399,000","171,952,000","200,579,000","189,914,000","189,060,000","197,063,000","225,800,000","270,386,000","235,817,000","226,507,000","224,731,000","239,770,000","223,228,000","240,103,000","248,401,000","253,757,000","253,085,000","258,445,000","257,604,000","256,420,000","251,323,000","280,277,000","271,137,000","293,467,000","284,130,000","275,759,000","258,958,000","250,349,000","251,572,000","252,516,000","249,934,000","240,034,000","229,295,000","174,960,000","165,745,000","152,881,000","148,315,000","132,967,000","194,384,000","135,102,000","105,576,000","96,972,000","116,741,000","271,694,000","97,039,000","86,180,000","338,877,000","305,531,000","95,774,000","83,201,000","143,500,000","160,734,000","163,017,000","173,683,000","195,971,000","233,346,000","275,624,000","307,996,000","355,903,000","389,251,000","460,883,000","389,553,000","328,075,000","284,594,000","285,478,000","249,787,000","230,672,000","228,445,000","246,126,000","246,628,000","210,175,000","164,307,000","171,133,000","183,330,000","158,350,000","153,244,000","159,014,000","113,872,000","126,278,000","122,502,000","118,542,000","127,211,000","129,975,000","122,811,000","113,025,000","104,133,000","94,516,000","92,600,000","87,500,000","83,200,000","71,400,000","56,200,000","46,700,000","40,700,000","44,500,000","34,300,000","31,800,000","31,900,000","28,200,000","29,500,000","26,800,000","29,400,000","28,900,000","25,500,000","25,000,000","27,600,000","25,600,000","29,100,000","27,300,000","27,800,000","28,900,000","29,200,000","27,100,000","25,600,000","27,100,000","30,300,000","35,100,000","40,300,000","45,900,000","42,200,000","45,000,000","48,400,000","65,400,000","50,800,000","52,300,000","55,100,000","56,400,000","60,900,000","66,200,000","13,800,000","9,100,000",,,,
			AccountsReceivable,"722,702,000","743,368,000","738,078,000","865,133,000","849,764,000","907,775,000","956,294,000","968,416,000","983,094,000","978,166,000","715,441,000","720,178,000","659,768,000","609,664,000","550,778,000","623,088,000","599,755,000","559,990,000","542,217,000","536,524,000","536,514,000","512,974,000","582,758,000","280,277,000","271,137,000","293,467,000","284,130,000","275,759,000","258,958,000","250,349,000","251,572,000","252,516,000","249,934,000","240,034,000","229,295,000","174,960,000","165,745,000","152,881,000",,,"143,857,000","98,191,000",,,"87,745,000","89,241,000",,"86,180,000","91,190,000","91,607,000",,"83,201,000","96,307,000","107,010,000","113,762,000","119,294,000","123,185,000","130,331,000","135,910,000","167,850,000","210,198,000","310,906,000","330,557,000","138,687,000","170,945,000","178,008,000","185,620,000","166,858,000","152,009,000","154,050,000","146,212,000","155,699,000","132,131,000","119,631,000","113,633,000","81,722,000","91,079,000","95,506,000","95,065,000","82,287,000","100,513,000","94,708,000","118,542,000","127,211,000","129,975,000","122,811,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,400,000",,,"50,527,000","36,911,000",,,"28,996,000","40,863,000",,,"47,107,000","31,647,000",,,"47,193,000","53,724,000","49,255,000","49,717,000","67,498,000","78,544,000","93,189,000","140,146,000","145,705,000","78,345,000","130,326,000","92,765,000","59,606,000","49,017,000","99,858,000","82,929,000","78,663,000","74,395,000","99,914,000","90,929,000","78,044,000","44,676,000","57,500,000","101,608,000","67,271,000","57,738,000","63,949,000","31,585,000","25,765,000","27,794,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"12,212,000","45,884,000","0","34,908,000","40,951,000","27,195,000","23,675,000","9,239,000","32,606,000","56,922,000","20,791,000",,,"16,907,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","141,590,000",,"49,699,000","200,580,000","182,277,000",,"61,626,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"81,444,000","83,658,000","84,399,000","137,044,000","159,628,000","162,719,000","165,385,000","187,824,000","193,194,000","213,464,000","215,026,000","226,507,000","224,731,000","222,863,000","223,228,000","240,103,000","248,401,000","253,757,000","253,085,000","258,445,000","257,604,000","256,420,000","251,323,000","280,277,000","271,137,000","293,467,000","284,130,000","275,759,000","258,958,000","250,349,000","251,572,000","252,516,000","249,934,000","240,034,000","229,295,000","174,960,000","165,745,000","152,881,000",,,,,,,,,,,,,,,,,,"4,672,000","5,288,000","24,471,000","46,525,000",,,,,"158,101,000","97,524,000","57,569,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
