name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005
			DepreciationAndAmortization,,,,,,,,,,,,"784,000,000","785,000,000","774,000,000","750,000,000","750,000,000","694,000,000","665,000,000","714,000,000","632,000,000","547,000,000","661,000,000","614,000,000",,,"562,000,000","548,000,000","524,000,000","514,000,000","493,000,000","476,000,000","425,000,000","450,000,000","373,000,000","351,000,000","332,000,000","318,000,000","312,000,000","281,920,000","206,112,000","221,767,000","161,201,000","166,071,000","157,952,000","148,530,000","139,256,000","126,518,000","119,865,000","98,485,000","86,331,000","85,398,000","84,738,000","79,229,000","75,659,000",,,"67,730,000","63,708,000","57,615,000","57,672,000","51,838,000","50,483,000","38,081,000","37,269,000",,,,,
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,476,000","61,883,000","55,783,000","55,646,000","50,458,000","48,415,000","36,864,000",,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,254,000","1,825,000","1,832,000","2,026,000","1,380,000","2,068,000","1,217,000",,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,254,000","1,825,000","1,832,000","2,026,000","1,380,000","2,068,000","1,217,000",,,,,,
		DeferredTax,"107,000,000","32,000,000","-58,000,000","66,000,000","67,000,000","66,000,000","51,000,000","34,000,000","83,000,000","42,000,000","26,000,000","53,000,000","40,000,000","98,000,000","-8,000,000","-70,000,000","83,000,000","-12,000,000","-1,751,000,000","-168,000,000","14,000,000","34,000,000","-68,000,000","-49,000,000","-38,000,000","-46,000,000","209,000,000","-44,000,000","57,000,000","20,000,000","16,000,000","48,000,000","-5,000,000","-109,000,000","-201,000,000","176,000,000","65,000,000","3,000,000","13,685,000","33,394,000","6,059,000","-2,138,000",,,,,,,,"735,000","7,574,000","-6,834,000","1,688,000","5,994,000",,,"-2,690,000","2,133,000","-1,239,000","-1,955,000",,,"-619,000",,,,,,
			DeferredIncomeTax,"107,000,000","32,000,000","-58,000,000","66,000,000","67,000,000","66,000,000","51,000,000","34,000,000","83,000,000","42,000,000","26,000,000","53,000,000","40,000,000","98,000,000","-8,000,000","-70,000,000","83,000,000","-12,000,000","-1,751,000,000","-168,000,000","14,000,000","34,000,000","-68,000,000","-49,000,000","-38,000,000","-46,000,000","209,000,000","-44,000,000","57,000,000","20,000,000","16,000,000","48,000,000","-5,000,000","-109,000,000","-201,000,000","176,000,000","65,000,000","3,000,000","13,685,000","33,394,000","6,059,000","-2,138,000",,,,,,,,"735,000","7,574,000","-6,834,000","1,688,000","5,994,000",,,"-2,690,000","2,133,000","-1,239,000","-1,955,000",,,"-619,000",,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,"5,000,000",,,"2,000,000","-3,000,000","-1,000,000","-4,000,000","-6,000,000","-10,000,000","-10,000,000","-13,000,000","-16,000,000","-12,000,000","-12,000,000","-10,000,000","-17,000,000","-16,000,000","-19,248,000","679,000","120,000","5,449,000","5,198,000","5,004,000","4,497,000","5,080,000","4,812,000","6,988,000","3,321,000","2,990,000","3,331,000","3,309,000","3,582,000","4,732,000",,,,,,,,,,,,,,,
		AssetImpairmentCharge,"318,000,000","300,000,000","10,000,000","0","8,000,000","3,000,000","77,000,000","1,603,000,000","4,000,000","1,325,000,000","12,000,000","12,000,000","0","50,000,000","431,000,000",,,,"1,352,000,000",,,,"1,487,000,000",,,,"348,000,000","-6,000,000",,,"356,000,000","15,000,000",,,"689,000,000",,,,,,,,"0","5,355,000",,,"0","0",,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"119,000,000","36,000,000","30,000,000","26,000,000","27,000,000","28,000,000","28,000,000","30,000,000","41,000,000","22,000,000","28,000,000","27,000,000","29,000,000","29,000,000","23,000,000","27,000,000","32,000,000","23,000,000","23,000,000","29,000,000","20,000,000","27,000,000","24,000,000","23,000,000","22,000,000","1,000,000","23,000,000","20,000,000","25,000,000","23,000,000","22,000,000","20,000,000","20,000,000","20,000,000","18,000,000","16,000,000","11,000,000","16,000,000","12,589,000","10,675,000","11,581,000","12,155,000",,"11,344,000","11,700,000","11,385,000","7,683,000","7,666,000","8,083,000","7,736,000","24,895,000","-14,447,000","8,133,000","7,252,000",,,,,,,,,,,,,,,
		OtherNonCashItems,"-192,000,000","-166,000,000","68,000,000","-37,000,000","-57,000,000","-61,000,000","25,000,000","-88,000,000","-160,000,000","244,000,000","141,000,000","15,000,000","-67,000,000","14,000,000","271,000,000","-15,000,000","5,000,000","145,000,000","-213,000,000","-220,000,000","355,000,000","-43,000,000","-104,000,000","-122,000,000","-299,000,000","16,000,000","119,000,000","244,000,000","-158,000,000","15,000,000","416,000,000","34,000,000","-58,000,000","-42,000,000","36,000,000","-19,000,000","13,000,000","-37,000,000","73,358,000","255,779,000","21,394,000","-15,531,000","52,673,000","-21,845,000","-198,128,000","216,762,000","90,873,000","-70,699,000","-49,334,000","43,643,000","-5,026,000","23,195,000","2,083,000","-18,504,000",,,"9,091,000","9,615,000","5,840,000","1,564,000","13,185,000","1,312,000","-1,333,000","-188,950,000",,,,,
		ChangeInWorkingCapital,"-338,000,000","-320,000,000","-455,000,000","309,000,000","128,000,000","533,000,000","-47,000,000","159,000,000","-229,000,000","164,000,000","-271,000,000","27,000,000","67,000,000","-341,000,000","-134,000,000","66,000,000","-400,000,000","757,000,000","-414,000,000","803,000,000","-524,000,000","-57,000,000","-99,000,000","69,000,000","-121,000,000","90,000,000","-333,000,000","55,000,000","-682,000,000","-204,000,000","-351,000,000","-381,000,000","255,000,000","246,000,000","233,000,000","-89,000,000","3,000,000","-296,000,000","-431,227,000","32,145,000","-1,788,000","-150,130,000","-76,028,000","212,975,000","58,871,000","-37,670,000","-171,261,000","94,487,000","218,767,000","117,550,000","-362,155,000","-52,117,000","12,927,000","49,390,000","-212,501,000","203,782,000","130,859,000","9,435,000","1,101,000","66,075,000","15,542,000","78,770,000","87,713,000","-37,568,000",,,"-74,732,000",,
			ChangeInReceivables,"-4,323,000,000","-2,429,000,000","-772,000,000","-560,000,000","-562,000,000","-1,424,000,000","-176,000,000","-1,146,000,000","548,000,000","1,647,000,000","-153,000,000","-48,000,000","-1,000,000","-340,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-28,465,000","7,201,000",,,,,,"99,504,000",,"48,696,000","92,581,000","108,267,000",,,"5,938,000","-266,910,000","-10,181,000","-9,532,000","87,492,000","-102,628,000","70,233,000","-146,533,000",,,,,
				ChangesInAccountReceivables,"-4,323,000,000","-2,429,000,000","-772,000,000","-560,000,000","-562,000,000","-1,424,000,000","-176,000,000","-1,146,000,000","548,000,000","1,647,000,000","-153,000,000","-48,000,000","-1,000,000","-340,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-24,834,000","5,549,000",,,,,,"84,184,000",,"36,534,000","96,277,000","86,958,000",,,,,,,,,,,,,,,
			ChangeInInventory,"104,000,000","153,000,000","-115,000,000","-138,000,000","204,000,000","30,000,000","27,000,000","-118,000,000","-461,000,000","281,000,000","-51,000,000","-9,000,000","-106,000,000","49,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"895,000","19,915,000",,,,,,"46,978,000",,"-33,446,000","-43,047,000","127,742,000",,,"-62,507,000","248,217,000","-173,881,000","105,845,000","-103,060,000","305,853,000","-112,465,000","69,724,000",,,,,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-10,246,000","2,454,000","18,136,000",,,"-7,324,000","-3,511,000","-7,049,000","-5,450,000","658,000","14,070,000","1,997,000",,,,,,
			ChangeInPayablesAndAccruedExpense,"4,015,000,000","2,122,000,000","441,000,000","1,088,000,000","364,000,000","2,145,000,000","60,000,000","1,375,000,000","-274,000,000","-1,958,000,000","-47,000,000","56,000,000","156,000,000","-95,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-21,637,000","122,796,000",,,,,,"-62,725,000",,"-48,234,000","15,981,000","-127,964,000",,,"194,656,000","92,655,000","91,403,000","-119,698,000","90,281,000","-30,689,000","-13,630,000","4,350,000",,,,,
				ChangeInPayable,"3,741,000,000","1,892,000,000","914,000,000","703,000,000","232,000,000","1,951,000,000","24,000,000","1,132,000,000","-391,000,000","-1,725,000,000","126,000,000","-162,000,000","-161,000,000","311,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,936,000","-24,589,000",,,,,,"-21,507,000",,"-223,000","-75,489,000","-102,550,000",,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,296,000",,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,296,000",,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"3,741,000,000","1,892,000,000","914,000,000","703,000,000","232,000,000","1,951,000,000","24,000,000","1,132,000,000","-391,000,000","-1,725,000,000","126,000,000","-162,000,000","-161,000,000","311,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,738,000","-21,375,000",,,,,,"-11,849,000",,"-1,126,000","-59,712,000","-76,066,000",,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"274,000,000","230,000,000","-473,000,000","385,000,000","132,000,000","194,000,000","36,000,000","243,000,000","117,000,000","-233,000,000","-173,000,000","218,000,000","317,000,000","-406,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-80,573,000","147,385,000",,,,,,"-41,218,000",,"-48,011,000","91,470,000","-25,414,000",,,,,,,,,,,,,,,
					ChangeInInterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-40,712,000","66,134,000","-25,495,000",,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-246,000,000","-74,000,000","-31,000,000","-124,000,000","-17,000,000","-43,000,000","83,000,000","162,000,000","-89,000,000","9,000,000","152,000,000","-123,000,000","-79,000,000","89,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-35,406,000","3,492,000",,,,,,"32,312,000",,"-47,330,000","-13,519,000","39,769,000",,,"92,000","-18,202,000","-24,298,000","1,089,000","-12,658,000","45,306,000","8,579,000","-2,630,000",,,,,
			ChangeInOtherCurrentLiabilities,"127,000,000","61,000,000","-21,000,000","54,000,000","33,000,000","51,000,000","13,000,000","-47,000,000","17,000,000","25,000,000","-83,000,000","-16,000,000","-56,000,000","-31,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,781,000","-58,574,000",,,"28,163,000","-54,790,000","66,985,000","91,643,000","-8,305,000","-186,027,000","129,553,000","97,908,000",,,,,
			ChangeInOtherWorkingCapital,"-15,000,000","-153,000,000","43,000,000","-11,000,000","106,000,000","-226,000,000","-54,000,000","-67,000,000","30,000,000","160,000,000","-89,000,000","167,000,000","153,000,000","-13,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,585,000","59,571,000",,,,,,"1,481,000",,"4,650,000","-66,304,000","-57,986,000","-353,337,000","360,259,000","-28,159,000","11,976,000","58,122,000","2,178,000","-38,866,000","32,885,000","3,446,000","-33,259,000",,,"-74,732,000",,
		DividendPaidCFO,,,,,,,,,,,"-11,000,000","-9,000,000","-10,000,000","-8,000,000","-2,000,000","-11,000,000","-9,000,000","-16,000,000",,,,"-9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DividendReceivedCFO,"211,000,000","44,000,000","-14,000,000","126,000,000","55,000,000","45,000,000","44,000,000","51,000,000","67,000,000","58,000,000","36,000,000","84,000,000","104,000,000","66,000,000","108,000,000","82,000,000","77,000,000","61,000,000","86,000,000","86,000,000","79,000,000","46,000,000","78,000,000","57,000,000","49,000,000","84,000,000","146,000,000","101,000,000","98,000,000","64,000,000","67,000,000","81,000,000","76,000,000","67,000,000","44,000,000","78,000,000","91,000,000","100,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,"0","0","0","0","0","2,000,000","26,000,000","237,000,000","-87,000,000","-6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-3,411,000,000","-1,271,000,000","-868,000,000","-578,000,000","-694,000,000","-635,000,000","-1,037,000,000","-1,098,000,000","-1,206,000,000","-1,557,000,000","-2,511,000,000","-1,481,000,000","-1,844,000,000","-1,098,000,000","-2,312,000,000","-1,626,000,000","-1,436,000,000","-1,701,000,000","-846,000,000","-3,232,000,000","-1,731,000,000","203,000,000","-3,024,000,000","-2,668,000,000","-1,833,000,000","-1,942,000,000","-2,934,000,000","-2,487,000,000","-2,088,000,000","-2,585,000,000","-2,221,000,000","-2,906,000,000","-867,000,000","-801,000,000","-1,514,000,000","601,000,000","-734,000,000","-700,000,000","-582,951,000","-879,800,000","-576,098,000","-2,157,151,000","-536,884,000","-591,459,000","-2,454,280,000","-290,259,000","-432,294,000","-611,500,000","-520,043,000","-266,142,000","-120,037,000","-350,205,000","-499,079,000","-376,435,000","-548,173,000","-539,383,000","-508,583,000","-419,446,000","-835,209,000","-305,353,000","-291,525,000","-345,954,000","-1,215,258,000","-722,089,000","-260,798,000","-166,788,000","-94,731,000","-95,104,000","147,049,000"
	CashFlowFromContinuingInvestingActivities,"-3,411,000,000","-1,271,000,000","-868,000,000","-578,000,000","-694,000,000","-635,000,000","-1,037,000,000","-1,098,000,000","-1,206,000,000","-1,557,000,000","-2,511,000,000","-1,481,000,000","-1,844,000,000","-1,098,000,000","-2,312,000,000","-1,626,000,000","-1,436,000,000","-1,701,000,000","-846,000,000","-3,232,000,000","-1,731,000,000","203,000,000","-3,024,000,000","-2,668,000,000","-1,833,000,000","-1,942,000,000","-2,934,000,000","-2,487,000,000","-2,088,000,000","-2,585,000,000","-2,221,000,000","-2,906,000,000","-867,000,000","-801,000,000","-1,514,000,000","601,000,000","-734,000,000","-700,000,000","-582,951,000","-879,800,000","-576,098,000","-2,157,151,000","-536,884,000","-591,459,000","-2,454,280,000","-290,259,000","-432,294,000","-611,500,000","-520,043,000","-266,142,000","-120,037,000","-350,205,000","-499,079,000","-376,435,000","-548,173,000","-539,383,000","-508,583,000","-419,446,000","-835,209,000","-305,353,000","-291,525,000","-345,954,000","-1,215,258,000","-722,089,000","-260,798,000","-166,788,000","-94,731,000","-95,104,000","147,049,000"
		CapitalExpenditureReported,"-2,876,000,000","-752,000,000","-776,000,000","-617,000,000","-731,000,000","-698,000,000","-1,100,000,000","-1,138,000,000","-1,271,000,000","-1,621,000,000","-1,779,000,000","-1,363,000,000","-1,668,000,000","-1,150,000,000","-2,232,000,000","-1,636,000,000","-1,802,000,000","-1,737,000,000","-2,342,000,000","-3,232,000,000","-1,420,000,000","-1,450,000,000","-1,969,000,000","-2,400,000,000","-1,775,000,000","-1,948,000,000","-2,698,000,000","-2,507,000,000","-2,023,000,000","-2,158,000,000","-1,667,000,000","-1,577,000,000","-1,195,000,000","-942,000,000","-1,001,000,000","-1,000,000,000","-743,000,000","-761,000,000","-1,032,270,000","-944,827,000","-699,366,000","-594,537,000","-578,171,000","-437,908,000","-514,564,000","-279,587,000","-384,873,000","-495,732,000","-509,651,000","-119,721,000","-45,160,000","-190,927,000","-256,658,000","-255,876,000",,,,,,,,,,,,,,,"-43,350,000"
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000",,"8,000,000","6,000,000","9,000,000",,"4,000,000","7,000,000","11,000,000",,"19,000,000","32,000,000","21,000,000","1,451,525,000","1,799,000","7,961,000","25,715,000",,,,"687,000","20,074,000","74,906,000","8,064,000","1,074,000","8,310,000","8,202,000","2,108,000","2,925,000","1,488,364,000","-534,167,000","-492,550,000","-442,227,000","-483,074,000","-295,073,000","-254,726,000","-294,136,000","-229,594,000","-167,202,000","-274,448,000","-145,045,000","-86,528,000",,
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-537,444,000","-499,072,000","-452,660,000","-501,329,000","-297,419,000","-256,315,000","-305,817,000","-237,113,000","-169,592,000","-255,471,000","-168,032,000","-87,069,000",,
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000",,"8,000,000","6,000,000","9,000,000",,"4,000,000","7,000,000","11,000,000",,"19,000,000","32,000,000","21,000,000","1,451,525,000","1,799,000","7,961,000","25,715,000",,,,"687,000","20,074,000","74,906,000","8,064,000","1,074,000","8,310,000","8,202,000","2,108,000","2,925,000","-812,000","3,277,000","6,522,000","10,433,000","18,255,000","2,346,000","1,589,000","11,681,000","7,519,000","2,390,000","-18,977,000","22,987,000","541,000",,
		NetBusinessPurchaseAndSale,"-796,000,000","-589,000,000","-205,000,000","0","-2,000,000","-2,000,000","-1,000,000","-21,000,000","-7,000,000","-9,000,000","-829,000,000","-227,000,000","-228,000,000","60,000,000","-209,000,000","-90,000,000","318,000,000","-13,000,000","1,430,000,000","-9,000,000","-353,000,000","1,559,000,000","-1,143,000,000","-349,000,000","-113,000,000","-33,000,000","-303,000,000","-59,000,000","-114,000,000","-469,000,000","-645,000,000","-1,526,000,000","244,000,000","117,000,000","-365,000,000","1,318,000,000","-6,000,000","-1,000,000","170,369,000","-56,288,000","1,498,749,000","-2,981,830,000","-149,860,000","-158,000","-1,957,167,000","-14,113,000","-114,135,000","-194,315,000","20,229,000","-149,619,000","571,111,000","-170,382,000","-364,851,000","-5,511,000","-22,781,000","-5,216,000","-16,033,000","-40,753,000","-336,731,000","-3,208,000","-4,402,000","-50,246,000","-32,839,000","-550,236,000","-6,003,000","-2,090,000","-27,856,000","-13,980,000","-4,794,000"
			PurchaseOfBusiness,"-847,000,000","-589,000,000","-256,000,000","0","-2,000,000","-2,000,000","-1,000,000","-21,000,000","-7,000,000","-9,000,000","-829,000,000","-227,000,000","-228,000,000","-33,000,000","-209,000,000","-90,000,000","-143,000,000","-13,000,000","-48,000,000","-9,000,000","-353,000,000","-441,000,000","-1,143,000,000","-349,000,000","-113,000,000","-33,000,000","-303,000,000","-59,000,000","-114,000,000","-533,000,000","-643,000,000","-1,581,000,000","-213,000,000","-264,000,000","-400,000,000","-1,000,000","-6,000,000","-1,000,000","-37,095,000","-56,288,000","56,213,000","-2,981,830,000","-149,860,000","-158,000","-1,957,167,000","-14,113,000","-114,135,000","-194,315,000","20,229,000","-149,619,000",,"-170,382,000","-364,851,000","-5,511,000",,,,,,,,,,,,,,,"-4,794,000"
			SaleOfBusiness,,,,,,,"0","0","0","0","0","0","0","93,000,000","0","0","461,000,000","0","1,478,000,000","0","0","2,000,000,000",,,"0","0","0","0","0","64,000,000","-2,000,000","55,000,000","457,000,000","381,000,000","35,000,000","1,319,000,000","0","0","207,464,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,"-42,000,000","-227,000,000","-226,000,000","-28,000,000","-13,000,000","0","-5,000,000","-8,000,000","-38,000,000","-5,000,000","-114,000,000","-111,000,000","-21,000,000","-17,000,000","1,000,000","-31,000,000","30,000,000","-32,000,000","-9,000,000","-34,000,000","-70,000,000","-194,000,000","-20,000,000","-50,000,000","0","-1,000,000","-1,000,000","-1,000,000",,,,,,,,,,,,,,,,,,,,,"-15,404,000",,,"-1,572,000","-952,825,000",,,,,,
