name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"-262,249,000","-71,274,000","-72,569,000","-63,576,000","-54,830,000","-70,338,000","-42,010,000","-41,121,000","-43,208,000","-39,351,000"
	CashFlowFromContinuingOperatingActivities,"-262,249,000","-71,274,000","-72,569,000","-63,576,000","-54,830,000","-70,338,000","-42,010,000","-41,121,000","-43,208,000","-39,351,000"
		NetIncomeFromContinuingOperations,"-351,315,000","-82,372,000","-79,071,000","-94,152,000","-105,253,000","-64,502,000","-49,774,000","-58,132,000","-69,495,000","-72,325,000"
		OperatingGainsLosses,,,"0","0","0","10,018,000",,,,
		DepreciationAmortizationDepletion,"40,679,000","5,951,000","6,557,000","21,179,000","7,966,000","6,055,000","6,009,000","6,049,000","6,286,000","6,614,000"
			DepreciationAndAmortization,"40,679,000","5,951,000","6,557,000","21,179,000","7,966,000","6,055,000","6,009,000","6,049,000","6,286,000","6,614,000"
		UnrealizedGainLossOnInvestmentSecurities,"-21,258,000","-4,381,000","-5,864,000","-13,078,000","2,065,000","-7,413,000","-9,451,000","3,656,000","3,067,000","-4,427,000"
		StockBasedCompensation,"80,625,000","17,468,000","18,413,000","22,470,000","21,455,000","11,282,000","6,354,000","6,558,000","6,802,000","9,218,000"
		OtherNonCashItems,"1,812,000","329,000","447,000","607,000","429,000","488,000","612,000","588,000","593,000","586,000"
		ChangeInWorkingCapital,"-12,792,000","-8,269,000","-13,051,000","-602,000","18,508,000","-26,266,000","4,240,000","160,000","9,539,000","20,983,000"
			ChangeInReceivables,"-17,719,000","665,000","-11,535,000","-6,021,000","-828,000","166,000","-4,810,000","-1,890,000","5,072,000","1,523,000"
				ChangesInAccountReceivables,"-17,719,000","665,000","-11,535,000","-6,021,000","-828,000","166,000","-4,810,000","-1,890,000","5,072,000","1,523,000"
			ChangeInInventory,"-6,673,000","-3,540,000","-512,000","-1,460,000","-1,161,000","-651,000","-462,000","503,000","-231,000","756,000"
			ChangeInPrepaidAssets,"-16,814,000","520,000","-9,937,000","-3,833,000","-3,508,000","87,000","849,000","-416,000","-122,000","22,762,000"
			ChangeInPayablesAndAccruedExpense,"27,195,000","-6,067,000","8,855,000","9,172,000","21,600,000","-24,075,000","7,869,000","205,000","4,506,000","-3,810,000"
				ChangeInPayable,"9,128,000","-896,000","7,565,000","1,152,000","1,307,000","-4,685,000","6,230,000","-2,612,000","2,354,000","-2,967,000"
					ChangeInAccountPayable,"9,128,000","-896,000","7,565,000","1,152,000","1,307,000","-4,685,000","6,230,000","-2,612,000","2,354,000","-2,967,000"
				ChangeInAccruedExpense,"18,067,000","-5,171,000","1,290,000","8,020,000","20,293,000","-19,390,000","1,639,000","2,817,000","2,152,000","-843,000"
			ChangeInOtherCurrentAssets,"-791,000","1,914,000","-2,201,000","2,049,000","-1,656,000","-865,000","-1,013,000","-59,000","-315,000","26,000"
			ChangeInOtherWorkingCapital,"2,010,000","-1,761,000","2,279,000","-509,000","4,061,000","-928,000","1,807,000","1,817,000","629,000","-274,000"
InvestingCashFlow,"-37,495,000","-9,137,000","-10,680,000","-14,537,000","-3,141,000","-2,679,000","-2,927,000","-7,140,000","-8,216,000","13,511,000"
