name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TotalAssets,"1,604,139,000","1,615,564,000","1,644,267,000","1,664,702,000","1,615,193,000","1,570,949,000","1,608,927,000","1,623,936,000","1,902,268,000","1,740,917,000","1,690,719,000","1,694,670,000","1,690,183,000","1,366,569,000","1,390,260,000","1,396,904,000","1,390,938,000","1,365,175,000","435,641,000","422,518,000","418,846,000","419,078,000","408,328,000","429,308,000","400,619,000","378,784,000","345,378,000","119,226,000","120,349,000","122,029,000","122,100,000","146,272,000","145,424,000","147,261,000","150,282,000","131,526,000","120,621,000","119,722,000","117,536,000","117,441,000","117,916,000","116,000,000","128,854,000","136,433,000","119,904,000","126,646,000","174,662,000","154,543,000","172,726,000","173,737,000","178,023,000","172,423,000","167,079,000","165,444,000","245,101,000","240,124,000","245,908,000","256,101,000","265,157,000","256,557,000","243,034,000","361,176,000","353,077,000","350,962,000","268,463,000","230,610,000","212,834,000","211,569,000","213,199,000","209,089,000","199,694,000","166,948,000","175,274,000","170,060,000","165,452,000","167,923,000","174,203,000","175,885,000","174,636,000","177,171,000","192,227,000","196,942,000","207,821,000","224,123,000","219,678,000","212,809,000","211,972,000","207,640,000","209,687,000","183,500,000","181,200,000","173,200,000","175,300,000"
	CurrentAssets,"257,673,000","263,938,000","269,188,000","263,695,000","190,006,000","140,731,000","143,693,000","127,244,000","346,535,000","160,429,000","167,354,000","165,483,000","156,153,000","156,759,000","172,461,000","179,614,000","171,983,000","133,079,000","68,565,000","66,047,000","65,537,000","69,647,000","59,341,000","80,758,000","82,605,000","83,644,000","60,229,000","88,204,000","82,413,000","83,861,000","83,042,000","88,188,000","89,289,000","90,925,000","95,242,000","34,308,000","28,089,000","35,896,000","36,110,000","43,991,000","48,312,000","46,485,000","49,295,000","62,466,000","38,285,000","51,317,000","61,032,000","35,680,000","42,232,000","38,674,000","42,844,000","25,629,000","21,823,000","18,960,000","31,775,000","22,185,000","26,700,000","69,392,000","70,062,000","80,575,000","67,533,000","88,029,000","81,213,000","85,564,000","61,466,000","42,463,000","48,665,000","53,851,000","60,666,000","62,214,000","53,626,000","28,905,000","35,773,000","35,527,000","35,503,000","29,524,000","14,151,000","21,540,000","20,318,000","28,349,000","70,469,000","82,167,000","48,713,000","58,632,000","58,952,000","78,055,000","81,466,000","98,140,000","105,545,000","80,200,000","83,300,000","87,600,000","96,700,000"
		CashCashEquivalentsAndShortTermInvestments,"202,283,000","220,540,000","219,284,000","152,522,000","145,442,000","103,558,000","100,432,000","86,159,000","301,768,000","111,678,000","123,829,000","116,689,000","108,259,000","116,071,000","132,367,000","140,330,000","133,694,000","90,579,000","42,911,000","49,809,000","45,170,000","46,898,000","39,963,000","61,705,000","66,454,000","69,177,000","43,156,000","83,052,000","80,112,000","82,054,000","80,683,000","83,614,000","85,067,000","86,996,000","90,883,000","26,753,000","23,369,000","32,480,000","28,793,000","35,211,000","41,541,000","38,557,000","44,296,000","60,386,000","31,426,000","45,233,000","46,905,000","24,336,000","27,989,000","28,068,000","31,301,000","10,836,000","9,866,000","6,170,000","15,940,000","16,320,000","17,155,000","62,794,000","59,493,000","75,241,000","61,657,000","69,622,000","75,784,000","81,688,000","55,236,000","36,647,000","44,194,000","51,002,000","56,396,000","57,647,000","48,543,000","19,405,000","24,951,000","25,340,000","31,292,000","23,354,000","5,500,000","14,106,000","14,286,000","21,473,000","36,978,000","44,665,000","25,707,000","19,444,000","20,879,000","42,946,000","53,844,000","73,061,000","82,221,000","51,800,000","53,700,000","49,300,000","63,600,000"
			CashAndCashEquivalents,"202,283,000","220,540,000","219,284,000","152,522,000","145,442,000","103,558,000","100,432,000","86,159,000","301,768,000","111,678,000","123,829,000","116,689,000","108,259,000","116,071,000","132,367,000","140,330,000","133,694,000","90,579,000","42,911,000","49,809,000","45,170,000","46,898,000","39,963,000","61,705,000","66,454,000","69,177,000","43,156,000","42,459,000","33,967,000","35,416,000","33,356,000","38,164,000","36,662,000","37,897,000","41,932,000","26,753,000","23,369,000","32,480,000","28,793,000","35,211,000","41,541,000","38,557,000","44,296,000","60,386,000","31,426,000","45,233,000","46,905,000","24,336,000","6,072,000","3,751,000","6,962,000","10,836,000","9,866,000","6,170,000","12,057,000","9,926,000","8,644,000","9,248,000","7,921,000","18,629,000","8,925,000","9,759,000","10,107,000","37,377,000","19,329,000","9,912,000","16,723,000","24,436,000","36,949,000","28,717,000","41,355,000","19,405,000","24,951,000","25,340,000","31,292,000","23,354,000","5,500,000","14,106,000","14,286,000","20,481,000","34,962,000","42,638,000","22,647,000","9,038,000","7,872,000","10,469,000","21,295,000","23,740,000","57,914,000","24,400,000","53,700,000","49,300,000","63,600,000"
				CashFinancial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,072,000","3,751,000","6,962,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,480,000","28,793,000",,"41,541,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","40,593,000","46,145,000","46,638,000","47,327,000","45,450,000","48,405,000","49,099,000","48,951,000",,,,,,,,,,,"0","0","0","21,917,000","24,317,000","24,339,000",,,,"3,883,000","6,394,000","8,511,000","53,546,000","51,572,000","56,612,000","52,732,000","59,863,000","65,677,000","44,311,000","35,907,000","26,735,000","27,471,000","26,566,000","19,447,000","28,930,000","7,188,000",,,,,,,,,"992,000","2,016,000","2,027,000","3,060,000","10,406,000","13,007,000","32,477,000","32,549,000","49,321,000","24,307,000","27,400,000",,,
		Receivables,"20,535,000","18,720,000","20,773,000","80,613,000","15,087,000","13,708,000","13,317,000","13,763,000","11,979,000","16,247,000","13,940,000","15,348,000","16,129,000","12,779,000","15,146,000","13,297,000","14,046,000","14,910,000","9,314,000","6,621,000","6,132,000","9,037,000","6,872,000","7,663,000","7,061,000","5,111,000","6,791,000","2,093,000","0","0","0","2,155,000","2,155,000","2,155,000","2,166,000","4,297,000","2,179,000","2,161,000","5,466,000","5,511,000","5,514,000","4,665,000","1,959,000","896,000","5,489,000","4,101,000","11,824,000","9,013,000","11,621,000","8,128,000","6,231,000","12,247,000","10,658,000","11,558,000","5,143,000","3,942,000","6,178,000","3,570,000","7,482,000","3,350,000","2,387,000","2,963,000","2,794,000","1,951,000","2,633,000","3,072,000","1,509,000","1,402,000","1,223,000","2,038,000","582,000","323,000","371,000","1,038,000","610,000","948,000","764,000","116,000","904,000",,"27,337,000","31,874,000","15,843,000","20,511,000","20,358,000","19,052,000","19,812,000","17,653,000","16,138,000","21,000,000","21,400,000","29,000,000","24,300,000"
			AccountsReceivable,"20,535,000","18,720,000","20,773,000","80,613,000","15,087,000","13,708,000","13,317,000","13,763,000","11,979,000","16,247,000","13,940,000","15,348,000","16,129,000","12,779,000","15,146,000","13,297,000","14,046,000","14,692,000","9,117,000","6,428,000","5,939,000","6,697,000","4,519,000","5,405,000","4,983,000","3,033,000","4,492,000",,,,,,,,,"2,131,000",,,,"24,000","167,000","117,000","12,000","20,000","2,864,000","1,696,000","3,960,000","2,397,000","3,375,000","1,457,000","2,220,000","3,689,000","3,588,000","2,407,000","5,143,000","3,942,000","5,045,000","3,570,000","4,453,000","3,350,000","2,387,000","2,963,000","2,794,000","1,951,000","2,633,000","3,072,000","1,509,000","1,402,000","1,223,000","2,038,000","582,000","323,000","371,000","1,038,000","610,000","948,000","764,000","116,000","91,000",,"72,000","3,601,000","4,107,000","7,109,000","7,056,000",,,,,,,,
				GrossAccountsReceivable,"21,194,000","19,201,000","21,346,000","81,528,000","16,013,000","14,742,000","14,616,000","14,831,000","12,547,000","16,846,000","14,820,000","16,018,000","16,753,000","13,282,000",,,,,,,,,"5,119,000","5,905,000","5,483,000","3,433,000","5,092,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
