name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
			DeferredIncomeTax,"2,685,000","5,273,000","-1,199,000","-1,852,000","463,000","2,904,000","-1,231,000","-1,793,000","-3,694,000","4,526,000","-1,732,000","-1,060,000","-605,000","3,048,000","-4,832,000","-196,000","-919,000","-136,000","5,015,000","-2,067,000","-412,000","6,302,000","-1,861,000","-729,000","6,271,000","9,219,000","12,445,000","15,355,000","16,610,000","8,608,000","7,007,000","9,590,000","9,531,000","-13,725,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,000","60,000","20,000",,,,"24,000",,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"15,853,000","0","0","15,853,000","0","303,000","0","3,080,000","0","19,672,000","30,138,000","0","0","572,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"9,791,000","2,936,000","2,337,000","2,397,000","2,121,000","3,143,000","2,703,000","2,844,000","2,920,000","3,239,000","3,009,000","2,374,000","3,135,000","3,072,000","3,177,000","3,240,000","3,529,000","3,309,000","4,159,000","3,607,000","3,530,000","3,421,000","3,800,000","3,822,000","3,767,000","3,503,000","3,022,000","2,926,000","2,608,000","2,344,000","2,015,000","2,077,000","2,030,000","2,015,000","1,273,000","1,781,000","1,691,000","1,714,000","1,534,000","1,870,000","1,918,000","2,115,000","1,714,000","1,803,000","1,505,000","2,119,000","2,226,000","1,968,000",,,,,,,,,,,,,,
		OtherNonCashItems,"-29,847,000","6,224,000","-7,703,000","-12,934,000","-15,434,000","-18,125,000","11,327,000","-3,856,000","12,814,000","-7,200,000","-4,467,000","-3,865,000","-4,243,000","-12,576,000","-1,799,000","-15,651,000","-17,114,000","-471,000","-735,000","223,000","-6,728,000","120,000","-30,000","-99,000","-835,000","686,000","1,430,000","219,000","245,000","212,000","-44,000","337,000","675,000","532,000","603,000","194,000","20,000","5,000","160,000","-35,000","-34,000","-37,000","3,188,000","-928,000","851,000","-38,000","-31,000","5,438,000","-98,121","-105,251","-67,054","-155,797","381,013","-388,587","619,105","259,171","72,112","-119,325","2,731,340","-6,514,961","7,118","8,528"
		ChangeInWorkingCapital,"41,784,000","-12,142,000","20,452,000","43,111,000","-9,761,000","-2,456,000","13,466,000","-4,868,000","19,798,000","-12,410,000","1,635,000","25,073,000","5,685,000","3,845,000","4,597,000","11,438,000","12,009,000","-18,033,000","7,267,000","3,704,000","5,989,000","-14,613,000","4,577,000","3,668,000","9,035,000","-19,019,000","7,226,000","2,575,000","4,737,000","-6,509,000","7,159,000","1,156,000","187,000","-9,784,000","3,867,000","1,482,000","4,929,000","589,000","-3,232,000","-7,460,000","3,702,000","-604,000","1,576,000","2,547,000","890,000","-1,802,000","1,097,000","-643,000","345,962","8,719","-52,529","122,902","114,347","-243,543","-313,012","-660,635","642,545","-231,032","-1,614,224","491,768","-384,070","-213,804"
			ChangeInReceivables,"-7,506,000","-3,710,000","-2,233,000","1,349,000","-2,912,000","290,000","-3,359,000","-1,295,000","-1,389,000","5,850,000","-2,377,000","525,000","3,772,000","-1,939,000","33,000","900,000","2,265,000","606,000","-1,563,000","-298,000","-118,000","-1,553,000","-429,000","646,000","2,506,000","7,055,000","-2,068,000","3,065,000","-3,962,000","-6,356,000","-2,418,000","-497,000","2,261,000","285,000","-1,846,000","-571,000","-1,362,000","-1,750,000","36,000","-1,779,000","-476,000","-1,504,000","112,000","-5,000","-542,000","-365,000","-1,099,000","-613,000",,,,,,"112,744","121,361","831,084","909,691","376,406","-358,404","838,007","811,121","-663,866"
				ChangesInAccountReceivables,"-7,506,000","-3,710,000","-2,233,000","1,349,000","-2,912,000","290,000","-3,359,000","-1,295,000","-1,389,000","5,850,000","-2,377,000","525,000","3,772,000","-1,939,000","33,000","900,000","2,265,000","606,000","-1,563,000","-298,000","-118,000","-1,553,000","-429,000","646,000","2,506,000","7,055,000","-2,068,000","3,065,000","-3,962,000","-6,356,000","-2,418,000","-497,000","2,261,000","285,000","-1,846,000","-571,000","-1,362,000","-1,750,000","36,000","-1,779,000","-476,000","-1,504,000","112,000",,,"-365,000","-1,099,000",,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-2,041,000","-2,264,000","1,749,000","609,000","-2,135,000","-362,000","1,166,000","691,000","-1,400,000","-616,000","1,626,000","858,000","-2,165,000","419,000","1,048,000","1,048,000","-1,309,000","-360,000","157,000","1,044,000","-1,532,000","127,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"189,718","-140,769","15,110","139,272","-95,413","34,542","-79,486","309,754","154,630","-68,424","-141,726","42,931","-162,103","-14,404"
			ChangeInPayablesAndAccruedExpense,"14,577,000","-13,750,000","6,634,000","14,394,000","7,299,000","-14,733,000","2,754,000","7,084,000","6,622,000","-23,641,000","6,188,000","5,040,000","259,000","-3,401,000","3,069,000","1,140,000","-1,397,000","-22,892,000","20,592,000","3,161,000","7,704,000","-13,321,000","4,968,000","2,504,000","7,644,000","-25,300,000","9,266,000","-877,000","10,619,000","206,000","8,667,000","1,234,000","-1,335,000","-9,578,000","5,063,000","2,012,000","6,796,000","2,595,000","-3,790,000","-5,993,000","4,873,000","702,000","1,904,000","2,198,000","2,126,000","-1,267,000","1,971,000","-119,000","-80,614","149,488","-50,232","-31,632","57,975","-215,049","38,541","-1,289,983","-99,502","-188,184","-1,011,683","190,363","-506,450","784,067"
				ChangeInPayable,"14,577,000","-13,750,000","6,634,000","14,394,000","7,299,000","-14,733,000","2,754,000","7,084,000","6,622,000","-23,641,000","6,188,000","5,040,000","259,000","-3,401,000","3,069,000","1,140,000","-1,397,000","-22,892,000","20,592,000","3,161,000","7,704,000","-13,321,000","4,968,000","2,504,000","7,644,000","-25,300,000","9,266,000","-877,000","10,619,000","206,000","8,667,000","1,234,000","-1,335,000","-9,578,000","5,063,000","2,012,000","6,796,000","2,595,000","-3,790,000","-5,993,000","4,873,000","702,000","1,904,000","2,198,000","2,126,000","-1,267,000","1,971,000","-119,000",,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,"986,000","-2,032,000",,,,,,,,,,"-2,845,000","2,040,000","177,000","-573,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,"986,000","-2,032,000",,,,,,,,,,"-2,845,000","2,040,000","177,000","-573,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"4,662,000","6,741,000","-3,433,000","1,478,000","-124,000","982,000","-351,000","898,000","239,000","542,000","-111,000","1,223,000","-2,010,000","1,575,000","-129,000","-1,161,000","-3,816,000","855,000","1,313,000","646,000","183,000","212,000","-9,370,000","2,046,000","1,418,000","-2,128,000","1,620,000","1,014,000","-480,000","796,000","209,000","-37,000","-1,090,000","537,000","403,000","-97,000","1,019,000","-451,000","-336,000","-3,187,000","2,718,000","1,720,000","-446,000","391,000","-388,000","553,000","615,000","10,000",,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"54,693,000","11,907,000","13,350,000","39,761,000","-10,449,000","14,295,000","10,245,000","-7,016,000","17,354,000","7,035,000","-3,065,000","15,133,000","4,933,000","10,611,000","2,715,000","8,814,000","6,611,000","1,266,000","-1,658,000","-176,000","-65,000","1,356,000","-492,000","518,000","-1,115,000","-774,000","28,000","387,000","-1,920,000","-359,000","910,000","419,000","-739,000","-491,000","650,000","41,000","-505,000","-256,000",,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-14,739,000","-97,000","-98,000","-13,804,000","-740,000","-918,000","-739,000","-933,000","-919,000","-926,000","-925,000","-902,000","-879,000","-881,000","-320,000","-9,000","2,027,000","-950,000","950,000","-27,000","0","-1,222,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"52,010,000","-4,228,000","14,461,000","802,000","-824,000","-1,028,000","3,399,000","-3,399,000","-470,000","-112,000","188,000","4,419,000","-235,000","-964,000","-2,268,000","-464,000","5,839,000","3,347,000","-10,261,000","-27,000","0","-1,222,000",,,,,,,,,,,,,,,,,,"312,000","-695,000","198,000","-440,000","354,000","-694,000","-170,000",,"89,000",,,"-830","-1,315","264,529","-175,780","-393,428","-511,490","-322,274","-350,830","-102,411","-579,533","-526,638","-319,601"
InvestingCashFlow,"-112,363,000","-18,721,000","-7,165,000","-86,621,000","-281,000","-5,565,000","-133,000","1,445,000","18,316,000","8,754,000","-7,503,000","2,014,000","-1,527,000","11,000","-15,000","-9,119,000","-233,158,000","60,513,000","-19,212,000","-21,317,000","4,749,000","-1,241,000","-84,324,000","2,451,000","3,649,000","-11,041,000","-1,041,000","-3,652,000","35,000","-7,661,000","-2,084,000","-921,000","794,000","-3,620,000","-5,244,000","-1,237,000","-855,000","309,000","-1,735,000","306,000","190,000","-1,119,000","121,000","-1,120,000","672,000","-353,000","-354,000","-610,000","0","116,353","67,054","0","164","115,090","-28,262","2,588,638","-422,605","-123,338","822,320","5,587,625","-76,966","-141,010"
	CashFlowFromContinuingInvestingActivities,"-112,363,000","-18,721,000","-7,165,000","-86,621,000","-281,000","-5,565,000","-133,000","1,445,000","18,316,000","8,754,000","-7,503,000","2,014,000","-1,527,000","11,000","-15,000","-9,119,000","-233,158,000","60,513,000","-19,212,000","-21,317,000","4,749,000","-1,241,000","-84,324,000","2,451,000","3,649,000","-11,041,000","-1,041,000","-3,652,000","35,000","-7,661,000","-2,084,000","-921,000","794,000","-3,620,000","-5,244,000","-1,237,000","-855,000","309,000","-1,735,000","306,000","190,000","-1,119,000","121,000","-1,120,000","672,000","-353,000","-354,000","-610,000","0","116,353","67,054","0","164","115,090","-28,262","2,588,638","-422,605","-123,338","822,320","5,587,625","-76,966","-141,010"
		NetPPEPurchaseAndSale,"-244,000","-54,000","-56,000","-64,000","-70,000","-103,000","-180,000","-68,000","-174,000","-50,000","-22,000","-10,000","-8,000","-7,000","-26,000","-11,000","-17,000","-17,000","-42,000","-33,000","-27,000","-193,000","-416,000","-55,000","-263,000","-336,000","-1,010,000","-1,242,000","-344,000","-20,000","-314,000","-839,000","-214,000","-3,527,000","-5,093,000","-995,000","-113,000","-10,000","-8,000","-57,000","-69,000","-56,000","-24,000","-29,000","-49,000","-6,000","-6,000","-39,000","0","0","0","0","6","-40,549","14,492","-29,550","-422,603","-123,340","-177,680","1,806","-76,966","-141,010"
			PurchaseOfPPE,"-244,000","-54,000","-56,000","-64,000","-70,000","-103,000","-180,000","-68,000","-174,000","-50,000","-22,000","-10,000","-8,000","-7,000","-26,000","-11,000","-17,000","-17,000","-42,000","-33,000","-27,000","-193,000","-416,000","-55,000","-263,000","-336,000","-1,010,000","-1,242,000","-344,000","-20,000","-314,000","-839,000","-214,000","-3,527,000","-5,093,000","-995,000","-113,000","-10,000","-8,000","-57,000","-69,000","-56,000","-24,000","-29,000","-49,000","-6,000","-6,000","-39,000","0","0","0","0","6","-40,549","14,492","-29,550","-422,603","-123,340","-177,680","1,806","-76,966","-141,010"
		NetBusinessPurchaseAndSale,,,"2,360,000","0","0","0","0","1,437,000","8,155,000","2,774,000","0","0",,,"0","-6,141,000",,,"0","0","0","0","0","0","0","-11,818,000",,"0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,,"0","0",,,"0","-6,141,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,"2,360,000","0","0","0","0","1,437,000","8,155,000","2,774,000",,,,,,,,,,,,,,,,,,"0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-114,479,000","-18,667,000","-9,469,000","-86,557,000","-211,000","-5,462,000","47,000","76,000","10,335,000","6,030,000","-7,181,000","2,274,000","21,000","18,000","11,000","33,000","5,031,000","60,530,000","1,710,000","-21,284,000","4,776,000","-1,048,000","-83,908,000","2,506,000","3,912,000","1,113,000","-31,000","-2,410,000","379,000","-7,641,000","-1,770,000","-82,000","-341,000","-93,000","-151,000","-242,000","-742,000","319,000","-1,727,000","363,000","259,000","-1,063,000","145,000","-1,091,000","721,000","-347,000","-348,000","-571,000","0","29,515","67,054","0","0","84,926",,,,,"0","0","0","0"
			PurchaseOfInvestment,"-146,443,000","-32,324,000","-17,956,000","-97,570,000","-250,000","-5,500,000",,,,,,,,,"0","0","0","0","-26,350,000","-40,346,000","-22,340,000","-22,099,000","-93,073,000","-6,048,000","0","0","-3,114,000","-2,904,000","0","-8,449,000","-1,841,000","-147,000","-1,083,000","-154,000","-239,000","-415,000","-1,629,000","-1,314,000","-3,906,000","-857,000","-1,692,000","-3,549,000","-2,281,000","-2,940,000","-399,000","-2,494,000","-821,000","-2,698,000",,,,,,,,,,,"0","0",,
			SaleOfInvestment,"31,964,000","13,657,000","8,487,000","11,013,000","39,000","38,000","47,000","76,000","10,335,000","6,030,000","931,000","2,274,000","21,000","18,000","11,000","33,000","5,031,000","60,530,000","28,060,000","19,062,000","27,116,000","21,051,000","9,165,000","8,554,000","3,912,000","1,113,000","3,083,000","494,000","379,000","808,000","71,000","65,000","742,000","61,000","88,000","173,000","887,000","1,633,000","2,179,000","1,220,000","1,951,000","2,486,000","2,426,000","1,849,000","1,120,000","2,147,000","473,000","2,127,000","0","29,515","67,054","0","0","84,926",,,,,"0","0","0","0"
		NetOtherInvestingChanges,,,,,,,,,,,"-300,000","-250,000",,,"0","-3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","86,838","0","0","158","70,713","-42,754",,,"2","1,000,000",,,
FinancingCashFlow,"91,505,000","-8,236,000","-4,797,000","-4,797,000","109,335,000","-7,188,000","-5,072,000","14,978,000","-58,694,000","-11,391,000","-11,163,000","-20,119,000","-5,196,000","-7,088,000","-6,455,000","-5,441,000","185,907,000","-4,812,000","-14,186,000","-11,427,000","-10,970,000","-14,553,000","-11,087,000","-14,374,000","-10,990,000","-46,393,000","-46,051,000","-18,320,000","-11,021,000","-22,744,000","-9,854,000","-608,000","40,000","-5,350,000","37,000","-888,000","326,000","498,000","-330,000","1,001,000","1,122,000","4,947,000","194,000","14,000","-224,000","-1,599,000","0","0","0","0","118,200","-39,400","-39,400","-39,400","-39,400","-385,324","-75,095","-296,434","439,293","-97,881","18,750","41,095"
	CashFlowFromContinuingFinancingActivities,"91,505,000","-8,236,000","-4,797,000","-4,797,000","109,335,000","-7,188,000","-5,072,000","14,978,000","-58,694,000","-11,391,000","-11,163,000","-20,119,000","-5,196,000","-7,088,000","-6,455,000","-5,441,000","185,907,000","-4,812,000","-14,186,000","-11,427,000","-10,970,000","-14,553,000","-11,087,000","-14,374,000","-10,990,000","-46,393,000","-46,051,000","-18,320,000","-11,021,000","-22,744,000","-9,854,000","-608,000","40,000","-5,350,000","37,000","-888,000","326,000","498,000","-330,000","1,001,000","1,122,000","4,947,000","194,000","14,000","-224,000","-1,599,000","0","0","0","0","118,200","-39,400","-39,400","-39,400","-39,400","-385,324","-75,095","-296,434","439,293","-97,881","18,750","41,095"
		NetIssuancePaymentsOfDebt,,,"0","0","150,000,000","0","0","25,250,000","-24,000,000","-5,000,000","-6,000,000","-15,000,000",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetLongTermDebtIssuance,,,"0","0","150,000,000","0","0","25,250,000","-24,000,000","-5,000,000","-6,000,000","-15,000,000",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,"0","0",,,"0","25,250,000",,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,,"0","0","0","0","0","0","-174,000,000","-5,000,000","-6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-35,270,000","-3,394,000","0","0","-31,876,000","-2,630,000","-218,000","-4,535,000","-24,949,000","-1,495,000","-154,000","-80,000","-102,000","-2,005,000","-1,455,000","-424,000","-272,000","-734,000","-3,713,000","-485,000","-65,000","-3,628,000","-263,000","-3,462,000","-99,000","-35,555,000","-427,000","-8,425,000","-1,194,000","-14,070,000","-272,000","-833,000","0","-5,426,000","-200,000","-1,164,000","0","-249,000","-1,092,000","-136,000","-38,000","3,334,000","-23,000","-307,000","-224,000","-1,599,000",,,,,,,,,,,,,"-160,302","51,771","18,750","41,095"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","4,329,000",,,,"0",,,,,,,,,"0","0","0","0","0","51,771","18,750","41,095"
			CommonStockPayments,"-35,270,000","-3,394,000","0","0","-31,876,000","-2,630,000","-218,000","-4,535,000","-24,949,000","-1,495,000","-154,000","-80,000","-102,000","-2,005,000","-1,455,000","-424,000","-272,000","-734,000","-3,713,000","-485,000","-65,000","-3,628,000","-263,000","-3,462,000","-99,000","-35,555,000","-427,000","-8,425,000","-1,194,000","-14,070,000","-272,000","-833,000","0","-5,426,000","-200,000","-1,164,000","0","-249,000","-1,092,000","-136,000","-38,000","-995,000","-23,000","-307,000","-224,000","-1,599,000","0","0",,,,,,,,,,,,,,
		CashDividendsPaid,"-19,364,000","-4,842,000","-4,797,000","-4,797,000","-4,928,000","-4,937,000","-4,906,000","-4,937,000","-5,134,000","-5,136,000","-5,099,000","-5,095,000","-5,094,000","-5,097,000","-5,034,000","-5,035,000","-5,035,000","-4,132,000","-10,952,000","-10,953,000","-10,942,000","-10,930,000","-10,912,000","-10,915,000","-10,920,000","-10,913,000","-45,673,000","-11,073,000","-10,995,000","-10,799,000",,,,,,,,,,,,,,,,,,,,,"118,200","-39,400","-39,400","-39,400","-39,400","-39,400","-39,400","-39,400","-39,057",,,
			CommonStockDividendPaid,,,,,,,"-4,906,000","-4,937,000","-5,134,000","-5,136,000","-5,099,000","-5,095,000","-5,094,000","-5,097,000","-5,034,000","-5,035,000","-5,035,000","-4,132,000","-10,952,000","-10,953,000","-10,942,000","-10,930,000","-10,912,000","-10,915,000","-10,920,000","-10,913,000","-45,673,000","-11,073,000","-10,995,000","-10,799,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockDividendPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118,200","-39,400","-39,400","-39,400","-39,400","-39,400","-39,400","-39,400","-39,057",,,
		ProceedsFromStockOptionExercised,"436,000","0","0","0","436,000","379,000","52,000","0","0","240,000","90,000","56,000","0","14,000","34,000","18,000","85,000","54,000","479,000","11,000","37,000","5,000","88,000","3,000","29,000","75,000","49,000","1,178,000","1,168,000","2,125,000","1,203,000","225,000","40,000","76,000","237,000","276,000","326,000","747,000","762,000","1,137,000","1,160,000","1,613,000","217,000","321,000","0","0","0","0",,,,,,,,,,,,,,
		NetOtherFinancingCharges,,,"0","0",,,"0","-800,000",,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-345,924","-35,695","-257,034",,,,
EndCashPosition,"111,780,000","110,395,000","140,709,000","127,924,000","167,635,000","62,302,000","73,425,000","63,561,000","50,255,000","68,429,000","74,972,000","88,575,000","79,611,000","78,942,000","77,784,000","77,125,000","70,744,000","105,651,000","54,193,000","70,221,000","88,614,000","79,637,000","92,722,000","178,132,000","174,914,000","159,761,000","210,070,000","211,992,000","189,272,000","151,701,000","165,284,000","151,287,000","128,847,000","104,780,000","104,316,000","87,114,000","70,733,000","52,297,000","41,246,000","39,603,000","39,300,000","32,138,000","25,630,000","21,052,000","16,386,000","12,804,000","14,233,000","11,790,000","396,653","350,926","460,798","504,643","744,051","1,009,248","1,291,444","1,699,271","486,846","2,421,332","4,694,476","7,074,079","2,509,138","4,675,734"
	ChangesInCash,"49,478,000","-29,649,000","13,247,000","-39,092,000","104,972,000","-10,888,000","8,622,000","12,609,000","-18,362,000","-5,271,000","-14,915,000","9,617,000","784,000","775,000","798,000","6,626,000","-33,401,000","50,865,000","-15,969,000","-18,948,000","8,615,000","-13,347,000","-84,445,000","3,026,000","14,878,000","-50,657,000","-2,129,000","22,644,000","37,609,000","-13,468,000","14,042,000","22,461,000","24,060,000","464,000","17,202,000","16,381,000","18,436,000","11,051,000","1,643,000","303,000","7,162,000","6,508,000","4,578,000","4,666,000","3,582,000","-1,429,000","2,443,000","-742,000","45,727","-109,872","-80,304","-238,153","-250,722","-299,961","484,970","1,212,425","-1,934,488","-2,273,142","-2,379,603","4,564,941","-2,166,596","-1,761,808"
	EffectOfExchangeRateChanges,"-1,385,000","-665,000","-462,000","-619,000","361,000","-235,000","1,242,000","697,000","188,000","-1,272,000","1,312,000","-653,000","-115,000","383,000","-139,000","-245,000","-1,506,000","593,000","-59,000","555,000","362,000","262,000","-965,000","192,000","275,000","348,000","207,000","76,000","-38,000","-115,000","-45,000","-21,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
