name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,11/30/1990,08/31/1990,05/31/1990
OperatingCashFlow,"3,401,000,000","302,000,000","-96,000,000","2,835,000,000","360,000,000","-837,000,000","283,000,000","1,815,000,000","3,067,000,000","474,000,000","512,000,000","2,442,000,000","1,434,000,000","896,000,000","-333,000,000","-1,055,000,000","-125,000,000","3,686,000,000","-2,911,000,000","2,863,000,000","-106,000,000","4,205,000,000","-2,773,000,000","4,503,000,000","-276,000,000","482,000,000","337,000,000","1,032,000,000","-608,000,000","107,000,000","193,000,000","954,000,000","-200,000,000","671,000,000","-16,000,000","1,147,000,000","173,000,000","412,000,000","205,000,000","-1,334,000,000","706,000,000","2,346,000,000","-1,796,980,000","2,919,315,000","161,213,000","795,452,000","-47,377,000","1,209,209,000","325,311,000","754,651,000","274,091,000","940,111,000","161,860,000","45,520,000","296,573,000","577,275,000","104,023,000","4,439,000","-189,832,000","-637,653,000","477,266,000","1,574,481,000","534,901,000","-391,017,000","534,855,000","1,007,973,000","-246,497,000","591,039,000","181,857,000","99,228,000","19,485,000","303,469,000","64,910,000","-40,055,000","290,220,000","69,654,000","161,496,000","-108,230,000","422,710,000","82,613,000","-43,778,000","-140,137,000","88,958,000","87,000,000","42,000,000","-69,000,000","279,000,000","-221,000,000","52,000,000","-70,000,000","449,000,000","47,000,000","-87,000,000","-192,000,000","327,000,000","173,000,000","-114,000,000","-310,000,000","224,000,000","50,000,000","-49,000,000","64,000,000","70,000,000","85,000,000","24,000,000","162,000,000","-107,000,000","60,000,000","23,000,000","174,000,000","-55,000,000","221,000,000","-16,000,000","148,000,000","106,000,000","103,000,000","40,000,000","-64,000,000","125,000,000","255,000,000","92,000,000","208,000,000","119,000,000","109,000,000","350,100,000","186,300,000"
	CashFlowFromContinuingOperatingActivities,"3,401,000,000","302,000,000","-96,000,000","2,835,000,000","360,000,000","-837,000,000","283,000,000","1,815,000,000","3,067,000,000","474,000,000","512,000,000","2,442,000,000","1,434,000,000","896,000,000","-333,000,000","-1,055,000,000","-125,000,000","3,686,000,000","-2,911,000,000","2,863,000,000","-106,000,000","4,205,000,000","-2,773,000,000","4,503,000,000","-276,000,000","482,000,000","337,000,000","1,032,000,000","-608,000,000","107,000,000","193,000,000","954,000,000","-200,000,000","671,000,000","-16,000,000","1,147,000,000","173,000,000","412,000,000","205,000,000","-1,334,000,000","706,000,000","2,346,000,000","-1,796,980,000","2,919,315,000","161,213,000","795,452,000","-47,377,000","1,209,209,000","325,311,000","754,651,000","274,091,000","940,111,000","161,860,000","45,520,000","296,573,000","577,275,000","104,023,000","4,439,000","-189,832,000","-637,653,000","477,266,000","1,574,481,000","534,901,000","-391,017,000","534,855,000","1,007,973,000","-246,497,000","591,039,000","181,857,000","99,228,000","19,485,000","303,469,000","64,910,000","-40,055,000","290,220,000","69,654,000","161,496,000","-108,230,000","422,710,000","82,613,000","-43,778,000","-140,137,000","88,958,000","87,000,000","42,000,000","-69,000,000","279,000,000","-221,000,000","52,000,000","-70,000,000","449,000,000","47,000,000","-87,000,000","-192,000,000","327,000,000","173,000,000","-114,000,000","-310,000,000","224,000,000","50,000,000","-49,000,000","64,000,000","70,000,000","85,000,000","24,000,000","162,000,000","-107,000,000","60,000,000","23,000,000","174,000,000","-55,000,000","221,000,000","-16,000,000","148,000,000","106,000,000","103,000,000","40,000,000","-64,000,000","125,000,000","255,000,000","92,000,000","208,000,000","119,000,000","109,000,000","350,100,000","186,300,000"
		NetIncomeFromContinuingOperations,"3,036,000,000","930,000,000","-13,000,000","1,531,000,000","588,000,000","828,000,000","-274,000,000","1,340,000,000","1,828,000,000","473,000,000","512,000,000","689,000,000","940,000,000","566,000,000","355,000,000","644,000,000","193,000,000","491,000,000","184,000,000","499,000,000","650,000,000","1,115,000,000","-401,000,000","450,000,000","331,000,000","234,000,000","101,000,000","314,000,000","431,000,000","430,000,000","145,000,000","290,000,000","344,000,000","368,000,000","-30,000,000","368,000,000","420,000,000","473,000,000","192,000,000","426,000,000","356,000,000","248,000,000","198,777,000","444,760,000","460,287,000","315,176,000","107,325,000","393,221,000","340,076,000","258,768,000","250,659,000","301,519,000","281,780,000","205,717,000","174,080,000","183,008,000","209,896,000","80,170,000","243,219,000","302,378,000","216,846,000","71,241,000","155,021,000","159,198,000","89,489,000","83,715,000","64,607,000","49,944,000","84,137,000","109,795,000","47,126,000","84,303,000","80,753,000","67,830,000","66,309,000","62,119,000","69,276,000","31,230,000","-1,705,000","52,331,000","45,359,000","46,770,000","35,171,000","30,000,000","25,000,000","27,000,000","27,000,000","23,000,000","19,000,000","21,000,000","-428,000,000","22,000,000","28,000,000","-16,000,000","57,000,000","-30,000,000","52,000,000","50,000,000","48,000,000","44,000,000","42,000,000","39,000,000","22,000,000","32,000,000","-95,000,000","53,000,000","49,000,000","43,000,000","45,000,000","53,000,000","48,000,000","42,000,000","54,000,000","32,000,000","29,000,000","23,000,000","19,000,000","18,000,000","64,000,000","-165,300,000","75,000,000","86,000,000","76,000,000","75,000,000","85,100,000","85,300,000"
		OperatingGainsLosses,"-953,000,000","80,000,000","116,000,000","-1,040,000,000","-109,000,000","-31,000,000","-148,000,000","-680,000,000","-27,000,000","-57,000,000","-37,000,000","-19,000,000","-19,000,000","-1,000,000","-2,000,000","-21,000,000","737,000,000","-29,000,000","14,000,000","0","-2,000,000","-26,000,000","-31,000,000","-26,000,000","-19,000,000","-20,000,000","-61,000,000","-51,000,000","-295,000,000","-9,000,000","-11,000,000","-6,000,000","-2,000,000","-1,000,000","-8,000,000","-4,000,000","-5,000,000","-5,000,000","-13,000,000",,,,,,,,,,,,,,"-8,507,000","-1,043,000","5,976,000","92,285,000","-8,585,000","-10,264,000","-9,196,000","-2,387,000","1,587,000","-1,672,000","-7,061,000","-2,371,000","-1,150,000","-56,914,000",,,,,,,,,,,,,,,,,,,,"-104,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfBusiness,,,,,,,,,,,"0","0",,,"0","-4,000,000",,,,,,,"0",,,,"-3,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"216,000,000","76,000,000","112,000,000","104,000,000","-76,000,000","-10,000,000","-142,000,000","-645,000,000","-2,000,000","-49,000,000","-39,000,000","-18,000,000","-7,000,000","2,000,000","0","-8,000,000","-53,000,000","-29,000,000","14,000,000","0","-2,000,000","-26,000,000","-31,000,000","-26,000,000","-19,000,000","-20,000,000","-58,000,000","-51,000,000","-28,000,000","-9,000,000","-11,000,000","-6,000,000","-2,000,000","-1,000,000","-8,000,000","-4,000,000","-5,000,000","-5,000,000","-13,000,000",,,,,,,,,,,,,,"-8,507,000","-1,043,000","5,981,000","92,285,000","-8,585,000","-10,264,000","-9,196,000","-2,387,000","1,587,000","-1,672,000","-7,061,000","-2,371,000","-1,150,000","-56,914,000",,,,,,,,,,,,,,,,,,,,"-104,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-1,169,000,000","4,000,000","4,000,000","-1,144,000,000","-33,000,000","-21,000,000","-6,000,000","-35,000,000","-25,000,000","-8,000,000","2,000,000","-1,000,000","-12,000,000","-3,000,000","-2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,,,"15,000,000","0","0","0","198,000,000","0","0","-3,000,000","183,000,000","0","0","-21,000,000","29,000,000","469,000,000","-387,000,000","83,000,000","186,000,000","-56,000,000","-27,000,000","29,000,000","-125,000,000","78,000,000","-39,000,000","15,000,000","-15,000,000","41,000,000","30,000,000","-58,000,000","-34,000,000","9,000,000","-13,000,000","-26,000,000","11,000,000","39,000,000","-8,000,000","0","-74,000,000","3,000,000","0","-9,000,000","9,898,000","-9,316,000","-5,934,000","27,352,000","-83,055,000","-34,656,000","-60,405,000","-20,862,000","-4,039,000","12,072,000","-54,512,000","19,687,000","-594,000","-31,983,000","2,761,000","7,811,000","443,000","-9,168,000","-17,900,000","-6,111,000","47,793,000","23,495,000","2,479,000","-3,705,000","-9,300,000","-39,981,000","3,664,000","7,255,000","26,063,000","-2,419,000","17,741,000","12,223,000","2,038,000","19,159,000","7,408,000","3,646,000","15,340,000","11,183,000","10,158,000","12,880,000","16,104,000","14,000,000","10,000,000","16,000,000",,,,,,,,,,,,,"21,000,000","9,000,000","6,000,000","4,000,000","8,000,000","2,000,000",,,"11,000,000","3,000,000","1,000,000","-2,000,000","1,000,000","9,000,000","52,000,000","-4,000,000","-15,000,000","-1,000,000","1,000,000","2,000,000","-5,000,000","-42,000,000","7,000,000","-6,000,000","-11,000,000","-13,000,000","15,300,000",
			DeferredIncomeTax,,,"15,000,000","0","0","0","198,000,000","0","0","-3,000,000","183,000,000","0","0","-21,000,000","29,000,000","469,000,000","-387,000,000","83,000,000","186,000,000","-56,000,000","-27,000,000","29,000,000","-125,000,000","78,000,000","-39,000,000","15,000,000","-15,000,000","41,000,000","30,000,000","-58,000,000","-34,000,000","9,000,000","-13,000,000","-26,000,000","11,000,000","39,000,000","-8,000,000","0","-74,000,000","3,000,000","0","-9,000,000","9,898,000","-9,316,000","-5,934,000","27,352,000","-83,055,000","-34,656,000","-60,405,000","-20,862,000","-4,039,000","12,072,000","-54,512,000","19,687,000","-594,000","-31,983,000","2,761,000","7,811,000","443,000","-9,168,000","-17,900,000","-6,111,000","47,793,000","23,495,000","2,479,000","-3,705,000","-9,300,000","-39,981,000","3,664,000","7,255,000","26,063,000","-2,419,000","17,741,000","12,223,000","2,038,000","19,159,000","7,408,000","3,646,000","15,340,000","11,183,000","10,158,000","12,880,000","16,104,000","14,000,000","10,000,000","16,000,000",,,,,,,,,,,,,"21,000,000","9,000,000","6,000,000","4,000,000","8,000,000","2,000,000",,,"11,000,000","3,000,000","1,000,000","-2,000,000","1,000,000","9,000,000","52,000,000","-4,000,000","-15,000,000","-1,000,000","1,000,000","2,000,000","-5,000,000","-42,000,000","7,000,000","-6,000,000","-11,000,000","-13,000,000","15,300,000",
		StockBasedCompensation,"184,000,000","43,000,000","48,000,000","48,000,000","45,000,000","39,000,000","52,000,000","47,000,000","46,000,000","36,000,000","44,000,000","43,000,000","43,000,000","33,000,000","32,000,000","36,000,000","34,000,000","35,000,000","41,000,000","33,000,000","57,000,000","26,000,000","39,000,000","28,000,000","25,000,000","23,000,000","17,000,000","23,000,000","25,000,000","44,000,000","22,000,000","21,000,000","22,000,000","33,000,000","19,000,000","22,000,000","19,000,000","32,000,000","14,000,000","14,000,000","14,000,000","40,000,000","14,222,000","11,800,000","11,203,000","29,775,000","10,843,000","12,477,000","12,288,000","27,339,000","17,052,000","15,796,000","17,346,000","15,676,000","13,534,000","14,670,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
