name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
OperatingCashFlow,"364,865,000"
	CashFlowFromContinuingOperatingActivities,"364,865,000"
		NetIncomeFromContinuingOperations,"251,418,000"
		DepreciationAmortizationDepletion,"51,077,000"
			DepreciationAndAmortization,"51,077,000"
				Depreciation,"15,515,000"
				AmortizationCashFlow,"35,562,000"
					AmortizationOfIntangibles,"35,562,000"
		AssetImpairmentCharge,"20,463,000"
		StockBasedCompensation,"10,301,000"
		OtherNonCashItems,"12,957,000"
		ChangeInWorkingCapital,"24,748,000"
			ChangeInOtherCurrentAssets,"87,115,000"
			ChangeInOtherCurrentLiabilities,"-62,367,000"
InvestingCashFlow,"-248,089,000"
	CashFlowFromContinuingInvestingActivities,"-248,089,000"
		NetPPEPurchaseAndSale,"-6,676,000"
			PurchaseOfPPE,"-6,676,000"
		NetInvestmentPurchaseAndSale,"-986,481,000"
			PurchaseOfInvestment,"-1,489,202,000"
			SaleOfInvestment,"502,721,000"
		NetOtherInvestingChanges,"-84,761,000"
FinancingCashFlow,"-121,353,000"
	CashFlowFromContinuingFinancingActivities,"-121,353,000"
		NetIssuancePaymentsOfDebt,"-61,626,000"
			NetLongTermDebtIssuance,"96,869,000"
				LongTermDebtPayments,"-150,000,000"
			NetShortTermDebtIssuance,"-158,495,000"
		NetCommonStockIssuance,"-145,256,000"
			CommonStockIssuance,"4,762,000"
			CommonStockPayments,"-150,018,000"
		CashDividendsPaid,"-97,638,000"
			CommonStockDividendPaid,"-85,770,000"
			PreferredStockDividendPaid,"-11,868,000"
		NetOtherFinancingCharges,"-3,022,000"
EndCashPosition,"396,303,000"
	ChangesInCash,"-4,577,000"
	BeginningCashPosition,"400,880,000"
InterestPaidSupplementalData,"34,560,000"
CapitalExpenditure,"-6,676,000"
IssuanceOfCapitalStock,"4,762,000"
RepaymentOfDebt,"-75,477,000"
RepurchaseOfCapitalStock,"-150,018,000"
FreeCashFlow,"358,189,000"
