name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021
MarketCap,"336,317,022","516,786,894","410,743,377","559,715,397","669,382,369"
EnterpriseValue,"95,738,022","208,158,894","57,281,377","163,913,397","619,929,633"
PsRatio,"24.231","41.618","46.217","65.64","112.181"
PbRatio,"3.694","5.153","4.04","5.802","4.289"
EnterprisesValueRevenueRatio,"6.913","86.95","9.209","66.903","223.559"
EnterprisesValueEBITDARatio,"-0.924","-6.665","-2.074","-7.485","-9.604"
