name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
TotalRevenue,"13,995,285,000","3,977,954,000","3,782,702,000","2,998,824,000","3,273,726,000","2,635,729,000","2,542,917,000","1,922,233,000","1,890,180,000","1,853,105,000","1,885,603,000","1,982,755,000","2,325,041,000","1,976,792,000","812,662,000","685,579,000","911,402,000","635,739,000","1,004,072,000","836,595,000","993,662,000","852,016,000","1,113,055,000","859,612,000","1,064,244,000","887,879,000","1,104,140,000","935,774,000","1,208,492,000","950,090,000","1,271,768,000","952,927,000","1,312,082,000","1,003,294,000","1,584,266,000","1,181,374,000","1,566,964,000","1,271,970,000","1,680,641,000","1,138,402,000","1,315,834,000","1,137,133,000","1,297,830,000","938,660,000","1,338,167,000","1,001,674,000","1,153,969,000","706,825,000","810,999,000","721,998,000","915,958,000","601,000,000","810,954,000","697,392,000","770,065,000","905,712,000","1,100,700,000","713,001,000","784,634,000","553,708,000","634,214,000","409,144,000","463,415,000","335,871,000","378,109,000","280,658,000","384,171,000","288,708,000","365,116,000","258,980,000","373,642,000","250,682,000","375,899,000","275,050,000","443,136,000","253,027,000","311,891,000","237,939,000","355,183,000","204,722,000","301,098,000","214,831,000","300,317,000","188,830,000","275,248,000","220,232,000","346,610,000","168,630,000","258,101,000","196,948,000","341,600,000","173,900,000","259,200,000","200,000,000","365,500,000","229,200,000","282,800,000","221,200,000","398,600,000","159,900,000","249,400,000","185,800,000","320,700,000","227,700,000","344,400,000","256,100,000"
	OperatingRevenue,"13,995,285,000","3,977,954,000","3,782,702,000","2,998,824,000","3,273,726,000","2,635,729,000","2,542,917,000","1,922,233,000","1,890,180,000","1,853,105,000","1,885,603,000","1,982,755,000","2,325,041,000","1,976,792,000","812,662,000","685,579,000","911,402,000","635,739,000","1,004,072,000","836,595,000","993,662,000","852,016,000","1,113,055,000","859,612,000","1,064,244,000","887,879,000","1,104,140,000","935,774,000","1,208,492,000","950,090,000","1,271,768,000","952,927,000","1,312,082,000","1,003,294,000","1,584,266,000","1,181,374,000","1,566,964,000","1,271,970,000","1,680,641,000","1,138,402,000","1,315,834,000","1,137,133,000","1,297,830,000","938,660,000","1,338,167,000","1,001,674,000","1,153,969,000","706,825,000","810,999,000","721,998,000","915,958,000","601,000,000","810,954,000","697,392,000","770,065,000","905,712,000","1,100,700,000","713,001,000","784,634,000","553,708,000","634,214,000","409,144,000","463,415,000","335,871,000","378,109,000","280,658,000","384,171,000","288,708,000","365,116,000","258,980,000","373,642,000","250,682,000","375,899,000","275,050,000","443,136,000","253,027,000","311,891,000","237,939,000","355,183,000","204,722,000","301,098,000","214,831,000","300,317,000","188,830,000","275,248,000","220,232,000","346,610,000","168,630,000","258,101,000","196,948,000","341,600,000","173,900,000","259,200,000","200,000,000","365,500,000","229,200,000","282,800,000","221,200,000","398,600,000","159,900,000","249,400,000","185,800,000","320,700,000","227,700,000","344,400,000","256,100,000"
CostOfRevenue,"13,396,494,000","3,858,419,000","3,588,688,000","2,876,989,000","3,099,682,000","2,513,017,000","2,409,226,000","1,820,398,000","1,783,914,000","1,789,975,000","1,747,244,000","1,873,614,000","2,164,313,000","1,867,128,000","718,700,000","631,715,000","820,928,000","572,034,000","919,236,000","766,924,000","905,828,000","775,558,000","1,009,361,000","782,597,000","967,202,000","820,124,000","1,004,976,000","850,584,000","1,100,319,000","866,777,000","1,157,817,000","868,009,000","1,190,587,000","926,519,000","1,474,689,000","1,108,228,000","1,463,735,000","1,192,697,000","1,589,472,000","1,060,086,000","1,213,184,000","1,051,263,000","1,211,399,000","873,696,000","1,215,395,000","922,989,000","1,071,503,000","653,716,000","723,445,000","663,448,000","846,170,000","549,990,000","737,620,000","636,018,000","757,839,000","832,687,000","980,363,000","660,760,000","715,395,000","502,962,000","559,601,000","363,123,000","402,865,000","284,327,000","323,342,000","239,173,000","315,548,000","252,162,000","312,098,000","219,021,000","317,413,000","209,942,000","319,831,000","238,988,000","389,892,000","222,789,000","264,108,000","204,054,000","309,385,000","170,247,000","252,015,000","178,811,000","255,661,000","157,516,000","226,988,000","181,578,000","315,526,000","129,017,000","203,938,000","151,726,000","292,000,000","137,200,000","205,700,000","159,200,000","317,500,000","191,300,000","232,500,000","185,700,000","350,700,000","128,500,000","204,800,000","157,000,000","276,500,000","194,200,000","300,800,000","214,500,000"
GrossProfit,"598,791,000","119,535,000","194,014,000","121,835,000","174,044,000","122,712,000","133,691,000","101,835,000","106,266,000","63,130,000","138,359,000","109,141,000","160,728,000","109,664,000","93,962,000","53,864,000","90,474,000","63,705,000","84,836,000","69,671,000","87,834,000","76,458,000","103,694,000","77,015,000","97,042,000","67,755,000","99,164,000","85,190,000","108,173,000","83,313,000","113,951,000","84,918,000","121,495,000","76,775,000","109,577,000","73,146,000","103,229,000","79,273,000","91,169,000","78,316,000","102,650,000","85,870,000","86,431,000","64,964,000","122,772,000","78,685,000","82,466,000","53,109,000","87,554,000","58,550,000","69,788,000","51,010,000","73,334,000","61,374,000","12,226,000","73,025,000","120,337,000","52,241,000","69,239,000","50,746,000","74,613,000","46,021,000","60,550,000","51,544,000","54,767,000","41,485,000","68,623,000","36,546,000","53,018,000","39,959,000","56,229,000","40,740,000","56,068,000","36,062,000","53,244,000","30,238,000","47,783,000","33,885,000","45,798,000","34,475,000","49,083,000","36,020,000","44,656,000","31,314,000","48,260,000","38,654,000","31,084,000","39,613,000","54,163,000","45,222,000","49,600,000","36,700,000","53,500,000","40,800,000","48,000,000","37,900,000","50,300,000","35,500,000","47,900,000","31,400,000","44,600,000","28,800,000","44,200,000","33,500,000","43,600,000","41,600,000"
OperatingExpense,"428,741,000","101,987,000","110,919,000","110,275,000","109,976,000","99,872,000","105,792,000","98,219,000","90,136,000","105,060,000","109,457,000","107,118,000","106,918,000","113,349,000","67,776,000","65,986,000","59,853,000","64,257,000","67,599,000","68,456,000","69,928,000","81,947,000","84,342,000","78,767,000","75,405,000","79,881,000","138,516,000","88,698,000","83,743,000","78,604,000","94,884,000","76,737,000","76,275,000","70,985,000","85,768,000","69,193,000","61,464,000","62,008,000","69,590,000","58,029,000","59,210,000","60,100,000","63,167,000","54,486,000","57,730,000","53,707,000","48,677,000","50,143,000","51,107,000","45,403,000","54,560,000","51,303,000","46,723,000","46,530,000","50,394,000","48,572,000","49,973,000","41,291,000","46,226,000","41,430,000","42,477,000","39,620,000","42,885,000","40,310,000","38,581,000","37,906,000","44,349,000","36,654,000","35,855,000","36,901,000","43,215,000","38,801,000","38,135,000","34,744,000","42,074,000","33,748,000","34,869,000","32,087,000","39,095,000","33,828,000","34,761,000","31,787,000","37,816,000","33,044,000","35,473,000","36,890,000","24,834,000","40,925,000","42,574,000","42,625,000","43,800,000","38,700,000","41,400,000","39,400,000","41,200,000","38,800,000","39,800,000","35,300,000","37,600,000","33,900,000","36,100,000","34,300,000","37,600,000","33,800,000","37,800,000","34,100,000"
	SellingGeneralAndAdministration,"428,741,000","101,987,000","110,919,000","110,275,000","109,976,000",,"105,792,000","98,219,000","90,136,000","105,060,000","109,457,000","107,118,000","106,918,000","113,349,000","67,776,000","65,986,000","59,853,000","64,257,000","67,599,000","68,456,000","69,928,000","81,947,000","84,342,000","78,767,000","75,405,000","79,881,000","138,516,000","88,698,000","83,743,000","78,604,000","94,884,000","76,737,000","76,275,000","70,985,000","85,768,000","69,193,000","61,464,000","62,008,000","69,590,000","58,029,000","59,210,000","60,100,000","63,167,000","54,486,000","57,730,000","53,707,000","48,677,000","50,143,000","51,107,000","45,403,000","54,560,000","51,303,000","46,723,000","46,530,000","41,684,000","48,572,000","49,973,000","41,291,000","46,226,000","41,430,000","42,477,000","39,620,000","42,885,000","40,310,000","38,581,000","37,906,000","44,349,000","36,654,000","35,855,000","36,901,000","43,215,000","38,801,000","38,135,000","34,744,000","42,074,000","33,748,000","34,869,000","32,087,000","39,095,000","33,828,000","34,761,000","31,787,000","37,816,000","33,044,000","35,473,000","33,351,000","21,195,000","37,709,000","39,404,000","39,531,000","40,800,000","35,900,000","38,600,000","36,700,000","38,500,000","36,200,000","37,200,000","32,700,000","35,000,000","31,300,000","33,600,000","31,900,000","35,200,000","31,500,000","35,300,000","31,600,000"
		GeneralAndAdministrativeExpense,"428,741,000","101,987,000","110,919,000","110,275,000","109,976,000",,"105,792,000","98,219,000","90,136,000","105,060,000","109,457,000","107,118,000","106,918,000","113,349,000","67,776,000","65,986,000","59,853,000","64,257,000","67,599,000","68,456,000","69,928,000","81,947,000","84,342,000","78,767,000","75,405,000","79,881,000","138,516,000","88,698,000","83,743,000","78,604,000","94,884,000","76,737,000","76,275,000","70,985,000","85,768,000","69,193,000","61,464,000","62,008,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"51,446,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"428,741,000","101,987,000","110,919,000","110,275,000","109,976,000",,"105,792,000","98,219,000","90,136,000","105,060,000","109,457,000","107,118,000","106,918,000","113,349,000","67,776,000","65,986,000","59,853,000","64,257,000","67,599,000","68,456,000","69,928,000","81,947,000","84,342,000","78,767,000","75,405,000","79,881,000","87,070,000","88,698,000","83,743,000","78,604,000","94,884,000","76,737,000","76,275,000","70,985,000","85,768,000","69,193,000","61,464,000","62,008,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,539,000","3,639,000","3,216,000","3,170,000","3,094,000","3,000,000","2,800,000","2,800,000","2,700,000","2,700,000","2,600,000","2,600,000","2,600,000","2,600,000","2,600,000","2,500,000","2,400,000","2,400,000","2,300,000","2,500,000","2,500,000"
