name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"9,915,622,926","10,140,650,860","18,879,870,821","15,879,053,557"
EnterpriseValue,"10,437,340,926","10,712,464,860","19,520,874,821","15,879,053,557"
PeRatio,"41.796","48.844","105.602","109.081"
PsRatio,"14.877","18.022","35.957","35.487"
PbRatio,"16.834","19.343","41.72","25.311"
EnterprisesValueRevenueRatio,"15.661","57.533","117.244","98.247"
EnterprisesValueEBITDARatio,"25.929","105.484","172.228","160.752"
