name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012
MarketCap,"704,432,417","735,841,006","685,474,603","708,787,460","690,446,467","555,355,978","398,298,174","305,659,304","304,990,465","233,458,674","457,231,262","439,623,240","428,989,402","436,798,551","374,973,871","400,919,442","394,951,029","353,196,612","368,810,587","380,435,603","374,147,412","381,099,275","391,068,239","358,882,725","350,426,453","312,880,033","327,294,396","343,029,703","325,863,913","315,854,249","328,177,784","334,390,088","354,985,543","383,386,991","373,441,398","353,964,088","118,712,345","156,800,381","152,166,800","158,097,783","161,430,159"
EnterpriseValue,,,,,,,,,,,,,"1,588,463,402","1,582,765,551","1,661,091,744","1,775,868,442","1,698,394,029","-64,663,388","-49,745,413","-35,114,397","-46,404,724","-49,516,725","-38,460,761","-12,738,275","54,780,453","1,180,033","5,034,396","67,821,703","64,895,913","178,824,249","33,958,784","121,402,088","18,742,543","132,052,991","44,077,398","-144,729,912","-246,369,655","-152,800,619","-157,434,200","-7,530,217","204,133,159"
PeRatio,"9.878","10.93","9.758","8.52","8.903","20.788","22.056","21.762","20.727","5.461","12.185","11.451","11.258","11.252","10.689","11.087","11.803","11.542","11.416","13.722","13.779","14.703","12.369","11.351","10.876","9.125","9.533","11.871","12.247","13","19.133","15.587","14.6","18.625","14.556","25.367","188.732","564","547.333",,
ForwardPeRatio,"9.217","10.32","9.699","10.03","9.737","9.302","9.141","6.771","7.968","5.066","11.287","10.905","11.013","11.249","10.03","11.173","11.05","10.56",,,,,,,,,,,,,,,"16.978","18.349","15.949","17.331","14.286",,,,
PsRatio,"5.549","6.49","6.123","6.13","6.322","5.788","4.824","3.67","3.208","2.61","6.499","6.809","7.575","7.874","7.23","7.628","8.031","7.608","7.652","8.409","8.248","8.461","4.946","4.515","4.328","3.714","3.887","4.68","4.805","4.952","5.894","6.196","6.687","7.559","7.487","7.903","12.644","16.778","16.282",,
PbRatio,"1.022","1.084","1.019","1.044","1.199","1.174","0.849","0.657","0.654","0.548","1.074","1.033","1.009","1.03","0.884","0.95","0.942","0.843","0.877","0.912","0.895","0.909","0.935","0.881","0.861","0.764","0.803","0.847","0.808","0.784","0.818","0.828","0.878","0.944","0.909","0.896","2.137","0.948","0.92","0.943","5.519"
EnterprisesValueRevenueRatio,"14.842",,,,,,,,,,,,"73.286","111.801","114.353","126.993","124.552","-4.922","-4.576","-2.385","-4.457","-4.789","-3.05","-1.083","5.21","0.08","0.24","2.85","2.99","10.006","1.635","9.415","1.155","9.516","3.627","-12.697","-35.993","-45.261","-70.725","-3.986","130.939"
