name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
TotalRevenue,"1,856,564,000","460,500,000","666,630,000","434,821,000","294,652,000","114,361,000","98,242,000","35,478,000","8,974,000","543,616,000","788,803,000","821,817,000","957,756,000","714,723,000","798,476,000","754,235,000","889,053,000","779,971,000","749,994,000","710,748,000","751,195,000","779,610,000","700,918,000","768,574,000","744,404,000","704,869,000","707,223,000","700,056,000","799,932,000","645,398,000","659,944,000","646,903,000","717,863,000","602,280,000","651,933,000","757,566,000","725,622,000","547,773,000","611,534,000","633,573,000","649,606,000","578,818,000","535,871,000","640,013,000","620,593,000","483,136,000","524,909,000","560,235,000","539,369,000","516,631,000","536,367,000","496,825,000","517,508,000","425,800,000","407,814,000","476,223,000","457,234,000","401,016,000","393,284,000","471,499,000","440,036,000","378,022,000","391,505,000","276,363,000","276,363,000","276,363,000","273,589,000","249,003,000","249,003,000","249,003,000"
	OperatingRevenue,"1,654,892,000","408,800,000","593,068,000","389,722,000","263,293,000","95,609,000","80,558,000","24,017,000","161,000","482,818,000","709,280,000","743,906,000","866,354,000","646,864,000","722,613,000","691,781,000","814,176,000","714,396,000","704,720,000","672,155,000","712,202,000","744,693,000","661,705,000","734,233,000","709,667,000","673,635,000","662,538,000","662,369,000","762,493,000","615,089,000","619,502,000","613,963,000","682,143,000","573,937,000","614,386,000","721,888,000","693,229,000","521,810,000","489,809,000","633,573,000","649,606,000","578,818,000","535,871,000","640,013,000","620,593,000","483,136,000","524,909,000","560,235,000","539,369,000","516,631,000","536,367,000","496,825,000","517,508,000","425,800,000","407,814,000","476,223,000","457,234,000","401,016,000","393,284,000","471,499,000","440,036,000","378,022,000","391,505,000","276,363,000","276,363,000","276,363,000","273,589,000","249,003,000","249,003,000","249,003,000"
CostOfRevenue,"640,063,000","157,600,000","241,829,000","145,255,000","95,434,000","30,345,000","30,316,000","10,945,000","2,767,000","191,429,000","293,219,000","306,484,000","357,422,000","253,148,000","287,910,000","272,841,000","338,239,000","281,739,000","283,110,000","266,407,000","288,395,000","294,918,000","267,024,000","291,654,000","289,629,000","268,817,000","274,038,000","272,454,000","326,206,000","248,162,000","250,755,000","249,038,000","284,534,000","230,710,000","259,015,000","293,763,000","294,456,000","207,992,000","238,698,000","246,926,000","259,088,000","223,866,000","212,448,000","257,597,000","252,248,000","188,435,000","466,570,000","227,060,000","280,034,000","273,940,000","281,205,000","261,023,000","274,048,000","222,581,000","161,224,000","193,749,000","187,004,000","303,963,000","731,219,000","189,368,000","181,752,000","145,751,000","279,883,000","203,307,000",,,,,,
GrossProfit,"1,216,501,000","302,900,000","424,801,000","289,566,000","199,218,000","84,016,000","67,926,000","24,533,000","6,207,000","352,187,000","495,584,000","515,333,000","600,334,000","461,575,000","510,566,000","481,394,000","550,814,000","498,232,000","466,884,000","444,341,000","462,800,000","484,692,000","433,894,000","476,920,000","454,775,000","436,052,000","433,185,000","427,602,000","473,726,000","397,236,000","409,189,000","397,865,000","433,329,000","371,570,000","392,918,000","463,803,000","431,166,000","339,781,000","372,836,000","386,647,000","390,518,000","354,952,000","323,423,000","382,416,000","368,345,000","294,701,000","58,339,000","333,175,000","259,335,000","242,691,000","255,162,000","235,802,000","243,460,000","203,219,000","246,590,000","282,474,000","270,230,000","97,053,000","-337,935,000","282,131,000","258,284,000","232,271,000","111,622,000","73,056,000",,,,,,
OperatingExpense,"1,315,804,000","342,800,000","366,078,000","323,912,000","283,057,000","249,157,000","241,049,000","223,525,000","200,519,000","376,582,000","413,578,000","427,045,000","429,983,000","394,824,000","396,475,000","389,189,000","404,457,000","391,460,000","359,359,000","356,564,000","360,224,000","352,392,000","339,151,000","351,784,000","341,964,000","322,512,000","325,954,000","328,342,000","329,903,000","307,454,000","304,775,000","308,481,000","312,757,000","300,508,000","311,860,000","327,869,000","298,849,000","273,650,000","280,961,000","284,819,000","275,829,000","264,443,000","257,707,000","278,305,000","264,056,000","244,458,000","-3,827,000","250,817,000","174,950,000","170,551,000","177,752,000","176,985,000","168,980,000","151,594,000","326,019,000","229,796,000","217,341,000","62,971,000","-351,259,000","215,687,000","214,766,000","242,597,000","82,440,000","40,327,000",,,,,,
	SellingGeneralAndAdministration,"1,056,941,000","281,100,000","303,003,000","256,704,000","216,137,000","180,997,000","172,653,000","160,982,000","136,938,000","311,326,000","349,218,000","359,285,000","365,410,000","330,362,000","328,969,000","324,218,000","340,167,000","327,065,000","296,391,000","298,512,000","301,087,000","295,036,000","285,954,000","297,597,000","289,606,000","273,183,000","276,192,000","280,799,000","283,334,000","262,122,000","260,227,000","263,750,000","268,876,000","258,012,000","268,055,000","285,470,000","260,115,000","234,618,000","243,340,000","247,922,000","239,488,000","227,627,000","222,837,000","237,763,000","224,159,000","205,318,000","-42,914,000","215,833,000","138,844,000","133,293,000","140,282,000","137,533,000","129,913,000","114,866,000","172,788,000","186,362,000","176,351,000","20,572,000","-413,380,000","172,848,000","165,297,000","154,753,000","21,810,000","15,319,000",,,,,,
		GeneralAndAdministrativeExpense,"1,056,941,000","281,100,000","303,003,000","256,704,000","216,137,000","180,997,000","172,653,000","160,982,000","136,938,000","311,326,000","349,218,000","359,285,000","365,410,000","330,362,000","328,969,000","324,218,000","340,167,000","327,065,000","296,391,000","298,512,000","301,087,000","295,036,000","285,954,000","297,597,000","289,606,000","273,183,000","276,192,000","280,799,000","283,334,000","262,122,000","260,227,000","263,750,000","268,876,000","258,012,000","268,055,000","285,470,000","260,115,000","234,618,000","243,340,000","247,922,000","239,488,000","227,627,000","222,837,000","237,763,000","224,159,000","205,318,000","-42,914,000","215,833,000","138,844,000","133,293,000","140,282,000","137,533,000","129,913,000","114,866,000",,,,,,,,,,,,,,,,
			SalariesAndWages,"281,444,000","79,800,000","83,641,000","67,630,000","50,407,000","31,166,000","28,442,000","20,181,000","8,864,000","87,544,000","101,770,000","103,270,000","108,910,000","96,136,000","97,863,000","92,495,000","100,344,000","93,158,000","93,192,000","87,305,000","89,812,000","84,201,000","81,932,000","84,460,000","84,237,000","75,136,000","78,838,000","76,510,000","76,528,000","69,223,000","71,684,000","67,903,000","69,942,000","64,351,000","70,532,000","73,267,000","67,085,000","58,469,000","62,920,000","63,707,000","62,349,000","58,492,000","58,253,000","60,114,000","58,029,000","50,079,000","55,631,000","56,823,000","56,250,000","52,542,000","54,342,000","52,675,000","52,070,000","44,350,000",,,,,,,,,,,,,,,,
			RentAndLandingFees,"288,932,000","73,700,000","79,223,000","68,767,000","67,213,000","64,829,000","65,274,000","67,047,000","65,202,000","82,241,000","83,565,000","87,436,000","89,480,000","85,613,000","79,443,000","80,592,000","81,190,000","82,091,000","79,628,000","81,919,000","82,388,000","84,262,000","79,390,000","82,848,000","80,252,000","78,804,000","77,149,000","80,604,000","82,391,000","79,617,000","77,525,000","80,567,000","80,647,000","78,357,000","77,024,000","85,085,000","76,124,000","69,618,000","68,556,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"486,565,000","127,600,000","140,139,000","120,307,000","98,517,000","85,002,000","78,937,000","73,754,000","62,872,000","141,541,000","163,883,000","168,579,000","167,020,000","148,613,000","151,663,000","151,131,000","158,633,000","151,816,000","123,571,000","129,288,000","128,887,000","126,573,000","124,632,000","130,289,000","125,117,000","119,243,000","120,205,000","123,685,000","124,415,000","113,282,000","111,018,000","115,280,000","118,287,000","115,304,000","120,499,000","127,118,000","116,906,000","106,531,000","-101,195,000","184,215,000","177,139,000","169,135,000","164,584,000","177,649,000","166,130,000","155,239,000","-98,545,000","159,010,000","82,594,000","80,751,000","85,940,000","84,858,000","77,843,000","70,516,000",,,,,,,,,,,,,,,,
