name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016
BasicEPS,,"-1.04",,,,"-0.82",,"-0.872","-0.832","-0.61",,"-0.445","-0.629","-1.86",,"-0.651","-0.749","-0.64",,"-0.418","-0.29","-0.28",,"-0.248"
DilutedEPS,,"-1.04",,,,"-0.82",,"-0.872","-0.832","-0.61",,"-0.445","-0.629","-1.86",,"-0.651","-0.749","-0.64",,"-0.418","-0.29","-0.28",,"-0.248"
BasicAverageShares,,"556,217,418",,,,"514,780,897",,"493,963,765","487,738,066","462,194,052",,"463,244,652","463,244,652","370,724,164",,"342,598,768",,"335,147,405",,"317,769,175","317,769,175","261,324,809",,"261,324,809"
DilutedAverageShares,,"556,217,418",,,,"514,780,897",,"493,963,765","487,738,066","462,194,052",,"463,244,652","463,244,652","370,724,164",,"342,598,768",,"335,147,405",,"317,769,175","317,769,175","261,324,809",,"261,324,809"
TotalOperatingIncomeAsReported,"-1,732,679,000","-498,032,000","-442,075,000","-458,556,000","-334,016,000","-348,413,000","-357,325,000","-305,473,000","-372,808,000","-267,719,000","-230,045,000","-187,462,000","-234,519,000","-239,206,000","-324,957,000","-246,200,000","-219,517,000","-198,094,000","-191,141,000","-160,716,000","-82,466,000","-68,033,000","-83,154,000","-52,914,000"
TotalExpenses,"12,823,796,000","3,397,603,000","3,664,189,000","3,147,440,000","2,614,564,000","2,112,057,000","1,923,875,000","1,517,633,000","1,254,842,000","982,639,000","1,007,269,000","797,599,000","670,670,000","591,072,000","608,181,000","451,121,000","403,296,000","353,138,000","315,745,000","254,810,000","184,013,000","161,978,000","171,615,000","143,437,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-2,203,878,000","-579,809,000","-617,608,000","-573,019,000","-433,442,000","-422,690,000","-523,592,000","-419,990,000","-393,535,000","-281,513,000","-283,789,000","-206,097,000","-280,096,000","-690,355,000","-276,623,000","-218,019,000","-250,788,000","-215,613,000","-262,660,000","-132,681,000","-92,119,000","-73,086,000","-72,240,000","-64,928,000"
NormalizedIncome,"-2,185,485,600","-576,674,600","-593,017,590","-584,673,860","-425,270,650","-419,510,270","-445,700,650","-391,606,490","-393,535,000","-303,624,200","-283,260,290","-206,097,000","-280,096,000","-689,852,020","-275,565,580","-218,019,000","-250,788,000","-221,631,921.24","-260,958,500","-164,736,622.53","-92,119,000","-72,776,410","-86,898,782.072","-61,565,670"
InterestIncome,"39,345,000","10,781,000","10,924,000","10,189,000","7,451,000","7,518,000","4,275,000","5,323,000","5,915,000","9,291,000","9,396,000","9,727,000","10,800,000","4,012,000","2,953,000","3,217,000","2,259,000","3,091,000","760,000","1,689,000","329,000","144,000","271,000","184,000"
InterestExpense,"123,623,000","11,617,000","52,292,000","37,047,000","22,667,000","26,939,000","34,889,000","45,427,000","43,318,000","24,609,000","17,167,000","10,793,000","10,182,000","10,066,000","9,882,000","9,858,000","2,973,000","8,582,000","9,043,000","8,461,000","6,747,000","2,250,000","9,000","5,000"
NetInterestIncome,"-84,278,000","-836,000","-41,368,000","-26,858,000","-15,216,000","-19,421,000","-30,614,000","-40,104,000","-37,403,000","-15,318,000","-7,771,000","-1,066,000","-31,138,000","-6,054,000","-6,929,000","29,387,000","-37,874,000","-5,491,000","-8,283,000","-6,772,000","-6,418,000","-2,106,000","262,000","179,000"
EBIT,"-1,723,988,000","-492,475,000","-460,778,000","-434,325,000","-336,410,000","-344,726,000","-446,895,000","-334,347,000","-372,808,000","-231,875,000","-228,061,000","-187,462,000","-234,519,000","-671,920,000","-262,091,000","-246,200,000","-219,517,000","-207,759,000","-244,381,000","-126,453,000","-82,466,000","-68,262,000","-67,995,000","-56,781,000"
EBITDA,"-1,723,988,000"
ReconciledCostOfRevenue,"6,670,763,000","1,729,543,000","1,911,386,000","1,680,180,000","1,349,654,000","1,118,235,000","1,032,838,000","804,593,000","681,208,000","508,120,000","512,372,000","406,969,000","338,707,000","312,410,000","291,183,000","199,311,000","175,197,000","146,519,000","101,059,000","83,275,000","75,706,000","66,838,000","63,177,000","58,749,000"
ReconciledDepreciation,"162,244,000",,,,,,"53,098,000",,,"38,249,000","34,581,000",,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"-2,203,878,000","-579,809,000","-617,608,000","-573,019,000","-433,442,000","-422,690,000","-523,592,000","-419,990,000","-393,535,000","-281,513,000","-283,789,000","-206,097,000","-280,096,000","-690,355,000","-276,623,000","-218,019,000","-250,788,000","-215,613,000","-262,660,000","-132,681,000","-92,119,000","-73,086,000","-72,240,000","-64,928,000"
TotalUnusualItemsExcludingGoodwill,"-30,654,000","-5,224,000","-29,627,000","14,042,000","-9,845,000","-3,831,000","-93,845,000","-34,197,000","45,015,000","26,640,000","-637,000","9,078,000","1,928,000","-606,000","-1,274,000","1,516,000","7,122,000","6,040,000","-2,050,000","32,574,000","-775,000","-373,000","14,888,000","-4,051,000"
TotalUnusualItems,"-30,654,000","-5,224,000","-29,627,000","14,042,000","-9,845,000","-3,831,000","-93,845,000","-34,197,000","45,015,000","26,640,000","-637,000","9,078,000","1,928,000","-606,000","-1,274,000","1,516,000","7,122,000","6,040,000","-2,050,000","32,574,000","-775,000","-373,000","14,888,000","-4,051,000"
NormalizedEBITDA,"-1,693,334,000","-487,251,000","-431,151,000","-448,367,000","-326,565,000","-340,895,000","-299,952,000","-300,150,000","-372,808,000","-220,266,000","-192,843,000","-187,462,000","-234,519,000","-671,314,000","-260,817,000","-246,200,000","-219,517,000","-213,799,000","-242,331,000","-159,027,000","-82,466,000","-67,889,000","-82,883,000","-52,730,000"
TaxRateForCalcs,"0.4","0.4","0.17","0.17","0.17","0.17","0.17","0.17","0.17","0.17","0.17","0.17","0.17","0.17","0.17","0.17","0.001","0.003","0.17","0.016","0.17","0.17","0.015","0.17"
TaxEffectOfUnusualItems,"-12,261,600","-2,089,600","-5,036,590","2,387,140","-1,673,650","-651,270","-15,953,650","-5,813,490","0","4,528,800","-108,290","0","0","-103,020","-216,580","0","0","21,078.76","-348,500","518,377.47","0","-63,410","229,217.928","-688,670"
