name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
MarketCap,"454,095,726","765,515,403","747,901,427","716,520,312","1,045,945,416","1,043,639,466","974,238,278","684,051,046","456,082,468","339,453,229","541,021,764","441,140,597","499,621,712","460,806,391","510,776,313"
EnterpriseValue,"363,563,726","659,014,403","621,972,427","579,517,312","900,437,416","886,662,466","881,586,278","585,647,046","350,429,468","286,896,229","483,956,764","376,957,597","423,340,712","377,546,391","535,671,313"
PsRatio,"4.856","8.309","8.341","7.934","12.431","12.596","11.52","9.366","5.862","4.387","8.505","7.254","8.642","2.705","8.975"
PbRatio,"3.709","5.695","5.208","4.647","6.47","6.162","9.548","6.342","3.923","5.387","7.845","5.674","6.086","5.117",
EnterprisesValueRevenueRatio,"3.945","29.369","24.652","26.004","40.571","43.375","39.812","28.746","24.943","17.056","24.429","23.295","25.945","25.185","34.285"
EnterprisesValueEBITDARatio,"-6.681","-40.841","-46.909","-45.91","-72.61","-81.811","-116.766","-72.383","-36.76","-25.407","-63.254","-38.123","-58.643","-47.658","-139.316"
